onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
76.0	2.0	38.0	57	3	A	0.0	3	4	2.0	1.0	1/4	True	-1	6.0	15.0	5.0	5b	3	38	False	True				False	35	V43	g	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	1	1	1	2	2	2	True	False	True
76.0	2.0	38.0	78	6	F	1.0	3	4	1.0	1.0	1/4	True	-1	6.0	15.0	5.0	5b	5	38	False	True				False	35	V43	g	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	1	1	1	5	5	5	True	False	False
78.0	2.0	39.0	55	1	G	0.0	3	4	2.0	1.0	1/4	True	-1	6.0	15.0	5.0	5b	3	39	False	True				False	36	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
78.0	2.0	39.0	79	1	G	0.0	3	4	1.0	1.0	1/4	True	-1	6.0	15.0	5.0	5b	5	39	False	True				False	36	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
80.0	2.0	40.0	54	6	F	1.0	3	4	2.0	1.0	1/4	True	-1	7.0	16.0	6.0	6b	3	40	False	True				False	37	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	5	5	5	True	False	True
80.0	3.0	40.0	74	2	D	0.0	3	4	1.0	1.0	3/8	True	-1	7.0	16.0	6.0	6b	5	40	False	True				False	37	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	1	1	1	True	True	False
82.0	2.0	41.0	50	2	D	0.0	3	4	2.0	1.0	1/4	True	-1	7.0	16.0	6.0	6b	3	41	False	True				False	38	V7	g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	1	1	1	1	1	1	True	True	True
83.0	1.0	41.5	72	0	C	0.0	3	4	1.0	1.0	1/8	True	-1	7.0	16.0	6.0	6b	5	83/2	False	False				False	38	V7	g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	1	1	1	-1	-1	-1	True	False	False
84.0	2.0	42.0	55	1	G	0.0	3	4	2.0	1.0	1/4	True	-1	7.0	16.0	6.0	6b	3	42	False	True				False	39	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
84.0	2.0	42.0	70	-2	B	-1.0	3	4	1.0	1.0	1/4	True	-1	7.0	16.0	6.0	6b	4	42	False	True				False	39	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-3	-3	-3	True	False	False
86.0	2.0	43.0	48	0	C	0.0	3	4	2.0	1.0	1/4	True	-1	8.0	17.0	7.0	7b	3	43	False	True				False	40	ii%65	g	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	1	1	1	-1	-1	-1	True	False	True
86.0	1.0	43.0	70	-2	B	-1.0	3	4	1.0	1.0	1/8	False	-1	8.0	17.0	7.0	7b	4	43	False	True				False	40	ii%65	g	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	1	1	1	-3	-3	-3	False	False	False
87.0	1.0	43.5	69	3	A	0.0	3	4	1.0	1.0	1/8	True	-1	8.0	17.0	7.0	7b	4	87/2	False	False				False	40	ii%65	g	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	1	1	1	2	2	2	True	True	False
88.0	2.0	44.0	50	2	D	0.0	3	4	2.0	1.0	1/4	True	-1	8.0	17.0	7.0	7b	3	44	False	True				False	41	V(4)	g	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	1	1	1	1	1	1	True	True	True
88.0	3.0	44.0	69	3	A	0.0	3	4	1.0	1.0	3/8	True	-1	8.0	17.0	7.0	7b	4	44	False	True				False	41	V(4)	g	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	1	1	1	2	2	2	True	False	False
90.0	2.0	45.0	38	2	D	0.0	3	4	2.0	1.0	1/4	True	-1	8.0	17.0	7.0	7b	2	45	False	True				False	42	V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
91.0	1.0	45.5	67	1	G	0.0	3	4	1.0	1.0	1/8	True	-1	8.0	17.0	7.0	7b	4	91/2	False	False				False	42	V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	0	0	0	False	False	False
92.0	4.0	46.0	43	1	G	0.0	3	4	2.0	1.0	1/2	True	-1	9.0	18.0	8.0	8b	2	46	False	False	PAC	PAC	}	True	43	i|PAC}	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
92.0	4.0	46.0	67	1	G	0.0	3	4	1.0	1.0	1/2	True	-1	9.0	18.0	8.0	8b	4	46	False	False	PAC	PAC	}	True	43	i|PAC}	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
96.0	2.0	48.0	55	1	G	0.0	3	4	2.0	1.0	1/4	True	-1	10.0	19.0	8.0	8b	3	48	True	True			{	False	44	i{	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
96.0	2.0	48.0	74	2	D	0.0	3	4	1.0	1.0	1/4	True	-1	10.0	19.0	8.0	8b	5	48	True	True			{	False	44	i{	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	1	1	1	True	False	False
98.0	4.0	49.0	48	0	C	0.0	3	4	2.0	1.0	1/2	True	-1	11.0	20.0	9.0	9a	3	49	False	True				False	45	iv7	g	i		iv7	iv		7			mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7, minor		iv	1	1	1	-1	-1	-1	True	True	True
98.0	3.0	49.0	75	-3	E	-1.0	3	4	1.0	1.0	3/8	True	-1	11.0	20.0	9.0	9a	5	49	False	True				False	45	iv7	g	i		iv7	iv		7			mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7, minor		iv	1	1	1	-4	-4	-4	True	False	False
101.0	1.0	50.5	74	2	D	0.0	3	4	1.0	1.0	1/8	True	-1	11.0	20.0	9.0	9a	5	101/2	False	False				False	45	iv7	g	i		iv7	iv		7			mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7, minor		iv	1	1	1	1	1	1	False	False	False
102.0	2.0	51.0	48	0	C	0.0	3	4	2.0	1.0	1/4	True	-1	11.0	20.0	9.0	9a	3	51	False	False				False	45	iv7	g	i		iv7	iv		7			mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7, minor		iv	1	1	1	-1	-1	-1	True	True	True
102.0	2.0	51.0	75	-3	E	-1.0	3	4	1.0	1.0	1/4	True	-1	11.0	20.0	9.0	9a	5	51	False	False				False	45	iv7	g	i		iv7	iv		7			mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7, minor		iv	1	1	1	-4	-4	-4	True	False	False
104.0	4.0	52.0	53	-1	F	0.0	3	4	2.0	1.0	1/2	True	-1	12.0	21.0	10.0	10a	3	52	False	True				False	46	III.V	g	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	1	-2	-2	-2	1	1	True	True	True
104.0	4.0	52.0	72	0	C	0.0	3	4	1.0	1.0	1/2	True	-1	12.0	21.0	10.0	10a	5	52	False	True				False	46	III.V	g	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	1	-2	-2	-1	2	2	True	False	False
108.0	2.0	54.0	53	-1	F	0.0	3	4	2.0	1.0	1/4	True	-1	12.0	21.0	10.0	10a	3	54	False	False				False	46	III.V	g	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	1	-2	-2	-2	1	1	True	True	True
108.0	2.0	54.0	72	0	C	0.0	3	4	1.0	1.0	1/4	True	-1	12.0	21.0	10.0	10a	5	54	False	False				False	46	III.V	g	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	1	-2	-2	-1	2	2	True	False	False
110.0	4.0	55.0	45	3	A	0.0	3	4	2.0	1.0	1/2	True	-1	13.0	22.0	11.0	11a	2	55	False	True				False	47	V65	g	III		V65	V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	1	-2	-2	2	5	5	True	False	True
110.0	2.0	55.0	75	-3	E	-1.0	3	4	1.0	1.0	1/4	True	-1	13.0	22.0	11.0	11a	5	55	False	True				False	47	V65	g	III		V65	V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	1	-2	-2	-4	-1	-1	True	False	False
112.0	3.0	56.0	74	2	D	0.0	3	4	1.0	1.0	3/8	True	-1	13.0	22.0	11.0	11a	5	56	False	False				False	47	V65	g	III		V65	V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	1	-2	-2	1	4	4	False	False	False
114.0	2.0	57.0	41	-1	F	0.0	3	4	2.0	1.0	1/4	True	-1	13.0	22.0	11.0	11a	2	57	False	True				False	48	V7	g	III		V7	V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	1	-2	-2	-2	1	1	True	True	True
115.0	1.0	57.5	72	0	C	0.0	3	4	1.0	1.0	1/8	True	-1	13.0	22.0	11.0	11a	5	115/2	False	False				False	48	V7	g	III		V7	V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	1	-2	-2	-1	2	2	True	False	False
116.0	0.0	58.0	72	0	C	0.0	3	4	1.0	1.0	0	True	-1	14.0	23.0	12.0	12a	5	58	False	True	IAC	IAC	}	True	49	I|IAC}	g	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	1	-2	-2	-1	2	2	False	False	False
116.0	4.0	58.0	46	-2	B	-1.0	3	4	2.0	1.0	1/2	True	-1	14.0	23.0	12.0	12a	2	58	False	True	IAC	IAC	}	True	49	I|IAC}	g	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	1	-2	-2	-3	0	0	True	True	True
116.0	2.0	58.0	74	2	D	0.0	3	4	1.0	1.0	1/4	True	-1	14.0	23.0	12.0	12a	5	58	False	True	IAC	IAC	}	True	49	I|IAC}	g	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	1	-2	-2	1	4	4	True	False	False
118.0	0.0	59.0	72	0	C	0.0	3	4	1.0	1.0	0	True	-1	14.0	23.0	12.0	12a	5	59	False	False				False	49	I|IAC}	g	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	1	-2	-2	-1	2	2	False	False	False
118.0	2.0	59.0	70	-2	B	-1.0	3	4	1.0	1.0	1/4	True	-1	14.0	23.0	12.0	12a	4	59	False	False				False	49	I|IAC}	g	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	1	-2	-2	-3	0	0	True	True	True
120.0	2.0	60.0	58	-2	B	-1.0	3	4	2.0	1.0	1/4	True	-1	14.0	23.0	12.0	12a	3	60	False	False			{	False	50	{	g	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False		, major		I, major		I	1	-2	-2	-3	0	0	True	True	True
120.0	2.0	60.0	77	-1	F	0.0	3	4	1.0	1.0	1/4	True	-1	14.0	23.0	12.0	12a	5	60	False	False			{	False	50	{	g	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False		, major		I, major		I	1	-2	-2	-2	1	1	True	False	False
122.0	4.0	61.0	50	2	D	0.0	3	4	2.0	1.0	1/2	True	-1	15.0	24.0	13.0	13a	3	61	False	True				False	51	V65/IV	g	III		V65/IV	V		65		IV	Mm7	True	False	(4, 1, -2, 0)	()	0	4	minor	major	III	III, minor	V/IV	IV	IV/III	VI	False	V65/IV	V65/IV, major		V65/IV, major	IV	IV	1	-2	-3	1	4	5	True	False	True
122.0	2.0	61.0	80	-4	A	-1.0	3	4	1.0	1.0	1/4	True	-1	15.0	24.0	13.0	13a	5	61	False	True				False	51	V65/IV	g	III		V65/IV	V		65		IV	Mm7	True	False	(4, 1, -2, 0)	()	0	4	minor	major	III	III, minor	V/IV	IV	IV/III	VI	False	V65/IV	V65/IV, major		V65/IV, major	IV	IV	1	-2	-3	-5	-2	-1	True	False	False
124.0	3.0	62.0	79	1	G	0.0	3	4	1.0	1.0	3/8	True	-1	15.0	24.0	13.0	13a	5	62	False	False				False	51	V65/IV	g	III		V65/IV	V		65		IV	Mm7	True	False	(4, 1, -2, 0)	()	0	4	minor	major	III	III, minor	V/IV	IV	IV/III	VI	False	V65/IV	V65/IV, major		V65/IV, major	IV	IV	1	-2	-3	0	3	4	False	False	False
126.0	2.0	63.0	46	-2	B	-1.0	3	4	2.0	1.0	1/4	True	-1	15.0	24.0	13.0	13a	2	63	False	True				False	52	V7/IV	g	III		V7/IV	V		7		IV	Mm7	True	False	(0, 4, 1, -2)	()	0	0	minor	major	III	III, minor	V/IV	IV	IV/III	VI	False	V7/IV	V7/IV, major		V7/IV, major	IV	IV	1	-2	-3	-3	0	1	True	True	True
127.0	1.0	63.5	77	-1	F	0.0	3	4	1.0	1.0	1/8	True	-1	15.0	24.0	13.0	13a	5	127/2	False	False				False	52	V7/IV	g	III		V7/IV	V		7		IV	Mm7	True	False	(0, 4, 1, -2)	()	0	0	minor	major	III	III, minor	V/IV	IV	IV/III	VI	False	V7/IV	V7/IV, major		V7/IV, major	IV	IV	1	-2	-3	-2	1	2	True	False	False
128.0	0.0	64.0	77	-1	F	0.0	3	4	1.0	1.0	0	True	-1	16.0	25.0	14.0	14a	5	64	False	True				False	53	IV	g	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	1	-2	-2	-2	1	1	False	False	False
128.0	2.0	64.0	51	-3	E	-1.0	3	4	2.0	1.0	1/4	True	-1	16.0	25.0	14.0	14a	3	64	False	True				False	53	IV	g	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	1	-2	-2	-4	-1	-1	True	True	True
128.0	3.0	64.0	79	1	G	0.0	3	4	1.0	1.0	3/8	True	-1	16.0	25.0	14.0	14a	5	64	False	True				False	53	IV	g	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	1	-2	-2	0	3	3	True	False	False
130.0	2.0	65.0	50	2	D	0.0	3	4	2.0	1.0	1/4	True	-1	16.0	25.0	14.0	14a	3	65	False	False				False	53	IV	g	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	1	-2	-2	1	4	4	False	False	False
131.0	1.0	65.5	77	-1	F	0.0	3	4	1.0	1.0	1/8	True	-1	16.0	25.0	14.0	14a	5	131/2	False	False				False	53	IV	g	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	1	-2	-2	-2	1	1	False	False	False
132.0	2.0	66.0	48	0	C	0.0	3	4	2.0	1.0	1/4	True	-1	16.0	25.0	14.0	14a	3	66	False	True				False	54	V43	g	III		V43	V		43			Mm7	True	False	(2, -1, 1, 5)	()	1	2	minor	major	III	III, minor	V		III	III	False	V43	V43, major		V43, major		V	1	-2	-2	-1	2	2	True	False	True
132.0	1.0	66.0	79	1	G	0.0	3	4	1.0	1.0	1/8	True	-1	16.0	25.0	14.0	14a	5	66	False	True				False	54	V43	g	III		V43	V		43			Mm7	True	False	(2, -1, 1, 5)	()	1	2	minor	major	III	III, minor	V		III	III	False	V43	V43, major		V43, major		V	1	-2	-2	0	3	3	False	False	False
133.0	1.0	66.5	77	-1	F	0.0	3	4	1.0	1.0	1/8	True	-1	16.0	25.0	14.0	14a	5	133/2	False	False				False	54	V43	g	III		V43	V		43			Mm7	True	False	(2, -1, 1, 5)	()	1	2	minor	major	III	III, minor	V		III	III	False	V43	V43, major		V43, major		V	1	-2	-2	-2	1	1	True	True	False
134.0	2.0	67.0	46	-2	B	-1.0	3	4	2.0	1.0	1/4	True	-1	17.0	26.0	15.0	15a	2	67	False	True				False	55	I	g	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	1	-2	-2	-3	0	0	True	True	True
134.0	1.0	67.0	75	-3	E	-1.0	3	4	1.0	1.0	1/8	True	-1	17.0	26.0	15.0	15a	5	67	False	True				False	55	I	g	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	1	-2	-2	-4	-1	-1	False	False	False
135.0	1.0	67.5	74	2	D	0.0	3	4	1.0	1.0	1/8	True	-1	17.0	26.0	15.0	15a	5	135/2	False	False				False	55	I	g	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	1	-2	-2	1	4	4	True	False	False
136.0	2.0	68.0	53	-1	F	0.0	3	4	2.0	1.0	1/4	True	-1	17.0	26.0	15.0	15a	3	68	False	True				False	56	V(4)	g	III		V(4)	V			4		M	True	False	(1, 0, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V(4), major		V	1	-2	-2	-2	1	1	True	True	True
136.0	3.0	68.0	72	0	C	0.0	3	4	1.0	1.0	3/8	True	-1	17.0	26.0	15.0	15a	5	68	False	True				False	56	V(4)	g	III		V(4)	V			4		M	True	False	(1, 0, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V(4), major		V	1	-2	-2	-1	2	2	True	False	False
138.0	2.0	69.0	41	-1	F	0.0	3	4	2.0	1.0	1/4	True	-1	17.0	26.0	15.0	15a	2	69	False	True				False	57	V	g	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	1	-2	-2	-2	1	1	True	True	True
139.0	1.0	69.5	70	-2	B	-1.0	3	4	1.0	1.0	1/8	True	-1	17.0	26.0	15.0	15a	4	139/2	False	False				False	57	V	g	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	1	-2	-2	-3	0	0	False	False	False
140.0	4.0	70.0	46	-2	B	-1.0	3	4	2.0	1.0	1/2	True	-1	18.0	27.0	16.0	16a	2	70	False	True	PAC	PAC	}	True	58	I|PAC}	g	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	1	-2	-2	-3	0	0	True	True	True
140.0	4.0	70.0	70	-2	B	-1.0	3	4	1.0	1.0	1/2	True	-1	18.0	27.0	16.0	16a	4	70	False	True	PAC	PAC	}	True	58	I|PAC}	g	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	1	-2	-2	-3	0	0	True	True	True
144.0	2.0	72.0	55	1	G	0.0	3	4	2.0	1.0	1/4	True	-1	1.0	28.0	0.0	16a	3	72	True	True			{	False	59	g.i{	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
144.0	2.0	72.0	74	2	D	0.0	3	4	1.0	1.0	1/4	True	-1	1.0	28.0	0.0	16a	5	72	True	True			{	False	59	g.i{	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	1	1	1	True	False	False
146.0	2.0	73.0	58	-2	B	-1.0	3	4	2.0	1.0	1/4	True	-1	2.0	29.0	1.0	1c	3	73	False	True				False	60	i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	-3	-3	-3	True	False	True
146.0	2.0	73.0	79	1	G	0.0	3	4	1.0	1.0	1/4	True	-1	2.0	29.0	1.0	1c	5	73	False	True				False	60	i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	0	0	0	True	True	False
148.0	2.0	74.0	57	3	A	0.0	3	4	2.0	1.0	1/4	True	-1	2.0	29.0	1.0	1c	3	74	False	True				False	61	V43	g	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	1	1	1	2	2	2	True	False	True
148.0	2.0	74.0	78	6	F	1.0	3	4	1.0	1.0	1/4	True	-1	2.0	29.0	1.0	1c	5	74	False	True				False	61	V43	g	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	1	1	1	5	5	5	True	False	False
150.0	2.0	75.0	55	1	G	0.0	3	4	2.0	1.0	1/4	True	-1	2.0	29.0	1.0	1c	3	75	False	True				False	62	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
150.0	2.0	75.0	79	1	G	0.0	3	4	1.0	1.0	1/4	True	-1	2.0	29.0	1.0	1c	5	75	False	True				False	62	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
152.0	2.0	76.0	54	6	F	1.0	3	4	2.0	1.0	1/4	True	-1	3.0	30.0	2.0	2c	3	76	False	True				False	63	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	5	5	5	True	False	True
152.0	3.0	76.0	74	2	D	0.0	3	4	1.0	1.0	3/8	True	-1	3.0	30.0	2.0	2c	5	76	False	True				False	63	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	1	1	1	True	True	False
154.0	2.0	77.0	50	2	D	0.0	3	4	2.0	1.0	1/4	True	-1	3.0	30.0	2.0	2c	3	77	False	True				False	64	V7	g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	1	1	1	1	1	1	True	True	True
155.0	1.0	77.5	75	-3	E	-1.0	3	4	1.0	1.0	1/8	True	-1	3.0	30.0	2.0	2c	5	155/2	False	False				False	64	V7	g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	1	1	1	-4	-4	-4	False	False	False
156.0	2.0	78.0	55	1	G	0.0	3	4	2.0	1.0	1/4	True	-1	3.0	30.0	2.0	2c	3	78	False	True				False	65	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
156.0	2.0	78.0	74	2	D	0.0	3	4	1.0	1.0	1/4	True	-1	3.0	30.0	2.0	2c	5	78	False	True				False	65	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	1	1	1	True	False	False
158.0	2.0	79.0	48	0	C	0.0	3	4	2.0	1.0	1/4	True	-1	4.0	31.0	3.0	3c	3	79	False	True				False	66	ii%65	g	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	1	1	1	-1	-1	-1	True	False	True
158.0	2.0	79.0	72	0	C	0.0	3	4	1.0	1.0	1/4	True	-1	4.0	31.0	3.0	3c	5	79	False	True				False	66	ii%65	g	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	1	1	1	-1	-1	-1	True	False	True
