onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	cadence_subtype	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
634.0	6.0	158.5	78	6	F	1.0	3	4	1.0	1.0	3/8	True	1	27.0	43.0	25.0	25a	5	317/2	False	True					False	91		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	5	5	5	True	False	False
638.0	4.0	159.5	62	2	D	0.0	3	4	2.0	1.0	1/4	True	1	27.0	43.0	25.0	25a	4	319/2	False	False					False	91		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	1	1	1	True	True	True
640.0	1.0	160.0	76	4	E	0.0	3	4	1.0	1.0	1/16	True	1	27.0	43.0	25.0	25a	5	160	False	False					False	91		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	3	3	3	False	False	False
641.0	1.0	160.25	78	6	F	1.0	3	4	1.0	1.0	1/16	True	1	27.0	43.0	25.0	25a	5	641/4	False	False					False	91		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	5	5	5	True	False	False
642.0	2.0	160.5	55	1	G	0.0	3	4	2.0	1.0	1/8	True	1	28.0	44.0	26.0	26a	3	321/2	False	True	PAC	PAC		}	True	92		I|PAC}	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
642.0	4.0	160.5	79	1	G	0.0	3	4	1.0	1.0	1/4	True	1	28.0	44.0	26.0	26a	5	321/2	False	True	PAC	PAC		}	True	92		I|PAC}	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
644.0	2.0	161.0	54	6	F	1.0	3	4	2.0	1.0	1/8	True	1	28.0	44.0	26.0	26a	3	161	False	False					False	92		I|PAC}	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	5	5	5	False	False	False
646.0	2.0	161.5	55	1	G	0.0	3	4	2.0	1.0	1/8	True	1	28.0	44.0	26.0	26a	3	323/2	False	False				{	False	93		{	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	1	1	1	0	0	0	True	True	True
646.0	6.0	161.5	71	5	B	0.0	3	4	1.0	1.0	3/8	True	1	28.0	44.0	26.0	26a	4	323/2	False	False				{	False	93		{	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	1	1	1	4	4	4	True	False	False
648.0	2.0	162.0	57	3	A	0.0	3	4	2.0	1.0	1/8	True	1	28.0	44.0	26.0	26a	3	162	False	False					False	93		{	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	1	1	1	2	2	2	False	False	False
650.0	2.0	162.5	59	5	B	0.0	3	4	2.0	1.0	1/8	True	1	28.0	44.0	26.0	26a	3	325/2	False	False					False	93		{	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	1	1	1	4	4	4	True	False	False
652.0	2.0	163.0	55	1	G	0.0	3	4	2.0	1.0	1/8	True	1	28.0	44.0	26.0	26a	3	163	False	False					False	93		{	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	1	1	1	0	0	0	True	True	True
652.0	2.0	163.0	71	5	B	0.0	3	4	1.0	1.0	1/8	True	1	28.0	44.0	26.0	26a	4	163	False	False					False	93		{	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	1	1	1	4	4	4	True	False	False
654.0	2.0	163.5	60	0	C	0.0	3	4	2.0	1.0	1/8	True	1	29.0	45.0	27.0	27a	4	327/2	False	True					False	94		VIM7	G	I		VIM7	VI	M	7			MM7	False	False	(3, 7, 4, 8)	()	3	3	major	major	I	I, major	VI		I	I	False	VIM7	VIM7, major		VIM7, major		VI	1	1	1	-1	-1	-1	False	False	False
654.0	4.0	163.5	76	4	E	0.0	3	4	1.0	1.0	1/4	True	1	29.0	45.0	27.0	27a	5	327/2	False	True					False	94		VIM7	G	I		VIM7	VI	M	7			MM7	False	False	(3, 7, 4, 8)	()	3	3	major	major	I	I, major	VI		I	I	False	VIM7	VIM7, major		VIM7, major		VI	1	1	1	3	3	3	True	True	True
656.0	2.0	164.0	59	5	B	0.0	3	4	2.0	1.0	1/8	True	1	29.0	45.0	27.0	27a	3	164	False	False					False	94		VIM7	G	I		VIM7	VI	M	7			MM7	False	False	(3, 7, 4, 8)	()	3	3	major	major	I	I, major	VI		I	I	False	VIM7	VIM7, major		VIM7, major		VI	1	1	1	4	4	4	True	False	False
658.0	2.0	164.5	60	0	C	0.0	3	4	2.0	1.0	1/8	True	1	29.0	45.0	27.0	27a	4	329/2	False	True					False	95		ii6	G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	-1	-1	-1	True	False	True
658.0	6.0	164.5	69	3	A	0.0	3	4	1.0	1.0	3/8	True	1	29.0	45.0	27.0	27a	4	329/2	False	True					False	95		ii6	G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	2	2	2	True	True	False
660.0	2.0	165.0	62	2	D	0.0	3	4	2.0	1.0	1/8	True	1	29.0	45.0	27.0	27a	4	165	False	False					False	95		ii6	G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	1	1	1	False	False	False
662.0	2.0	165.5	60	0	C	0.0	3	4	2.0	1.0	1/8	True	1	29.0	45.0	27.0	27a	4	331/2	False	False					False	95		ii6	G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	-1	-1	-1	True	False	True
664.0	2.0	166.0	62	2	D	0.0	3	4	2.0	1.0	1/8	True	1	29.0	45.0	27.0	27a	4	166	False	False					False	95		ii6	G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	1	1	1	False	False	False
664.0	2.0	166.0	69	3	A	0.0	3	4	1.0	1.0	1/8	True	1	29.0	45.0	27.0	27a	4	166	False	False					False	95		ii6	G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	2	2	2	True	True	False
666.0	2.0	166.5	59	5	B	0.0	3	4	2.0	1.0	1/8	True	1	30.0	46.0	28.0	28a	3	333/2	False	True					False	96		iii7	G	I		iii7	iii		7			mm7	False	False	(4, 1, 5, 2)	()	4	4	major	major	I	I, major	iii		I	I	False	iii7	iii7, major		iii7, major		iii	1	1	1	4	4	4	True	True	True
666.0	4.0	166.5	74	2	D	0.0	3	4	1.0	1.0	1/4	True	1	30.0	46.0	28.0	28a	5	333/2	False	True					False	96		iii7	G	I		iii7	iii		7			mm7	False	False	(4, 1, 5, 2)	()	4	4	major	major	I	I, major	iii		I	I	False	iii7	iii7, major		iii7, major		iii	1	1	1	1	1	1	True	False	False
668.0	2.0	167.0	57	3	A	0.0	3	4	2.0	1.0	1/8	True	1	30.0	46.0	28.0	28a	3	167	False	False					False	96		iii7	G	I		iii7	iii		7			mm7	False	False	(4, 1, 5, 2)	()	4	4	major	major	I	I, major	iii		I	I	False	iii7	iii7, major		iii7, major		iii	1	1	1	2	2	2	True	False	False
670.0	2.0	167.5	59	5	B	0.0	3	4	2.0	1.0	1/8	True	1	30.0	46.0	28.0	28a	3	335/2	False	True					False	97		I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	4	4	4	True	False	True
670.0	6.0	167.5	67	1	G	0.0	3	4	1.0	1.0	3/8	True	1	30.0	46.0	28.0	28a	4	335/2	False	True					False	97		I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	0	0	0	True	True	False
672.0	2.0	168.0	60	0	C	0.0	3	4	2.0	1.0	1/8	True	1	30.0	46.0	28.0	28a	4	168	False	False					False	97		I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	-1	-1	-1	False	False	False
674.0	2.0	168.5	59	5	B	0.0	3	4	2.0	1.0	1/8	True	1	30.0	46.0	28.0	28a	3	337/2	False	False					False	97		I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	4	4	4	True	False	True
676.0	2.0	169.0	60	0	C	0.0	3	4	2.0	1.0	1/8	True	1	30.0	46.0	28.0	28a	4	169	False	False					False	97		I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	-1	-1	-1	False	False	False
676.0	2.0	169.0	67	1	G	0.0	3	4	1.0	1.0	1/8	True	1	30.0	46.0	28.0	28a	4	169	False	False					False	97		I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	0	0	0	True	True	False
678.0	4.0	169.5	57	3	A	0.0	3	4	2.0	1.0	1/4	True	1	31.0	47.0	29.0	29a	3	339/2	False	True					False	98		ii7	G	I		ii7	ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major		ii7, major		ii	1	1	1	2	2	2	True	True	True
678.0	2.0	169.5	72	0	C	0.0	3	4	1.0	1.0	1/8	True	1	31.0	47.0	29.0	29a	5	339/2	False	True					False	98		ii7	G	I		ii7	ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major		ii7, major		ii	1	1	1	-1	-1	-1	True	False	False
680.0	2.0	170.0	71	5	B	0.0	3	4	1.0	1.0	1/8	True	1	31.0	47.0	29.0	29a	4	170	False	False					False	98		ii7	G	I		ii7	ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major		ii7, major		ii	1	1	1	4	4	4	False	False	False
682.0	4.0	170.5	62	2	D	0.0	3	4	2.0	1.0	1/4	True	1	31.0	47.0	29.0	29a	4	341/2	False	True					False	99		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	1	1	1	True	True	True
682.0	2.0	170.5	69	3	A	0.0	3	4	1.0	1.0	1/8	True	1	31.0	47.0	29.0	29a	4	341/2	False	True					False	99		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	2	2	2	True	False	False
684.0	2.0	171.0	71	5	B	0.0	3	4	1.0	1.0	1/8	True	1	31.0	47.0	29.0	29a	4	171	False	False					False	99		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	4	4	4	False	False	False
686.0	4.0	171.5	50	2	D	0.0	3	4	2.0	1.0	1/4	True	1	31.0	47.0	29.0	29a	3	343/2	False	False					False	99		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	1	1	1	True	True	True
686.0	2.0	171.5	72	0	C	0.0	3	4	1.0	1.0	1/8	True	1	31.0	47.0	29.0	29a	5	343/2	False	False					False	99		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	-1	-1	-1	False	False	False
688.0	2.0	172.0	74	2	D	0.0	3	4	1.0	1.0	1/8	True	1	31.0	47.0	29.0	29a	5	172	False	False					False	99		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	1	1	1	True	True	True
690.0	4.0	172.5	55	1	G	0.0	3	4	2.0	1.0	1/4	True	1	32.0	48.0	30.0	30a	3	345/2	False	True	IAC	IAC		}	True	100		I|IAC}	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
690.0	4.0	172.5	71	5	B	0.0	3	4	1.0	1.0	1/4	True	1	32.0	48.0	30.0	30a	4	345/2	False	True	IAC	IAC		}	True	100		I|IAC}	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
694.0	4.0	173.5	55	1	G	0.0	3	4	2.0	1.0	1/4	True	1	32.0	48.0	30.0	30a	3	347/2	False	False				{	False	101		{	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	1	1	1	0	0	0	True	True	True
694.0	6.0	173.5	79	1	G	0.0	3	4	1.0	1.0	3/8	True	1	32.0	48.0	30.0	30a	5	347/2	False	False				{	False	101		{	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	1	1	1	0	0	0	True	True	True
698.0	4.0	174.5	55	1	G	0.0	3	4	2.0	1.0	1/4	True	1	32.0	48.0	30.0	30a	3	349/2	False	False					False	101		{	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	1	1	1	0	0	0	True	True	True
700.0	2.0	175.0	79	1	G	0.0	3	4	1.0	1.0	1/8	True	1	32.0	48.0	30.0	30a	5	175	False	False					False	101		{	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	1	1	1	0	0	0	True	True	True
702.0	2.0	175.5	50	2	D	0.0	3	4	2.0	1.0	1/8	True	1	33.0	49.0	31.0	31a	3	351/2	False	True					False	102		V(4)	G	I		V(4)	V			4		M	False	False	(1, 0, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(4), major		V	1	1	1	1	1	1	True	True	True
702.0	4.0	175.5	79	1	G	0.0	3	4	1.0	1.0	1/4	True	1	33.0	49.0	31.0	31a	5	351/2	False	True					False	102		V(4)	G	I		V(4)	V			4		M	False	False	(1, 0, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(4), major		V	1	1	1	0	0	0	True	False	False
704.0	2.0	176.0	49	7	C	1.0	3	4	2.0	1.0	1/8	True	1	33.0	49.0	31.0	31a	3	176	False	False					False	102		V(4)	G	I		V(4)	V			4		M	False	False	(1, 0, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(4), major		V	1	1	1	6	6	6	False	False	False
706.0	2.0	176.5	50	2	D	0.0	3	4	2.0	1.0	1/8	True	1	33.0	49.0	31.0	31a	3	353/2	False	True					False	103		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	1	1	1	True	True	True
706.0	6.0	176.5	78	6	F	1.0	3	4	1.0	1.0	3/8	True	1	33.0	49.0	31.0	31a	5	353/2	False	True					False	103		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	5	5	5	True	False	False
708.0	2.0	177.0	52	4	E	0.0	3	4	2.0	1.0	1/8	True	1	33.0	49.0	31.0	31a	3	177	False	False					False	103		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	3	3	3	False	False	False
710.0	2.0	177.5	54	6	F	1.0	3	4	2.0	1.0	1/8	True	1	33.0	49.0	31.0	31a	3	355/2	False	False					False	103		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	5	5	5	True	False	False
712.0	2.0	178.0	50	2	D	0.0	3	4	2.0	1.0	1/8	True	1	33.0	49.0	31.0	31a	3	178	False	False					False	103		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	1	1	1	True	True	True
712.0	2.0	178.0	78	6	F	1.0	3	4	1.0	1.0	1/8	True	1	33.0	49.0	31.0	31a	5	178	False	False					False	103		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	5	5	5	True	False	False
714.0	2.0	178.5	55	1	G	0.0	3	4	2.0	1.0	1/8	True	1	34.0	50.0	32.0	32a	3	357/2	False	True					False	104		V.IVM7	G	V		IVM7	IV	M	7			MM7	False	False	(-1, 3, 0, 4)	()	-1	-1	major	major	V	V, major	IV		V	V	False	IVM7	IVM7, major		IVM7, major		IV	1	2	2	0	-1	-1	True	True	True
714.0	4.0	178.5	78	6	F	1.0	3	4	1.0	1.0	1/4	True	1	34.0	50.0	32.0	32a	5	357/2	False	True					False	104		V.IVM7	G	V		IVM7	IV	M	7			MM7	False	False	(-1, 3, 0, 4)	()	-1	-1	major	major	V	V, major	IV		V	V	False	IVM7	IVM7, major		IVM7, major		IV	1	2	2	5	4	4	True	False	False
716.0	2.0	179.0	54	6	F	1.0	3	4	2.0	1.0	1/8	True	1	34.0	50.0	32.0	32a	3	179	False	False					False	104		V.IVM7	G	V		IVM7	IV	M	7			MM7	False	False	(-1, 3, 0, 4)	()	-1	-1	major	major	V	V, major	IV		V	V	False	IVM7	IVM7, major		IVM7, major		IV	1	2	2	5	4	4	True	False	False
718.0	2.0	179.5	55	1	G	0.0	3	4	2.0	1.0	1/8	True	1	34.0	50.0	32.0	32a	3	359/2	False	True					False	105		ii6	G	V		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	V	V, major	ii		V	V	False	ii6	ii6, major		ii6, major		ii	1	2	2	0	-1	-1	True	False	True
718.0	6.0	179.5	76	4	E	0.0	3	4	1.0	1.0	3/8	True	1	34.0	50.0	32.0	32a	5	359/2	False	True					False	105		ii6	G	V		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	V	V, major	ii		V	V	False	ii6	ii6, major		ii6, major		ii	1	2	2	3	2	2	True	True	False
720.0	2.0	180.0	57	3	A	0.0	3	4	2.0	1.0	1/8	True	1	34.0	50.0	32.0	32a	3	180	False	False					False	105		ii6	G	V		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	V	V, major	ii		V	V	False	ii6	ii6, major		ii6, major		ii	1	2	2	2	1	1	False	False	False
722.0	2.0	180.5	55	1	G	0.0	3	4	2.0	1.0	1/8	True	1	34.0	50.0	32.0	32a	3	361/2	False	False					False	105		ii6	G	V		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	V	V, major	ii		V	V	False	ii6	ii6, major		ii6, major		ii	1	2	2	0	-1	-1	True	False	True
724.0	2.0	181.0	57	3	A	0.0	3	4	2.0	1.0	1/8	True	1	34.0	50.0	32.0	32a	3	181	False	False					False	105		ii6	G	V		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	V	V, major	ii		V	V	False	ii6	ii6, major		ii6, major		ii	1	2	2	2	1	1	False	False	False
724.0	2.0	181.0	76	4	E	0.0	3	4	1.0	1.0	1/8	True	1	34.0	50.0	32.0	32a	5	181	False	False					False	105		ii6	G	V		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	V	V, major	ii		V	V	False	ii6	ii6, major		ii6, major		ii	1	2	2	3	2	2	True	True	False
726.0	2.0	181.5	54	6	F	1.0	3	4	2.0	1.0	1/8	True	1	35.0	51.0	33.0	33a	3	363/2	False	True					False	106		iii7	G	V		iii7	iii		7			mm7	False	False	(4, 1, 5, 2)	()	4	4	major	major	V	V, major	iii		V	V	False	iii7	iii7, major		iii7, major		iii	1	2	2	5	4	4	True	True	True
726.0	4.0	181.5	76	4	E	0.0	3	4	1.0	1.0	1/4	True	1	35.0	51.0	33.0	33a	5	363/2	False	True					False	106		iii7	G	V		iii7	iii		7			mm7	False	False	(4, 1, 5, 2)	()	4	4	major	major	V	V, major	iii		V	V	False	iii7	iii7, major		iii7, major		iii	1	2	2	3	2	2	True	False	False
728.0	2.0	182.0	52	4	E	0.0	3	4	2.0	1.0	1/8	True	1	35.0	51.0	33.0	33a	3	182	False	False					False	106		iii7	G	V		iii7	iii		7			mm7	False	False	(4, 1, 5, 2)	()	4	4	major	major	V	V, major	iii		V	V	False	iii7	iii7, major		iii7, major		iii	1	2	2	3	2	2	True	False	False
730.0	2.0	182.5	54	6	F	1.0	3	4	2.0	1.0	1/8	True	1	35.0	51.0	33.0	33a	3	365/2	False	True					False	107		I6	G	V		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	1	2	2	5	4	4	True	False	True
730.0	6.0	182.5	74	2	D	0.0	3	4	1.0	1.0	3/8	True	1	35.0	51.0	33.0	33a	5	365/2	False	True					False	107		I6	G	V		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	1	2	2	1	0	0	True	True	False
732.0	2.0	183.0	55	1	G	0.0	3	4	2.0	1.0	1/8	True	1	35.0	51.0	33.0	33a	3	183	False	False					False	107		I6	G	V		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	1	2	2	0	-1	-1	False	False	False
734.0	2.0	183.5	54	6	F	1.0	3	4	2.0	1.0	1/8	True	1	35.0	51.0	33.0	33a	3	367/2	False	False					False	107		I6	G	V		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	1	2	2	5	4	4	True	False	True
736.0	2.0	184.0	55	1	G	0.0	3	4	2.0	1.0	1/8	True	1	35.0	51.0	33.0	33a	3	184	False	False					False	107		I6	G	V		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	1	2	2	0	-1	-1	False	False	False
736.0	2.0	184.0	74	2	D	0.0	3	4	1.0	1.0	1/8	True	1	35.0	51.0	33.0	33a	5	184	False	False					False	107		I6	G	V		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	1	2	2	1	0	0	True	True	False
738.0	4.0	184.5	52	4	E	0.0	3	4	2.0	1.0	1/4	True	1	36.0	52.0	34.0	34a	3	369/2	False	True					False	108		ii7	G	V		ii7	ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	V	V, major	ii		V	V	False	ii7	ii7, major		ii7, major		ii	1	2	2	3	2	2	True	True	True
738.0	2.0	184.5	74	2	D	0.0	3	4	1.0	1.0	1/8	True	1	36.0	52.0	34.0	34a	5	369/2	False	True					False	108		ii7	G	V		ii7	ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	V	V, major	ii		V	V	False	ii7	ii7, major		ii7, major		ii	1	2	2	1	0	0	True	False	False
740.0	2.0	185.0	76	4	E	0.0	3	4	1.0	1.0	1/8	True	1	36.0	52.0	34.0	34a	5	185	False	False					False	108		ii7	G	V		ii7	ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	V	V, major	ii		V	V	False	ii7	ii7, major		ii7, major		ii	1	2	2	3	2	2	True	True	True
742.0	4.0	185.5	57	3	A	0.0	3	4	2.0	1.0	1/4	True	1	36.0	52.0	34.0	34a	3	371/2	False	True					False	109		V	G	V		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V, major		V	1	2	2	2	1	1	True	True	True
742.0	6.0	185.5	73	7	C	1.0	3	4	1.0	1.0	3/8	True	1	36.0	52.0	34.0	34a	5	371/2	False	True					False	109		V	G	V		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V, major		V	1	2	2	6	5	5	True	False	False
746.0	4.0	186.5	50	2	D	0.0	3	4	2.0	1.0	1/4	True	1	36.0	52.0	34.0	34a	3	373/2	False	True					False	110		I	G	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	1	2	2	1	0	0	True	True	True
748.0	2.0	187.0	74	2	D	0.0	3	4	1.0	1.0	1/8	True	1	36.0	52.0	34.0	34a	5	187	False	False					False	110		I	G	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	1	2	2	1	0	0	True	True	True
750.0	2.0	187.5	49	7	C	1.0	3	4	2.0	1.0	1/8	True	1	37.0	53.0	35.0	35a	3	375/2	False	True					False	111		V6	G	V		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	V	V, major	V		V	V	False	V6	V6, major		V6, major		V	1	2	2	6	5	5	True	False	True
750.0	2.0	187.5	76	4	E	0.0	3	4	1.0	1.0	1/8	True	1	37.0	53.0	35.0	35a	5	375/2	False	True					False	111		V6	G	V		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	V	V, major	V		V	V	False	V6	V6, major		V6, major		V	1	2	2	3	2	2	True	False	False
752.0	2.0	188.0	47	5	B	0.0	3	4	2.0	1.0	1/8	True	1	37.0	53.0	35.0	35a	2	188	False	False					False	111		V6	G	V		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	V	V, major	V		V	V	False	V6	V6, major		V6, major		V	1	2	2	4	3	3	False	False	False
752.0	2.0	188.0	69	3	A	0.0	3	4	1.0	1.0	1/8	True	1	37.0	53.0	35.0	35a	4	188	False	False					False	111		V6	G	V		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	V	V, major	V		V	V	False	V6	V6, major		V6, major		V	1	2	2	2	1	1	True	True	False
