onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	cadence_subtype	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
84.0	12.0	1.167	57	3	A	0.0	6	4	2.0	1.0	1/8	True	4	2.0	2.0	1.0	1a	3	7/2	False	True					False	2	IV	E	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	4	4	4	-1	-1	-1	True	True	True
84.0	24.0	1.167	73	7	C	1.0	6	4	1.0	1.0	1/4	True	4	2.0	2.0	1.0	1a	5	7/2	False	True					False	2	IV	E	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	4	4	4	3	3	3	True	False	False
96.0	12.0	1.334	56	8	G	1.0	6	4	2.0	1.0	1/8	True	4	2.0	2.0	1.0	1a	3	4	False	False					False	2	IV	E	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	4	4	4	4	4	4	False	False	False
108.0	0.0	1.5	73	7	C	1.0	6	4	1.0	1.0	0	True	4	2.0	2.0	1.0	1a	5	9/2	False	True					False	3	V43	E	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	3	3	3	False	False	False
108.0	24.0	1.5	54	6	F	1.0	6	4	2.0	1.0	1/4	True	4	2.0	2.0	1.0	1a	3	9/2	False	True					False	3	V43	E	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	2	2	2	True	False	True
108.0	36.0	1.5	75	9	D	1.0	6	4	1.0	1.0	3/8	True	4	2.0	2.0	1.0	1a	5	9/2	False	True					False	3	V43	E	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	5	5	5	True	False	False
132.0	24.0	1.834	52	4	E	0.0	6	4	2.0	1.0	1/4	True	4	2.0	2.0	1.0	1a	3	11/2	False	True					False	4	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
144.0	12.0	2.0	76	4	E	0.0	6	4	1.0	1.0	1/8	True	4	2.0	2.0	1.0	1a	5	6	False	False					False	4	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
156.0	36.0	2.167	59	5	B	0.0	6	4	2.0	1.0	3/8	True	4	3.0	3.0	2.0	2a	3	13/2	False	True					False	5	V	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	4	4	4	1	1	1	True	True	True
156.0	24.0	2.167	75	9	D	1.0	6	4	1.0	1.0	1/4	True	4	3.0	3.0	2.0	2a	5	13/2	False	True					False	5	V	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	4	4	4	5	5	5	True	False	False
180.0	0.0	2.5	73	7	C	1.0	6	4	1.0	1.0	0	True	4	3.0	3.0	2.0	2a	5	15/2	False	False					False	5	V	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	4	4	4	3	3	3	False	False	False
180.0	24.0	2.5	71	5	B	0.0	6	4	1.0	1.0	1/4	True	4	3.0	3.0	2.0	2a	4	15/2	False	False					False	5	V	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	4	4	4	1	1	1	True	True	True
192.0	12.0	2.667	57	3	A	0.0	6	4	2.0	1.0	1/8	True	4	3.0	3.0	2.0	2a	3	8	False	False					False	5	V	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	4	4	4	-1	-1	-1	False	False	False
204.0	24.0	2.8339999999999996	56	8	G	1.0	6	4	2.0	1.0	1/4	True	4	3.0	3.0	2.0	2a	3	17/2	False	True					False	6	I6	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	4	4	4	True	False	True
204.0	12.0	2.8339999999999996	76	4	E	0.0	6	4	1.0	1.0	1/8	True	4	3.0	3.0	2.0	2a	5	17/2	False	True					False	6	I6	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	0	0	0	True	True	False
216.0	12.0	3.0	75	9	D	1.0	6	4	1.0	1.0	1/8	True	4	3.0	3.0	2.0	2a	5	9	False	False					False	6	I6	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	5	5	5	False	False	False
228.0	24.0	3.167	57	3	A	0.0	6	4	2.0	1.0	1/4	True	4	3.0	3.0	2.0	2a	3	19/2	False	True					False	7	IV	E	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	4	4	4	-1	-1	-1	True	True	True
228.0	24.0	3.167	73	7	C	1.0	6	4	1.0	1.0	1/4	True	4	3.0	3.0	2.0	2a	5	19/2	False	True					False	7	IV	E	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	4	4	4	3	3	3	True	False	False
252.0	24.0	3.5	51	9	D	1.0	6	4	2.0	1.0	1/4	True	4	3.0	3.0	2.0	2a	3	21/2	False	True					False	8	V65	E	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	4	4	4	5	5	5	True	False	True
252.0	36.0	3.5	71	5	B	0.0	6	4	1.0	1.0	3/8	True	4	3.0	3.0	2.0	2a	4	21/2	False	True					False	8	V65	E	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	4	4	4	1	1	1	True	True	False
276.0	24.0	3.8339999999999996	47	5	B	0.0	6	4	2.0	1.0	1/4	True	4	3.0	3.0	2.0	2a	2	23/2	False	True					False	9	V7	E	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	4	4	4	1	1	1	True	True	True
288.0	12.0	4.0	69	3	A	0.0	6	4	1.0	1.0	1/8	True	4	3.0	3.0	2.0	2a	4	12	False	False					False	9	V7	E	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	4	4	4	-1	-1	-1	True	False	False
300.0	48.0	4.167	52	4	E	0.0	6	4	2.0	1.0	1/2	True	4	4.0	4.0	3.0	3a	3	25/2	False	True	IAC	IAC		}	True	10	I|IAC}	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
300.0	48.0	4.167	68	8	G	1.0	6	4	1.0	1.0	1/2	True	4	4.0	4.0	3.0	3a	4	25/2	False	True	IAC	IAC		}	True	10	I|IAC}	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	4	4	4	True	False	False
348.0	0.0	4.834	66	6	F	1.0	6	4	1.0	1.0	0	True	4	4.0	4.0	3.0	3a	4	29/2	False	False					False	10	I|IAC}	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	2	2	2	False	False	False
348.0	24.0	4.834	40	4	E	0.0	6	4	2.0	1.0	1/4	True	4	4.0	4.0	3.0	3a	2	29/2	False	False					False	10	I|IAC}	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
348.0	24.0	4.834	64	4	E	0.0	6	4	1.0	1.0	1/4	True	4	4.0	4.0	3.0	3a	4	29/2	False	False					False	10	I|IAC}	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
372.0	24.0	5.167	64	4	E	0.0	6	4	2.0	1.0	1/4	True	4	4.0	4.0	3.0	3a	4	31/2	False	False				{	False	11	{	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	4	4	4	0	0	0	True	True	True
372.0	72.0	5.167	64	4	E	0.0	6	4	2.0	2.0	3/4	True	4	4.0	4.0	3.0	3a	4	31/2	False	False				{	False	11	{	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	4	4	4	0	0	0	True	True	True
372.0	12.0	5.167	80	8	G	1.0	6	4	1.0	1.0	1/8	True	4	4.0	4.0	3.0	3a	5	31/2	False	False				{	False	11	{	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	4	4	4	4	4	4	True	False	False
384.0	12.0	5.334	81	3	A	0.0	6	4	1.0	1.0	1/8	True	4	4.0	4.0	3.0	3a	5	16	False	False					False	11	{	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	4	4	4	-1	-1	-1	False	False	False
396.0	24.0	5.5	71	5	B	0.0	6	4	2.0	1.0	1/4	True	4	4.0	4.0	3.0	3a	4	33/2	False	False					False	11	{	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	4	4	4	1	1	1	True	False	False
396.0	24.0	5.5	80	8	G	1.0	6	4	1.0	1.0	1/4	True	4	4.0	4.0	3.0	3a	5	33/2	False	False					False	11	{	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	4	4	4	4	4	4	True	False	False
420.0	24.0	5.834	73	7	C	1.0	6	4	2.0	1.0	1/4	True	4	4.0	4.0	3.0	3a	5	35/2	False	True					False	12	vi6	E	I		vi6	vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	4	4	4	3	3	3	True	True	False
420.0	18.0	5.834	78	6	F	1.0	6	4	1.0	1.0	3/16	True	4	4.0	4.0	3.0	3a	5	35/2	False	True					False	12	vi6	E	I		vi6	vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	4	4	4	2	2	2	False	False	False
438.0	6.0	6.084	76	4	E	0.0	6	4	1.0	1.0	1/16	True	4	4.0	4.0	3.0	3a	5	73/4	False	False					False	12	vi6	E	I		vi6	vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	4	4	4	0	0	0	True	False	True
444.0	24.0	6.167	63	9	D	1.0	6	4	2.0	1.0	1/4	True	4	5.0	5.0	4.0	4a	4	37/2	False	True					False	13	vii7	E	I		vii7	vii		7			mm7	False	False	(5, 2, 6, 3)	()	5	5	major	major	I	I, major	vii		I	I	False	vii7	vii7, major		vii7, major		vii	4	4	4	5	5	5	True	True	True
444.0	72.0	6.167	63	9	D	1.0	6	4	2.0	2.0	3/4	True	4	5.0	5.0	4.0	4a	4	37/2	False	True					False	13	vii7	E	I		vii7	vii		7			mm7	False	False	(5, 2, 6, 3)	()	5	5	major	major	I	I, major	vii		I	I	False	vii7	vii7, major		vii7, major		vii	4	4	4	5	5	5	True	True	True
444.0	12.0	6.167	78	6	F	1.0	6	4	1.0	1.0	1/8	True	4	5.0	5.0	4.0	4a	5	37/2	False	True					False	13	vii7	E	I		vii7	vii		7			mm7	False	False	(5, 2, 6, 3)	()	5	5	major	major	I	I, major	vii		I	I	False	vii7	vii7, major		vii7, major		vii	4	4	4	2	2	2	True	False	False
456.0	12.0	6.334	80	8	G	1.0	6	4	1.0	1.0	1/8	True	4	5.0	5.0	4.0	4a	5	19	False	False					False	13	vii7	E	I		vii7	vii		7			mm7	False	False	(5, 2, 6, 3)	()	5	5	major	major	I	I, major	vii		I	I	False	vii7	vii7, major		vii7, major		vii	4	4	4	4	4	4	False	False	False
468.0	24.0	6.5	70	10	A	1.0	6	4	2.0	1.0	1/4	True	4	5.0	5.0	4.0	4a	4	39/2	False	False					False	13	vii7	E	I		vii7	vii		7			mm7	False	False	(5, 2, 6, 3)	()	5	5	major	major	I	I, major	vii		I	I	False	vii7	vii7, major		vii7, major		vii	4	4	4	6	6	6	True	False	False
468.0	24.0	6.5	78	6	F	1.0	6	4	1.0	1.0	1/4	True	4	5.0	5.0	4.0	4a	5	39/2	False	False					False	13	vii7	E	I		vii7	vii		7			mm7	False	False	(5, 2, 6, 3)	()	5	5	major	major	I	I, major	vii		I	I	False	vii7	vii7, major		vii7, major		vii	4	4	4	2	2	2	True	False	False
492.0	24.0	6.834	71	5	B	0.0	6	4	2.0	1.0	1/4	True	4	5.0	5.0	4.0	4a	4	41/2	False	True					False	14	V6	E	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	4	4	4	1	1	1	True	True	False
492.0	18.0	6.834	76	4	E	0.0	6	4	1.0	1.0	3/16	True	4	5.0	5.0	4.0	4a	5	41/2	False	True					False	14	V6	E	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	4	4	4	0	0	0	False	False	False
510.0	6.0	7.084	75	9	D	1.0	6	4	1.0	1.0	1/16	True	4	5.0	5.0	4.0	4a	5	85/4	False	False					False	14	V6	E	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	4	4	4	5	5	5	True	False	True
516.0	24.0	7.167	61	7	C	1.0	6	4	2.0	1.0	1/4	True	4	5.0	5.0	4.0	4a	4	43/2	False	True					False	15	vi7	E	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	4	4	4	3	3	3	True	True	True
516.0	72.0	7.167	61	7	C	1.0	6	4	2.0	2.0	3/4	True	4	5.0	5.0	4.0	4a	4	43/2	False	True					False	15	vi7	E	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	4	4	4	3	3	3	True	True	True
516.0	18.0	7.167	76	4	E	0.0	6	4	1.0	1.0	3/16	True	4	5.0	5.0	4.0	4a	5	43/2	False	True					False	15	vi7	E	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	4	4	4	0	0	0	True	False	False
534.0	3.0	7.417	78	6	F	1.0	6	4	1.0	1.0	1/32	True	4	5.0	5.0	4.0	4a	5	89/4	False	False					False	15	vi7	E	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	4	4	4	2	2	2	False	False	False
537.0	3.0	7.459	80	8	G	1.0	6	4	1.0	1.0	1/32	True	4	5.0	5.0	4.0	4a	5	179/8	False	False					False	15	vi7	E	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	4	4	4	4	4	4	True	False	False
540.0	24.0	7.5	68	8	G	1.0	6	4	2.0	1.0	1/4	True	4	5.0	5.0	4.0	4a	4	45/2	False	False					False	15	vi7	E	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	4	4	4	4	4	4	True	False	False
540.0	24.0	7.5	80	8	G	1.0	6	4	1.0	1.0	1/4	True	4	5.0	5.0	4.0	4a	5	45/2	False	False					False	15	vi7	E	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	4	4	4	4	4	4	True	False	False
564.0	24.0	7.834	70	10	A	1.0	6	4	2.0	1.0	1/4	True	4	5.0	5.0	4.0	4a	4	47/2	False	True					False	16	V43/V	E	I		V43/V	V		43		V	Mm7	False	False	(3, 0, 2, 6)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V43/V	V43/V, major		V43/V, major	V	V	4	4	5	6	6	5	True	False	False
564.0	18.0	7.834	78	6	F	1.0	6	4	1.0	1.0	3/16	True	4	5.0	5.0	4.0	4a	5	47/2	False	True					False	16	V43/V	E	I		V43/V	V		43		V	Mm7	False	False	(3, 0, 2, 6)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V43/V	V43/V, major		V43/V, major	V	V	4	4	5	2	2	1	True	True	False
582.0	6.0	8.084	76	4	E	0.0	6	4	1.0	1.0	1/16	True	4	5.0	5.0	4.0	4a	5	97/4	False	False					False	16	V43/V	E	I		V43/V	V		43		V	Mm7	False	False	(3, 0, 2, 6)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V43/V	V43/V, major		V43/V, major	V	V	4	4	5	0	0	-1	True	False	False
588.0	36.0	8.167	59	5	B	0.0	6	4	2.0	1.0	3/8	True	4	6.0	6.0	5.0	5a	3	49/2	False	True	HC.TEN	HC	TEN	}	True	17	V|HC.TEN}	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	4	4	4	1	1	1	True	True	True
588.0	18.0	8.167	75	9	D	1.0	6	4	1.0	1.0	3/16	True	4	6.0	6.0	5.0	5a	5	49/2	False	True	HC.TEN	HC	TEN	}	True	17	V|HC.TEN}	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	4	4	4	5	5	5	True	False	False
606.0	6.0	8.417	66	6	F	1.0	6	4	1.0	1.0	1/16	True	4	6.0	6.0	5.0	5a	4	101/4	False	False				{	False	18	{	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False		, major		V, major		V	4	4	4	2	2	2	True	False	False
612.0	36.0	8.5	71	5	B	0.0	6	4	1.0	1.0	3/8	True	4	6.0	6.0	5.0	5a	4	51/2	False	False					False	18	{	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False		, major		V, major		V	4	4	4	1	1	1	True	True	True
624.0	12.0	8.667	47	5	B	0.0	6	4	2.0	1.0	1/8	True	4	6.0	6.0	5.0	5a	2	26	False	False					False	18	{	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False		, major		V, major		V	4	4	4	1	1	1	True	True	True
636.0	12.0	8.834	49	7	C	1.0	6	4	2.0	1.0	1/8	True	4	6.0	6.0	5.0	5a	3	53/2	False	False					False	18	{	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False		, major		V, major		V	4	4	4	3	3	3	False	False	False
648.0	12.0	9.0	51	9	D	1.0	6	4	2.0	1.0	1/8	True	4	6.0	6.0	5.0	5a	3	27	False	False					False	18	{	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False		, major		V, major		V	4	4	4	5	5	5	True	False	False
648.0	12.0	9.0	69	3	A	0.0	6	4	1.0	1.0	1/8	True	4	6.0	6.0	5.0	5a	4	27	False	False					False	18	{	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False		, major		V, major		V	4	4	4	-1	-1	-1	False	False	False
660.0	48.0	9.167	52	4	E	0.0	6	4	2.0	1.0	1/2	True	4	6.0	6.0	5.0	5a	3	55/2	False	True					False	19	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
660.0	18.0	9.167	68	8	G	1.0	6	4	1.0	1.0	3/16	True	4	6.0	6.0	5.0	5a	4	55/2	False	True					False	19	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	4	4	4	True	False	False
678.0	6.0	9.417	73	7	C	1.0	6	4	1.0	1.0	1/16	True	4	6.0	6.0	5.0	5a	5	113/4	False	False					False	19	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	3	3	3	False	False	False
684.0	24.0	9.5	73	7	C	1.0	6	4	1.0	1.0	1/4	True	4	6.0	6.0	5.0	5a	5	57/2	False	True					False	20	V.ii6	E	V		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	V	V, major	ii		V	V	False	ii6	ii6, major		ii6, major		ii	4	5	5	3	2	2	True	True	False
708.0	24.0	9.834	49	7	C	1.0	6	4	2.0	1.0	1/4	True	4	6.0	6.0	5.0	5a	3	59/2	False	True					False	21	ii	E	V		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	V	V, major	ii		V	V	False	ii	ii, major		ii, major		ii	4	5	5	3	2	2	True	True	True
708.0	18.0	9.834	75	9	D	1.0	6	4	1.0	1.0	3/16	True	4	6.0	6.0	5.0	5a	5	59/2	False	True					False	21	ii	E	V		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	V	V, major	ii		V	V	False	ii	ii, major		ii, major		ii	4	5	5	5	4	4	False	False	False
726.0	6.0	10.084	76	4	E	0.0	6	4	1.0	1.0	1/16	True	4	6.0	6.0	5.0	5a	5	121/4	False	False					False	21	ii	E	V		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	V	V, major	ii		V	V	False	ii	ii, major		ii, major		ii	4	5	5	0	-1	-1	True	False	False
732.0	24.0	10.167	54	6	F	1.0	6	4	2.0	1.0	1/4	True	4	7.0	7.0	6.0	6a	3	61/2	False	True					False	22	V	E	V		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V, major		V	4	5	5	2	1	1	True	True	True
