onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	cadence_subtype	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
180	9	7.5	79	1	G	0	4	4	1	1	3/32	True	1	2	2	2	2a	5	15/2	False	True					False	13	i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	-3	-3	-3	True	False	False
189	3	7.875	78	6	F	1	4	4	1	1	1/32	True	1	2	2	2	2a	5	63/8	False	False					False	13	i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	2	2	2	False	False	False
192	12	8.0	47	5	B	0	4	4	2	1	1/8	True	1	3	3	3	3a	2	8	False	True	HC.SIM	HC	SIM	}	True	14	V|HC.SIM}	e	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	4	4	4	1	1	1	True	True	True
192	12	8.0	78	6	F	1	4	4	1	1	1/8	True	1	3	3	3	3a	5	8	False	True	HC.SIM	HC	SIM	}	True	14	V|HC.SIM}	e	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	4	4	4	2	2	2	True	False	False
204	12	8.5	49	7	C	1	4	4	2	1	1/8	True	1	3	3	3	3a	3	17/2	False	False					False	14	V|HC.SIM}	e	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	4	4	4	3	3	3	False	False	False
210	6	8.75	66	6	F	1	4	4	1	1	1/16	True	1	3	3	3	3a	4	35/4	False	False					False	14	V|HC.SIM}	e	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	4	4	4	2	2	2	True	False	False
216	12	9.0	51	9	D	1	4	4	2	1	1/8	True	1	3	3	3	3a	3	9	False	True				{	False	15	V65{	e	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	4	4	4	5	5	5	True	False	True
216	18	9.0	71	5	B	0	4	4	1	1	3/16	True	1	3	3	3	3a	4	9	False	True				{	False	15	V65{	e	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	4	4	4	1	1	1	True	True	False
228	12	9.5	47	5	B	0	4	4	2	1	1/8	True	1	3	3	3	3a	2	19/2	False	True					False	16	V7	e	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	4	4	4	1	1	1	True	True	True
234	6	9.75	72	0	C	0	4	4	1	1	1/16	True	1	3	3	3	3a	5	39/4	False	False					False	16	V7	e	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	4	4	4	-4	-4	-4	False	False	False
240	12	10.0	52	4	E	0	4	4	2	1	1/8	True	1	3	3	3	3a	3	10	False	True					False	17	V/iv	e	i		V/iv	V				iv	M	True	True	(0, 4, 1)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V/iv	V/iv, minor		V/iv, minor	iv	iv	4	4	3	0	0	1	True	True	True
240	18	10.0	68	8	G	1	4	4	1	1	3/16	True	1	3	3	3	3a	4	10	False	True					False	17	V/iv	e	i		V/iv	V				iv	M	True	True	(0, 4, 1)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V/iv	V/iv, minor		V/iv, minor	iv	iv	4	4	3	4	4	5	True	False	False
252	12	10.5	50	2	D	0	4	4	2	1	1/8	True	1	3	3	3	3a	3	21/2	False	True					False	18	V2/iv	e	i		V2/iv	V		2		iv	Mm7	True	True	(-2, 0, 4, 1)	()	0	-2	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V2/iv	V2/iv, minor		V2/iv, minor	iv	iv	4	4	3	-2	-2	-1	True	False	True
258	0	10.75	66	6	F	1	4	4	1	1	0	True	1	3	3	3	3a	4	43/4	False	False					False	18	V2/iv	e	i		V2/iv	V		2		iv	Mm7	True	True	(-2, 0, 4, 1)	()	0	-2	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V2/iv	V2/iv, minor		V2/iv, minor	iv	iv	4	4	3	2	2	3	False	False	False
258	6	10.75	64	4	E	0	4	4	1	1	1/16	True	1	3	3	3	3a	4	43/4	False	False					False	18	V2/iv	e	i		V2/iv	V		2		iv	Mm7	True	True	(-2, 0, 4, 1)	()	0	-2	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V2/iv	V2/iv, minor		V2/iv, minor	iv	iv	4	4	3	0	0	1	True	True	False
264	12	11.0	48	0	C	0	4	4	2	1	1/8	True	1	3	3	3	3a	3	11	False	True					False	19	iv6	e	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	4	4	4	-4	-4	-4	True	False	True
264	18	11.0	69	3	A	0	4	4	1	1	3/16	True	1	3	3	3	3a	4	11	False	True					False	19	iv6	e	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	4	4	4	-1	-1	-1	True	True	False
276	12	11.5	47	5	B	0	4	4	2	1	1/8	True	1	3	3	3	3a	2	23/2	False	True					False	20	V43/iv	e	i		V43/iv	V		43		iv	Mm7	True	True	(1, -2, 0, 4)	()	0	1	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V43/iv	V43/iv, minor		V43/iv, minor	iv	iv	4	4	3	1	1	2	True	False	True
282	6	11.75	71	5	B	0	4	4	1	1	1/16	True	1	3	3	3	3a	4	47/4	False	False					False	20	V43/iv	e	i		V43/iv	V		43		iv	Mm7	True	True	(1, -2, 0, 4)	()	0	1	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V43/iv	V43/iv, minor		V43/iv, minor	iv	iv	4	4	3	1	1	2	True	False	True
288	0	12.0	71	5	B	0	4	4	1	1	0	True	1	4	4	4	4a	4	12	False	True					False	21	iv	e	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	1	1	1	False	False	False
288	12	12.0	45	3	A	0	4	4	2	1	1/8	True	1	4	4	4	4a	2	12	False	True					False	21	iv	e	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	-1	-1	-1	True	True	True
288	12	12.0	72	0	C	0	4	4	1	1	1/8	True	1	4	4	4	4a	5	12	False	True					False	21	iv	e	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	-4	-4	-4	True	False	False
300	0	12.5	71	5	B	0	4	4	1	1	0	True	1	4	4	4	4a	4	25/2	False	False					False	21	iv	e	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	1	1	1	False	False	False
300	6	12.5	57	3	A	0	4	4	2	1	1/16	True	1	4	4	4	4a	3	25/2	False	False					False	21	iv	e	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	-1	-1	-1	True	True	True
300	12	12.5	69	3	A	0	4	4	1	1	1/8	True	1	4	4	4	4a	4	25/2	False	False					False	21	iv	e	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	-1	-1	-1	True	True	True
306	6	12.75	55	1	G	0	4	4	2	1	1/16	True	1	4	4	4	4a	3	51/4	False	False					False	21	iv	e	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	-3	-3	-3	False	False	False
312	12	13.0	54	6	F	1	4	4	2	1	1/8	True	1	4	4	4	4a	3	13	False	True					False	22	III.V65	e	III		V65	V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	4	1	1	2	5	5	True	False	True
312	18	13.0	74	2	D	0	4	4	1	1	3/16	True	1	4	4	4	4a	5	13	False	True					False	22	III.V65	e	III		V65	V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	4	1	1	-2	1	1	True	True	False
324	12	13.5	50	2	D	0	4	4	2	1	1/8	True	1	4	4	4	4a	3	27/2	False	True					False	23	V7	e	III		V7	V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	4	1	1	-2	1	1	True	True	True
330	6	13.75	72	0	C	0	4	4	1	1	1/16	True	1	4	4	4	4a	5	55/4	False	False					False	23	V7	e	III		V7	V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	4	1	1	-4	-1	-1	True	False	False
336	0	14.0	72	0	C	0	4	4	1	1	0	True	1	4	4	4	4a	5	14	False	True					False	24	I	e	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	4	1	1	-4	-1	-1	False	False	False
336	12	14.0	55	1	G	0	4	4	2	1	1/8	True	1	4	4	4	4a	3	14	False	True					False	24	I	e	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	4	1	1	-3	0	0	True	True	True
336	12	14.0	71	5	B	0	4	4	1	1	1/8	True	1	4	4	4	4a	4	14	False	True					False	24	I	e	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	4	1	1	1	4	4	True	False	False
348	12	14.5	54	6	F	1	4	4	2	1	1/8	True	1	4	4	4	4a	3	29/2	False	True					False	25	IM2	e	III		IM2	I	M	2			MM7	True	False	(5, 0, 4, 1)	()	0	5	minor	major	III	III, minor	I		III	III	False	IM2	IM2, major		IM2, major		I	4	1	1	2	5	5	True	False	True
348	6	14.5	72	0	C	0	4	4	1	1	1/16	True	1	4	4	4	4a	5	29/2	False	True					False	25	IM2	e	III		IM2	I	M	2			MM7	True	False	(5, 0, 4, 1)	()	0	5	minor	major	III	III, minor	I		III	III	False	IM2	IM2, major		IM2, major		I	4	1	1	-4	-1	-1	False	False	False
354	6	14.75	74	2	D	0	4	4	1	1	1/16	True	1	4	4	4	4a	5	59/4	False	False					False	25	IM2	e	III		IM2	I	M	2			MM7	True	False	(5, 0, 4, 1)	()	0	5	minor	major	III	III, minor	I		III	III	False	IM2	IM2, major		IM2, major		I	4	1	1	-2	1	1	True	False	False
360	24	15.0	52	4	E	0	4	4	2	1	1/4	True	1	4	4	4	4a	3	15	False	True					False	26	vi7	e	III		vi7	vi		7			mm7	True	False	(3, 0, 4, 1)	()	3	3	minor	major	III	III, minor	vi		III	III	False	vi7	vi7, major		vi7, major		vi	4	1	1	0	3	3	True	True	True
360	12	15.0	67	1	G	0	4	4	1	1	1/8	True	1	4	4	4	4a	4	15	False	True					False	26	vi7	e	III		vi7	vi		7			mm7	True	False	(3, 0, 4, 1)	()	3	3	minor	major	III	III, minor	vi		III	III	False	vi7	vi7, major		vi7, major		vi	4	1	1	-3	0	0	True	False	False
372	9	15.5	66	6	F	1	4	4	1	1	3/32	True	1	4	4	4	4a	4	31/2	False	True					False	27	viio6/V	e	III		viio6/V	vii	o	6		V	o	True	False	(3, 0, 6)	()	6	3	minor	major	III	III, minor	vii/V	V	V/III	VII	False	viio6/V	viio6/V, major		viio6/V, major	V	V	4	1	2	2	5	4	False	False	False
381	3	15.875	67	1	G	0	4	4	1	1	1/32	True	1	4	4	4	4a	4	127/8	False	False					False	27	viio6/V	e	III		viio6/V	vii	o	6		V	o	True	False	(3, 0, 6)	()	6	3	minor	major	III	III, minor	vii/V	V	V/III	VII	False	viio6/V	viio6/V, major		viio6/V, major	V	V	4	1	2	-3	0	-1	True	False	False
384	0	16.0	67	1	G	0	4	4	1	1	0	True	1	5	5	5	5a	4	16	False	True	HC.TEN	HC	TEN	}	True	28	V|HC.TEN}	e	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	4	1	1	-3	0	0	False	False	False
384	12	16.0	50	2	D	0	4	4	2	1	1/8	True	1	5	5	5	5a	3	16	False	True	HC.TEN	HC	TEN	}	True	28	V|HC.TEN}	e	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	4	1	1	-2	1	1	True	True	True
384	24	16.0	69	3	A	0	4	4	1	1	1/4	True	1	5	5	5	5a	4	16	False	True	HC.TEN	HC	TEN	}	True	28	V|HC.TEN}	e	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	4	1	1	-1	2	2	True	False	False
396	12	16.5	48	0	C	0	4	4	2	1	1/8	True	1	5	5	5	5a	3	33/2	False	True					False	29	V2	e	III		V2	V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	4	1	1	-4	-1	-1	True	False	True
408	12	17.0	47	5	B	0	4	4	2	1	1/8	True	1	5	5	5	5a	2	17	False	True					False	30	I6	e	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	4	1	1	1	4	4	True	False	True
420	12	17.5	43	1	G	0	4	4	2	1	1/8	True	1	5	5	5	5a	2	35/2	False	True					False	31	I	e	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	4	1	1	-3	0	0	True	True	True
426	6	17.75	74	2	D	0	4	4	1	1	1/16	True	1	5	5	5	5a	5	71/4	False	False					False	31	I	e	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	4	1	1	-2	1	1	True	False	False
432	12	18.0	48	0	C	0	4	4	2	1	1/8	True	1	5	5	5	5a	3	18	False	True				{	False	32	IV{	e	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	4	1	1	-4	-1	-1	True	True	True
432	18	18.0	76	4	E	0	4	4	1	1	3/16	True	1	5	5	5	5a	5	18	False	True				{	False	32	IV{	e	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	4	1	1	0	3	3	True	False	False
444	12	18.5	47	5	B	0	4	4	2	1	1/8	True	1	5	5	5	5a	2	37/2	False	True					False	33	IVM2	e	III		IVM2	IV	M	2			MM7	True	False	(4, -1, 3, 0)	()	-1	4	minor	major	III	III, minor	IV		III	III	False	IVM2	IVM2, major		IVM2, major		IV	4	1	1	1	4	4	True	False	True
450	3	18.75	78	6	F	1	4	4	1	1	1/32	True	1	5	5	5	5a	5	75/4	False	False					False	33	IVM2	e	III		IVM2	IV	M	2			MM7	True	False	(4, -1, 3, 0)	()	-1	4	minor	major	III	III, minor	IV		III	III	False	IVM2	IVM2, major		IVM2, major		IV	4	1	1	2	5	5	False	False	False
