onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	cadence_subtype	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
90.0	6.0	3.75	69	3	A	0.0	2	2	2.0	1.0	1/8	True	-1	2.0	2.0	2.0	2a	4	15/2	False	False					False	3	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	2	2	2	True	False	False
96.0	12.0	4.0	55	1	G	0.0	2	2	3.0	1.0	1/4	True	-1	3.0	3.0	3.0	3a	3	8	False	True					False	4	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
96.0	18.0	4.0	70	-2	B	-1.0	2	2	2.0	1.0	3/8	True	-1	3.0	3.0	3.0	3a	4	8	False	True					False	4	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-3	-3	-3	True	False	False
96.0	18.0	4.0	74	2	D	0.0	2	2	1.0	1.0	3/8	True	-1	3.0	3.0	3.0	3a	5	8	False	True					False	4	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	1	1	1	True	False	False
108.0	12.0	4.5	46	-2	B	-1.0	2	2	3.0	1.0	1/4	True	-1	3.0	3.0	3.0	3a	2	9	False	True					False	5	i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	-3	-3	-3	True	False	True
114.0	6.0	4.75	70	-2	B	-1.0	2	2	2.0	1.0	1/8	True	-1	3.0	3.0	3.0	3a	4	19/2	False	False					False	5	i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	-3	-3	-3	True	False	True
114.0	6.0	4.75	74	2	D	0.0	2	2	1.0	1.0	1/8	True	-1	3.0	3.0	3.0	3a	5	19/2	False	False					False	5	i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	1	1	1	True	False	False
120.0	12.0	5.0	48	0	C	0.0	2	2	3.0	1.0	1/4	True	-1	3.0	3.0	3.0	3a	3	10	False	True					False	6	ii%65	g	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	1	1	1	-1	-1	-1	True	False	True
120.0	12.0	5.0	69	3	A	0.0	2	2	2.0	1.0	1/4	True	-1	3.0	3.0	3.0	3a	4	10	False	True					False	6	ii%65	g	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	1	1	1	2	2	2	True	True	False
120.0	12.0	5.0	72	0	C	0.0	2	2	1.0	1.0	1/4	True	-1	3.0	3.0	3.0	3a	5	10	False	True					False	6	ii%65	g	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	1	1	1	-1	-1	-1	True	False	True
132.0	12.0	5.5	50	2	D	0.0	2	2	3.0	1.0	1/4	True	-1	3.0	3.0	3.0	3a	3	11	False	True					False	7	V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
132.0	6.0	5.5	67	1	G	0.0	2	2	2.0	1.0	1/8	True	-1	3.0	3.0	3.0	3a	4	11	False	True					False	7	V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	0	0	0	False	False	False
132.0	6.0	5.5	70	-2	B	-1.0	2	2	1.0	1.0	1/8	True	-1	3.0	3.0	3.0	3a	4	11	False	True					False	7	V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	-3	-3	-3	False	False	False
138.0	6.0	5.75	66	6	F	1.0	2	2	2.0	1.0	1/8	True	-1	3.0	3.0	3.0	3a	4	23/2	False	False					False	7	V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	5	5	5	True	False	False
138.0	6.0	5.75	69	3	A	0.0	2	2	1.0	1.0	1/8	True	-1	3.0	3.0	3.0	3a	4	23/2	False	False					False	7	V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	2	2	2	True	False	False
144.0	0.0	6.0	69	3	A	0.0	2	2	1.0	1.0	0	True	-1	4.0	4.0	4.0	4a	4	12	False	True					False	8	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	2	2	2	False	False	False
144.0	0.0	6.0	65	-1	F	0.0	2	2	2.0	1.0	0	True	-1	4.0	4.0	4.0	4a	4	12	False	True					False	8	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-2	-2	-2	False	False	False
144.0	24.0	6.0	43	1	G	0.0	2	2	3.0	1.0	1/2	True	-1	4.0	4.0	4.0	4a	2	12	False	True					False	8	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
144.0	12.0	6.0	67	1	G	0.0	2	2	2.0	1.0	1/4	True	-1	4.0	4.0	4.0	4a	4	12	False	True					False	8	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
144.0	12.0	6.0	70	-2	B	-1.0	2	2	1.0	1.0	1/4	True	-1	4.0	4.0	4.0	4a	4	12	False	True					False	8	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-3	-3	-3	True	False	False
156.0	6.0	6.5	69	3	A	0.0	2	2	2.0	1.0	1/8	True	-1	4.0	4.0	4.0	4a	4	13	False	False					False	8	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	2	2	2	False	False	False
156.0	6.0	6.5	72	0	C	0.0	2	2	1.0	1.0	1/8	True	-1	4.0	4.0	4.0	4a	5	13	False	False					False	8	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-1	-1	-1	False	False	False
162.0	6.0	6.75	70	-2	B	-1.0	2	2	2.0	1.0	1/8	True	-1	4.0	4.0	4.0	4a	4	27/2	False	False					False	8	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-3	-3	-3	True	False	False
162.0	6.0	6.75	74	2	D	0.0	2	2	1.0	1.0	1/8	True	-1	4.0	4.0	4.0	4a	5	27/2	False	False					False	8	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	1	1	1	True	False	False
168.0	12.0	7.0	51	-3	E	-1.0	2	2	3.0	1.0	1/4	True	-1	4.0	4.0	4.0	4a	3	14	False	True					False	9	ii%43	g	i		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	i	i, minor	ii		i	i	True	ii%43	ii%43, minor		ii%43, minor		ii	1	1	1	-4	-4	-4	True	False	True
168.0	18.0	7.0	69	3	A	0.0	2	2	2.0	1.0	3/8	True	-1	4.0	4.0	4.0	4a	4	14	False	True					False	9	ii%43	g	i		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	i	i, minor	ii		i	i	True	ii%43	ii%43, minor		ii%43, minor		ii	1	1	1	2	2	2	True	True	False
168.0	18.0	7.0	72	0	C	0.0	2	2	1.0	1.0	3/8	True	-1	4.0	4.0	4.0	4a	5	14	False	True					False	9	ii%43	g	i		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	i	i, minor	ii		i	i	True	ii%43	ii%43, minor		ii%43, minor		ii	1	1	1	-1	-1	-1	True	False	False
180.0	12.0	7.5	48	0	C	0.0	2	2	3.0	1.0	1/4	True	-1	4.0	4.0	4.0	4a	3	15	False	True					False	10	ii%65	g	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	1	1	1	-1	-1	-1	True	False	True
186.0	6.0	7.75	67	1	G	0.0	2	2	2.0	1.0	1/8	True	-1	4.0	4.0	4.0	4a	4	31/2	False	False					False	10	ii%65	g	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	1	1	1	0	0	0	True	False	False
186.0	6.0	7.75	70	-2	B	-1.0	2	2	1.0	1.0	1/8	True	-1	4.0	4.0	4.0	4a	4	31/2	False	False					False	10	ii%65	g	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	1	1	1	-3	-3	-3	False	False	False
192.0	18.0	8.0	50	2	D	0.0	2	2	3.0	1.0	3/8	True	-1	5.0	5.0	5.0	5a	3	16	False	True				}	True	11	V}	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
192.0	24.0	8.0	66	6	F	1.0	2	2	2.0	1.0	1/2	True	-1	5.0	5.0	5.0	5a	4	16	False	True				}	True	11	V}	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	5	5	5	True	False	False
192.0	24.0	8.0	69	3	A	0.0	2	2	1.0	1.0	1/2	True	-1	5.0	5.0	5.0	5a	4	16	False	True				}	True	11	V}	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	2	2	2	True	False	False
210.0	6.0	8.75	62	2	D	0.0	2	2	3.0	1.0	1/8	True	-1	5.0	5.0	5.0	5a	4	35/2	False	False					False	11	V}	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
216.0	12.0	9.0	60	0	C	0.0	2	2	3.0	1.0	1/4	True	-1	5.0	5.0	5.0	5a	4	18	False	True					False	12	V2	g	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	1	1	1	-1	-1	-1	True	False	True
228.0	6.0	9.5	58	-2	B	-1.0	2	2	3.0	1.0	1/8	True	-1	5.0	5.0	5.0	5a	3	19	False	False				{	False	13	{	g	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True		, minor		V2, minor		V	1	1	1	-3	-3	-3	False	False	False
228.0	12.0	9.5	65	-1	F	0.0	2	2	2.0	1.0	1/4	True	-1	5.0	5.0	5.0	5a	4	19	False	False				{	False	13	{	g	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True		, minor		V2, minor		V	1	1	1	-2	-2	-2	False	False	False
228.0	12.0	9.5	69	3	A	0.0	2	2	1.0	1.0	1/4	True	-1	5.0	5.0	5.0	5a	4	19	False	False				{	False	13	{	g	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True		, minor		V2, minor		V	1	1	1	2	2	2	True	False	False
234.0	6.0	9.75	57	3	A	0.0	2	2	3.0	1.0	1/8	True	-1	5.0	5.0	5.0	5a	3	39/2	False	False					False	13	{	g	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True		, minor		V2, minor		V	1	1	1	2	2	2	True	False	False
240.0	24.0	10.0	58	-2	B	-1.0	2	2	3.0	1.0	1/2	True	-1	6.0	6.0	6.0	6a	3	20	False	True					False	14	i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	-3	-3	-3	True	False	True
240.0	18.0	10.0	67	1	G	0.0	2	2	2.0	1.0	3/8	True	-1	6.0	6.0	6.0	6a	4	20	False	True					False	14	i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	0	0	0	True	True	False
240.0	12.0	10.0	74	2	D	0.0	2	2	1.0	1.0	1/4	True	-1	6.0	6.0	6.0	6a	5	20	False	True					False	14	i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	1	1	1	True	False	False
252.0	6.0	10.5	75	-3	E	-1.0	2	2	1.0	1.0	1/8	True	-1	6.0	6.0	6.0	6a	5	21	False	False					False	14	i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	-4	-4	-4	False	False	False
258.0	6.0	10.75	67	1	G	0.0	2	2	2.0	1.0	1/8	True	-1	6.0	6.0	6.0	6a	4	43/2	False	False					False	14	i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	0	0	0	True	True	False
258.0	6.0	10.75	74	2	D	0.0	2	2	1.0	1.0	1/8	True	-1	6.0	6.0	6.0	6a	5	43/2	False	False					False	14	i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	1	1	1	True	False	False
264.0	24.0	11.0	54	6	F	1.0	2	2	3.0	1.0	1/2	True	-1	6.0	6.0	6.0	6a	3	22	False	True					False	15	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	5	5	5	True	False	True
264.0	18.0	11.0	69	3	A	0.0	2	2	2.0	1.0	3/8	True	-1	6.0	6.0	6.0	6a	4	22	False	True					False	15	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	2	2	2	True	False	False
264.0	6.0	11.0	72	0	C	0.0	2	2	1.0	1.0	1/8	True	-1	6.0	6.0	6.0	6a	5	22	False	True					False	15	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	-1	-1	-1	True	False	False
270.0	6.0	11.25	74	2	D	0.0	2	2	1.0	1.0	1/8	True	-1	6.0	6.0	6.0	6a	5	45/2	False	False					False	15	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	1	1	1	True	True	False
276.0	6.0	11.5	71	5	B	0.0	2	2	1.0	1.0	1/8	True	-1	6.0	6.0	6.0	6a	4	23	False	False					False	15	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	4	4	4	False	False	False
282.0	6.0	11.75	69	3	A	0.0	2	2	2.0	1.0	1/8	True	-1	6.0	6.0	6.0	6a	4	47/2	False	False					False	15	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	2	2	2	True	False	False
282.0	6.0	11.75	72	0	C	0.0	2	2	1.0	1.0	1/8	True	-1	6.0	6.0	6.0	6a	5	47/2	False	False					False	15	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	-1	-1	-1	True	False	False
288.0	18.0	12.0	55	1	G	0.0	2	2	3.0	1.0	3/8	True	-1	7.0	7.0	7.0	7a	3	24	False	True	IAC	IAC		}	True	16	I|IAC}	g	i		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	i	i, minor	I		i	i	True	I	I, minor		I, minor		I	1	1	1	0	0	0	True	True	True
288.0	24.0	12.0	62	2	D	0.0	2	2	2.0	1.0	1/2	True	-1	7.0	7.0	7.0	7a	4	24	False	True	IAC	IAC		}	True	16	I|IAC}	g	i		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	i	i, minor	I		i	i	True	I	I, minor		I, minor		I	1	1	1	1	1	1	True	False	False
288.0	24.0	12.0	71	5	B	0.0	2	2	1.0	1.0	1/2	True	-1	7.0	7.0	7.0	7a	4	24	False	True	IAC	IAC		}	True	16	I|IAC}	g	i		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	i	i, minor	I		i	i	True	I	I, minor		I, minor		I	1	1	1	4	4	4	True	False	False
306.0	6.0	12.75	55	1	G	0.0	2	2	3.0	1.0	1/8	True	-1	7.0	7.0	7.0	7a	3	51/2	False	False					False	16	I|IAC}	g	i		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	i	i, minor	I		i	i	True	I	I, minor		I, minor		I	1	1	1	0	0	0	True	True	True
312.0	12.0	13.0	53	-1	F	0.0	2	2	3.0	1.0	1/4	True	-1	7.0	7.0	7.0	7a	3	26	False	True				{	False	17	iv.V2{	g	iv		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	iv	iv, minor	V		iv	iv	True	V2	V2, minor		V2, minor		V	1	0	0	-2	-1	-1	True	False	True
324.0	6.0	13.5	51	-3	E	-1.0	2	2	3.0	1.0	1/8	True	-1	7.0	7.0	7.0	7a	3	27	False	False					False	17	iv.V2{	g	iv		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	iv	iv, minor	V		iv	iv	True	V2	V2, minor		V2, minor		V	1	0	0	-4	-3	-3	False	False	False
