onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	cadence_subtype	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
13.0	1.0	2.167	66	6	F	1.0	6	8	2.0	1.0	1/16	True	1	2.0	2.0	1.0	1a	4	13/4	False	False					False	1	i6	e	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	2	2	2	False	False	False
14.0	1.0	2.333	64	4	E	0.0	6	8	2.0	1.0	1/16	True	1	2.0	2.0	1.0	1a	4	7/2	False	False					False	1	i6	e	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	0	0	0	True	True	False
14.0	2.0	2.333	71	5	B	0.0	6	8	1.0	1.0	1/8	True	1	2.0	2.0	1.0	1a	4	7/2	False	False					False	1	i6	e	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	1	1	1	True	False	False
15.0	1.0	2.5	63	9	D	1.0	6	8	2.0	1.0	1/16	True	1	2.0	2.0	1.0	1a	4	15/4	False	False					False	1	i6	e	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	5	5	5	False	False	False
16.0	1.0	2.667	61	7	C	1.0	6	8	2.0	1.0	1/16	True	1	2.0	2.0	1.0	1a	4	4	False	False					False	1	i6	e	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	3	3	3	False	False	False
16.0	2.0	2.667	69	3	A	0.0	6	8	1.0	1.0	1/8	True	1	2.0	2.0	1.0	1a	4	4	False	False					False	1	i6	e	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	-1	-1	-1	False	False	False
17.0	1.0	2.833	59	5	B	0.0	6	8	2.0	1.0	1/16	True	1	2.0	2.0	1.0	1a	3	17/4	False	False					False	1	i6	e	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	1	1	1	True	False	False
18.0	6.0	3.0	64	4	E	0.0	6	8	2.0	1.0	3/8	True	1	3.0	3.0	2.0	2a	4	9/2	False	True					False	2	i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
18.0	2.0	3.0	67	1	G	0.0	6	8	1.0	1.0	1/8	True	1	3.0	3.0	2.0	2a	4	9/2	False	True					False	2	i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	-3	-3	-3	True	False	False
20.0	1.0	3.333	66	6	F	1.0	6	8	1.0	1.0	1/16	True	1	3.0	3.0	2.0	2a	4	5	False	False					False	2	i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	2	2	2	False	False	False
21.0	1.0	3.5	67	1	G	0.0	6	8	1.0	1.0	1/16	True	1	3.0	3.0	2.0	2a	4	21/4	False	False					False	2	i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	-3	-3	-3	True	False	False
22.0	2.0	3.667	64	4	E	0.0	6	8	1.0	1.0	1/8	True	1	3.0	3.0	2.0	2a	4	11/2	False	False					False	2	i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
24.0	4.0	4.0	52	4	E	0.0	6	8	2.0	1.0	1/4	True	1	3.0	3.0	2.0	2a	3	6	False	False					False	2	i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
24.0	1.0	4.0	67	1	G	0.0	6	8	1.0	1.0	1/16	True	1	3.0	3.0	2.0	2a	4	6	False	False					False	2	i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	-3	-3	-3	True	False	False
25.0	1.0	4.167	66	6	F	1.0	6	8	1.0	1.0	1/16	True	1	3.0	3.0	2.0	2a	4	25/4	False	False					False	2	i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	2	2	2	False	False	False
26.0	1.0	4.333	64	4	E	0.0	6	8	1.0	1.0	1/16	True	1	3.0	3.0	2.0	2a	4	13/2	False	False					False	2	i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
27.0	1.0	4.5	66	6	F	1.0	6	8	1.0	1.0	1/16	True	1	3.0	3.0	2.0	2a	4	27/4	False	False					False	2	i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	2	2	2	False	False	False
28.0	1.0	4.667	67	1	G	0.0	6	8	1.0	1.0	1/16	True	1	3.0	3.0	2.0	2a	4	7	False	False					False	2	i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	-3	-3	-3	True	False	False
29.0	1.0	4.833	69	3	A	0.0	6	8	1.0	1.0	1/16	True	1	3.0	3.0	2.0	2a	4	29/4	False	False					False	2	i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	-1	-1	-1	False	False	False
30.0	4.0	5.0	50	2	D	0.0	6	8	2.0	1.0	1/4	True	1	4.0	4.0	3.0	3a	3	15/2	False	True					False	3	v6	e	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	4	4	4	-2	-2	-2	True	False	True
30.0	2.0	5.0	66	6	F	1.0	6	8	1.0	1.0	1/8	True	1	4.0	4.0	3.0	3a	4	15/2	False	True					False	3	v6	e	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	4	4	4	2	2	2	True	False	False
32.0	1.0	5.333	71	5	B	0.0	6	8	1.0	1.0	1/16	True	1	4.0	4.0	3.0	3a	4	8	False	False					False	3	v6	e	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	4	4	4	1	1	1	True	True	False
33.0	1.0	5.5	69	3	A	0.0	6	8	1.0	1.0	1/16	True	1	4.0	4.0	3.0	3a	4	33/4	False	False					False	3	v6	e	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	4	4	4	-1	-1	-1	False	False	False
34.0	1.0	5.667	67	1	G	0.0	6	8	1.0	1.0	1/16	True	1	4.0	4.0	3.0	3a	4	17/2	False	False					False	3	v6	e	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	4	4	4	-3	-3	-3	False	False	False
35.0	1.0	5.833	66	6	F	1.0	6	8	1.0	1.0	1/16	True	1	4.0	4.0	3.0	3a	4	35/4	False	False					False	3	v6	e	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	4	4	4	2	2	2	True	False	False
36.0	4.0	6.0	48	0	C	0.0	6	8	2.0	1.0	1/4	True	1	4.0	4.0	3.0	3a	3	9	False	True					False	4	VIM7	e	i		VIM7	VI	M	7			MM7	True	True	(-4, 0, -3, 1)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VIM7	VIM7, minor		VIM7, minor		VI	4	4	4	-4	-4	-4	True	True	True
36.0	2.0	6.0	64	4	E	0.0	6	8	1.0	1.0	1/8	True	1	4.0	4.0	3.0	3a	4	9	False	True					False	4	VIM7	e	i		VIM7	VI	M	7			MM7	True	True	(-4, 0, -3, 1)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VIM7	VIM7, minor		VIM7, minor		VI	4	4	4	0	0	0	True	False	False
38.0	0.0	6.333	78	6	F	1.0	6	8	1.0	1.0	0	True	1	4.0	4.0	3.0	3a	5	19/2	False	False					False	4	VIM7	e	i		VIM7	VI	M	7			MM7	True	True	(-4, 0, -3, 1)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VIM7	VIM7, minor		VIM7, minor		VI	4	4	4	2	2	2	False	False	False
38.0	4.0	6.333	76	4	E	0.0	6	8	1.0	1.0	1/4	True	1	4.0	4.0	3.0	3a	5	19/2	False	False					False	4	VIM7	e	i		VIM7	VI	M	7			MM7	True	True	(-4, 0, -3, 1)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VIM7	VIM7, minor		VIM7, minor		VI	4	4	4	0	0	0	True	False	False
42.0	4.0	7.0	47	5	B	0.0	6	8	2.0	1.0	1/4	True	1	5.0	5.0	4.0	4a	2	21/2	False	True	HC.PHR	HC	PHR	}	True	6	V|HC.PHR}	e	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	4	4	4	1	1	1	True	True	True
42.0	4.0	7.0	75	9	D	1.0	6	8	1.0	1.0	1/4	True	1	5.0	5.0	4.0	4a	5	21/2	False	True	HC.PHR	HC	PHR	}	True	6	V|HC.PHR}	e	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	4	4	4	5	5	5	True	False	False
48.0	6.0	8.0	76	4	E	0.0	6	8	1.0	1.0	3/8	True	1	1.0	6.0	0.0	4a	5	12	True	True				{	False	7	e.i{	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
54.0	6.0	9.0	64	4	E	0.0	6	8	2.0	1.0	3/8	True	1	2.0	7.0	1.0	1b	4	27/2	False	False					False	7	e.i{	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
54.0	1.0	9.0	79	1	G	0.0	6	8	1.0	1.0	1/16	True	1	2.0	7.0	1.0	1b	5	27/2	False	False					False	7	e.i{	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	-3	-3	-3	True	False	False
55.0	1.0	9.167	78	6	F	1.0	6	8	1.0	1.0	1/16	True	1	2.0	7.0	1.0	1b	5	55/4	False	False					False	7	e.i{	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	2	2	2	False	False	False
56.0	1.0	9.333	76	4	E	0.0	6	8	1.0	1.0	1/16	True	1	2.0	7.0	1.0	1b	5	14	False	False					False	7	e.i{	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
57.0	1.0	9.5	75	9	D	1.0	6	8	1.0	1.0	1/16	True	1	2.0	7.0	1.0	1b	5	57/4	False	False					False	7	e.i{	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	5	5	5	False	False	False
58.0	1.0	9.667	73	7	C	1.0	6	8	1.0	1.0	1/16	True	1	2.0	7.0	1.0	1b	5	29/2	False	False					False	7	e.i{	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	3	3	3	False	False	False
59.0	1.0	9.833	71	5	B	0.0	6	8	1.0	1.0	1/16	True	1	2.0	7.0	1.0	1b	4	59/4	False	False					False	7	e.i{	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	1	1	1	True	False	False
60.0	1.0	10.0	67	1	G	0.0	6	8	2.0	1.0	1/16	True	1	2.0	7.0	1.0	1b	4	15	False	True					False	8	i6	e	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	-3	-3	-3	True	False	True
60.0	2.0	10.0	76	4	E	0.0	6	8	1.0	1.0	1/8	True	1	2.0	7.0	1.0	1b	5	15	False	True					False	8	i6	e	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	0	0	0	True	True	False
61.0	1.0	10.167	66	6	F	1.0	6	8	2.0	1.0	1/16	True	1	2.0	7.0	1.0	1b	4	61/4	False	False					False	8	i6	e	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	2	2	2	False	False	False
62.0	1.0	10.333	64	4	E	0.0	6	8	2.0	1.0	1/16	True	1	2.0	7.0	1.0	1b	4	31/2	False	False					False	8	i6	e	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	0	0	0	True	True	False
62.0	2.0	10.333	71	5	B	0.0	6	8	1.0	1.0	1/8	True	1	2.0	7.0	1.0	1b	4	31/2	False	False					False	8	i6	e	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	1	1	1	True	False	False
63.0	1.0	10.5	63	9	D	1.0	6	8	2.0	1.0	1/16	True	1	2.0	7.0	1.0	1b	4	63/4	False	False					False	8	i6	e	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	5	5	5	False	False	False
64.0	1.0	10.667	61	7	C	1.0	6	8	2.0	1.0	1/16	True	1	2.0	7.0	1.0	1b	4	16	False	False					False	8	i6	e	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	3	3	3	False	False	False
64.0	2.0	10.667	69	3	A	0.0	6	8	1.0	1.0	1/8	True	1	2.0	7.0	1.0	1b	4	16	False	False					False	8	i6	e	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	-1	-1	-1	False	False	False
65.0	1.0	10.833	59	5	B	0.0	6	8	2.0	1.0	1/16	True	1	2.0	7.0	1.0	1b	3	65/4	False	False					False	8	i6	e	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	1	1	1	True	False	False
66.0	6.0	11.0	64	4	E	0.0	6	8	2.0	1.0	3/8	True	1	3.0	8.0	2.0	2b	4	33/2	False	True					False	9	i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
66.0	2.0	11.0	67	1	G	0.0	6	8	1.0	1.0	1/8	True	1	3.0	8.0	2.0	2b	4	33/2	False	True					False	9	i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	-3	-3	-3	True	False	False
68.0	1.0	11.333	66	6	F	1.0	6	8	1.0	1.0	1/16	True	1	3.0	8.0	2.0	2b	4	17	False	False					False	9	i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	2	2	2	False	False	False
69.0	1.0	11.5	67	1	G	0.0	6	8	1.0	1.0	1/16	True	1	3.0	8.0	2.0	2b	4	69/4	False	False					False	9	i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	-3	-3	-3	True	False	False
70.0	2.0	11.667	64	4	E	0.0	6	8	1.0	1.0	1/8	True	1	3.0	8.0	2.0	2b	4	35/2	False	False					False	9	i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
72.0	4.0	12.0	52	4	E	0.0	6	8	2.0	1.0	1/4	True	1	3.0	8.0	2.0	2b	3	18	False	False					False	9	i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
72.0	1.0	12.0	67	1	G	0.0	6	8	1.0	1.0	1/16	True	1	3.0	8.0	2.0	2b	4	18	False	False					False	9	i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	-3	-3	-3	True	False	False
73.0	1.0	12.167	66	6	F	1.0	6	8	1.0	1.0	1/16	True	1	3.0	8.0	2.0	2b	4	73/4	False	False					False	9	i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	2	2	2	False	False	False
74.0	1.0	12.333	64	4	E	0.0	6	8	1.0	1.0	1/16	True	1	3.0	8.0	2.0	2b	4	37/2	False	False					False	9	i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
75.0	1.0	12.5	66	6	F	1.0	6	8	1.0	1.0	1/16	True	1	3.0	8.0	2.0	2b	4	75/4	False	False					False	9	i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	2	2	2	False	False	False
76.0	1.0	12.667	67	1	G	0.0	6	8	1.0	1.0	1/16	True	1	3.0	8.0	2.0	2b	4	19	False	False					False	9	i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	-3	-3	-3	True	False	False
77.0	1.0	12.833	69	3	A	0.0	6	8	1.0	1.0	1/16	True	1	3.0	8.0	2.0	2b	4	77/4	False	False					False	9	i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	-1	-1	-1	False	False	False
78.0	4.0	13.0	50	2	D	0.0	6	8	2.0	1.0	1/4	True	1	4.0	9.0	3.0	3b	3	39/2	False	True					False	10	v6	e	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	4	4	4	-2	-2	-2	True	False	True
78.0	2.0	13.0	66	6	F	1.0	6	8	1.0	1.0	1/8	True	1	4.0	9.0	3.0	3b	4	39/2	False	True					False	10	v6	e	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	4	4	4	2	2	2	True	False	False
80.0	1.0	13.333	71	5	B	0.0	6	8	1.0	1.0	1/16	True	1	4.0	9.0	3.0	3b	4	20	False	False					False	10	v6	e	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	4	4	4	1	1	1	True	True	False
81.0	1.0	13.5	69	3	A	0.0	6	8	1.0	1.0	1/16	True	1	4.0	9.0	3.0	3b	4	81/4	False	False					False	10	v6	e	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	4	4	4	-1	-1	-1	False	False	False
82.0	1.0	13.667	67	1	G	0.0	6	8	1.0	1.0	1/16	True	1	4.0	9.0	3.0	3b	4	41/2	False	False					False	10	v6	e	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	4	4	4	-3	-3	-3	False	False	False
83.0	1.0	13.833	66	6	F	1.0	6	8	1.0	1.0	1/16	True	1	4.0	9.0	3.0	3b	4	83/4	False	False					False	10	v6	e	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	4	4	4	2	2	2	True	False	False
84.0	4.0	14.0	48	0	C	0.0	6	8	2.0	1.0	1/4	True	1	4.0	9.0	3.0	3b	3	21	False	True					False	11	VIM7	e	i		VIM7	VI	M	7			MM7	True	True	(-4, 0, -3, 1)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VIM7	VIM7, minor		VIM7, minor		VI	4	4	4	-4	-4	-4	True	True	True
84.0	2.0	14.0	64	4	E	0.0	6	8	1.0	1.0	1/8	True	1	4.0	9.0	3.0	3b	4	21	False	True					False	11	VIM7	e	i		VIM7	VI	M	7			MM7	True	True	(-4, 0, -3, 1)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VIM7	VIM7, minor		VIM7, minor		VI	4	4	4	0	0	0	True	False	False
86.0	0.0	14.333	78	6	F	1.0	6	8	1.0	1.0	0	True	1	4.0	9.0	3.0	3b	5	43/2	False	False					False	11	VIM7	e	i		VIM7	VI	M	7			MM7	True	True	(-4, 0, -3, 1)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VIM7	VIM7, minor		VIM7, minor		VI	4	4	4	2	2	2	False	False	False
