onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	cadence_subtype	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
72.0	18.0	3.0	80	8	G	1.0	4	4	1.0	1.0	3/16	True		1.0	1.0	1.0	1a	5	3	False	True					False	4	V(64)	E	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	4	4	4	4	4	4	True	False	False
84.0	12.0	3.5	59	5	B	0.0	4	4	2.0	1.0	1/8	True		1.0	1.0	1.0	1a	3	7/2	False	True					False	5	V7	E	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	4	4	4	1	1	1	True	True	True
90.0	6.0	3.75	81	3	A	0.0	4	4	1.0	1.0	1/16	True		1.0	1.0	1.0	1a	5	15/4	False	False					False	5	V7	E	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	4	4	4	-1	-1	-1	True	False	False
96.0	12.0	4.0	64	4	E	0.0	4	4	2.0	1.0	1/8	True	4	2.0	2.0	2.0	2a	4	4	False	True	IAC	IAC		}	True	6	I|IAC}	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
96.0	12.0	4.0	80	8	G	1.0	4	4	1.0	1.0	1/8	True	4	2.0	2.0	2.0	2a	5	4	False	True	IAC	IAC		}	True	6	I|IAC}	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	4	4	4	True	False	False
108.0	0.0	4.5	78	6	F	1.0	4	4	1.0	1.0	0	True	4	2.0	2.0	2.0	2a	5	9/2	False	False					False	6	I|IAC}	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	2	2	2	False	False	False
108.0	6.0	4.5	52	4	E	0.0	4	4	2.0	1.0	1/16	True	4	2.0	2.0	2.0	2a	3	9/2	False	False					False	6	I|IAC}	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
108.0	12.0	4.5	76	4	E	0.0	4	4	1.0	1.0	1/8	True	4	2.0	2.0	2.0	2a	5	9/2	False	False					False	6	I|IAC}	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
114.0	6.0	4.75	54	6	F	1.0	4	4	2.0	1.0	1/16	True	4	2.0	2.0	2.0	2a	3	19/4	False	False					False	6	I|IAC}	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	2	2	2	False	False	False
120.0	12.0	5.0	56	8	G	1.0	4	4	2.0	1.0	1/8	True	4	2.0	2.0	2.0	2a	3	5	False	False					False	6	I|IAC}	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	4	4	4	True	False	False
132.0	12.0	5.5	52	4	E	0.0	4	4	2.0	1.0	1/8	True	4	2.0	2.0	2.0	2a	3	11/2	False	False				{	False	7	{	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	4	4	4	0	0	0	True	True	True
132.0	6.0	5.5	76	4	E	0.0	4	4	1.0	1.0	1/16	True	4	2.0	2.0	2.0	2a	5	11/2	False	False				{	False	7	{	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	4	4	4	0	0	0	True	True	True
138.0	6.0	5.75	75	9	D	1.0	4	4	1.0	1.0	1/16	True	4	2.0	2.0	2.0	2a	5	23/4	False	False					False	7	{	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	4	4	4	5	5	5	False	False	False
144.0	6.0	6.0	57	3	A	0.0	4	4	2.0	1.0	1/16	True	4	2.0	2.0	2.0	2a	3	6	False	True					False	8	IV	E	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	4	4	4	-1	-1	-1	True	True	True
144.0	12.0	6.0	73	7	C	1.0	4	4	1.0	1.0	1/8	True	4	2.0	2.0	2.0	2a	5	6	False	True					False	8	IV	E	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	4	4	4	3	3	3	True	False	False
150.0	6.0	6.25	59	5	B	0.0	4	4	2.0	1.0	1/16	True	4	2.0	2.0	2.0	2a	3	25/4	False	False					False	8	IV	E	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	4	4	4	1	1	1	False	False	False
156.0	6.0	6.5	56	8	G	1.0	4	4	2.0	1.0	1/16	True	4	2.0	2.0	2.0	2a	3	13/2	False	True					False	9	I6	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	4	4	4	True	False	True
156.0	12.0	6.5	71	5	B	0.0	4	4	1.0	1.0	1/8	True	4	2.0	2.0	2.0	2a	4	13/2	False	True					False	9	I6	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	1	1	1	True	False	False
162.0	6.0	6.75	59	5	B	0.0	4	4	2.0	1.0	1/16	True	4	2.0	2.0	2.0	2a	3	27/4	False	False					False	9	I6	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	1	1	1	True	False	False
168.0	6.0	7.0	57	3	A	0.0	4	4	2.0	1.0	1/16	True	4	2.0	2.0	2.0	2a	3	7	False	True					False	10	IV	E	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	4	4	4	-1	-1	-1	True	True	True
168.0	12.0	7.0	73	7	C	1.0	4	4	1.0	1.0	1/8	True	4	2.0	2.0	2.0	2a	5	7	False	True					False	10	IV	E	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	4	4	4	3	3	3	True	False	False
174.0	6.0	7.25	56	8	G	1.0	4	4	2.0	1.0	1/16	True	4	2.0	2.0	2.0	2a	3	29/4	False	False					False	10	IV	E	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	4	4	4	4	4	4	False	False	False
180.0	0.0	7.5	75	9	D	1.0	4	4	1.0	1.0	0	True	4	2.0	2.0	2.0	2a	5	15/2	False	True					False	11	V43	E	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	5	5	5	True	False	False
180.0	0.0	7.5	73	7	C	1.0	4	4	1.0	1.0	0	True	4	2.0	2.0	2.0	2a	5	15/2	False	True					False	11	V43	E	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	3	3	3	False	False	False
180.0	0.0	7.5	73	7	C	1.0	4	4	1.0	1.0	0	True	4	2.0	2.0	2.0	2a	5	15/2	False	True					False	11	V43	E	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	3	3	3	False	False	False
180.0	6.0	7.5	54	6	F	1.0	4	4	2.0	1.0	1/16	True	4	2.0	2.0	2.0	2a	3	15/2	False	True					False	11	V43	E	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	2	2	2	True	False	True
180.0	12.0	7.5	75	9	D	1.0	4	4	1.0	1.0	1/8	True	4	2.0	2.0	2.0	2a	5	15/2	False	True					False	11	V43	E	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	5	5	5	True	False	False
186.0	6.0	7.75	59	5	B	0.0	4	4	2.0	1.0	1/16	True	4	2.0	2.0	2.0	2a	3	31/4	False	False					False	11	V43	E	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	1	1	1	True	True	False
192.0	6.0	8.0	52	4	E	0.0	4	4	2.0	1.0	1/16	True	4	3.0	3.0	3.0	3a	3	8	False	True					False	12	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
192.0	12.0	8.0	76	4	E	0.0	4	4	1.0	1.0	1/8	True	4	3.0	3.0	3.0	3a	5	8	False	True					False	12	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
198.0	6.0	8.25	56	8	G	1.0	4	4	2.0	1.0	1/16	True	4	3.0	3.0	3.0	3a	3	33/4	False	False					False	12	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	4	4	4	True	False	False
204.0	6.0	8.5	54	6	F	1.0	4	4	2.0	1.0	1/16	True	4	3.0	3.0	3.0	3a	3	17/2	False	True					False	13	V43	E	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	2	2	2	True	False	True
204.0	6.0	8.5	75	9	D	1.0	4	4	1.0	1.0	1/16	True	4	3.0	3.0	3.0	3a	5	17/2	False	True					False	13	V43	E	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	5	5	5	True	False	False
210.0	6.0	8.75	57	3	A	0.0	4	4	2.0	1.0	1/16	True	4	3.0	3.0	3.0	3a	3	35/4	False	False					False	13	V43	E	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	-1	-1	-1	True	False	False
210.0	6.0	8.75	73	7	C	1.0	4	4	1.0	1.0	1/16	True	4	3.0	3.0	3.0	3a	5	35/4	False	False					False	13	V43	E	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	3	3	3	False	False	False
216.0	12.0	9.0	56	8	G	1.0	4	4	2.0	1.0	1/8	True	4	3.0	3.0	3.0	3a	3	9	False	True					False	14	I6	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	4	4	4	True	False	True
216.0	12.0	9.0	71	5	B	0.0	4	4	1.0	1.0	1/8	True	4	3.0	3.0	3.0	3a	4	9	False	True					False	14	I6	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	1	1	1	True	False	False
228.0	6.0	9.5	54	6	F	1.0	4	4	2.0	1.0	1/16	True	4	3.0	3.0	3.0	3a	3	19/2	False	True					False	15	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	2	2	2	False	False	False
228.0	6.0	9.5	69	3	A	0.0	4	4	1.0	1.0	1/16	True	4	3.0	3.0	3.0	3a	4	19/2	False	True					False	15	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	-1	-1	-1	False	False	False
234.0	6.0	9.75	52	4	E	0.0	4	4	2.0	1.0	1/16	True	4	3.0	3.0	3.0	3a	3	39/4	False	False					False	15	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
234.0	6.0	9.75	68	8	G	1.0	4	4	1.0	1.0	1/16	True	4	3.0	3.0	3.0	3a	4	39/4	False	False					False	15	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	4	4	4	True	False	False
240.0	6.0	10.0	51	9	D	1.0	4	4	2.0	1.0	1/16	True	4	3.0	3.0	3.0	3a	3	10	False	True					False	16	V65	E	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	4	4	4	5	5	5	True	False	True
240.0	12.0	10.0	66	6	F	1.0	4	4	1.0	1.0	1/8	True	4	3.0	3.0	3.0	3a	4	10	False	True					False	16	V65	E	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	4	4	4	2	2	2	True	False	False
246.0	6.0	10.25	59	5	B	0.0	4	4	2.0	1.0	1/16	True	4	3.0	3.0	3.0	3a	3	41/4	False	False					False	16	V65	E	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	4	4	4	1	1	1	True	True	False
252.0	6.0	10.5	52	4	E	0.0	4	4	2.0	1.0	1/16	True	4	3.0	3.0	3.0	3a	3	21/2	False	True					False	17	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
252.0	12.0	10.5	68	8	G	1.0	4	4	1.0	1.0	1/8	True	4	3.0	3.0	3.0	3a	4	21/2	False	True					False	17	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	4	4	4	True	False	False
258.0	6.0	10.75	59	5	B	0.0	4	4	2.0	1.0	1/16	True	4	3.0	3.0	3.0	3a	3	43/4	False	False					False	17	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	1	1	1	True	False	False
264.0	12.0	11.0	51	9	D	1.0	4	4	2.0	1.0	1/8	True	4	3.0	3.0	3.0	3a	3	11	False	True					False	18	V65	E	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	4	4	4	5	5	5	True	False	True
264.0	6.0	11.0	69	3	A	0.0	4	4	1.0	1.0	1/16	True	4	3.0	3.0	3.0	3a	4	11	False	True					False	18	V65	E	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	4	4	4	-1	-1	-1	True	False	False
270.0	6.0	11.25	68	8	G	1.0	4	4	1.0	1.0	1/16	True	4	3.0	3.0	3.0	3a	4	45/4	False	False					False	18	V65	E	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	4	4	4	4	4	4	False	False	False
276.0	12.0	11.5	49	7	C	1.0	4	4	2.0	1.0	1/8	True	4	3.0	3.0	3.0	3a	3	23/2	False	True					False	19	V43/V	E	I		V43/V	V		43		V	Mm7	False	False	(3, 0, 2, 6)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V43/V	V43/V, major		V43/V, major	V	V	4	4	5	3	3	2	True	False	True
276.0	9.0	11.5	66	6	F	1.0	4	4	1.0	1.0	3/32	True	4	3.0	3.0	3.0	3a	4	23/2	False	True					False	19	V43/V	E	I		V43/V	V		43		V	Mm7	False	False	(3, 0, 2, 6)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V43/V	V43/V, major		V43/V, major	V	V	4	4	5	2	2	1	True	True	False
285.0	3.0	11.875	64	4	E	0.0	4	4	1.0	1.0	1/32	True	4	3.0	3.0	3.0	3a	4	95/8	False	False					False	19	V43/V	E	I		V43/V	V		43		V	Mm7	False	False	(3, 0, 2, 6)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V43/V	V43/V, major		V43/V, major	V	V	4	4	5	0	0	-1	True	False	False
288.0	12.0	12.0	47	5	B	0.0	4	4	2.0	1.0	1/8	True	4	4.0	4.0	4.0	4a	2	12	False	True	HC.TEN	HC	TEN	}	True	20	V|HC.TEN}	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	4	4	4	1	1	1	True	True	True
288.0	24.0	12.0	71	5	B	0.0	4	4	1.0	1.0	1/4	True	4	4.0	4.0	4.0	4a	4	12	False	True	HC.TEN	HC	TEN	}	True	20	V|HC.TEN}	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	4	4	4	1	1	1	True	True	True
300.0	6.0	12.5	59	5	B	0.0	4	4	2.0	1.0	1/16	True	4	4.0	4.0	4.0	4a	3	25/2	False	False					False	20	V|HC.TEN}	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	4	4	4	1	1	1	True	True	True
306.0	6.0	12.75	57	3	A	0.0	4	4	2.0	1.0	1/16	True	4	4.0	4.0	4.0	4a	3	51/4	False	False					False	20	V|HC.TEN}	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	4	4	4	-1	-1	-1	False	False	False
312.0	12.0	13.0	56	8	G	1.0	4	4	2.0	1.0	1/8	True	4	4.0	4.0	4.0	4a	3	13	False	True					False	21	I6	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	4	4	4	True	False	True
324.0	12.0	13.5	52	4	E	0.0	4	4	2.0	1.0	1/8	True	4	4.0	4.0	4.0	4a	3	27/2	False	True				{	False	22	I{	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
324.0	6.0	13.5	76	4	E	0.0	4	4	1.0	1.0	1/16	True	4	4.0	4.0	4.0	4a	5	27/2	False	True				{	False	22	I{	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
330.0	6.0	13.75	75	9	D	1.0	4	4	1.0	1.0	1/16	True	4	4.0	4.0	4.0	4a	5	55/4	False	False					False	22	I{	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	5	5	5	False	False	False
336.0	12.0	14.0	57	3	A	0.0	4	4	2.0	1.0	1/8	True	4	4.0	4.0	4.0	4a	3	14	False	True					False	23	IV	E	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	4	4	4	-1	-1	-1	True	True	True
336.0	12.0	14.0	73	7	C	1.0	4	4	1.0	1.0	1/8	True	4	4.0	4.0	4.0	4a	5	14	False	True					False	23	IV	E	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	4	4	4	3	3	3	True	False	False
348.0	6.0	14.5	61	7	C	1.0	4	4	2.0	1.0	1/16	True	4	4.0	4.0	4.0	4a	4	29/2	False	True					False	24	IV6	E	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	4	4	4	3	3	3	True	False	True
348.0	12.0	14.5	69	3	A	0.0	4	4	1.0	1.0	1/8	True	4	4.0	4.0	4.0	4a	4	29/2	False	True					False	24	IV6	E	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	4	4	4	-1	-1	-1	True	True	False
354.0	6.0	14.75	59	5	B	0.0	4	4	2.0	1.0	1/16	True	4	4.0	4.0	4.0	4a	3	59/4	False	False					False	24	IV6	E	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	4	4	4	1	1	1	False	False	False
360.0	12.0	15.0	57	3	A	0.0	4	4	2.0	1.0	1/8	True	4	4.0	4.0	4.0	4a	3	15	False	True					False	25	ii65	E	I		ii65	ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii65	ii65, major		ii65, major		ii	4	4	4	-1	-1	-1	True	False	True
360.0	12.0	15.0	78	6	F	1.0	4	4	1.0	1.0	1/8	True	4	4.0	4.0	4.0	4a	5	15	False	True					False	25	ii65	E	I		ii65	ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii65	ii65, major		ii65, major		ii	4	4	4	2	2	2	True	True	False
372.0	12.0	15.5	54	6	F	1.0	4	4	2.0	1.0	1/8	True	4	4.0	4.0	4.0	4a	3	31/2	False	True					False	26	ii7	E	I		ii7	ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major		ii7, major		ii	4	4	4	2	2	2	True	True	True
372.0	6.0	15.5	78	6	F	1.0	4	4	1.0	1.0	1/16	True	4	4.0	4.0	4.0	4a	5	31/2	False	True					False	26	ii7	E	I		ii7	ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major		ii7, major		ii	4	4	4	2	2	2	True	True	True
378.0	6.0	15.75	76	4	E	0.0	4	4	1.0	1.0	1/16	True	4	4.0	4.0	4.0	4a	5	63/4	False	False					False	26	ii7	E	I		ii7	ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major		ii7, major		ii	4	4	4	0	0	0	True	False	False
