onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	cadence_subtype	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
60.0	4.0	7.5	71	5	B	0.0	3	8	1.0	1.0	1/16	True	2	3.0	3.0	3.0	3a	4	15/4	False	False					False	0	D.V{	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	3	3	3	False	False	False
60.0	4.0	7.5	81	3	A	0.0	3	8	2.0	1.0	1/16	True	2	3.0	3.0	3.0	3a	5	15/4	False	False					False	0	D.V{	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	1	1	1	True	True	True
64.0	4.0	8.0	73	7	C	1.0	3	8	1.0	1.0	1/16	True	2	3.0	3.0	3.0	3a	5	4	False	False					False	0	D.V{	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	5	5	5	True	False	False
64.0	4.0	8.0	79	1	G	0.0	3	8	2.0	1.0	1/16	True	2	3.0	3.0	3.0	3a	5	4	False	False					False	0	D.V{	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	-1	-1	-1	False	False	False
68.0	4.0	8.5	69	3	A	0.0	3	8	1.0	1.0	1/16	True	2	3.0	3.0	3.0	3a	4	17/4	False	False					False	0	D.V{	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	1	1	1	True	True	True
68.0	4.0	8.5	81	3	A	0.0	3	8	2.0	1.0	1/16	True	2	3.0	3.0	3.0	3a	5	17/4	False	False					False	0	D.V{	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	1	1	1	True	True	True
72.0	4.0	9.0	74	2	D	0.0	3	8	1.0	1.0	1/16	True	2	4.0	4.0	4.0	4a	5	9/2	False	True					False	1	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
72.0	4.0	9.0	78	6	F	1.0	3	8	2.0	1.0	1/16	True	2	4.0	4.0	4.0	4a	5	9/2	False	True					False	1	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	4	4	4	True	False	False
76.0	4.0	9.5	73	7	C	1.0	3	8	1.0	1.0	1/16	True	2	4.0	4.0	4.0	4a	5	19/4	False	False					False	1	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	5	5	5	False	False	False
76.0	4.0	9.5	76	4	E	0.0	3	8	2.0	1.0	1/16	True	2	4.0	4.0	4.0	4a	5	19/4	False	False					False	1	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	2	2	2	False	False	False
80.0	4.0	10.0	74	2	D	0.0	3	8	1.0	1.0	1/16	True	2	4.0	4.0	4.0	4a	5	5	False	False					False	1	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
80.0	4.0	10.0	78	6	F	1.0	3	8	2.0	1.0	1/16	True	2	4.0	4.0	4.0	4a	5	5	False	False					False	1	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	4	4	4	True	False	False
84.0	4.0	10.5	78	6	F	1.0	3	8	1.0	1.0	1/16	True	2	4.0	4.0	4.0	4a	5	21/4	False	False					False	1	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	4	4	4	True	False	False
84.0	4.0	10.5	81	3	A	0.0	3	8	2.0	1.0	1/16	True	2	4.0	4.0	4.0	4a	5	21/4	False	False					False	1	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	1	1	1	True	False	False
88.0	4.0	11.0	76	4	E	0.0	3	8	1.0	1.0	1/16	True	2	4.0	4.0	4.0	4a	5	11/2	False	False					False	1	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	2	2	2	False	False	False
88.0	4.0	11.0	79	1	G	0.0	3	8	2.0	1.0	1/16	True	2	4.0	4.0	4.0	4a	5	11/2	False	False					False	1	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	-1	-1	-1	False	False	False
92.0	4.0	11.5	74	2	D	0.0	3	8	1.0	1.0	1/16	True	2	4.0	4.0	4.0	4a	5	23/4	False	False					False	1	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
92.0	4.0	11.5	78	6	F	1.0	3	8	2.0	1.0	1/16	True	2	4.0	4.0	4.0	4a	5	23/4	False	False					False	1	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	4	4	4	True	False	False
96.0	8.0	12.0	73	7	C	1.0	3	8	1.0	1.0	1/8	True	2	5.0	5.0	5.0	5a	5	6	False	True					False	2	V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	5	5	5	True	False	False
96.0	4.0	12.0	76	4	E	0.0	3	8	2.0	1.0	1/16	True	2	5.0	5.0	5.0	5a	5	6	False	True					False	2	V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	2	2	2	True	False	False
100.0	4.0	12.5	74	2	D	0.0	3	8	2.0	1.0	1/16	True	2	5.0	5.0	5.0	5a	5	25/4	False	False					False	2	V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	0	0	0	False	False	False
104.0	4.0	13.0	73	7	C	1.0	3	8	2.0	1.0	1/16	True	2	5.0	5.0	5.0	5a	5	13/2	False	False					False	2	V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	5	5	5	True	False	False
104.0	4.0	13.0	76	4	E	0.0	3	8	1.0	1.0	1/16	True	2	5.0	5.0	5.0	5a	5	13/2	False	False					False	2	V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	2	2	2	True	False	False
108.0	4.0	13.5	71	5	B	0.0	3	8	2.0	1.0	1/16	True	2	5.0	5.0	5.0	5a	4	27/4	False	False					False	2	V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	3	3	3	False	False	False
108.0	4.0	13.5	81	3	A	0.0	3	8	1.0	1.0	1/16	True	2	5.0	5.0	5.0	5a	5	27/4	False	False					False	2	V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	1	1	1	True	True	True
112.0	4.0	14.0	73	7	C	1.0	3	8	2.0	1.0	1/16	True	2	5.0	5.0	5.0	5a	5	7	False	False					False	2	V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	5	5	5	True	False	False
112.0	4.0	14.0	79	1	G	0.0	3	8	1.0	1.0	1/16	True	2	5.0	5.0	5.0	5a	5	7	False	False					False	2	V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	-1	-1	-1	False	False	False
116.0	4.0	14.5	69	3	A	0.0	3	8	2.0	1.0	1/16	True	2	5.0	5.0	5.0	5a	4	29/4	False	False					False	2	V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	1	1	1	True	True	True
116.0	4.0	14.5	81	3	A	0.0	3	8	1.0	1.0	1/16	True	2	5.0	5.0	5.0	5a	5	29/4	False	False					False	2	V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	1	1	1	True	True	True
120.0	4.0	15.0	74	2	D	0.0	3	8	2.0	1.0	1/16	True	2	6.0	6.0	6.0	6a	5	15/2	False	True					False	3	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
120.0	4.0	15.0	78	6	F	1.0	3	8	1.0	1.0	1/16	True	2	6.0	6.0	6.0	6a	5	15/2	False	True					False	3	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	4	4	4	True	False	False
124.0	4.0	15.5	73	7	C	1.0	3	8	2.0	1.0	1/16	True	2	6.0	6.0	6.0	6a	5	31/4	False	False					False	3	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	5	5	5	False	False	False
124.0	4.0	15.5	76	4	E	0.0	3	8	1.0	1.0	1/16	True	2	6.0	6.0	6.0	6a	5	31/4	False	False					False	3	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	2	2	2	False	False	False
128.0	4.0	16.0	74	2	D	0.0	3	8	2.0	1.0	1/16	True	2	6.0	6.0	6.0	6a	5	8	False	False					False	3	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
128.0	4.0	16.0	78	6	F	1.0	3	8	1.0	1.0	1/16	True	2	6.0	6.0	6.0	6a	5	8	False	False					False	3	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	4	4	4	True	False	False
132.0	4.0	16.5	78	6	F	1.0	3	8	2.0	1.0	1/16	True	2	6.0	6.0	6.0	6a	5	33/4	False	False					False	3	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	4	4	4	True	False	False
132.0	4.0	16.5	81	3	A	0.0	3	8	1.0	1.0	1/16	True	2	6.0	6.0	6.0	6a	5	33/4	False	False					False	3	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	1	1	1	True	False	False
136.0	4.0	17.0	76	4	E	0.0	3	8	2.0	1.0	1/16	True	2	6.0	6.0	6.0	6a	5	17/2	False	False					False	3	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	2	2	2	False	False	False
136.0	4.0	17.0	79	1	G	0.0	3	8	1.0	1.0	1/16	True	2	6.0	6.0	6.0	6a	5	17/2	False	False					False	3	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	-1	-1	-1	False	False	False
140.0	4.0	17.5	79	1	G	0.0	3	8	2.0	1.0	1/16	True	2	6.0	6.0	6.0	6a	5	35/4	False	False					False	3	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	-1	-1	-1	False	False	False
140.0	4.0	17.5	83	5	B	0.0	3	8	1.0	1.0	1/16	True	2	6.0	6.0	6.0	6a	5	35/4	False	False					False	3	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	3	3	3	False	False	False
144.0	4.0	18.0	78	6	F	1.0	3	8	2.0	1.0	1/16	True	2	7.0	7.0	7.0	7a	5	9	False	True					False	4	I6	D	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	4	4	4	True	False	True
144.0	12.0	18.0	81	3	A	0.0	3	8	1.0	1.0	3/16	True	2	7.0	7.0	7.0	7a	5	9	False	True					False	4	I6	D	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	1	1	1	True	False	False
148.0	4.0	18.5	79	1	G	0.0	3	8	2.0	1.0	1/16	True	2	7.0	7.0	7.0	7a	5	37/4	False	False					False	4	I6	D	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	-1	-1	-1	False	False	False
152.0	4.0	19.0	78	6	F	1.0	3	8	2.0	1.0	1/16	True	2	7.0	7.0	7.0	7a	5	19/2	False	False					False	4	I6	D	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	4	4	4	True	False	True
156.0	4.0	19.5	76	4	E	0.0	3	8	2.0	1.0	1/16	True	2	7.0	7.0	7.0	7a	5	39/4	False	False					False	4	I6	D	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	2	2	2	False	False	False
156.0	4.0	19.5	79	1	G	0.0	3	8	1.0	1.0	1/16	True	2	7.0	7.0	7.0	7a	5	39/4	False	False					False	4	I6	D	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	-1	-1	-1	False	False	False
160.0	4.0	20.0	74	2	D	0.0	3	8	2.0	1.0	1/16	True	2	7.0	7.0	7.0	7a	5	10	False	True					False	5	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
160.0	4.0	20.0	78	6	F	1.0	3	8	1.0	1.0	1/16	True	2	7.0	7.0	7.0	7a	5	10	False	True					False	5	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	4	4	4	True	False	False
164.0	4.0	20.5	73	7	C	1.0	3	8	2.0	1.0	1/16	True	2	7.0	7.0	7.0	7a	5	41/4	False	False					False	5	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	5	5	5	False	False	False
164.0	4.0	20.5	76	4	E	0.0	3	8	1.0	1.0	1/16	True	2	7.0	7.0	7.0	7a	5	41/4	False	False					False	5	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	2	2	2	False	False	False
168.0	4.0	21.0	74	2	D	0.0	3	8	2.0	1.0	1/16	True	2	8.0	8.0	8.0	8a	5	21/2	False	False					False	5	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
168.0	4.0	21.0	78	6	F	1.0	3	8	1.0	1.0	1/16	True	2	8.0	8.0	8.0	8a	5	21/2	False	False					False	5	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	4	4	4	True	False	False
172.0	4.0	21.5	76	4	E	0.0	3	8	2.0	1.0	1/16	True	2	8.0	8.0	8.0	8a	5	43/4	False	False					False	5	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	2	2	2	False	False	False
172.0	4.0	21.5	79	1	G	0.0	3	8	1.0	1.0	1/16	True	2	8.0	8.0	8.0	8a	5	43/4	False	False					False	5	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	-1	-1	-1	False	False	False
176.0	12.0	22.0	73	7	C	1.0	3	8	2.0	1.0	3/16	True	2	8.0	8.0	8.0	8a	5	11	False	True					False	6	V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	5	5	5	True	False	False
176.0	12.0	22.0	76	4	E	0.0	3	8	1.0	1.0	3/16	True	2	8.0	8.0	8.0	8a	5	11	False	True					False	6	V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	2	2	2	True	False	False
188.0	4.0	23.5	74	2	D	0.0	3	8	1.0	1.0	1/16	True	2	8.0	8.0	8.0	8a	5	47/4	False	False					False	6	V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	0	0	0	False	False	False
188.0	4.0	23.5	74	2	D	0.0	3	8	2.0	1.0	1/16	True	2	8.0	8.0	8.0	8a	5	47/4	False	False					False	6	V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	0	0	0	False	False	False
192.0	8.0	24.0	74	2	D	0.0	3	8	1.0	1.0	1/8	True	2	9.0	9.0	9.0	9a	5	12	False	True	PAC	PAC		}	True	7	I|PAC}	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
192.0	8.0	24.0	74	2	D	0.0	3	8	2.0	1.0	1/8	True	2	9.0	9.0	9.0	9a	5	12	False	True	PAC	PAC		}	True	7	I|PAC}	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
200.0	4.0	25.0	50	2	D	0.0	3	8	3.0	1.0	1/16	True	2	9.0	9.0	9.0	9a	3	25/2	False	False				{	False	8	{	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	2	2	2	0	0	0	True	True	True
204.0	4.0	25.5	57	3	A	0.0	3	8	3.0	1.0	1/16	True	2	9.0	9.0	9.0	9a	3	51/4	False	False					False	8	{	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	2	2	2	1	1	1	True	False	False
208.0	4.0	26.0	55	1	G	0.0	3	8	3.0	1.0	1/16	True	2	9.0	9.0	9.0	9a	3	13	False	True					False	9	V2	D	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	2	2	2	-1	-1	-1	True	False	True
212.0	4.0	26.5	57	3	A	0.0	3	8	3.0	1.0	1/16	True	2	9.0	9.0	9.0	9a	3	53/4	False	False					False	9	V2	D	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	2	2	2	1	1	1	True	True	False
216.0	4.0	27.0	54	6	F	1.0	3	8	3.0	1.0	1/16	True	2	10.0	10.0	10.0	10a	3	27/2	False	True					False	10	I6	D	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	4	4	4	True	False	True
220.0	4.0	27.5	55	1	G	0.0	3	8	3.0	1.0	1/16	True	2	10.0	10.0	10.0	10a	3	55/4	False	False					False	10	I6	D	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	-1	-1	-1	False	False	False
224.0	4.0	28.0	57	3	A	0.0	3	8	3.0	1.0	1/16	True	2	10.0	10.0	10.0	10a	3	14	False	False					False	10	I6	D	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	1	1	1	True	False	False
228.0	4.0	28.5	55	1	G	0.0	3	8	3.0	1.0	1/16	True	2	10.0	10.0	10.0	10a	3	57/4	False	False					False	10	I6	D	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	-1	-1	-1	False	False	False
232.0	4.0	29.0	54	6	F	1.0	3	8	3.0	1.0	1/16	True	2	10.0	10.0	10.0	10a	3	29/2	False	False					False	10	I6	D	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	4	4	4	True	False	True
236.0	4.0	29.5	52	4	E	0.0	3	8	3.0	1.0	1/16	True	2	10.0	10.0	10.0	10a	3	59/4	False	False					False	10	I6	D	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	2	2	2	False	False	False
