onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	cadence_subtype	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
40.0	4.0	10.0	69	3	A	0.0	3	4	1.0	1.0	1/4	True	0	4.0	4.0	4.0	4a	4	10	False	False					False	3	V|HC.TEN}	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
42.0	2.0	10.5	58	-2	B	-1.0	3	4	2.0	1.0	1/8	True	0	4.0	4.0	4.0	4a	3	21/2	False	False					False	3	V|HC.TEN}	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	-4	-4	-4	False	False	False
44.0	2.0	11.0	57	3	A	0.0	3	4	2.0	1.0	1/8	True	0	4.0	4.0	4.0	4a	3	11	False	False					False	3	V|HC.TEN}	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
46.0	2.0	11.5	55	1	G	0.0	3	4	2.0	1.0	1/8	True	0	4.0	4.0	4.0	4a	3	23/2	False	False					False	3	V|HC.TEN}	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	-1	-1	-1	False	False	False
48.0	2.0	12.0	54	6	F	1.0	3	4	2.0	1.0	1/8	True	0	5.0	5.0	5.0	5a	3	12	False	True				{	False	4	V6/iv{	d	i		V6/iv	V		6		iv	M	True	True	(4, 1, 0)	()	0	4	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V6/iv	V6/iv, minor		V6/iv, minor	iv	iv	2	2	1	4	4	5	True	False	True
48.0	4.0	12.0	81	3	A	0.0	3	4	1.0	1.0	1/4	True	0	5.0	5.0	5.0	5a	5	12	False	True				{	False	4	V6/iv{	d	i		V6/iv	V		6		iv	M	True	True	(4, 1, 0)	()	0	4	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V6/iv	V6/iv, minor		V6/iv, minor	iv	iv	2	2	1	1	1	2	True	False	False
50.0	2.0	12.5	52	4	E	0.0	3	4	2.0	1.0	1/8	True	0	5.0	5.0	5.0	5a	3	25/2	False	False					False	4	V6/iv{	d	i		V6/iv	V		6		iv	M	True	True	(4, 1, 0)	()	0	4	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V6/iv	V6/iv, minor		V6/iv, minor	iv	iv	2	2	1	2	2	3	False	False	False
52.0	2.0	13.0	54	6	F	1.0	3	4	2.0	1.0	1/8	True	0	5.0	5.0	5.0	5a	3	13	False	True					False	5	V65/iv	d	i		V65/iv	V		65		iv	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V65/iv	V65/iv, minor		V65/iv, minor	iv	iv	2	2	1	4	4	5	True	False	True
52.0	6.0	13.0	74	2	D	0.0	3	4	1.0	1.0	3/8	True	0	5.0	5.0	5.0	5a	5	13	False	True					False	5	V65/iv	d	i		V65/iv	V		65		iv	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V65/iv	V65/iv, minor		V65/iv, minor	iv	iv	2	2	1	0	0	1	True	True	False
54.0	2.0	13.5	50	2	D	0.0	3	4	2.0	1.0	1/8	True	0	5.0	5.0	5.0	5a	3	27/2	False	False					False	5	V65/iv	d	i		V65/iv	V		65		iv	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V65/iv	V65/iv, minor		V65/iv, minor	iv	iv	2	2	1	0	0	1	True	True	False
56.0	2.0	14.0	52	4	E	0.0	3	4	2.0	1.0	1/8	True	0	5.0	5.0	5.0	5a	3	14	False	False					False	5	V65/iv	d	i		V65/iv	V		65		iv	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V65/iv	V65/iv, minor		V65/iv, minor	iv	iv	2	2	1	2	2	3	False	False	False
58.0	2.0	14.5	54	6	F	1.0	3	4	2.0	1.0	1/8	True	0	5.0	5.0	5.0	5a	3	29/2	False	False					False	5	V65/iv	d	i		V65/iv	V		65		iv	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V65/iv	V65/iv, minor		V65/iv, minor	iv	iv	2	2	1	4	4	5	True	False	True
59.0	1.0	14.75	81	3	A	0.0	3	4	1.0	1.0	1/16	True	0	5.0	5.0	5.0	5a	5	59/4	False	False					False	5	V65/iv	d	i		V65/iv	V		65		iv	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V65/iv	V65/iv, minor		V65/iv, minor	iv	iv	2	2	1	1	1	2	True	False	False
60.0	0.0	15.0	81	3	A	0.0	3	4	1.0	1.0	0	True	0	6.0	6.0	6.0	6a	5	15	False	True					False	6	iv	d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	2	2	2	1	1	1	False	False	False
60.0	2.0	15.0	55	1	G	0.0	3	4	2.0	1.0	1/8	True	0	6.0	6.0	6.0	6a	3	15	False	True					False	6	iv	d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	2	2	2	-1	-1	-1	True	True	True
60.0	4.0	15.0	82	-2	B	-1.0	3	4	1.0	1.0	1/4	True	0	6.0	6.0	6.0	6a	5	15	False	True					False	6	iv	d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	2	2	2	-4	-4	-4	True	False	False
62.0	2.0	15.5	54	6	F	1.0	3	4	2.0	1.0	1/8	True	0	6.0	6.0	6.0	6a	3	31/2	False	False					False	6	iv	d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	2	2	2	4	4	4	False	False	False
64.0	2.0	16.0	55	1	G	0.0	3	4	2.0	1.0	1/8	True	0	6.0	6.0	6.0	6a	3	16	False	True					False	7	ii%65	d	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	2	2	2	-1	-1	-1	True	False	True
64.0	6.0	16.0	74	2	D	0.0	3	4	1.0	1.0	3/8	True	0	6.0	6.0	6.0	6a	5	16	False	True					False	7	ii%65	d	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	2	2	2	0	0	0	True	False	False
66.0	2.0	16.5	57	3	A	0.0	3	4	2.0	1.0	1/8	True	0	6.0	6.0	6.0	6a	3	33/2	False	False					False	7	ii%65	d	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	2	2	2	1	1	1	False	False	False
68.0	2.0	17.0	58	-2	B	-1.0	3	4	2.0	1.0	1/8	True	0	6.0	6.0	6.0	6a	3	17	False	False					False	7	ii%65	d	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	2	2	2	-4	-4	-4	True	False	False
70.0	2.0	17.5	55	1	G	0.0	3	4	2.0	1.0	1/8	True	0	6.0	6.0	6.0	6a	3	35/2	False	False					False	7	ii%65	d	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	2	2	2	-1	-1	-1	True	False	True
71.0	1.0	17.75	82	-2	B	-1.0	3	4	1.0	1.0	1/16	True	0	6.0	6.0	6.0	6a	5	71/4	False	False					False	7	ii%65	d	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	2	2	2	-4	-4	-4	True	False	False
72.0	2.0	18.0	57	3	A	0.0	3	4	2.0	1.0	1/8	True	0	7.0	7.0	7.0	7a	3	18	False	True					False	8	V	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
72.0	4.0	18.0	73	7	C	1.0	3	4	1.0	1.0	1/4	True	0	7.0	7.0	7.0	7a	5	18	False	True					False	8	V	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	5	5	5	True	False	False
74.0	2.0	18.5	55	1	G	0.0	3	4	2.0	1.0	1/8	True	0	7.0	7.0	7.0	7a	3	37/2	False	False					False	8	V	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	-1	-1	-1	False	False	False
76.0	2.0	19.0	57	3	A	0.0	3	4	2.0	1.0	1/8	True	0	7.0	7.0	7.0	7a	3	19	False	False					False	8	V	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
76.0	6.0	19.0	81	3	A	0.0	3	4	1.0	1.0	3/8	True	0	7.0	7.0	7.0	7a	5	19	False	False					False	8	V	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
78.0	2.0	19.5	59	5	B	0.0	3	4	2.0	1.0	1/8	True	0	7.0	7.0	7.0	7a	3	39/2	False	False					False	8	V	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	3	3	3	False	False	False
80.0	2.0	20.0	61	7	C	1.0	3	4	2.0	1.0	1/8	True	0	7.0	7.0	7.0	7a	4	20	False	False					False	8	V	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	5	5	5	True	False	False
82.0	2.0	20.5	57	3	A	0.0	3	4	2.0	1.0	1/8	True	0	7.0	7.0	7.0	7a	3	41/2	False	False					False	8	V	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
82.0	2.0	20.5	79	1	G	0.0	3	4	1.0	1.0	1/8	True	0	7.0	7.0	7.0	7a	5	41/2	False	False					False	8	V	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	-1	-1	-1	False	False	False
84.0	8.0	21.0	62	2	D	0.0	3	4	2.0	1.0	1/2	True	0	8.0	8.0	8.0	8a	4	21	False	False	IAC	IAC		}	True	9	i|IAC}	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
84.0	8.0	21.0	77	-1	F	0.0	3	4	1.0	1.0	1/2	True	0	8.0	8.0	8.0	8a	5	21	False	False	IAC	IAC		}	True	9	i|IAC}	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
92.0	0.0	23.0	76	4	E	0.0	3	4	1.0	1.0	0	True	0	8.0	8.0	8.0	8a	5	23	False	False					False	9	i|IAC}	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	2	2	2	False	False	False
92.0	4.0	23.0	50	2	D	0.0	3	4	2.0	1.0	1/4	True	0	8.0	8.0	8.0	8a	3	23	False	False					False	9	i|IAC}	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
92.0	4.0	23.0	74	2	D	0.0	3	4	1.0	1.0	1/4	True	0	8.0	8.0	8.0	8a	5	23	False	False					False	9	i|IAC}	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
96.0	4.0	24.0	62	2	D	0.0	3	4	2.0	1.0	1/4	True	0	9.0	9.0	9.0	9a	4	24	False	True				{	False	10	i{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
96.0	4.0	24.0	77	-1	F	0.0	3	4	1.0	1.0	1/4	True	0	9.0	9.0	9.0	9a	5	24	False	True				{	False	10	i{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
100.0	4.0	25.0	60	0	C	0.0	3	4	2.0	1.0	1/4	True	0	9.0	9.0	9.0	9a	4	25	False	True					False	11	v6	d	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	2	2	2	-2	-2	-2	True	False	True
100.0	4.0	25.0	76	4	E	0.0	3	4	1.0	1.0	1/4	True	0	9.0	9.0	9.0	9a	5	25	False	True					False	11	v6	d	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	2	2	2	2	2	2	True	False	False
104.0	4.0	26.0	58	-2	B	-1.0	3	4	2.0	1.0	1/4	True	0	9.0	9.0	9.0	9a	3	26	False	True					False	12	iv6	d	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	2	2	2	-4	-4	-4	True	False	True
104.0	4.0	26.0	74	2	D	0.0	3	4	1.0	1.0	1/4	True	0	9.0	9.0	9.0	9a	5	26	False	True					False	12	iv6	d	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	2	2	2	0	0	0	True	False	False
108.0	4.0	27.0	57	3	A	0.0	3	4	2.0	1.0	1/4	True	0	10.0	10.0	10.0	10a	3	27	False	True					False	13	III.I6	d	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	2	-1	-1	1	4	4	True	False	True
108.0	6.0	27.0	72	0	C	0.0	3	4	1.0	1.0	3/8	True	0	10.0	10.0	10.0	10a	5	27	False	True					False	13	III.I6	d	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	2	-1	-1	-2	1	1	True	False	False
112.0	4.0	28.0	52	4	E	0.0	3	4	2.0	1.0	1/4	True	0	10.0	10.0	10.0	10a	3	28	False	True					False	14	V65	d	III		V65	V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	2	-1	-1	2	5	5	True	False	True
114.0	2.0	28.5	70	-2	B	-1.0	3	4	1.0	1.0	1/8	True	0	10.0	10.0	10.0	10a	4	57/2	False	False					False	14	V65	d	III		V65	V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	2	-1	-1	-4	-1	-1	True	False	False
116.0	4.0	29.0	53	-1	F	0.0	3	4	2.0	1.0	1/4	True	0	10.0	10.0	10.0	10a	3	29	False	True					False	15	I	d	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	2	-1	-1	-3	0	0	True	True	True
116.0	2.0	29.0	69	3	A	0.0	3	4	1.0	1.0	1/8	True	0	10.0	10.0	10.0	10a	4	29	False	True					False	15	I	d	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	2	-1	-1	1	4	4	True	False	False
118.0	2.0	29.5	70	-2	B	-1.0	3	4	1.0	1.0	1/8	True	0	10.0	10.0	10.0	10a	4	59/2	False	False					False	15	I	d	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	2	-1	-1	-4	-1	-1	False	False	False
120.0	2.0	30.0	45	3	A	0.0	3	4	2.0	1.0	1/8	True	0	11.0	11.0	11.0	11a	2	30	False	True					False	16	I6	d	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	2	-1	-1	1	4	4	True	False	True
120.0	2.0	30.0	72	0	C	0.0	3	4	1.0	1.0	1/8	True	0	11.0	11.0	11.0	11a	5	30	False	True					False	16	I6	d	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	2	-1	-1	-2	1	1	True	False	False
122.0	2.0	30.5	46	-2	B	-1.0	3	4	2.0	1.0	1/8	True	0	11.0	11.0	11.0	11a	2	61/2	False	False					False	16	I6	d	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	2	-1	-1	-4	-1	-1	False	False	False
122.0	2.0	30.5	74	2	D	0.0	3	4	1.0	1.0	1/8	True	0	11.0	11.0	11.0	11a	5	61/2	False	False					False	16	I6	d	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	2	-1	-1	0	3	3	False	False	False
124.0	8.0	31.0	48	0	C	0.0	3	4	2.0	1.0	1/2	True	0	11.0	11.0	11.0	11a	3	31	False	True					False	17	V	d	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	2	-1	-1	-2	1	1	True	True	True
124.0	6.0	31.0	67	1	G	0.0	3	4	1.0	1.0	3/8	True	0	11.0	11.0	11.0	11a	4	31	False	True					False	17	V	d	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	2	-1	-1	-1	2	2	True	False	False
130.0	2.0	32.5	65	-1	F	0.0	3	4	1.0	1.0	1/8	True	0	11.0	11.0	11.0	11a	4	65/2	False	False					False	17	V	d	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	2	-1	-1	-3	0	0	False	False	False
132.0	8.0	33.0	41	-1	F	0.0	3	4	2.0	1.0	1/2	True	0	12.0	12.0	12.0	12a	2	33	False	True	PAC	PAC		}	True	19	I|PAC}	d	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	2	-1	-1	-3	0	0	True	True	True
132.0	8.0	33.0	57	3	A	0.0	3	4	1.0	1.0	1/2	True	0	12.0	12.0	12.0	12a	3	33	False	True	PAC	PAC		}	True	19	I|PAC}	d	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	2	-1	-1	1	4	4	True	False	False
132.0	8.0	33.0	60	0	C	0.0	3	4	1.0	1.0	1/2	True	0	12.0	12.0	12.0	12a	4	33	False	True	PAC	PAC		}	True	19	I|PAC}	d	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	2	-1	-1	-2	1	1	True	False	False
132.0	8.0	33.0	65	-1	F	0.0	3	4	1.0	1.0	1/2	True	0	12.0	12.0	12.0	12a	4	33	False	True	PAC	PAC		}	True	19	I|PAC}	d	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	2	-1	-1	-3	0	0	True	True	True
144.0	8.0	36.0	62	2	D	0.0	3	4	2.0	1.0	1/2	True	0	1.0	13.0	1.0	1b	4	36	True	True				{	False	20	d.i{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
