onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	cadence_subtype	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
24.0	4.0	2.0	60	0	C	0.0	6	8	2.0	1.0	1/8	True	0	2.0	2.0	1.0	1a	4	3	False	True					False	1	i6	a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	3	3	3	-3	-3	-3	True	False	True
24.0	8.0	2.0	76	4	E	0.0	6	8	1.0	1.0	1/4	True	0	2.0	2.0	1.0	1a	5	3	False	True					False	1	i6	a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	3	3	3	1	1	1	True	False	False
28.0	4.0	2.333	56	8	G	1.0	6	8	2.0	1.0	1/8	True	0	2.0	2.0	1.0	1a	3	7/2	False	True					False	2	V65	a	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	3	3	3	5	5	5	True	False	True
32.0	4.0	2.667	52	4	E	0.0	6	8	2.0	1.0	1/8	True	0	2.0	2.0	1.0	1a	3	4	False	True					False	3	V7	a	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	3	3	3	1	1	1	True	True	True
32.0	4.0	2.667	71	5	B	0.0	6	8	1.0	1.0	1/8	True	0	2.0	2.0	1.0	1a	4	4	False	True					False	3	V7	a	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	3	3	3	2	2	2	True	False	False
36.0	0.0	3.0	71	5	B	0.0	6	8	1.0	1.0	0	True	0	3.0	3.0	2.0	2a	4	9/2	False	True					False	4	i	a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	2	2	2	False	False	False
36.0	4.0	3.0	57	3	A	0.0	6	8	2.0	1.0	1/8	True	0	3.0	3.0	2.0	2a	3	9/2	False	True					False	4	i	a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
36.0	4.0	3.0	72	0	C	0.0	6	8	1.0	1.0	1/8	True	0	3.0	3.0	2.0	2a	5	9/2	False	True					False	4	i	a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	-3	-3	-3	True	False	False
40.0	4.0	3.333	45	3	A	0.0	6	8	2.0	1.0	1/8	True	0	3.0	3.0	2.0	2a	2	5	False	False					False	4	i	a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
40.0	4.0	3.333	69	3	A	0.0	6	8	1.0	1.0	1/8	True	0	3.0	3.0	2.0	2a	4	5	False	False					False	4	i	a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
44.0	4.0	3.667	57	3	A	0.0	6	8	2.0	1.0	1/8	True	0	3.0	3.0	2.0	2a	3	11/2	False	False					False	4	i	a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
44.0	4.0	3.667	72	0	C	0.0	6	8	1.0	1.0	1/8	True	0	3.0	3.0	2.0	2a	5	11/2	False	False					False	4	i	a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	-3	-3	-3	True	False	False
48.0	2.0	4.0	56	8	G	1.0	6	8	2.0	1.0	1/16	True	0	3.0	3.0	2.0	2a	3	6	False	True					False	5	V6	a	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	3	3	3	5	5	5	True	False	True
48.0	8.0	4.0	76	4	E	0.0	6	8	1.0	1.0	1/4	True	0	3.0	3.0	2.0	2a	5	6	False	True					False	5	V6	a	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	3	3	3	1	1	1	True	True	False
50.0	2.0	4.167	54	6	F	1.0	6	8	2.0	1.0	1/16	True	0	3.0	3.0	2.0	2a	3	25/4	False	False					False	5	V6	a	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	3	3	3	3	3	3	False	False	False
52.0	2.0	4.333	52	4	E	0.0	6	8	2.0	1.0	1/16	True	0	3.0	3.0	2.0	2a	3	13/2	False	False					False	5	V6	a	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	3	3	3	1	1	1	True	True	False
54.0	2.0	4.5	50	2	D	0.0	6	8	2.0	1.0	1/16	True	0	3.0	3.0	2.0	2a	3	27/4	False	False					False	5	V6	a	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	3	3	3	-1	-1	-1	False	False	False
56.0	2.0	4.667	48	0	C	0.0	6	8	2.0	1.0	1/16	True	0	3.0	3.0	2.0	2a	3	7	False	True					False	6	III+M7(9)	a	i		III+M7(9)	III	+M	7	9		+M7	True	True	(-3, 1, 5, 2)	(-1,)	-3	-3	minor	minor	i	i, minor	III		i	i	True	III+M7	III+M7, minor		III+M7(9), minor		III	3	3	3	-3	-3	-3	True	True	True
56.0	4.0	4.667	64	4	E	0.0	6	8	1.0	1.0	1/8	True	0	3.0	3.0	2.0	2a	4	7	False	True					False	6	III+M7(9)	a	i		III+M7(9)	III	+M	7	9		+M7	True	True	(-3, 1, 5, 2)	(-1,)	-3	-3	minor	minor	i	i, minor	III		i	i	True	III+M7	III+M7, minor		III+M7(9), minor		III	3	3	3	1	1	1	True	False	False
58.0	2.0	4.833	47	5	B	0.0	6	8	2.0	1.0	1/16	True	0	3.0	3.0	2.0	2a	2	29/4	False	False					False	6	III+M7(9)	a	i		III+M7(9)	III	+M	7	9		+M7	True	True	(-3, 1, 5, 2)	(-1,)	-3	-3	minor	minor	i	i, minor	III		i	i	True	III+M7	III+M7, minor		III+M7(9), minor		III	3	3	3	2	2	2	True	False	False
60.0	4.0	5.0	48	0	C	0.0	6	8	2.0	1.0	1/8	True	0	4.0	4.0	3.0	3a	3	15/2	False	True					False	7	i6	a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	3	3	3	-3	-3	-3	True	False	True
60.0	4.0	5.0	69	3	A	0.0	6	8	1.0	1.0	1/8	True	0	4.0	4.0	3.0	3a	4	15/2	False	True					False	7	i6	a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	3	3	3	0	0	0	True	True	False
64.0	4.0	5.333	47	5	B	0.0	6	8	2.0	1.0	1/8	True	0	4.0	4.0	3.0	3a	2	8	False	True					False	8	V43	a	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	3	3	3	2	2	2	True	False	True
64.0	4.0	5.333	68	8	G	1.0	6	8	1.0	1.0	1/8	True	0	4.0	4.0	3.0	3a	4	8	False	True					False	8	V43	a	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	3	3	3	5	5	5	True	False	False
68.0	4.0	5.667	45	3	A	0.0	6	8	2.0	1.0	1/8	True	0	4.0	4.0	3.0	3a	2	17/2	False	True					False	9	i	a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
68.0	4.0	5.667	69	3	A	0.0	6	8	1.0	1.0	1/8	True	0	4.0	4.0	3.0	3a	4	17/2	False	True					False	9	i	a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
72.0	4.0	6.0	44	8	G	1.0	6	8	2.0	1.0	1/8	True	0	4.0	4.0	3.0	3a	2	9	False	True					False	10	V65	a	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	3	3	3	5	5	5	True	False	True
72.0	4.0	6.0	74	2	D	0.0	6	8	1.0	1.0	1/8	True	0	4.0	4.0	3.0	3a	5	9	False	True					False	10	V65	a	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	3	3	3	-1	-1	-1	True	False	False
76.0	8.0	6.333	45	3	A	0.0	6	8	2.0	1.0	1/4	True	0	4.0	4.0	3.0	3a	2	19/2	False	True					False	11	i(4)	a	i		i(4)	i			4		m	True	True	(0, -1, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(4), minor		i	3	3	3	0	0	0	True	True	True
76.0	4.0	6.333	74	2	D	0.0	6	8	1.0	1.0	1/8	True	0	4.0	4.0	3.0	3a	5	19/2	False	True					False	11	i(4)	a	i		i(4)	i			4		m	True	True	(0, -1, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(4), minor		i	3	3	3	-1	-1	-1	True	False	False
80.0	3.0	6.667	72	0	C	0.0	6	8	1.0	1.0	3/32	True	0	4.0	4.0	3.0	3a	5	10	False	True					False	12	i	a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	-3	-3	-3	True	False	False
83.0	1.0	6.917	71	5	B	0.0	6	8	1.0	1.0	1/32	True	0	4.0	4.0	3.0	3a	4	83/8	False	False					False	12	i	a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	2	2	2	False	False	False
84.0	6.0	7.0	40	4	E	0.0	6	8	2.0	1.0	3/16	True	0	5.0	5.0	4.0	4a	2	21/2	False	True	HC.SIM	HC	SIM	}	True	13	V|HC.SIM}	a	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	3	3	3	1	1	1	True	True	True
84.0	8.0	7.0	71	5	B	0.0	6	8	1.0	1.0	1/4	True	0	5.0	5.0	4.0	4a	4	21/2	False	True	HC.SIM	HC	SIM	}	True	13	V|HC.SIM}	a	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	3	3	3	2	2	2	True	False	False
90.0	2.0	7.5	53	-1	F	0.0	6	8	2.0	1.0	1/16	True	0	5.0	5.0	4.0	4a	3	45/4	False	False					False	13	V|HC.SIM}	a	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	3	3	3	-4	-4	-4	False	False	False
92.0	2.0	7.667	52	4	E	0.0	6	8	2.0	1.0	1/16	True	0	5.0	5.0	4.0	4a	3	23/2	False	False					False	13	V|HC.SIM}	a	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	3	3	3	1	1	1	True	True	True
94.0	2.0	7.833	50	2	D	0.0	6	8	2.0	1.0	1/16	True	0	5.0	5.0	4.0	4a	3	47/4	False	False					False	13	V|HC.SIM}	a	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	3	3	3	-1	-1	-1	False	False	False
96.0	8.0	8.0	48	0	C	0.0	6	8	2.0	1.0	1/4	True	0	5.0	5.0	4.0	4a	3	12	False	True				{	False	14	III.I{	a	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	3	0	0	-3	0	0	True	True	True
96.0	4.0	8.0	72	0	C	0.0	6	8	1.0	1.0	1/8	True	0	5.0	5.0	4.0	4a	5	12	False	True				{	False	14	III.I{	a	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	3	0	0	-3	0	0	True	True	True
100.0	4.0	8.333	67	1	G	0.0	6	8	1.0	1.0	1/8	True	0	5.0	5.0	4.0	4a	4	25/2	False	False					False	14	III.I{	a	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	3	0	0	-2	1	1	True	False	False
104.0	4.0	8.667	72	0	C	0.0	6	8	1.0	1.0	1/8	True	0	5.0	5.0	4.0	4a	5	13	False	False					False	14	III.I{	a	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	3	0	0	-3	0	0	True	True	True
108.0	4.0	9.0	60	0	C	0.0	6	8	2.0	1.0	1/8	True	0	6.0	6.0	5.0	5a	4	27/2	False	False					False	14	III.I{	a	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	3	0	0	-3	0	0	True	True	True
108.0	4.0	9.0	76	4	E	0.0	6	8	1.0	1.0	1/8	True	0	6.0	6.0	5.0	5a	5	27/2	False	False					False	14	III.I{	a	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	3	0	0	1	4	4	True	False	False
112.0	4.0	9.333	55	1	G	0.0	6	8	2.0	1.0	1/8	True	0	6.0	6.0	5.0	5a	3	14	False	False					False	14	III.I{	a	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	3	0	0	-2	1	1	True	False	False
112.0	4.0	9.333	72	0	C	0.0	6	8	1.0	1.0	1/8	True	0	6.0	6.0	5.0	5a	5	14	False	False					False	14	III.I{	a	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	3	0	0	-3	0	0	True	True	True
116.0	4.0	9.667	60	0	C	0.0	6	8	2.0	1.0	1/8	True	0	6.0	6.0	5.0	5a	4	29/2	False	False					False	14	III.I{	a	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	3	0	0	-3	0	0	True	True	True
116.0	4.0	9.667	76	4	E	0.0	6	8	1.0	1.0	1/8	True	0	6.0	6.0	5.0	5a	5	29/2	False	False					False	14	III.I{	a	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	3	0	0	1	4	4	True	False	False
120.0	4.0	10.0	64	4	E	0.0	6	8	2.0	1.0	1/8	True	0	6.0	6.0	5.0	5a	4	15	False	True					False	15	I6	a	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	3	0	0	1	4	4	True	False	True
120.0	8.0	10.0	79	1	G	0.0	6	8	1.0	1.0	1/4	True	0	6.0	6.0	5.0	5a	5	15	False	True					False	15	I6	a	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	3	0	0	-2	1	1	True	False	False
124.0	4.0	10.333	59	5	B	0.0	6	8	2.0	1.0	1/8	True	0	6.0	6.0	5.0	5a	3	31/2	False	True					False	16	V65	a	III		V65	V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	3	0	0	2	5	5	True	False	True
128.0	4.0	10.667	55	1	G	0.0	6	8	2.0	1.0	1/8	True	0	6.0	6.0	5.0	5a	3	16	False	True					False	17	V7	a	III		V7	V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	3	0	0	-2	1	1	True	True	True
128.0	4.0	10.667	74	2	D	0.0	6	8	1.0	1.0	1/8	True	0	6.0	6.0	5.0	5a	5	16	False	True					False	17	V7	a	III		V7	V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	3	0	0	-1	2	2	True	False	False
132.0	0.0	11.0	74	2	D	0.0	6	8	1.0	1.0	0	True	0	7.0	7.0	6.0	6a	5	33/2	False	True					False	18	I	a	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	3	0	0	-1	2	2	False	False	False
132.0	4.0	11.0	60	0	C	0.0	6	8	2.0	1.0	1/8	True	0	7.0	7.0	6.0	6a	4	33/2	False	True					False	18	I	a	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	3	0	0	-3	0	0	True	True	True
132.0	4.0	11.0	76	4	E	0.0	6	8	1.0	1.0	1/8	True	0	7.0	7.0	6.0	6a	5	33/2	False	True					False	18	I	a	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	3	0	0	1	4	4	True	False	False
136.0	2.0	11.333	59	5	B	0.0	6	8	2.0	1.0	1/16	True	0	7.0	7.0	6.0	6a	3	17	False	False					False	18	I	a	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	3	0	0	2	5	5	False	False	False
136.0	4.0	11.333	72	0	C	0.0	6	8	1.0	1.0	1/8	True	0	7.0	7.0	6.0	6a	5	17	False	False					False	18	I	a	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	3	0	0	-3	0	0	True	True	True
138.0	2.0	11.5	57	3	A	0.0	6	8	2.0	1.0	1/16	True	0	7.0	7.0	6.0	6a	3	69/4	False	False					False	18	I	a	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	3	0	0	0	3	3	False	False	False
140.0	2.0	11.667	55	1	G	0.0	6	8	2.0	1.0	1/16	True	0	7.0	7.0	6.0	6a	3	35/2	False	False					False	18	I	a	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	3	0	0	-2	1	1	True	False	False
140.0	4.0	11.667	79	1	G	0.0	6	8	1.0	1.0	1/8	True	0	7.0	7.0	6.0	6a	5	35/2	False	False					False	18	I	a	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	3	0	0	-2	1	1	True	False	False
142.0	2.0	11.833	53	-1	F	0.0	6	8	2.0	1.0	1/16	True	0	7.0	7.0	6.0	6a	3	71/4	False	False					False	18	I	a	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	3	0	0	-4	-1	-1	False	False	False
144.0	2.0	12.0	52	4	E	0.0	6	8	2.0	1.0	1/16	True	0	7.0	7.0	6.0	6a	3	18	False	True					False	19	I6	a	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	3	0	0	1	4	4	True	False	True
144.0	8.0	12.0	84	0	C	0.0	6	8	1.0	1.0	1/4	True	0	7.0	7.0	6.0	6a	6	18	False	True					False	19	I6	a	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	3	0	0	-3	0	0	True	True	False
146.0	2.0	12.167	53	-1	F	0.0	6	8	2.0	1.0	1/16	True	0	7.0	7.0	6.0	6a	3	73/4	False	False					False	19	I6	a	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	3	0	0	-4	-1	-1	False	False	False
148.0	2.0	12.333	55	1	G	0.0	6	8	2.0	1.0	1/16	True	0	7.0	7.0	6.0	6a	3	37/2	False	False					False	19	I6	a	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	3	0	0	-2	1	1	True	False	False
150.0	2.0	12.5	53	-1	F	0.0	6	8	2.0	1.0	1/16	True	0	7.0	7.0	6.0	6a	3	75/4	False	False					False	19	I6	a	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	3	0	0	-4	-1	-1	False	False	False
152.0	2.0	12.667	52	4	E	0.0	6	8	2.0	1.0	1/16	True	0	7.0	7.0	6.0	6a	3	19	False	False					False	19	I6	a	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	3	0	0	1	4	4	True	False	True
152.0	4.0	12.667	79	1	G	0.0	6	8	1.0	1.0	1/8	True	0	7.0	7.0	6.0	6a	5	19	False	False					False	19	I6	a	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	3	0	0	-2	1	1	True	False	False
154.0	2.0	12.833	50	2	D	0.0	6	8	2.0	1.0	1/16	True	0	7.0	7.0	6.0	6a	3	77/4	False	False					False	19	I6	a	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	3	0	0	-1	2	2	False	False	False
156.0	4.0	13.0	48	0	C	0.0	6	8	2.0	1.0	1/8	True	0	8.0	8.0	7.0	7a	3	39/2	False	True					False	20	I	a	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	3	0	0	-3	0	0	True	True	True
156.0	4.0	13.0	76	4	E	0.0	6	8	1.0	1.0	1/8	True	0	8.0	8.0	7.0	7a	5	39/2	False	True					False	20	I	a	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	3	0	0	1	4	4	True	False	False
