onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	cadence_subtype	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0.0	2.0	0.0	67	1	G	0.0	6	8	1.0	1.0	1/16	True	-1	1.0	1.0	0.0	0a	4	0	True	False					False																																										
2.0	2.0	0.16700000000000004	69	3	A	0.0	6	8	1.0	1.0	1/16	True	-1	1.0	1.0	0.0	0a	4	1/4	False	False					False																																										
4.0	2.0	0.33299999999999996	70	-2	B	-1.0	6	8	1.0	1.0	1/16	True	-1	1.0	1.0	0.0	0a	4	1/2	False	False					False																																										
6.0	2.0	0.5	72	0	C	0.0	6	8	1.0	1.0	1/16	True	-1	1.0	1.0	0.0	0a	5	3/4	False	False					False																																										
8.0	2.0	0.667	74	2	D	0.0	6	8	1.0	1.0	1/16	True	-1	1.0	1.0	0.0	0a	5	1	False	False					False																																										
10.0	2.0	0.833	75	-3	E	-1.0	6	8	1.0	1.0	1/16	True	-1	1.0	1.0	0.0	0a	5	5/4	False	False					False																																										
12.0	4.0	1.0	65	-1	F	0.0	6	8	1.0	1.0	1/8	True	-1	2.0	2.0	1.0	1a	4	3/2	False	False					False																																										
16.0	4.0	1.333	74	2	D	0.0	6	8	1.0	1.0	1/8	True	-1	2.0	2.0	1.0	1a	5	2	False	False					False																																										
20.0	4.0	1.667	62	2	D	0.0	6	8	1.0	1.0	1/8	True	-1	2.0	2.0	1.0	1a	4	5/2	False	False					False																																										
24.0	4.0	2.0	63	-3	E	-1.0	6	8	1.0	1.0	1/8	True	-1	2.0	2.0	1.0	1a	4	3	False	False					False																																										
28.0	4.0	2.333	72	0	C	0.0	6	8	1.0	1.0	1/8	True	-1	2.0	2.0	1.0	1a	5	7/2	False	False					False																																										
32.0	4.0	2.667	60	0	C	0.0	6	8	1.0	1.0	1/8	True	-1	2.0	2.0	1.0	1a	4	4	False	False					False																																										
