onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	cadence_subtype	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
80.0	2.0	10.0	63	-3	E	-1.0	4	4	2.0	1.0	1/16	True	-2	3.0	3.0	2.0	2a	4	10	False	False					False	11	V43	c	III		V43	V		43			Mm7	True	False	(2, -1, 1, 5)	()	1	2	minor	major	III	III, minor	V		III	III	False	V43	V43, major		V43, major		V	0	-3	-3	-3	0	0	False	False	False
80.0	2.0	10.0	72	0	C	0.0	4	4	1.0	1.0	1/16	True	-2	3.0	3.0	2.0	2a	5	10	False	False					False	11	V43	c	III		V43	V		43			Mm7	True	False	(2, -1, 1, 5)	()	1	2	minor	major	III	III, minor	V		III	III	False	V43	V43, major		V43, major		V	0	-3	-3	0	3	3	False	False	False
82.0	2.0	10.25	65	-1	F	0.0	4	4	2.0	1.0	1/16	True	-2	3.0	3.0	2.0	2a	4	41/4	False	False					False	11	V43	c	III		V43	V		43			Mm7	True	False	(2, -1, 1, 5)	()	1	2	minor	major	III	III, minor	V		III	III	False	V43	V43, major		V43, major		V	0	-3	-3	-1	2	2	True	False	True
82.0	2.0	10.25	74	2	D	0.0	4	4	1.0	1.0	1/16	True	-2	3.0	3.0	2.0	2a	5	41/4	False	False					False	11	V43	c	III		V43	V		43			Mm7	True	False	(2, -1, 1, 5)	()	1	2	minor	major	III	III, minor	V		III	III	False	V43	V43, major		V43, major		V	0	-3	-3	2	5	5	True	False	False
84.0	4.0	10.5	67	1	G	0.0	4	4	2.0	1.0	1/8	True	-2	4.0	4.0	3.0	3a	4	21/2	False	True					False	12	I6	c	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	0	-3	-3	1	4	4	True	False	True
84.0	4.0	10.5	75	-3	E	-1.0	4	4	1.0	1.0	1/8	True	-2	4.0	4.0	3.0	3a	5	21/2	False	True					False	12	I6	c	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	0	-3	-3	-3	0	0	True	True	False
88.0	2.0	11.0	65	-1	F	0.0	4	4	2.0	1.0	1/16	True	-2	4.0	4.0	3.0	3a	4	11	False	False					False	12	I6	c	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	0	-3	-3	-1	2	2	False	False	False
88.0	2.0	11.0	77	-1	F	0.0	4	4	1.0	1.0	1/16	True	-2	4.0	4.0	3.0	3a	5	11	False	False					False	12	I6	c	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	0	-3	-3	-1	2	2	False	False	False
90.0	2.0	11.25	63	-3	E	-1.0	4	4	2.0	1.0	1/16	True	-2	4.0	4.0	3.0	3a	4	45/4	False	False					False	12	I6	c	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	0	-3	-3	-3	0	0	True	True	False
90.0	2.0	11.25	79	1	G	0.0	4	4	1.0	1.0	1/16	True	-2	4.0	4.0	3.0	3a	5	45/4	False	False					False	12	I6	c	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	0	-3	-3	1	4	4	True	False	True
92.0	4.0	11.5	62	2	D	0.0	4	4	2.0	1.0	1/8	True	-2	4.0	4.0	3.0	3a	4	23/2	False	True					False	13	V65	c	III		V65	V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	0	-3	-3	2	5	5	True	False	True
92.0	2.0	11.5	77	-1	F	0.0	4	4	1.0	1.0	1/16	True	-2	4.0	4.0	3.0	3a	5	23/2	False	True					False	13	V65	c	III		V65	V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	0	-3	-3	-1	2	2	True	False	False
94.0	2.0	11.75	80	-4	A	-1.0	4	4	1.0	1.0	1/16	True	-2	4.0	4.0	3.0	3a	5	47/4	False	False					False	13	V65	c	III		V65	V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	0	-3	-3	-4	-1	-1	True	False	False
96.0	4.0	12.0	58	-2	B	-1.0	4	4	2.0	1.0	1/8	True	-2	4.0	4.0	3.0	3a	3	12	False	True					False	14	V7	c	III		V7	V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	0	-3	-3	-2	1	1	True	True	True
96.0	2.0	12.0	79	1	G	0.0	4	4	1.0	1.0	1/16	True	-2	4.0	4.0	3.0	3a	5	12	False	True					False	14	V7	c	III		V7	V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	0	-3	-3	1	4	4	False	False	False
98.0	2.0	12.25	77	-1	F	0.0	4	4	1.0	1.0	1/16	True	-2	4.0	4.0	3.0	3a	5	49/4	False	False					False	14	V7	c	III		V7	V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	0	-3	-3	-1	2	2	True	False	False
100.0	4.0	12.5	63	-3	E	-1.0	4	4	2.0	1.0	1/8	True	-2	4.0	4.0	3.0	3a	4	25/2	False	True					False	15	I	c	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	0	-3	-3	-3	0	0	True	True	True
100.0	2.0	12.5	80	-4	A	-1.0	4	4	1.0	1.0	1/16	True	-2	4.0	4.0	3.0	3a	5	25/2	False	True					False	15	I	c	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	0	-3	-3	-4	-1	-1	False	False	False
102.0	2.0	12.75	79	1	G	0.0	4	4	1.0	1.0	1/16	True	-2	4.0	4.0	3.0	3a	5	51/4	False	False					False	15	I	c	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	0	-3	-3	1	4	4	True	False	False
104.0	4.0	13.0	56	-4	A	-1.0	4	4	2.0	1.0	1/8	True	-2	4.0	4.0	3.0	3a	3	13	False	True					False	16	ii6	c	III		ii6	ii		6			m	True	False	(-1, 3, 2)	()	2	-1	minor	major	III	III, minor	ii		III	III	False	ii6	ii6, major		ii6, major		ii	0	-3	-3	-4	-1	-1	True	False	True
104.0	2.0	13.0	77	-1	F	0.0	4	4	1.0	1.0	1/16	True	-2	4.0	4.0	3.0	3a	5	13	False	True					False	16	ii6	c	III		ii6	ii		6			m	True	False	(-1, 3, 2)	()	2	-1	minor	major	III	III, minor	ii		III	III	False	ii6	ii6, major		ii6, major		ii	0	-3	-3	-1	2	2	True	True	False
106.0	2.0	13.25	75	-3	E	-1.0	4	4	1.0	1.0	1/16	True	-2	4.0	4.0	3.0	3a	5	53/4	False	False					False	16	ii6	c	III		ii6	ii		6			m	True	False	(-1, 3, 2)	()	2	-1	minor	major	III	III, minor	ii		III	III	False	ii6	ii6, major		ii6, major		ii	0	-3	-3	-3	0	0	False	False	False
108.0	4.0	13.5	58	-2	B	-1.0	4	4	2.0	1.0	1/8	True	-2	4.0	4.0	3.0	3a	3	27/2	False	True					False	17	V	c	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	0	-3	-3	-2	1	1	True	True	True
108.0	6.0	13.5	74	2	D	0.0	4	4	1.0	1.0	3/16	True	-2	4.0	4.0	3.0	3a	5	27/2	False	True					False	17	V	c	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	0	-3	-3	2	5	5	True	False	False
