onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	cadence_subtype	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
13.0	1.0	3.25	81	3	A	0.0	4	4	1.0	1.0	1/16	True	4	2.0	2.0	1.0	1a	5	13/4	False	False					False	1	V6	E	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	4	4	4	-1	-1	-1	False	False	False
14.0	2.0	3.5	83	5	B	0.0	4	4	1.0	1.0	1/8	True	4	2.0	2.0	1.0	1a	5	7/2	False	False					False	1	V6	E	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	4	4	4	1	1	1	True	True	False
16.0	2.0	4.0	75	9	D	1.0	4	4	1.0	1.0	1/8	True	4	2.0	2.0	1.0	1a	5	4	False	False					False	1	V6	E	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	4	4	4	5	5	5	True	False	True
18.0	4.0	4.5	49	7	C	1.0	4	4	2.0	1.0	1/4	True	4	2.0	2.0	1.0	1a	3	9/2	False	True					False	2	vi7	E	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	4	4	4	3	3	3	True	True	True
18.0	2.0	4.5	76	4	E	0.0	4	4	1.0	1.0	1/8	True	4	2.0	2.0	1.0	1a	5	9/2	False	True					False	2	vi7	E	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	4	4	4	0	0	0	True	False	False
20.0	1.0	5.0	78	6	F	1.0	4	4	1.0	1.0	1/16	True	4	2.0	2.0	1.0	1a	5	5	False	False					False	2	vi7	E	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	4	4	4	2	2	2	False	False	False
21.0	1.0	5.25	80	8	G	1.0	4	4	1.0	1.0	1/16	True	4	2.0	2.0	1.0	1a	5	21/4	False	False					False	2	vi7	E	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	4	4	4	4	4	4	True	False	False
22.0	2.0	5.5	81	3	A	0.0	4	4	1.0	1.0	1/8	True	4	2.0	2.0	1.0	1a	5	11/2	False	True					False	3	IV6	E	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	4	4	4	-1	-1	-1	True	True	False
24.0	2.0	6.0	73	7	C	1.0	4	4	1.0	1.0	1/8	True	4	2.0	2.0	1.0	1a	5	6	False	False					False	3	IV6	E	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	4	4	4	3	3	3	True	False	True
26.0	4.0	6.5	47	5	B	0.0	4	4	2.0	1.0	1/4	True	4	3.0	3.0	2.0	2a	2	13/2	False	True					False	4	V7	E	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	4	4	4	1	1	1	True	True	True
26.0	1.0	6.5	75	9	D	1.0	4	4	1.0	1.0	1/16	True	4	3.0	3.0	2.0	2a	5	13/2	False	True					False	4	V7	E	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	4	4	4	5	5	5	True	False	False
27.0	1.0	6.75	71	5	B	0.0	4	4	1.0	1.0	1/16	True	4	3.0	3.0	2.0	2a	4	27/4	False	False					False	4	V7	E	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	4	4	4	1	1	1	True	True	True
28.0	1.0	7.0	73	7	C	1.0	4	4	1.0	1.0	1/16	True	4	3.0	3.0	2.0	2a	5	7	False	False					False	4	V7	E	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	4	4	4	3	3	3	False	False	False
29.0	1.0	7.25	75	9	D	1.0	4	4	1.0	1.0	1/16	True	4	3.0	3.0	2.0	2a	5	29/4	False	False					False	4	V7	E	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	4	4	4	5	5	5	True	False	False
30.0	1.0	7.5	76	4	E	0.0	4	4	1.0	1.0	1/16	True	4	3.0	3.0	2.0	2a	5	15/2	False	True					False	5	I64	E	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	4	4	4	0	0	0	True	True	False
31.0	1.0	7.75	78	6	F	1.0	4	4	1.0	1.0	1/16	True	4	3.0	3.0	2.0	2a	5	31/4	False	False					False	5	I64	E	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	4	4	4	2	2	2	False	False	False
32.0	1.0	8.0	47	5	B	0.0	4	4	2.0	1.0	1/16	True	4	3.0	3.0	2.0	2a	2	8	False	False					False	5	I64	E	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	4	4	4	1	1	1	True	False	True
32.0	1.0	8.0	80	8	G	1.0	4	4	1.0	1.0	1/16	True	4	3.0	3.0	2.0	2a	5	8	False	False					False	5	I64	E	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	4	4	4	4	4	4	True	False	False
33.0	1.0	8.25	45	3	A	0.0	4	4	2.0	1.0	1/16	True	4	3.0	3.0	2.0	2a	2	33/4	False	False					False	5	I64	E	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	4	4	4	-1	-1	-1	False	False	False
33.0	1.0	8.25	81	3	A	0.0	4	4	1.0	1.0	1/16	True	4	3.0	3.0	2.0	2a	5	33/4	False	False					False	5	I64	E	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	4	4	4	-1	-1	-1	False	False	False
34.0	2.0	8.5	44	8	G	1.0	4	4	2.0	1.0	1/8	True	4	3.0	3.0	2.0	2a	2	17/2	False	True					False	6	I6	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	4	4	4	True	False	True
34.0	2.0	8.5	83	5	B	0.0	4	4	1.0	1.0	1/8	True	4	3.0	3.0	2.0	2a	5	17/2	False	True					False	6	I6	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	1	1	1	True	False	False
36.0	2.0	9.0	45	3	A	0.0	4	4	2.0	1.0	1/8	True	4	3.0	3.0	2.0	2a	2	9	False	True					False	7	ii65	E	I		ii65	ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii65	ii65, major		ii65, major		ii	4	4	4	-1	-1	-1	True	False	True
36.0	1.0	9.0	81	3	A	0.0	4	4	1.0	1.0	1/16	True	4	3.0	3.0	2.0	2a	5	9	False	True					False	7	ii65	E	I		ii65	ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii65	ii65, major		ii65, major		ii	4	4	4	-1	-1	-1	True	False	True
37.0	1.0	9.25	80	8	G	1.0	4	4	1.0	1.0	1/16	True	4	3.0	3.0	2.0	2a	5	37/4	False	False					False	7	ii65	E	I		ii65	ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii65	ii65, major		ii65, major		ii	4	4	4	4	4	4	False	False	False
38.0	4.0	9.5	47	5	B	0.0	4	4	2.0	1.0	1/4	True	4	3.0	3.0	2.0	2a	2	19/2	False	True					False	8	V(4)	E	I		V(4)	V			4		M	False	False	(1, 0, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(4), major		V	4	4	4	1	1	1	True	True	True
38.0	3.0	9.5	78	6	F	1.0	4	4	1.0	1.0	3/16	True	4	3.0	3.0	2.0	2a	5	19/2	False	True					False	8	V(4)	E	I		V(4)	V			4		M	False	False	(1, 0, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(4), major		V	4	4	4	2	2	2	True	False	False
41.0	1.0	10.25	76	4	E	0.0	4	4	1.0	1.0	1/16	True	4	3.0	3.0	2.0	2a	5	41/4	False	False					False	8	V(4)	E	I		V(4)	V			4		M	False	False	(1, 0, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(4), major		V	4	4	4	0	0	0	True	False	False
42.0	4.0	10.5	40	4	E	0.0	4	4	2.0	1.0	1/4	True	4	4.0	4.0	3.0	3a	2	21/2	False	True	PAC	PAC		}	True	10	I|PAC}	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
42.0	2.0	10.5	76	4	E	0.0	4	4	1.0	1.0	1/8	True	4	4.0	4.0	3.0	3a	5	21/2	False	True	PAC	PAC		}	True	10	I|PAC}	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
44.0	1.0	11.0	75	9	D	1.0	4	4	1.0	1.0	1/16	True	4	4.0	4.0	3.0	3a	5	11	False	False					False	10	I|PAC}	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	5	5	5	False	False	False
45.0	1.0	11.25	73	7	C	1.0	4	4	1.0	1.0	1/16	True	4	4.0	4.0	3.0	3a	5	45/4	False	False					False	10	I|PAC}	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	3	3	3	False	False	False
46.0	1.0	11.5	71	5	B	0.0	4	4	1.0	1.0	1/16	True	4	4.0	4.0	3.0	3a	4	23/2	False	False					False	10	I|PAC}	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	1	1	1	True	False	False
47.0	1.0	11.75	69	3	A	0.0	4	4	1.0	1.0	1/16	True	4	4.0	4.0	3.0	3a	4	47/4	False	False					False	10	I|PAC}	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	-1	-1	-1	False	False	False
48.0	2.0	12.0	52	4	E	0.0	4	4	2.0	1.0	1/8	True	4	4.0	4.0	3.0	3a	3	12	False	False				{	False	11	{	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	4	4	4	0	0	0	True	True	True
48.0	1.0	12.0	68	8	G	1.0	4	4	1.0	1.0	1/16	True	4	4.0	4.0	3.0	3a	4	12	False	False				{	False	11	{	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	4	4	4	4	4	4	True	False	False
49.0	1.0	12.25	66	6	F	1.0	4	4	1.0	1.0	1/16	True	4	4.0	4.0	3.0	3a	4	49/4	False	False					False	11	{	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	4	4	4	2	2	2	False	False	False
50.0	2.0	12.5	56	8	G	1.0	4	4	2.0	1.0	1/8	True	4	4.0	4.0	3.0	3a	3	25/2	False	True					False	12	I6	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	4	4	4	True	False	True
50.0	4.0	12.5	64	4	E	0.0	4	4	1.0	1.0	1/4	True	4	4.0	4.0	3.0	3a	4	25/2	False	True					False	12	I6	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	0	0	0	True	True	False
52.0	1.0	13.0	56	8	G	1.0	4	4	2.0	1.0	1/16	True	4	4.0	4.0	3.0	3a	3	13	False	False					False	12	I6	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	4	4	4	True	False	True
53.0	1.0	13.25	57	3	A	0.0	4	4	2.0	1.0	1/16	True	4	4.0	4.0	3.0	3a	3	53/4	False	False					False	12	I6	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	-1	-1	-1	False	False	False
54.0	2.0	13.5	59	5	B	0.0	4	4	2.0	1.0	1/8	True	4	4.0	4.0	3.0	3a	3	27/2	False	False					False	12	I6	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	1	1	1	True	False	False
55.0	1.0	13.75	80	8	G	1.0	4	4	1.0	1.0	1/16	True	4	4.0	4.0	3.0	3a	5	55/4	False	False					False	12	I6	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	4	4	4	True	False	True
56.0	2.0	14.0	52	4	E	0.0	4	4	2.0	1.0	1/8	True	4	4.0	4.0	3.0	3a	3	14	False	False					False	12	I6	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	0	0	0	True	True	False
56.0	1.0	14.0	78	6	F	1.0	4	4	1.0	1.0	1/16	True	4	4.0	4.0	3.0	3a	5	14	False	False					False	12	I6	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	2	2	2	False	False	False
57.0	1.0	14.25	76	4	E	0.0	4	4	1.0	1.0	1/16	True	4	4.0	4.0	3.0	3a	5	57/4	False	False					False	12	I6	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	0	0	0	True	True	False
58.0	2.0	14.5	54	6	F	1.0	4	4	2.0	1.0	1/8	True	4	5.0	5.0	4.0	4a	3	29/2	False	True					False	13	V43	E	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	2	2	2	True	False	True
58.0	2.0	14.5	75	9	D	1.0	4	4	1.0	1.0	1/8	True	4	5.0	5.0	4.0	4a	5	29/2	False	True					False	13	V43	E	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	5	5	5	True	False	False
60.0	1.0	15.0	56	8	G	1.0	4	4	2.0	1.0	1/16	True	4	5.0	5.0	4.0	4a	3	15	False	False					False	13	V43	E	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	4	4	4	False	False	False
60.0	2.0	15.0	75	9	D	1.0	4	4	1.0	1.0	1/8	True	4	5.0	5.0	4.0	4a	5	15	False	False					False	13	V43	E	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	5	5	5	True	False	False
61.0	1.0	15.25	57	3	A	0.0	4	4	2.0	1.0	1/16	True	4	5.0	5.0	4.0	4a	3	61/4	False	False					False	13	V43	E	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	-1	-1	-1	True	False	False
62.0	2.0	15.5	59	5	B	0.0	4	4	2.0	1.0	1/8	True	4	5.0	5.0	4.0	4a	3	31/2	False	False					False	13	V43	E	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	1	1	1	True	True	False
62.0	2.0	15.5	75	9	D	1.0	4	4	1.0	1.0	1/8	True	4	5.0	5.0	4.0	4a	5	31/2	False	False					False	13	V43	E	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	5	5	5	True	False	False
64.0	2.0	16.0	51	9	D	1.0	4	4	2.0	1.0	1/8	True	4	5.0	5.0	4.0	4a	3	16	False	True					False	14	V65	E	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	4	4	4	5	5	5	True	False	True
64.0	2.0	16.0	78	6	F	1.0	4	4	1.0	1.0	1/8	True	4	5.0	5.0	4.0	4a	5	16	False	True					False	14	V65	E	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	4	4	4	2	2	2	True	False	False
66.0	2.0	16.5	52	4	E	0.0	4	4	2.0	1.0	1/8	True	4	5.0	5.0	4.0	4a	3	33/2	False	True					False	15	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
66.0	2.0	16.5	71	5	B	0.0	4	4	1.0	1.0	1/8	True	4	5.0	5.0	4.0	4a	4	33/2	False	True					False	15	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	1	1	1	True	False	False
68.0	1.0	17.0	54	6	F	1.0	4	4	2.0	1.0	1/16	True	4	5.0	5.0	4.0	4a	3	17	False	False					False	15	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	2	2	2	False	False	False
68.0	1.0	17.0	76	4	E	0.0	4	4	1.0	1.0	1/16	True	4	5.0	5.0	4.0	4a	5	17	False	False					False	15	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
69.0	1.0	17.25	56	8	G	1.0	4	4	2.0	1.0	1/16	True	4	5.0	5.0	4.0	4a	3	69/4	False	False					False	15	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	4	4	4	True	False	False
69.0	1.0	17.25	75	9	D	1.0	4	4	1.0	1.0	1/16	True	4	5.0	5.0	4.0	4a	5	69/4	False	False					False	15	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	5	5	5	False	False	False
70.0	2.0	17.5	57	3	A	0.0	4	4	2.0	1.0	1/8	True	4	5.0	5.0	4.0	4a	3	35/2	False	True					False	16	IV	E	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	4	4	4	-1	-1	-1	True	True	True
70.0	1.0	17.5	73	7	C	1.0	4	4	1.0	1.0	1/16	True	4	5.0	5.0	4.0	4a	5	35/2	False	True					False	16	IV	E	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	4	4	4	3	3	3	True	False	False
71.0	1.0	17.75	71	5	B	0.0	4	4	1.0	1.0	1/16	True	4	5.0	5.0	4.0	4a	4	71/4	False	False					False	16	IV	E	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	4	4	4	1	1	1	False	False	False
72.0	2.0	18.0	49	7	C	1.0	4	4	2.0	1.0	1/8	True	4	5.0	5.0	4.0	4a	3	18	False	True					False	17	IV6	E	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	4	4	4	3	3	3	True	False	True
72.0	1.0	18.0	69	3	A	0.0	4	4	1.0	1.0	1/16	True	4	5.0	5.0	4.0	4a	4	18	False	True					False	17	IV6	E	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	4	4	4	-1	-1	-1	True	True	False
73.0	1.0	18.25	68	8	G	1.0	4	4	1.0	1.0	1/16	True	4	5.0	5.0	4.0	4a	4	73/4	False	False					False	17	IV6	E	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	4	4	4	4	4	4	False	False	False
74.0	2.0	18.5	51	9	D	1.0	4	4	2.0	1.0	1/8	True	4	6.0	6.0	5.0	5a	3	37/2	False	True					False	18	V65	E	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	4	4	4	5	5	5	True	False	True
74.0	2.0	18.5	69	3	A	0.0	4	4	1.0	1.0	1/8	True	4	6.0	6.0	5.0	5a	4	37/2	False	True					False	18	V65	E	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	4	4	4	-1	-1	-1	True	False	False
76.0	2.0	19.0	52	4	E	0.0	4	4	2.0	1.0	1/8	True	4	6.0	6.0	5.0	5a	3	19	False	True					False	19	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
76.0	1.0	19.0	68	8	G	1.0	4	4	1.0	1.0	1/16	True	4	6.0	6.0	5.0	5a	4	19	False	True					False	19	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	4	4	4	True	False	False
77.0	1.0	19.25	69	3	A	0.0	4	4	1.0	1.0	1/16	True	4	6.0	6.0	5.0	5a	4	77/4	False	False					False	19	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	-1	-1	-1	False	False	False
