onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	cadence_subtype	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
64.0	4.0	8.0	77	-1	F	0.0	3	8	1.0	1.0	1/16	True	-2	4.0	4.0	3.0	3a	5	4	False	True					False	7	i64	c	i		i64	i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	i	i, minor	i		i	i	True	i64	i64, minor		i64, minor		i	0	0	0	-1	-1	-1	False	False	False
68.0	4.0	8.5	75	-3	E	-1.0	3	8	1.0	1.0	1/16	True	-2	4.0	4.0	3.0	3a	5	17/4	False	False					False	7	i64	c	i		i64	i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	i	i, minor	i		i	i	True	i64	i64, minor		i64, minor		i	0	0	0	-3	-3	-3	True	False	False
72.0	8.0	9.0	56	-4	A	-1.0	3	8	2.0	1.0	1/8	True	-2	4.0	4.0	3.0	3a	3	9/2	False	True					False	8	ii%43	c	i		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	i	i, minor	ii		i	i	True	ii%43	ii%43, minor		ii%43, minor		ii	0	0	0	-4	-4	-4	True	False	True
72.0	4.0	9.0	74	2	D	0.0	3	8	1.0	1.0	1/16	True	-2	4.0	4.0	3.0	3a	5	9/2	False	True					False	8	ii%43	c	i		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	i	i, minor	ii		i	i	True	ii%43	ii%43, minor		ii%43, minor		ii	0	0	0	2	2	2	True	True	False
76.0	4.0	9.5	72	0	C	0.0	3	8	1.0	1.0	1/16	True	-2	4.0	4.0	3.0	3a	5	19/4	False	False					False	8	ii%43	c	i		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	i	i, minor	ii		i	i	True	ii%43	ii%43, minor		ii%43, minor		ii	0	0	0	0	0	0	True	False	False
80.0	8.0	10.0	55	1	G	0.0	3	8	2.0	1.0	1/8	True	-2	5.0	5.0	4.0	4a	3	5	False	True					False	9	V	c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	1	1	1	True	True	True
80.0	8.0	10.0	71	5	B	0.0	3	8	1.0	1.0	1/8	True	-2	5.0	5.0	4.0	4a	4	5	False	True					False	9	V	c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	5	5	5	True	False	False
88.0	0.0	11.0	69	3	A	0.0	3	8	1.0	1.0	0	True	-2	5.0	5.0	4.0	4a	4	11/2	False	True					False	10	V2	c	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	0	0	0	3	3	3	False	False	False
88.0	8.0	11.0	53	-1	F	0.0	3	8	2.0	1.0	1/8	True	-2	5.0	5.0	4.0	4a	3	11/2	False	True					False	10	V2	c	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	0	0	0	-1	-1	-1	True	False	True
88.0	8.0	11.0	67	1	G	0.0	3	8	1.0	1.0	1/8	True	-2	5.0	5.0	4.0	4a	4	11/2	False	True					False	10	V2	c	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	0	0	0	1	1	1	True	True	False
96.0	8.0	12.0	51	-3	E	-1.0	3	8	2.0	1.0	1/8	True	-2	5.0	5.0	4.0	4a	3	6	False	True					False	11	i6	c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	-3	-3	-3	True	False	True
96.0	8.0	12.0	75	-3	E	-1.0	3	8	1.0	1.0	1/8	True	-2	5.0	5.0	4.0	4a	5	6	False	True					False	11	i6	c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	-3	-3	-3	True	False	True
104.0	0.0	13.0	75	-3	E	-1.0	3	8	1.0	1.0	0	True	-2	6.0	6.0	5.0	5a	5	13/2	False	True					False	12	ii%65	c	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	0	0	0	-3	-3	-3	False	False	False
104.0	8.0	13.0	53	-1	F	0.0	3	8	2.0	1.0	1/8	True	-2	6.0	6.0	5.0	5a	3	13/2	False	True					False	12	ii%65	c	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	0	0	0	-1	-1	-1	True	False	True
104.0	8.0	13.0	74	2	D	0.0	3	8	1.0	1.0	1/8	True	-2	6.0	6.0	5.0	5a	5	13/2	False	True					False	12	ii%65	c	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	0	0	0	2	2	2	True	True	False
112.0	8.0	14.0	51	-3	E	-1.0	3	8	2.0	1.0	1/8	True	-2	6.0	6.0	5.0	5a	3	7	False	False					False	12	ii%65	c	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	0	0	0	-3	-3	-3	False	False	False
112.0	4.0	14.0	74	2	D	0.0	3	8	1.0	1.0	1/16	True	-2	6.0	6.0	5.0	5a	5	7	False	False					False	12	ii%65	c	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	0	0	0	2	2	2	True	True	False
116.0	4.0	14.5	75	-3	E	-1.0	3	8	1.0	1.0	1/16	True	-2	6.0	6.0	5.0	5a	5	29/4	False	False					False	12	ii%65	c	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	0	0	0	-3	-3	-3	False	False	False
120.0	8.0	15.0	50	2	D	0.0	3	8	2.0	1.0	1/8	True	-2	6.0	6.0	5.0	5a	3	15/2	False	True					False	13	ii7	c	i		ii7	ii		7			mm7	True	True	(2, -1, 3, 0)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii7	ii7, minor		ii7, minor		ii	0	0	0	2	2	2	True	True	True
120.0	4.0	15.0	77	-1	F	0.0	3	8	1.0	1.0	1/16	True	-2	6.0	6.0	5.0	5a	5	15/2	False	True					False	13	ii7	c	i		ii7	ii		7			mm7	True	True	(2, -1, 3, 0)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii7	ii7, minor		ii7, minor		ii	0	0	0	-1	-1	-1	True	False	False
124.0	4.0	15.5	69	3	A	0.0	3	8	1.0	1.0	1/16	True	-2	6.0	6.0	5.0	5a	4	31/4	False	False					False	13	ii7	c	i		ii7	ii		7			mm7	True	True	(2, -1, 3, 0)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii7	ii7, minor		ii7, minor		ii	0	0	0	3	3	3	True	False	False
128.0	4.0	16.0	51	-3	E	-1.0	3	8	2.0	1.0	1/16	True	-2	7.0	7.0	6.0	6a	3	8	False	True					False	14	III+M7(9)	c	i		III+M7(9)	III	+M	7	9		+M7	True	True	(-3, 1, 5, 2)	(-1,)	-3	-3	minor	minor	i	i, minor	III		i	i	True	III+M7	III+M7, minor		III+M7(9), minor		III	0	0	0	-3	-3	-3	True	True	True
128.0	8.0	16.0	71	5	B	0.0	3	8	1.0	1.0	1/8	True	-2	7.0	7.0	6.0	6a	4	8	False	True					False	14	III+M7(9)	c	i		III+M7(9)	III	+M	7	9		+M7	True	True	(-3, 1, 5, 2)	(-1,)	-3	-3	minor	minor	i	i, minor	III		i	i	True	III+M7	III+M7, minor		III+M7(9), minor		III	0	0	0	5	5	5	True	False	False
132.0	4.0	16.5	53	-1	F	0.0	3	8	2.0	1.0	1/16	True	-2	7.0	7.0	6.0	6a	3	33/4	False	False					False	14	III+M7(9)	c	i		III+M7(9)	III	+M	7	9		+M7	True	True	(-3, 1, 5, 2)	(-1,)	-3	-3	minor	minor	i	i, minor	III		i	i	True	III+M7	III+M7, minor		III+M7(9), minor		III	0	0	0	-1	-1	-1	False	False	False
136.0	0.0	17.0	69	3	A	0.0	3	8	1.0	1.0	0	True	-2	7.0	7.0	6.0	6a	4	17/2	False	False					False	14	III+M7(9)	c	i		III+M7(9)	III	+M	7	9		+M7	True	True	(-3, 1, 5, 2)	(-1,)	-3	-3	minor	minor	i	i, minor	III		i	i	True	III+M7	III+M7, minor		III+M7(9), minor		III	0	0	0	3	3	3	False	False	False
136.0	4.0	17.0	51	-3	E	-1.0	3	8	2.0	1.0	1/16	True	-2	7.0	7.0	6.0	6a	3	17/2	False	False					False	14	III+M7(9)	c	i		III+M7(9)	III	+M	7	9		+M7	True	True	(-3, 1, 5, 2)	(-1,)	-3	-3	minor	minor	i	i, minor	III		i	i	True	III+M7	III+M7, minor		III+M7(9), minor		III	0	0	0	-3	-3	-3	True	True	True
136.0	8.0	17.0	67	1	G	0.0	3	8	1.0	1.0	1/8	True	-2	7.0	7.0	6.0	6a	4	17/2	False	False					False	14	III+M7(9)	c	i		III+M7(9)	III	+M	7	9		+M7	True	True	(-3, 1, 5, 2)	(-1,)	-3	-3	minor	minor	i	i, minor	III		i	i	True	III+M7	III+M7, minor		III+M7(9), minor		III	0	0	0	1	1	1	True	False	False
140.0	4.0	17.5	50	2	D	0.0	3	8	2.0	1.0	1/16	True	-2	7.0	7.0	6.0	6a	3	35/4	False	False					False	14	III+M7(9)	c	i		III+M7(9)	III	+M	7	9		+M7	True	True	(-3, 1, 5, 2)	(-1,)	-3	-3	minor	minor	i	i, minor	III		i	i	True	III+M7	III+M7, minor		III+M7(9), minor		III	0	0	0	2	2	2	True	False	False
144.0	8.0	18.0	48	0	C	0.0	3	8	2.0	1.0	1/8	True	-2	7.0	7.0	6.0	6a	3	9	False	True					False	15	i	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
144.0	8.0	18.0	72	0	C	0.0	3	8	1.0	1.0	1/8	True	-2	7.0	7.0	6.0	6a	5	9	False	True					False	15	i	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
152.0	8.0	19.0	53	-1	F	0.0	3	8	2.0	1.0	1/8	True	-2	8.0	8.0	7.0	7a	3	19/2	False	True					False	16	ii65	c	i		ii65	ii		65			mm7	True	True	(-1, 3, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii65	ii65, minor		ii65, minor		ii	0	0	0	-1	-1	-1	True	False	True
152.0	4.0	19.0	72	0	C	0.0	3	8	1.0	1.0	1/16	False	-2	8.0	8.0	7.0	7a	5	19/2	False	True					False	16	ii65	c	i		ii65	ii		65			mm7	True	True	(-1, 3, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii65	ii65, minor		ii65, minor		ii	0	0	0	0	0	0	True	False	False
156.0	4.0	19.5	74	2	D	0.0	3	8	1.0	1.0	1/16	True	-2	8.0	8.0	7.0	7a	5	39/4	False	False					False	16	ii65	c	i		ii65	ii		65			mm7	True	True	(-1, 3, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii65	ii65, minor		ii65, minor		ii	0	0	0	2	2	2	True	True	False
160.0	8.0	20.0	55	1	G	0.0	3	8	2.0	1.0	1/8	True	-2	8.0	8.0	7.0	7a	3	10	False	True					False	17	V	c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	1	1	1	True	True	True
160.0	12.0	20.0	71	5	B	0.0	3	8	1.0	1.0	3/16	True	-2	8.0	8.0	7.0	7a	4	10	False	True					False	17	V	c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	5	5	5	True	False	False
168.0	8.0	21.0	43	1	G	0.0	3	8	2.0	1.0	1/8	True	-2	8.0	8.0	7.0	7a	2	21/2	False	True					False	18	V7	c	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	0	0	0	1	1	1	True	True	True
172.0	2.0	21.5	69	3	A	0.0	3	8	1.0	1.0	1/32	True	-2	8.0	8.0	7.0	7a	4	43/4	False	False					False	18	V7	c	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	0	0	0	3	3	3	False	False	False
174.0	2.0	21.75	71	5	B	0.0	3	8	1.0	1.0	1/32	True	-2	8.0	8.0	7.0	7a	4	87/8	False	False					False	18	V7	c	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	0	0	0	5	5	5	True	False	False
176.0	8.0	22.0	48	0	C	0.0	3	8	2.0	1.0	1/8	True	-2	9.0	9.0	8.0	8a	3	11	False	False	PAC	PAC		}	True	19	i|PAC}	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
176.0	16.0	22.0	72	0	C	0.0	3	8	1.0	1.0	1/4	True	-2	9.0	9.0	8.0	8a	5	11	False	False	PAC	PAC		}	True	19	i|PAC}	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
184.0	8.0	23.0	36	0	C	0.0	3	8	2.0	1.0	1/8	True	-2	9.0	9.0	8.0	8a	2	23/2	False	False					False	19	i|PAC}	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
192.0	8.0	24.0	60	0	C	0.0	3	8	2.0	1.0	1/8	True	-2	1.0	10.0	0.0	8a	4	12	True	True				{	False	20	c.i{	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
192.0	8.0	24.0	67	1	G	0.0	3	8	1.0	1.0	1/8	True	-2	1.0	10.0	0.0	8a	4	12	True	True				{	False	20	c.i{	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	1	1	1	True	False	False
200.0	8.0	25.0	56	-4	A	-1.0	3	8	2.0	1.0	1/8	True	-2	2.0	11.0	1.0	1b	3	25/2	False	True					False	21	VI	c	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	0	0	0	-4	-4	-4	True	True	True
200.0	8.0	25.0	72	0	C	0.0	3	8	1.0	1.0	1/8	True	-2	2.0	11.0	1.0	1b	5	25/2	False	True					False	21	VI	c	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	0	0	0	0	0	0	True	False	False
208.0	8.0	26.0	53	-1	F	0.0	3	8	2.0	1.0	1/8	True	-2	2.0	11.0	1.0	1b	3	13	False	True					False	22	ii%65	c	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	0	0	0	-1	-1	-1	True	False	True
208.0	4.0	26.0	75	-3	E	-1.0	3	8	1.0	1.0	1/16	True	-2	2.0	11.0	1.0	1b	5	13	False	True					False	22	ii%65	c	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	0	0	0	-3	-3	-3	False	False	False
212.0	4.0	26.5	74	2	D	0.0	3	8	1.0	1.0	1/16	True	-2	2.0	11.0	1.0	1b	5	53/4	False	False					False	22	ii%65	c	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	0	0	0	2	2	2	True	True	False
216.0	8.0	27.0	55	1	G	0.0	3	8	2.0	1.0	1/8	True	-2	2.0	11.0	1.0	1b	3	27/2	False	True					False	23	V	c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	1	1	1	True	True	True
216.0	4.0	27.0	72	0	C	0.0	3	8	1.0	1.0	1/16	True	-2	2.0	11.0	1.0	1b	5	27/2	False	True					False	23	V	c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	0	0	0	False	False	False
220.0	4.0	27.5	71	5	B	0.0	3	8	1.0	1.0	1/16	True	-2	2.0	11.0	1.0	1b	4	55/4	False	False					False	23	V	c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	5	5	5	True	False	False
224.0	0.0	28.0	71	5	B	0.0	3	8	1.0	1.0	0	True	-2	3.0	12.0	2.0	2b	4	14	False	True					False	24	i6	c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	5	5	5	False	False	False
224.0	8.0	28.0	51	-3	E	-1.0	3	8	2.0	1.0	1/8	True	-2	3.0	12.0	2.0	2b	3	14	False	True					False	24	i6	c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	-3	-3	-3	True	False	True
224.0	8.0	28.0	72	0	C	0.0	3	8	1.0	1.0	1/8	True	-2	3.0	12.0	2.0	2b	5	14	False	True					False	24	i6	c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	0	0	0	True	True	False
