onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
120	60	66	6	F	1	2	4	1	1	True	1.5	0	1	1	1	1a	1/2	1/16	False	4	False				False	0		D.IM7(9){	D	I		IM7(9)		I	M	7	9		MM7	False	False	(0, 4, 1, 5)	(2,)	0	0	major	major	I	I, major	I		I	I	False	IM7	IM7, major		IM7(9), major		I	2	2	2	4	4	4	True	False	False
120	60	71	5	B	0	2	4	1	1	True	1.5	0	1	1	1	1a	1/2	1/16	False	4	False				False	0		D.IM7(9){	D	I		IM7(9)		I	M	7	9		MM7	False	False	(0, 4, 1, 5)	(2,)	0	0	major	major	I	I, major	I		I	I	False	IM7	IM7, major		IM7(9), major		I	2	2	2	3	3	3	False	False	False
180	60	38	2	D	0	2	4	2	1	True	1.75	0	1	1	1	1a	3/4	1/16	False	2	False				False	0		D.IM7(9){	D	I		IM7(9)		I	M	7	9		MM7	False	False	(0, 4, 1, 5)	(2,)	0	0	major	major	I	I, major	I		I	I	False	IM7	IM7, major		IM7(9), major		I	2	2	2	0	0	0	True	True	True
180	60	65	-1	F	0	2	4	1	1	True	1.75	0	1	1	1	1a	3/4	1/16	False	4	False				False	0		D.IM7(9){	D	I		IM7(9)		I	M	7	9		MM7	False	False	(0, 4, 1, 5)	(2,)	0	0	major	major	I	I, major	I		I	I	False	IM7	IM7, major		IM7(9), major		I	2	2	2	-3	-3	-3	False	False	False
180	60	70	-2	B	-1	2	4	1	1	True	1.75	0	1	1	1	1a	3/4	1/16	False	4	False				False	0		D.IM7(9){	D	I		IM7(9)		I	M	7	9		MM7	False	False	(0, 4, 1, 5)	(2,)	0	0	major	major	I	I, major	I		I	I	False	IM7	IM7, major		IM7(9), major		I	2	2	2	-4	-4	-4	False	False	False
240	60	45	3	A	0	2	4	2	1	True	2.0	0	1	1	1	1a	1	1/16	False	2	False				False	0		D.IM7(9){	D	I		IM7(9)		I	M	7	9		MM7	False	False	(0, 4, 1, 5)	(2,)	0	0	major	major	I	I, major	I		I	I	False	IM7	IM7, major		IM7(9), major		I	2	2	2	1	1	1	True	False	False
240	60	54	6	F	1	2	4	2	1	True	2.0	0	1	1	1	1a	1	1/16	False	3	False				False	0		D.IM7(9){	D	I		IM7(9)		I	M	7	9		MM7	False	False	(0, 4, 1, 5)	(2,)	0	0	major	major	I	I, major	I		I	I	False	IM7	IM7, major		IM7(9), major		I	2	2	2	4	4	4	True	False	False
240	60	66	6	F	1	2	4	1	1	True	2.0	0	1	1	1	1a	1	1/16	False	4	False				False	0		D.IM7(9){	D	I		IM7(9)		I	M	7	9		MM7	False	False	(0, 4, 1, 5)	(2,)	0	0	major	major	I	I, major	I		I	I	False	IM7	IM7, major		IM7(9), major		I	2	2	2	4	4	4	True	False	False
240	60	73	7	C	1	2	4	1	1	True	2.0	0	1	1	1	1a	1	1/16	False	5	False				False	0		D.IM7(9){	D	I		IM7(9)		I	M	7	9		MM7	False	False	(0, 4, 1, 5)	(2,)	0	0	major	major	I	I, major	I		I	I	False	IM7	IM7, major		IM7(9), major		I	2	2	2	5	5	5	True	False	False
360	60	60	0	C	0	2	4	2	1	True	2.5	0	1	1	1	1a	3/2	1/16	False	4	False				False	0		D.IM7(9){	D	I		IM7(9)		I	M	7	9		MM7	False	False	(0, 4, 1, 5)	(2,)	0	0	major	major	I	I, major	I		I	I	False	IM7	IM7, major		IM7(9), major		I	2	2	2	-2	-2	-2	False	False	False
360	60	65	-1	F	0	2	4	1	1	True	2.5	0	1	1	1	1a	3/2	1/16	False	4	False				False	0		D.IM7(9){	D	I		IM7(9)		I	M	7	9		MM7	False	False	(0, 4, 1, 5)	(2,)	0	0	major	major	I	I, major	I		I	I	False	IM7	IM7, major		IM7(9), major		I	2	2	2	-3	-3	-3	False	False	False
360	60	67	1	G	0	2	4	2	1	True	2.5	0	1	1	1	1a	3/2	1/16	False	4	False				False	0		D.IM7(9){	D	I		IM7(9)		I	M	7	9		MM7	False	False	(0, 4, 1, 5)	(2,)	0	0	major	major	I	I, major	I		I	I	False	IM7	IM7, major		IM7(9), major		I	2	2	2	-1	-1	-1	False	False	False
360	60	72	0	C	0	2	4	1	1	True	2.5	0	1	1	1	1a	3/2	1/16	False	5	False				False	0		D.IM7(9){	D	I		IM7(9)		I	M	7	9		MM7	False	False	(0, 4, 1, 5)	(2,)	0	0	major	major	I	I, major	I		I	I	False	IM7	IM7, major		IM7(9), major		I	2	2	2	-2	-2	-2	False	False	False
420	60	57	3	A	0	2	4	2	1	True	2.75	0	1	1	1	1a	7/4	1/16	False	3	False				False	0		D.IM7(9){	D	I		IM7(9)		I	M	7	9		MM7	False	False	(0, 4, 1, 5)	(2,)	0	0	major	major	I	I, major	I		I	I	False	IM7	IM7, major		IM7(9), major		I	2	2	2	1	1	1	True	False	False
420	60	64	4	E	0	2	4	1	1	True	2.75	0	1	1	1	1a	7/4	1/16	False	4	False				False	0		D.IM7(9){	D	I		IM7(9)		I	M	7	9		MM7	False	False	(0, 4, 1, 5)	(2,)	0	0	major	major	I	I, major	I		I	I	False	IM7	IM7, major		IM7(9), major		I	2	2	2	2	2	2	False	False	False
420	60	66	6	F	1	2	4	2	1	True	2.75	0	1	1	1	1a	7/4	1/16	False	4	False				False	0		D.IM7(9){	D	I		IM7(9)		I	M	7	9		MM7	False	False	(0, 4, 1, 5)	(2,)	0	0	major	major	I	I, major	I		I	I	False	IM7	IM7, major		IM7(9), major		I	2	2	2	4	4	4	True	False	False
420	60	69	3	A	0	2	4	1	1	True	2.75	0	1	1	1	1a	7/4	1/16	False	4	False				False	0		D.IM7(9){	D	I		IM7(9)		I	M	7	9		MM7	False	False	(0, 4, 1, 5)	(2,)	0	0	major	major	I	I, major	I		I	I	False	IM7	IM7, major		IM7(9), major		I	2	2	2	1	1	1	True	False	False
480	60	60	0	C	0	2	4	2	1	True	1.0	0	2	2	2	2a	2	1/16	False	4	True				False	1		V7(139)/IV	D	I		V7(139)/IV		V		7	139	IV	Mm7	False	False	(0, 4, 1, -2)	(3, 2)	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7(139)/IV, major	IV	IV	2	2	1	-2	-2	-1	True	False	False
480	30	65	-1	F	0	2	4	1	1	True	1.0	0	2	2	2	2a	2	1/32	False	4	True				False	1		V7(139)/IV	D	I		V7(139)/IV		V		7	139	IV	Mm7	False	False	(0, 4, 1, -2)	(3, 2)	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7(139)/IV, major	IV	IV	2	2	1	-3	-3	-2	False	False	False
480	60	67	1	G	0	2	4	2	1	True	1.0	0	2	2	2	2a	2	1/16	False	4	True				False	1		V7(139)/IV	D	I		V7(139)/IV		V		7	139	IV	Mm7	False	False	(0, 4, 1, -2)	(3, 2)	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7(139)/IV, major	IV	IV	2	2	1	-1	-1	0	False	False	False
480	30	72	0	C	0	2	4	1	1	True	1.0	0	2	2	2	2a	2	1/32	False	5	True				False	1		V7(139)/IV	D	I		V7(139)/IV		V		7	139	IV	Mm7	False	False	(0, 4, 1, -2)	(3, 2)	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7(139)/IV, major	IV	IV	2	2	1	-2	-2	-1	True	False	False
540	30	64	4	E	0	2	4	1	1	True	1.25	0	2	2	2	2a	9/4	1/32	False	4	False				False	1		V7(139)/IV	D	I		V7(139)/IV		V		7	139	IV	Mm7	False	False	(0, 4, 1, -2)	(3, 2)	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7(139)/IV, major	IV	IV	2	2	1	2	2	3	False	False	False
540	30	71	5	B	0	2	4	1	1	True	1.25	0	2	2	2	2a	9/4	1/32	False	4	False				False	1		V7(139)/IV	D	I		V7(139)/IV		V		7	139	IV	Mm7	False	False	(0, 4, 1, -2)	(3, 2)	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7(139)/IV, major	IV	IV	2	2	1	3	3	4	False	False	False
570	30	65	-1	F	0	2	4	1	1	True	1.375	0	2	2	2	2a	19/8	1/32	False	4	False				False	1		V7(139)/IV	D	I		V7(139)/IV		V		7	139	IV	Mm7	False	False	(0, 4, 1, -2)	(3, 2)	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7(139)/IV, major	IV	IV	2	2	1	-3	-3	-2	False	False	False
570	30	72	0	C	0	2	4	1	1	True	1.375	0	2	2	2	2a	19/8	1/32	False	5	False				False	1		V7(139)/IV	D	I		V7(139)/IV		V		7	139	IV	Mm7	False	False	(0, 4, 1, -2)	(3, 2)	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7(139)/IV, major	IV	IV	2	2	1	-2	-2	-1	True	False	False
600	60	45	3	A	0	2	4	2	1	True	1.5	0	2	2	2	2a	5/2	1/16	False	2	False				False	1		V7(139)/IV	D	I		V7(139)/IV		V		7	139	IV	Mm7	False	False	(0, 4, 1, -2)	(3, 2)	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7(139)/IV, major	IV	IV	2	2	1	1	1	2	True	False	False
600	60	53	-1	F	0	2	4	2	1	True	1.5	0	2	2	2	2a	5/2	1/16	False	3	False				False	1		V7(139)/IV	D	I		V7(139)/IV		V		7	139	IV	Mm7	False	False	(0, 4, 1, -2)	(3, 2)	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7(139)/IV, major	IV	IV	2	2	1	-3	-3	-2	False	False	False
600	60	64	4	E	0	2	4	1	1	True	1.5	0	2	2	2	2a	5/2	1/16	False	4	False				False	1		V7(139)/IV	D	I		V7(139)/IV		V		7	139	IV	Mm7	False	False	(0, 4, 1, -2)	(3, 2)	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7(139)/IV, major	IV	IV	2	2	1	2	2	3	False	False	False
600	60	71	5	B	0	2	4	1	1	True	1.5	0	2	2	2	2a	5/2	1/16	False	4	False				False	1		V7(139)/IV	D	I		V7(139)/IV		V		7	139	IV	Mm7	False	False	(0, 4, 1, -2)	(3, 2)	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7(139)/IV, major	IV	IV	2	2	1	3	3	4	False	False	False
660	60	38	2	D	0	2	4	2	1	True	1.75	0	2	2	2	2a	11/4	1/16	False	2	False				False	1		V7(139)/IV	D	I		V7(139)/IV		V		7	139	IV	Mm7	False	False	(0, 4, 1, -2)	(3, 2)	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7(139)/IV, major	IV	IV	2	2	1	0	0	1	True	True	True
660	60	63	9	D	1	2	4	1	1	True	1.75	0	2	2	2	2a	11/4	1/16	False	4	False				False	1		V7(139)/IV	D	I		V7(139)/IV		V		7	139	IV	Mm7	False	False	(0, 4, 1, -2)	(3, 2)	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7(139)/IV, major	IV	IV	2	2	1	7	7	8	False	False	False
660	60	68	8	G	1	2	4	1	1	True	1.75	0	2	2	2	2a	11/4	1/16	False	4	False				False	1		V7(139)/IV	D	I		V7(139)/IV		V		7	139	IV	Mm7	False	False	(0, 4, 1, -2)	(3, 2)	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7(139)/IV, major	IV	IV	2	2	1	6	6	7	False	False	False
720	60	45	3	A	0	2	4	2	1	True	2.0	0	2	2	2	2a	3	1/16	False	2	False				False	1		V7(139)/IV	D	I		V7(139)/IV		V		7	139	IV	Mm7	False	False	(0, 4, 1, -2)	(3, 2)	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7(139)/IV, major	IV	IV	2	2	1	1	1	2	True	False	False
720	60	54	6	F	1	2	4	2	1	True	2.0	0	2	2	2	2a	3	1/16	False	3	False				False	1		V7(139)/IV	D	I		V7(139)/IV		V		7	139	IV	Mm7	False	False	(0, 4, 1, -2)	(3, 2)	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7(139)/IV, major	IV	IV	2	2	1	4	4	5	True	False	False
720	60	64	4	E	0	2	4	1	1	True	2.0	0	2	2	2	2a	3	1/16	False	4	False				False	1		V7(139)/IV	D	I		V7(139)/IV		V		7	139	IV	Mm7	False	False	(0, 4, 1, -2)	(3, 2)	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7(139)/IV, major	IV	IV	2	2	1	2	2	3	False	False	False
720	60	71	5	B	0	2	4	1	1	True	2.0	0	2	2	2	2a	3	1/16	False	4	False				False	1		V7(139)/IV	D	I		V7(139)/IV		V		7	139	IV	Mm7	False	False	(0, 4, 1, -2)	(3, 2)	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7(139)/IV, major	IV	IV	2	2	1	3	3	4	False	False	False
945	3	64	4	E	0	2	4	1	1	True	2.938	0	2	2	2	2a	63/16	1/320	False	4	False				False	1		V7(139)/IV	D	I		V7(139)/IV		V		7	139	IV	Mm7	False	False	(0, 4, 1, -2)	(3, 2)	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7(139)/IV, major	IV	IV	2	2	1	2	2	3	False	False	False
948	3	63	-3	E	-1	2	4	1	1	True	2.95	0	2	2	2	2a	79/20	1/320	False	4	False				False	1		V7(139)/IV	D	I		V7(139)/IV		V		7	139	IV	Mm7	False	False	(0, 4, 1, -2)	(3, 2)	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7(139)/IV, major	IV	IV	2	2	1	-5	-5	-4	False	False	False
951	3	62	2	D	0	2	4	1	1	True	2.962	0	2	2	2	2a	317/80	1/320	False	4	False				False	1		V7(139)/IV	D	I		V7(139)/IV		V		7	139	IV	Mm7	False	False	(0, 4, 1, -2)	(3, 2)	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7(139)/IV, major	IV	IV	2	2	1	0	0	1	True	True	True
954	3	63	-3	E	-1	2	4	1	1	True	2.975	0	2	2	2	2a	159/40	1/320	False	4	False				False	1		V7(139)/IV	D	I		V7(139)/IV		V		7	139	IV	Mm7	False	False	(0, 4, 1, -2)	(3, 2)	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7(139)/IV, major	IV	IV	2	2	1	-5	-5	-4	False	False	False
957	3	64	4	E	0	2	4	1	1	True	2.987	0	2	2	2	2a	319/80	1/320	False	4	False				False	1		V7(139)/IV	D	I		V7(139)/IV		V		7	139	IV	Mm7	False	False	(0, 4, 1, -2)	(3, 2)	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7(139)/IV, major	IV	IV	2	2	1	2	2	3	False	False	False
960	60	43	1	G	0	2	4	2	1	True	1.0	0	3	3	3	3a	4	1/16	False	2	True				False	2		IV7(9)	D	I		IV7(9)		IV		7	9		Mm7	False	False	(-1, 3, 0, -3)	(1,)	-1	-1	major	major	I	I, major	IV		I	I	False	IV7	IV7, major		IV7(9), major		IV	2	2	2	-1	-1	-1	True	True	True
960	60	50	2	D	0	2	4	2	1	True	1.0	0	3	3	3	3a	4	1/16	False	3	True				False	2		IV7(9)	D	I		IV7(9)		IV		7	9		Mm7	False	False	(-1, 3, 0, -3)	(1,)	-1	-1	major	major	I	I, major	IV		I	I	False	IV7	IV7, major		IV7(9), major		IV	2	2	2	0	0	0	True	False	False
960	60	53	-1	F	0	2	4	2	1	True	1.0	0	3	3	3	3a	4	1/16	False	3	True				False	2		IV7(9)	D	I		IV7(9)		IV		7	9		Mm7	False	False	(-1, 3, 0, -3)	(1,)	-1	-1	major	major	I	I, major	IV		I	I	False	IV7	IV7, major		IV7(9), major		IV	2	2	2	-3	-3	-3	True	False	False
960	60	59	5	B	0	2	4	1	1	True	1.0	0	3	3	3	3a	4	1/16	False	3	True				False	2		IV7(9)	D	I		IV7(9)		IV		7	9		Mm7	False	False	(-1, 3, 0, -3)	(1,)	-1	-1	major	major	I	I, major	IV		I	I	False	IV7	IV7, major		IV7(9), major		IV	2	2	2	3	3	3	True	False	False
960	60	65	-1	F	0	2	4	1	1	True	1.0	0	3	3	3	3a	4	1/16	False	4	True				False	2		IV7(9)	D	I		IV7(9)		IV		7	9		Mm7	False	False	(-1, 3, 0, -3)	(1,)	-1	-1	major	major	I	I, major	IV		I	I	False	IV7	IV7, major		IV7(9), major		IV	2	2	2	-3	-3	-3	True	False	False
960	60	69	3	A	0	2	4	1	1	True	1.0	0	3	3	3	3a	4	1/16	False	4	True				False	2		IV7(9)	D	I		IV7(9)		IV		7	9		Mm7	False	False	(-1, 3, 0, -3)	(1,)	-1	-1	major	major	I	I, major	IV		I	I	False	IV7	IV7, major		IV7(9), major		IV	2	2	2	1	1	1	False	False	False
1020	60	64	4	E	0	2	4	1	1	True	1.25	0	3	3	3	3a	17/4	1/16	False	4	False				False	2		IV7(9)	D	I		IV7(9)		IV		7	9		Mm7	False	False	(-1, 3, 0, -3)	(1,)	-1	-1	major	major	I	I, major	IV		I	I	False	IV7	IV7, major		IV7(9), major		IV	2	2	2	2	2	2	False	False	False
1080	60	62	2	D	0	2	4	1	1	True	1.5	0	3	3	3	3a	9/2	1/16	False	4	False				False	2		IV7(9)	D	I		IV7(9)		IV		7	9		Mm7	False	False	(-1, 3, 0, -3)	(1,)	-1	-1	major	major	I	I, major	IV		I	I	False	IV7	IV7, major		IV7(9), major		IV	2	2	2	0	0	0	True	False	False
1140	60	43	1	G	0	2	4	2	1	True	1.75	0	3	3	3	3a	19/4	1/16	False	2	False				False	2		IV7(9)	D	I		IV7(9)		IV		7	9		Mm7	False	False	(-1, 3, 0, -3)	(1,)	-1	-1	major	major	I	I, major	IV		I	I	False	IV7	IV7, major		IV7(9), major		IV	2	2	2	-1	-1	-1	True	True	True
1140	60	50	2	D	0	2	4	2	1	True	1.75	0	3	3	3	3a	19/4	1/16	False	3	False				False	2		IV7(9)	D	I		IV7(9)		IV		7	9		Mm7	False	False	(-1, 3, 0, -3)	(1,)	-1	-1	major	major	I	I, major	IV		I	I	False	IV7	IV7, major		IV7(9), major		IV	2	2	2	0	0	0	True	False	False
1140	60	53	-1	F	0	2	4	2	1	True	1.75	0	3	3	3	3a	19/4	1/16	False	3	False				False	2		IV7(9)	D	I		IV7(9)		IV		7	9		Mm7	False	False	(-1, 3, 0, -3)	(1,)	-1	-1	major	major	I	I, major	IV		I	I	False	IV7	IV7, major		IV7(9), major		IV	2	2	2	-3	-3	-3	True	False	False
1140	60	59	5	B	0	2	4	1	1	True	1.75	0	3	3	3	3a	19/4	1/16	False	3	False				False	2		IV7(9)	D	I		IV7(9)		IV		7	9		Mm7	False	False	(-1, 3, 0, -3)	(1,)	-1	-1	major	major	I	I, major	IV		I	I	False	IV7	IV7, major		IV7(9), major		IV	2	2	2	3	3	3	True	False	False
1140	60	65	-1	F	0	2	4	1	1	True	1.75	0	3	3	3	3a	19/4	1/16	False	4	False				False	2		IV7(9)	D	I		IV7(9)		IV		7	9		Mm7	False	False	(-1, 3, 0, -3)	(1,)	-1	-1	major	major	I	I, major	IV		I	I	False	IV7	IV7, major		IV7(9), major		IV	2	2	2	-3	-3	-3	True	False	False
1140	60	69	3	A	0	2	4	1	1	True	1.75	0	3	3	3	3a	19/4	1/16	False	4	False				False	2		IV7(9)	D	I		IV7(9)		IV		7	9		Mm7	False	False	(-1, 3, 0, -3)	(1,)	-1	-1	major	major	I	I, major	IV		I	I	False	IV7	IV7, major		IV7(9), major		IV	2	2	2	1	1	1	False	False	False
1200	60	64	4	E	0	2	4	1	1	True	2.0	0	3	3	3	3a	5	1/16	False	4	False				False	2		IV7(9)	D	I		IV7(9)		IV		7	9		Mm7	False	False	(-1, 3, 0, -3)	(1,)	-1	-1	major	major	I	I, major	IV		I	I	False	IV7	IV7, major		IV7(9), major		IV	2	2	2	2	2	2	False	False	False
1260	60	62	2	D	0	2	4	1	1	True	2.25	0	3	3	3	3a	21/4	1/16	False	4	False				False	2		IV7(9)	D	I		IV7(9)		IV		7	9		Mm7	False	False	(-1, 3, 0, -3)	(1,)	-1	-1	major	major	I	I, major	IV		I	I	False	IV7	IV7, major		IV7(9), major		IV	2	2	2	0	0	0	True	False	False
1320	120	45	3	A	0	2	4	2	1	True	2.5	0	3	3	3	3a	11/2	1/8	False	2	True				False	3		V7(6)	D	I		V7(6)		V		7	6		Mm7	False	False	(1, 5, 4, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(6), major		V	2	2	2	1	1	1	True	True	True
1320	120	55	1	G	0	2	4	2	1	True	2.5	0	3	3	3	3a	11/2	1/8	False	3	True				False	3		V7(6)	D	I		V7(6)		V		7	6		Mm7	False	False	(1, 5, 4, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(6), major		V	2	2	2	-1	-1	-1	True	False	False
1320	120	61	7	C	1	2	4	1	1	True	2.5	0	3	3	3	3a	11/2	1/8	False	4	True				False	3		V7(6)	D	I		V7(6)		V		7	6		Mm7	False	False	(1, 5, 4, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(6), major		V	2	2	2	5	5	5	True	False	False
1320	120	65	-1	F	0	2	4	1	1	True	2.5	0	3	3	3	3a	11/2	1/8	False	4	True				False	3		V7(6)	D	I		V7(6)		V		7	6		Mm7	False	False	(1, 5, 4, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(6), major		V	2	2	2	-3	-3	-3	False	False	False
1440	60	44	-4	A	-1	2	4	2	1	True	1.0	0	4	4	4	4a	6	1/16	False	2	True	HC	HC	}	True	4		I7(+42)/bV|HC}	D	I		I7(+42)/bV		I		7	+42	bV	Mm7	False	False	(-4, -2, -5, -8)	(-7,)	-6	-4	major	major	I	I, major	I/bV	bV	bV/I	bV	False	I7/bV	I7/bV, major		I7(+42)/bV, major	bV	bV	2	2	-4	-6	-6	0	False	True	False
