onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0.0	38798760.0	0.0	54	6	F	1.0	1.0	1	2	4	2.0	1.0	1/48	True	3	1.0	1.0	1.0	1a	3	0	True	True				False	0	f#.i7	f#	i		i7	i		7			mm7	True	True	(0, -3, 1, -2)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7, minor		i	6	6	6	0	0	0	True	True	True
0.0	232792560.0	0.0	81	3	A	0.0	1.0	1	2	4	1.0	1.0	1/8	True	3	1.0	1.0	1.0	1a	5	0	True	True				False	0	f#.i7	f#	i		i7	i		7			mm7	True	True	(0, -3, 1, -2)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7, minor		i	6	6	6	-3	-3	-3	True	False	False
0.0	232792560.0	0.0	88	4	E	0.0	1.0	1	2	4	1.0	1.0	1/8	True	3	1.0	1.0	1.0	1a	6	0	True	True				False	0	f#.i7	f#	i		i7	i		7			mm7	True	True	(0, -3, 1, -2)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7, minor		i	6	6	6	-2	-2	-2	True	False	False
38798760.0	38798760.0	0.083	61	7	C	1.0	1.083	0	2	4	2.0	1.0	1/48	True	3	1.0	1.0	1.0	1a	4	1/12	False	False				False	0	f#.i7	f#	i		i7	i		7			mm7	True	True	(0, -3, 1, -2)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7, minor		i	6	6	6	1	1	1	True	False	False
77597520.0	38798760.0	0.167	64	4	E	0.0	1.167	0	2	4	2.0	1.0	1/48	True	3	1.0	1.0	1.0	1a	4	1/6	False	False				False	0	f#.i7	f#	i		i7	i		7			mm7	True	True	(0, -3, 1, -2)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7, minor		i	6	6	6	-2	-2	-2	True	False	False
116396280.0	38798760.0	0.25	69	3	A	0.0	1.25	0	2	4	2.0	1.0	1/48	True	3	1.0	1.0	1.0	1a	4	1/4	False	False				False	0	f#.i7	f#	i		i7	i		7			mm7	True	True	(0, -3, 1, -2)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7, minor		i	6	6	6	-3	-3	-3	True	False	False
155195040.0	38798760.0	0.333	73	7	C	1.0	1.333	0	2	4	2.0	1.0	1/48	True	3	1.0	1.0	1.0	1a	5	1/3	False	False				False	0	f#.i7	f#	i		i7	i		7			mm7	True	True	(0, -3, 1, -2)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7, minor		i	6	6	6	1	1	1	True	False	False
193993800.0	38798760.0	0.417	76	4	E	0.0	1.417	0	2	4	2.0	1.0	1/48	True	3	1.0	1.0	1.0	1a	5	5/12	False	False				False	0	f#.i7	f#	i		i7	i		7			mm7	True	True	(0, -3, 1, -2)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7, minor		i	6	6	6	-2	-2	-2	True	False	False
232792560.0	232792560.0	0.5	80	8	G	1.0	1.5	0	2	4	1.0	1.0	1/8	True	3	1.0	1.0	1.0	1a	5	1/2	False	True				False	1	i7(9)	f#	i		i7(9)	i		7	9		mm7	True	True	(0, -3, 1, -2)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7(9), minor		i	6	6	6	2	2	2	False	False	False
232792560.0	38798760.0	0.5	81	3	A	0.0	1.5	0	2	4	2.0	1.0	1/48	True	3	1.0	1.0	1.0	1a	5	1/2	False	True				False	1	i7(9)	f#	i		i7(9)	i		7	9		mm7	True	True	(0, -3, 1, -2)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7(9), minor		i	6	6	6	-3	-3	-3	True	False	False
