onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	4	38	2	D	0	9	8	2	1	True	1.0	-1	1	1	1	1a	0	1/8	True	2	True			{	False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
0	4	38	2	D	0	9	8	4	1	True	1.0	-1	1	1	1	1a	0	1/8	True	2	True			{	False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
0	4	41	-1	F	0	9	8	4	1	True	1.0	-1	1	1	1	1a	0	1/8	True	2	True			{	False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
0	4	45	3	A	0	9	8	2	1	True	1.0	-1	1	1	1	1a	0	1/8	True	2	True			{	False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
0	4	45	3	A	0	9	8	4	1	True	1.0	-1	1	1	1	1a	0	1/8	True	2	True			{	False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
0	4	50	2	D	0	9	8	2	1	True	1.0	-1	1	1	1	1a	0	1/8	True	3	True			{	False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
0	4	53	-1	F	0	9	8	1	1	True	1.0	-1	1	1	1	1a	0	1/8	True	3	True			{	False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
0	4	53	-1	F	0	9	8	3	1	True	1.0	-1	1	1	1	1a	0	1/8	True	3	True			{	False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
0	4	62	2	D	0	9	8	1	1	True	1.0	-1	1	1	1	1a	0	1/8	True	4	True			{	False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
0	4	62	2	D	0	9	8	3	1	True	1.0	-1	1	1	1	1a	0	1/8	True	4	True			{	False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
0	4	65	-1	F	0	9	8	1	1	True	1.0	-1	1	1	1	1a	0	1/8	True	4	True			{	False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
0	4	65	-1	F	0	9	8	3	1	True	1.0	-1	1	1	1	1a	0	1/8	True	4	True			{	False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
6	1	42	6	F	1	9	8	2	1	True	1.5	-1	1	1	1	1a	3/4	1/32	False	2	True				False	1	#iii64		d	i		#iii64		#iii		64			m	True	True	(5, 4, 1)	()	4	5	minor	minor	i	i, minor	#iii		i	i	True	#iii64	#iii64, minor		#iii64, minor		#iii	2	2	2	4	4	4	True	True	False
6	2	42	6	F	1	9	8	4	1	True	1.5	-1	1	1	1	1a	3/4	1/16	False	2	True				False	1	#iii64		d	i		#iii64		#iii		64			m	True	True	(5, 4, 1)	()	4	5	minor	minor	i	i, minor	#iii		i	i	True	#iii64	#iii64, minor		#iii64, minor		#iii	2	2	2	4	4	4	True	True	False
6	1	54	6	F	1	9	8	1	1	True	1.5	-1	1	1	1	1a	3/4	1/32	False	3	True				False	1	#iii64		d	i		#iii64		#iii		64			m	True	True	(5, 4, 1)	()	4	5	minor	minor	i	i, minor	#iii		i	i	True	#iii64	#iii64, minor		#iii64, minor		#iii	2	2	2	4	4	4	True	True	False
6	2	54	6	F	1	9	8	3	1	True	1.5	-1	1	1	1	1a	3/4	1/16	False	3	True				False	1	#iii64		d	i		#iii64		#iii		64			m	True	True	(5, 4, 1)	()	4	5	minor	minor	i	i, minor	#iii		i	i	True	#iii64	#iii64, minor		#iii64, minor		#iii	2	2	2	4	4	4	True	True	False
7	1	45	3	A	0	9	8	2	1	True	1.583	-1	1	1	1	1a	7/8	1/32	False	2	False				False	1	#iii64		d	i		#iii64		#iii		64			m	True	True	(5, 4, 1)	()	4	5	minor	minor	i	i, minor	#iii		i	i	True	#iii64	#iii64, minor		#iii64, minor		#iii	2	2	2	1	1	1	True	False	False
7	1	57	3	A	0	9	8	1	1	True	1.583	-1	1	1	1	1a	7/8	1/32	False	3	False				False	1	#iii64		d	i		#iii64		#iii		64			m	True	True	(5, 4, 1)	()	4	5	minor	minor	i	i, minor	#iii		i	i	True	#iii64	#iii64, minor		#iii64, minor		#iii	2	2	2	1	1	1	True	False	False
8	4	37	7	C	1	9	8	2	1	True	1.667	-1	1	1	1	1a	1	1/8	False	2	False				False	1	#iii64		d	i		#iii64		#iii		64			m	True	True	(5, 4, 1)	()	4	5	minor	minor	i	i, minor	#iii		i	i	True	#iii64	#iii64, minor		#iii64, minor		#iii	2	2	2	5	5	5	True	False	True
8	4	37	7	C	1	9	8	4	1	True	1.667	-1	1	1	1	1a	1	1/8	False	2	False				False	1	#iii64		d	i		#iii64		#iii		64			m	True	True	(5, 4, 1)	()	4	5	minor	minor	i	i, minor	#iii		i	i	True	#iii64	#iii64, minor		#iii64, minor		#iii	2	2	2	5	5	5	True	False	True
