onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
54	9	57	3	A	0	9	8	2	1	True	1.0	-1	2	2	2	2a	9/2	3/16	False	3	True				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
54	9	69	3	A	0	9	8	1	1	True	1.0	-1	2	2	2	2a	9/2	3/16	False	4	True				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
54	9	69	3	A	0	9	8	2	1	True	1.0	-1	2	2	2	2a	9/2	3/16	False	4	True				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
54	9	81	3	A	0	9	8	1	1	True	1.0	-1	2	2	2	2a	9/2	3/16	False	5	True				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
63	3	64	4	E	0	9	8	2	1	True	1.5	-1	2	2	2	2a	21/4	1/16	False	4	False				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	2	2	2	True	False	False
63	3	76	4	E	0	9	8	1	1	True	1.5	-1	2	2	2	2a	21/4	1/16	False	5	False				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	2	2	2	True	False	False
66	6	73	7	C	1	9	8	2	1	True	1.667	-1	2	2	2	2a	11/2	1/8	False	5	False				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	5	5	5	True	False	False
66	6	85	7	C	1	9	8	1	1	True	1.667	-1	2	2	2	2a	11/2	1/8	False	6	False				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	5	5	5	True	False	False
72	9	45	3	A	0	9	8	2	1	True	2.0	-1	2	2	2	2a	6	3/16	False	2	False				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
72	9	57	3	A	0	9	8	2	1	True	2.0	-1	2	2	2	2a	6	3/16	False	3	False				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
72	9	69	3	A	0	9	8	1	1	True	2.0	-1	2	2	2	2a	6	3/16	False	4	False				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
72	9	81	3	A	0	9	8	1	1	True	2.0	-1	2	2	2	2a	6	3/16	False	5	False				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
81	3	52	4	E	0	9	8	2	1	True	2.5	-1	2	2	2	2a	27/4	1/16	False	3	False				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	2	2	2	True	False	False
81	3	76	4	E	0	9	8	1	1	True	2.5	-1	2	2	2	2a	27/4	1/16	False	5	False				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	2	2	2	True	False	False
84	6	61	7	C	1	9	8	2	1	True	2.667	-1	2	2	2	2a	7	1/8	False	4	False				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	5	5	5	True	False	False
84	6	85	7	C	1	9	8	1	1	True	2.667	-1	2	2	2	2a	7	1/8	False	6	False				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	5	5	5	True	False	False
90	9	33	3	A	0	9	8	2	1	True	3.0	-1	2	2	2	2a	15/2	3/16	False	1	False				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
90	9	45	3	A	0	9	8	2	1	True	3.0	-1	2	2	2	2a	15/2	3/16	False	2	False				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
90	9	57	3	A	0	9	8	1	1	True	3.0	-1	2	2	2	2a	15/2	3/16	False	3	False				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
90	9	69	3	A	0	9	8	1	1	True	3.0	-1	2	2	2	2a	15/2	3/16	False	4	False				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
99	3	40	4	E	0	9	8	2	1	True	3.5	-1	2	2	2	2a	33/4	1/16	False	2	False				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	2	2	2	True	False	False
99	3	64	4	E	0	9	8	1	1	True	3.5	-1	2	2	2	2a	33/4	1/16	False	4	False				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	2	2	2	True	False	False
102	6	49	7	C	1	9	8	2	1	True	3.667	-1	2	2	2	2a	17/2	1/8	False	3	False				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	5	5	5	True	False	False
102	6	73	7	C	1	9	8	1	1	True	3.667	-1	2	2	2	2a	17/2	1/8	False	5	False				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	5	5	5	True	False	False
108	9	26	2	D	0	9	8	2	1	True	1.0	-1	3	3	3	3a	9	3/16	False	1	True				False	3	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
108	9	38	2	D	0	9	8	2	1	True	1.0	-1	3	3	3	3a	9	3/16	False	2	True				False	3	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
108	9	50	2	D	0	9	8	1	1	True	1.0	-1	3	3	3	3a	9	3/16	False	3	True				False	3	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
108	9	62	2	D	0	9	8	1	1	True	1.0	-1	3	3	3	3a	9	3/16	False	4	True				False	3	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
117	3	45	3	A	0	9	8	2	1	True	1.5	-1	3	3	3	3a	39/4	1/16	False	2	False				False	3	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
117	3	57	3	A	0	9	8	1	1	True	1.5	-1	3	3	3	3a	39/4	1/16	False	3	False				False	3	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
120	6	53	-1	F	0	9	8	2	1	True	1.667	-1	3	3	3	3a	10	1/8	False	3	False				False	3	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
120	6	65	-1	F	0	9	8	1	1	True	1.667	-1	3	3	3	3a	10	1/8	False	4	False				False	3	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
126	9	45	3	A	0	9	8	2	1	True	2.0	-1	3	3	3	3a	21/2	3/16	False	2	False				False	3	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
126	9	57	3	A	0	9	8	2	1	True	2.0	-1	3	3	3	3a	21/2	3/16	False	3	False				False	3	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
126	9	69	3	A	0	9	8	1	1	True	2.0	-1	3	3	3	3a	21/2	3/16	False	4	False				False	3	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
126	9	81	3	A	0	9	8	1	1	True	2.0	-1	3	3	3	3a	21/2	3/16	False	5	False				False	3	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
135	3	53	-1	F	0	9	8	2	1	True	2.5	-1	3	3	3	3a	45/4	1/16	False	3	False				False	3	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
135	3	77	-1	F	0	9	8	1	1	True	2.5	-1	3	3	3	3a	45/4	1/16	False	5	False				False	3	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
138	6	60	0	C	0	9	8	2	1	True	2.667	-1	3	3	3	3a	23/2	1/8	False	4	False				False	3	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-2	-2	-2	False	False	False
138	6	84	0	C	0	9	8	1	1	True	2.667	-1	3	3	3	3a	23/2	1/8	False	6	False				False	3	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-2	-2	-2	False	False	False
144	9	35	5	B	0	9	8	2	1	True	3.0	-1	3	3	3	3a	12	3/16	False	1	True				False	4	V6/V/III	d	i		V6/V/III		V		6		V/III	M	True	True	(3, 0, -1)	()	-1	3	minor	minor	i	i, minor	V/V/III	VII	V/III/i	VII	False	V6/V/III	V6/V/III, minor		V6/V/III, minor	III	III	2	2	0	3	3	5	True	False	True
144	9	47	5	B	0	9	8	2	1	True	3.0	-1	3	3	3	3a	12	3/16	False	2	True				False	4	V6/V/III	d	i		V6/V/III		V		6		V/III	M	True	True	(3, 0, -1)	()	-1	3	minor	minor	i	i, minor	V/V/III	VII	V/III/i	VII	False	V6/V/III	V6/V/III, minor		V6/V/III, minor	III	III	2	2	0	3	3	5	True	False	True
144	9	59	5	B	0	9	8	1	1	True	3.0	-1	3	3	3	3a	12	3/16	False	3	True				False	4	V6/V/III	d	i		V6/V/III		V		6		V/III	M	True	True	(3, 0, -1)	()	-1	3	minor	minor	i	i, minor	V/V/III	VII	V/III/i	VII	False	V6/V/III	V6/V/III, minor		V6/V/III, minor	III	III	2	2	0	3	3	5	True	False	True
144	9	71	5	B	0	9	8	1	1	True	3.0	-1	3	3	3	3a	12	3/16	False	4	True				False	4	V6/V/III	d	i		V6/V/III		V		6		V/III	M	True	True	(3, 0, -1)	()	-1	3	minor	minor	i	i, minor	V/V/III	VII	V/III/i	VII	False	V6/V/III	V6/V/III, minor		V6/V/III, minor	III	III	2	2	0	3	3	5	True	False	True
153	3	43	1	G	0	9	8	2	1	True	3.5	-1	3	3	3	3a	51/4	1/16	False	2	False				False	4	V6/V/III	d	i		V6/V/III		V		6		V/III	M	True	True	(3, 0, -1)	()	-1	3	minor	minor	i	i, minor	V/V/III	VII	V/III/i	VII	False	V6/V/III	V6/V/III, minor		V6/V/III, minor	III	III	2	2	0	-1	-1	1	True	True	False
153	3	67	1	G	0	9	8	1	1	True	3.5	-1	3	3	3	3a	51/4	1/16	False	4	False				False	4	V6/V/III	d	i		V6/V/III		V		6		V/III	M	True	True	(3, 0, -1)	()	-1	3	minor	minor	i	i, minor	V/V/III	VII	V/III/i	VII	False	V6/V/III	V6/V/III, minor		V6/V/III, minor	III	III	2	2	0	-1	-1	1	True	True	False
156	6	50	2	D	0	9	8	2	1	True	3.667	-1	3	3	3	3a	13	1/8	False	3	False				False	4	V6/V/III	d	i		V6/V/III		V		6		V/III	M	True	True	(3, 0, -1)	()	-1	3	minor	minor	i	i, minor	V/V/III	VII	V/III/i	VII	False	V6/V/III	V6/V/III, minor		V6/V/III, minor	III	III	2	2	0	0	0	2	True	False	False
156	6	74	2	D	0	9	8	1	1	True	3.667	-1	3	3	3	3a	13	1/8	False	5	False				False	4	V6/V/III	d	i		V6/V/III		V		6		V/III	M	True	True	(3, 0, -1)	()	-1	3	minor	minor	i	i, minor	V/V/III	VII	V/III/i	VII	False	V6/V/III	V6/V/III, minor		V6/V/III, minor	III	III	2	2	0	0	0	2	True	False	False
162	9	60	0	C	0	9	8	2	1	True	1.0	-1	4	4	4	4a	27/2	3/16	False	4	True				False	5	V/III	d	i		V/III		V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	2	2	-1	-2	-2	1	True	True	True
162	9	72	0	C	0	9	8	1	1	True	1.0	-1	4	4	4	4a	27/2	3/16	False	5	True				False	5	V/III	d	i		V/III		V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	2	2	-1	-2	-2	1	True	True	True
162	9	72	0	C	0	9	8	2	1	True	1.0	-1	4	4	4	4a	27/2	3/16	False	5	True				False	5	V/III	d	i		V/III		V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	2	2	-1	-2	-2	1	True	True	True
162	9	84	0	C	0	9	8	1	1	True	1.0	-1	4	4	4	4a	27/2	3/16	False	6	True				False	5	V/III	d	i		V/III		V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	2	2	-1	-2	-2	1	True	True	True
171	3	67	1	G	0	9	8	2	1	True	1.5	-1	4	4	4	4a	57/4	1/16	False	4	False				False	5	V/III	d	i		V/III		V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	2	2	-1	-1	-1	2	True	False	False
171	3	79	1	G	0	9	8	1	1	True	1.5	-1	4	4	4	4a	57/4	1/16	False	5	False				False	5	V/III	d	i		V/III		V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	2	2	-1	-1	-1	2	True	False	False
174	6	76	4	E	0	9	8	2	1	True	1.667	-1	4	4	4	4a	29/2	1/8	False	5	False				False	5	V/III	d	i		V/III		V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	2	2	-1	2	2	5	True	False	False
174	6	88	4	E	0	9	8	1	1	True	1.667	-1	4	4	4	4a	29/2	1/8	False	6	False				False	5	V/III	d	i		V/III		V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	2	2	-1	2	2	5	True	False	False
180	9	48	0	C	0	9	8	2	1	True	2.0	-1	4	4	4	4a	15	3/16	False	3	True				False	6	V(b64)/III	d	i		V(b64)/III		V			b64	III	M	True	True	(-2, -3, -6)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V(b64)/III, minor	III	III	2	2	-1	-2	-2	1	True	True	True
180	9	60	0	C	0	9	8	2	1	True	2.0	-1	4	4	4	4a	15	3/16	False	4	True				False	6	V(b64)/III	d	i		V(b64)/III		V			b64	III	M	True	True	(-2, -3, -6)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V(b64)/III, minor	III	III	2	2	-1	-2	-2	1	True	True	True
180	9	72	0	C	0	9	8	1	1	True	2.0	-1	4	4	4	4a	15	3/16	False	5	True				False	6	V(b64)/III	d	i		V(b64)/III		V			b64	III	M	True	True	(-2, -3, -6)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V(b64)/III, minor	III	III	2	2	-1	-2	-2	1	True	True	True
180	9	84	0	C	0	9	8	1	1	True	2.0	-1	4	4	4	4a	15	3/16	False	6	True				False	6	V(b64)/III	d	i		V(b64)/III		V			b64	III	M	True	True	(-2, -3, -6)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V(b64)/III, minor	III	III	2	2	-1	-2	-2	1	True	True	True
189	3	56	-4	A	-1	9	8	2	1	True	2.5	-1	4	4	4	4a	63/4	1/16	False	3	False				False	6	V(b64)/III	d	i		V(b64)/III		V			b64	III	M	True	True	(-2, -3, -6)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V(b64)/III, minor	III	III	2	2	-1	-6	-6	-3	True	False	False
