onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	12	62	2	D	0	4	4	2	1	True	4.5	-1	1	0	1	0a	0	1/8	True	4	True			{	False	0	d.i{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
0	12	69	3	A	0	4	4	2	1	True	4.5	-1	1	0	1	0a	0	1/8	True	4	True			{	False	0	d.i{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
12	36	69	3	A	0	4	4	1	1	True	1.0	-1	2	1	2	1a	1/2	3/8	False	4	False				False	0	d.i{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
12	36	74	2	D	0	4	4	1	1	True	1.0	-1	2	1	2	1a	1/2	3/8	False	5	False				False	0	d.i{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
24	6	69	3	A	0	4	4	2	1	True	1.5	-1	2	1	2	1a	1	1/16	False	4	False				False	0	d.i{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
24	6	81	3	A	0	4	4	1	2	True	1.5	-1	2	1	2	1a	1	1/16	False	5	False				False	0	d.i{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
30	6	65	-1	F	0	4	4	2	1	True	1.75	-1	2	1	2	1a	5/4	1/16	False	4	False				False	0	d.i{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
30	6	77	-1	F	0	4	4	1	2	True	1.75	-1	2	1	2	1a	5/4	1/16	False	5	False				False	0	d.i{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
36	12	62	2	D	0	4	4	2	1	True	2.0	-1	2	1	2	1a	3/2	1/8	False	4	False				False	0	d.i{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
36	12	74	2	D	0	4	4	1	2	True	2.0	-1	2	1	2	1a	3/2	1/8	False	5	False				False	0	d.i{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
48	12	53	-1	F	0	4	4	2	1	True	2.5	-1	2	1	2	1a	2	1/8	False	3	True				False	1	vi	d	i		vi	vi					m	True	True	(-4, -7, -3)	()	-4	-4	minor	minor	i	i, minor	vi		i	i	True	vi	vi, minor		vi, minor		vi	2	2	2	-3	-3	-3	True	False	False
48	12	58	-2	B	-1	4	4	2	1	True	2.5	-1	2	1	2	1a	2	1/8	False	3	True				False	1	vi	d	i		vi	vi					m	True	True	(-4, -7, -3)	()	-4	-4	minor	minor	i	i, minor	vi		i	i	True	vi	vi, minor		vi, minor		vi	2	2	2	-4	-4	-4	True	True	True
60	36	58	-2	B	-1	4	4	1	1	True	3.0	-1	2	1	2	1a	5/2	3/8	False	3	False				False	1	vi	d	i		vi	vi					m	True	True	(-4, -7, -3)	()	-4	-4	minor	minor	i	i, minor	vi		i	i	True	vi	vi, minor		vi, minor		vi	2	2	2	-4	-4	-4	True	True	True
60	36	65	-1	F	0	4	4	1	1	True	3.0	-1	2	1	2	1a	5/2	3/8	False	4	False				False	1	vi	d	i		vi	vi					m	True	True	(-4, -7, -3)	()	-4	-4	minor	minor	i	i, minor	vi		i	i	True	vi	vi, minor		vi, minor		vi	2	2	2	-3	-3	-3	True	False	False
72	6	61	7	C	1	4	4	2	1	True	3.5	-1	2	1	2	1a	3	1/16	False	4	False				False	1	vi	d	i		vi	vi					m	True	True	(-4, -7, -3)	()	-4	-4	minor	minor	i	i, minor	vi		i	i	True	vi	vi, minor		vi, minor		vi	2	2	2	5	5	5	False	False	False
72	6	73	7	C	1	4	4	1	2	True	3.5	-1	2	1	2	1a	3	1/16	False	5	False				False	1	vi	d	i		vi	vi					m	True	True	(-4, -7, -3)	()	-4	-4	minor	minor	i	i, minor	vi		i	i	True	vi	vi, minor		vi, minor		vi	2	2	2	5	5	5	False	False	False
78	6	58	-2	B	-1	4	4	2	1	True	3.75	-1	2	1	2	1a	13/4	1/16	False	3	False				False	1	vi	d	i		vi	vi					m	True	True	(-4, -7, -3)	()	-4	-4	minor	minor	i	i, minor	vi		i	i	True	vi	vi, minor		vi, minor		vi	2	2	2	-4	-4	-4	True	True	True
78	6	70	-2	B	-1	4	4	1	2	True	3.75	-1	2	1	2	1a	13/4	1/16	False	4	False				False	1	vi	d	i		vi	vi					m	True	True	(-4, -7, -3)	()	-4	-4	minor	minor	i	i, minor	vi		i	i	True	vi	vi, minor		vi, minor		vi	2	2	2	-4	-4	-4	True	True	True
84	12	53	-1	F	0	4	4	2	1	True	4.0	-1	2	1	2	1a	7/2	1/8	False	3	False				False	1	vi	d	i		vi	vi					m	True	True	(-4, -7, -3)	()	-4	-4	minor	minor	i	i, minor	vi		i	i	True	vi	vi, minor		vi, minor		vi	2	2	2	-3	-3	-3	True	False	False
84	12	65	-1	F	0	4	4	1	2	True	4.0	-1	2	1	2	1a	7/2	1/8	False	4	False				False	1	vi	d	i		vi	vi					m	True	True	(-4, -7, -3)	()	-4	-4	minor	minor	i	i, minor	vi		i	i	True	vi	vi, minor		vi, minor		vi	2	2	2	-3	-3	-3	True	False	False
96	12	52	4	E	0	4	4	2	1	True	4.5	-1	2	1	2	1a	4	1/8	False	3	True				False	2	V	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	2	2	2	True	False	False
96	12	57	3	A	0	4	4	2	1	True	4.5	-1	2	1	2	1a	4	1/8	False	3	True				False	2	V	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
96	12	64	4	E	0	4	4	2	1	True	4.5	-1	2	1	2	1a	4	1/8	False	4	True				False	2	V	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	2	2	2	True	False	False
108	48	57	3	A	0	4	4	1	1	True	1.0	-1	3	2	3	2a	9/2	1/2	False	3	False				False	2	V	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
108	48	64	4	E	0	4	4	1	1	True	1.0	-1	3	2	3	2a	9/2	1/2	False	4	False				False	2	V	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	2	2	2	True	False	False
108	48	69	3	A	0	4	4	1	1	True	1.0	-1	3	2	3	2a	9/2	1/2	False	4	False				False	2	V	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
120	6	64	4	E	0	4	4	2	1	True	1.5	-1	3	2	3	2a	5	1/16	False	4	False				False	2	V	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	2	2	2	True	False	False
120	6	76	4	E	0	4	4	1	2	True	1.5	-1	3	2	3	2a	5	1/16	False	5	False				False	2	V	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	2	2	2	True	False	False
126	6	61	7	C	1	4	4	2	1	True	1.75	-1	3	2	3	2a	21/4	1/16	False	4	False				False	2	V	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	5	5	5	True	False	False
