onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	6	41	-1	F	0	3	4	2	1	True	1.0	-1	1	1	1	1a	0	1/8	True	2	True			{	False	0	d.i6{		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	-3	-3	-3	True	False	True
0	6	50	2	D	0	3	4	2	1	True	1.0	-1	1	1	1	1a	0	1/8	True	3	True			{	False	0	d.i6{		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	0	0	0	True	True	False
0	6	53	-1	F	0	3	4	2	1	True	1.0	-1	1	1	1	1a	0	1/8	True	3	True			{	False	0	d.i6{		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	-3	-3	-3	True	False	True
0	3	58	-2	B	-1	3	4	1	1	True	1.0	-1	1	1	1	1a	0	1/16	True	3	True			{	False	0	d.i6{		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	-4	-4	-4	False	False	False
0	3	62	2	D	0	3	4	1	1	True	1.0	-1	1	1	1	1a	0	1/16	True	4	True			{	False	0	d.i6{		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	0	0	0	True	True	False
0	3	65	-1	F	0	3	4	1	1	True	1.0	-1	1	1	1	1a	0	1/16	True	4	True			{	False	0	d.i6{		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	-3	-3	-3	True	False	True
3	3	57	3	A	0	3	4	1	1	True	1.25	-1	1	1	1	1a	1/4	1/16	False	3	False				False	0	d.i6{		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	1	1	1	True	False	False
6	6	49	7	C	1	3	4	2	1	True	1.5	-1	1	1	1	1a	1/2	1/8	False	3	True				False	1	V6		d	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	2	2	2	5	5	5	True	False	True
6	6	52	4	E	0	3	4	2	1	True	1.5	-1	1	1	1	1a	1/2	1/8	False	3	True				False	1	V6		d	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	2	2	2	2	2	2	True	False	False
6	6	57	3	A	0	3	4	2	1	True	1.5	-1	1	1	1	1a	1/2	1/8	False	3	True				False	1	V6		d	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	2	2	2	1	1	1	True	True	False
12	6	41	-1	F	0	3	4	2	1	True	2.0	-1	1	1	1	1a	1	1/8	False	2	True				False	2	i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	-3	-3	-3	True	False	True
12	6	50	2	D	0	3	4	2	1	True	2.0	-1	1	1	1	1a	1	1/8	False	3	True				False	2	i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	0	0	0	True	True	False
12	6	53	-1	F	0	3	4	2	1	True	2.0	-1	1	1	1	1a	1	1/8	False	3	True				False	2	i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	-3	-3	-3	True	False	True
12	3	58	-2	B	-1	3	4	1	1	True	2.0	-1	1	1	1	1a	1	1/16	False	3	True				False	2	i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	-4	-4	-4	False	False	False
12	3	62	2	D	0	3	4	1	1	True	2.0	-1	1	1	1	1a	1	1/16	False	4	True				False	2	i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	0	0	0	True	True	False
12	3	65	-1	F	0	3	4	1	1	True	2.0	-1	1	1	1	1a	1	1/16	False	4	True				False	2	i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	-3	-3	-3	True	False	True
15	3	57	3	A	0	3	4	1	1	True	2.25	-1	1	1	1	1a	5/4	1/16	False	3	False				False	2	i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	1	1	1	True	False	False
18	6	49	7	C	1	3	4	2	1	True	2.5	-1	1	1	1	1a	3/2	1/8	False	3	True				False	3	V6		d	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	2	2	2	5	5	5	True	False	True
18	6	52	4	E	0	3	4	2	1	True	2.5	-1	1	1	1	1a	3/2	1/8	False	3	True				False	3	V6		d	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	2	2	2	2	2	2	True	False	False
18	6	57	3	A	0	3	4	2	1	True	2.5	-1	1	1	1	1a	3/2	1/8	False	3	True				False	3	V6		d	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	2	2	2	1	1	1	True	True	False
24	6	41	-1	F	0	3	4	2	1	True	3.0	-1	1	1	1	1a	2	1/8	False	2	True				False	4	i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	-3	-3	-3	True	False	True
