onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	4	38	2	D	0	3	4	2	1	True	1.0	-1	1	1	1	1a	0	1/8	True	2	True			{	False	0	d.i{	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
0	4	50	2	D	0	3	4	2	1	True	1.0	-1	1	1	1	1a	0	1/8	True	3	True			{	False	0	d.i{	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
0	4	53	-1	F	0	3	4	1	1	True	1.0	-1	1	1	1	1a	0	1/8	True	3	True			{	False	0	d.i{	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
0	4	57	3	A	0	3	4	1	1	True	1.0	-1	1	1	1	1a	0	1/8	True	3	True			{	False	0	d.i{	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
0	4	62	2	D	0	3	4	1	1	True	1.0	-1	1	1	1	1a	0	1/8	True	4	True			{	False	0	d.i{	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
4	4	27	-3	E	-1	3	4	2	1	True	1.5	-1	1	1	1	1a	1/2	1/8	False	1	True				False	1	bIIM7	d	i		bIIM7		bII	M	7			MM7	True	True	(-5, -1, -4, 0)	()	-5	-5	minor	minor	i	i, minor	bII		i	i	True	bIIM7	bIIM7, minor		bIIM7, minor		bII	2	2	2	-5	-5	-5	True	True	True
4	4	39	-3	E	-1	3	4	2	1	True	1.5	-1	1	1	1	1a	1/2	1/8	False	2	True				False	1	bIIM7	d	i		bIIM7		bII	M	7			MM7	True	True	(-5, -1, -4, 0)	()	-5	-5	minor	minor	i	i, minor	bII		i	i	True	bIIM7	bIIM7, minor		bIIM7, minor		bII	2	2	2	-5	-5	-5	True	True	True
4	2	55	1	G	0	3	4	1	1	True	1.5	-1	1	1	1	1a	1/2	1/16	False	3	True				False	1	bIIM7	d	i		bIIM7		bII	M	7			MM7	True	True	(-5, -1, -4, 0)	()	-5	-5	minor	minor	i	i, minor	bII		i	i	True	bIIM7	bIIM7, minor		bIIM7, minor		bII	2	2	2	-1	-1	-1	True	False	False
4	2	58	-2	B	-1	3	4	1	1	True	1.5	-1	1	1	1	1a	1/2	1/16	False	3	True				False	1	bIIM7	d	i		bIIM7		bII	M	7			MM7	True	True	(-5, -1, -4, 0)	()	-5	-5	minor	minor	i	i, minor	bII		i	i	True	bIIM7	bIIM7, minor		bIIM7, minor		bII	2	2	2	-4	-4	-4	True	False	False
4	2	62	2	D	0	3	4	1	1	True	1.5	-1	1	1	1	1a	1/2	1/16	False	4	True				False	1	bIIM7	d	i		bIIM7		bII	M	7			MM7	True	True	(-5, -1, -4, 0)	()	-5	-5	minor	minor	i	i, minor	bII		i	i	True	bIIM7	bIIM7, minor		bIIM7, minor		bII	2	2	2	0	0	0	True	False	False
6	2	63	-3	E	-1	3	4	1	1	True	1.75	-1	1	1	1	1a	3/4	1/16	False	4	False				False	1	bIIM7	d	i		bIIM7		bII	M	7			MM7	True	True	(-5, -1, -4, 0)	()	-5	-5	minor	minor	i	i, minor	bII		i	i	True	bIIM7	bIIM7, minor		bIIM7, minor		bII	2	2	2	-5	-5	-5	True	True	True
8	12	33	3	A	0	3	4	2	1	True	2.0	-1	1	1	1	1a	1	3/8	False	1	True				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
8	12	45	3	A	0	3	4	2	1	True	2.0	-1	1	1	1	1a	1	3/8	False	2	True				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
8	12	52	4	E	0	3	4	1	1	True	2.0	-1	1	1	1	1a	1	3/8	False	3	True				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	2	2	2	True	False	False
8	12	57	3	A	0	3	4	1	1	True	2.0	-1	1	1	1	1a	1	3/8	False	3	True				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
8	12	61	7	C	1	3	4	1	1	True	2.0	-1	1	1	1	1a	1	3/8	False	4	True				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	5	5	5	True	False	False
20	2	68	8	G	1	3	4	2	1	True	3.5	-1	1	1	1	1a	5/2	1/16	False	4	False				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	6	6	6	False	False	False
22	2	70	-2	B	-1	3	4	2	1	True	3.75	-1	1	1	1	1a	11/4	1/16	False	4	False				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	-4	-4	-4	False	False	False
24	24	69	3	A	0	3	4	2	1	True	1.0	-1	2	2	2	2a	3	3/4	False	4	False				False	2	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
28	2	60	0	C	0	3	4	1	1	True	1.5	-1	2	2	2	2a	7/2	1/16	False	4	True				False	3	V7/V	d	i		V7/V		V		7		V	Mm7	True	True	(2, 6, 3, 0)	()	2	2	minor	minor	i	i, minor	V/V	V	V/i	V	False	V7/V	V7/V, minor		V7/V, minor	V	V	2	2	3	-2	-2	-3	False	False	False
28	4	64	4	E	0	3	4	2	2	True	1.5	-1	2	2	2	2a	7/2	1/8	False	4	True				False	3	V7/V	d	i		V7/V		V		7		V	Mm7	True	True	(2, 6, 3, 0)	()	2	2	minor	minor	i	i, minor	V/V	V	V/i	V	False	V7/V	V7/V, minor		V7/V, minor	V	V	2	2	3	2	2	1	True	True	True
28	4	68	8	G	1	3	4	2	2	True	1.5	-1	2	2	2	2a	7/2	1/8	False	4	True				False	3	V7/V	d	i		V7/V		V		7		V	Mm7	True	True	(2, 6, 3, 0)	()	2	2	minor	minor	i	i, minor	V/V	V	V/i	V	False	V7/V	V7/V, minor		V7/V, minor	V	V	2	2	3	6	6	5	True	False	False
30	2	62	2	D	0	3	4	1	1	True	1.75	-1	2	2	2	2a	15/4	1/16	False	4	False				False	3	V7/V	d	i		V7/V		V		7		V	Mm7	True	True	(2, 6, 3, 0)	()	2	2	minor	minor	i	i, minor	V/V	V	V/i	V	False	V7/V	V7/V, minor		V7/V, minor	V	V	2	2	3	0	0	-1	True	False	False
32	8	61	7	C	1	3	4	1	1	True	2.0	-1	2	2	2	2a	4	1/4	False	4	True				False	4	Fr43/iv	d	i		Fr43/iv	Fr	V		43	b5	V/iv	Fr	True	True	(-5, -1, 1, 5)	()	1	-5	minor	minor	i	i, minor	V/V/iv	I	V/iv/i	I	False	V43/V/iv	V43/V/iv, minor		Fr43/iv, minor	iv	iv	2	2	2	5	5	5	True	False	False
