onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
6	2	65	-1	F	0	4	4	2	1	True	2.5	-1	1	1	1	1a	3/2	1/8	False	4	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
6	2	69	3	A	0	4	4	2	1	True	2.5	-1	1	1	1	1a	3/2	1/8	False	4	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
7	1	70	-2	B	-1	4	4	1	1	True	2.75	-1	1	1	1	1a	7/4	1/16	False	4	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-4	-4	-4	False	False	False
8	2	62	2	D	0	4	4	2	1	True	3.0	-1	1	1	1	1a	2	1/8	False	4	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
8	2	65	-1	F	0	4	4	2	1	True	3.0	-1	1	1	1	1a	2	1/8	False	4	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
8	2	69	3	A	0	4	4	2	1	True	3.0	-1	1	1	1	1a	2	1/8	False	4	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
8	2	74	2	D	0	4	4	1	1	True	3.0	-1	1	1	1	1a	2	1/8	False	5	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
8	2	77	-1	F	0	4	4	1	1	True	3.0	-1	1	1	1	1a	2	1/8	False	5	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
12	2	62	2	D	0	4	4	2	1	True	4.0	-1	1	1	1	1a	3	1/8	False	4	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
12	2	65	-1	F	0	4	4	2	1	True	4.0	-1	1	1	1	1a	3	1/8	False	4	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
12	2	69	3	A	0	4	4	2	1	True	4.0	-1	1	1	1	1a	3	1/8	False	4	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
12	1	74	2	D	0	4	4	1	1	True	4.0	-1	1	1	1	1a	3	1/16	False	5	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
12	1	77	-1	F	0	4	4	1	1	True	4.0	-1	1	1	1	1a	3	1/16	False	5	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
13	1	68	8	G	1	4	4	1	1	True	4.25	-1	1	1	1	1a	13/4	1/16	False	4	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	6	6	6	False	False	False
14	2	57	3	A	0	4	4	2	1	True	4.5	-1	1	1	1	1a	7/2	1/8	False	3	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
14	2	65	-1	F	0	4	4	2	1	True	4.5	-1	1	1	1	1a	7/2	1/8	False	4	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
14	2	69	3	A	0	4	4	2	1	True	4.5	-1	1	1	1	1a	7/2	1/8	False	4	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
15	1	70	-2	B	-1	4	4	1	1	True	4.75	-1	1	1	1	1a	15/4	1/16	False	4	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-4	-4	-4	False	False	False
16	2	62	2	D	0	2	4	2	1	True	1.0	-1	2	2	2	2a	4	1/8	False	4	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
16	2	65	-1	F	0	2	4	2	1	True	1.0	-1	2	2	2	2a	4	1/8	False	4	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
16	2	69	3	A	0	2	4	2	1	True	1.0	-1	2	2	2	2a	4	1/8	False	4	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
16	1	74	2	D	0	2	4	1	1	True	1.0	-1	2	2	2	2a	4	1/16	False	5	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
16	1	77	-1	F	0	2	4	1	1	True	1.0	-1	2	2	2	2a	4	1/16	False	5	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
17	1	70	-2	B	-1	2	4	1	1	True	1.25	-1	2	2	2	2a	17/4	1/16	False	4	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-4	-4	-4	False	False	False
18	2	57	3	A	0	2	4	2	1	True	1.5	-1	2	2	2	2a	9/2	1/8	False	3	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
18	2	64	4	E	0	2	4	2	1	True	1.5	-1	2	2	2	2a	9/2	1/8	False	4	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	2	2	2	False	False	False
18	2	68	8	G	1	2	4	2	1	True	1.5	-1	2	2	2	2a	9/2	1/8	False	4	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	6	6	6	False	False	False
18	1	73	7	C	1	2	4	1	1	True	1.5	-1	2	2	2	2a	9/2	1/16	False	5	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	5	5	5	False	False	False
18	1	76	4	E	0	2	4	1	1	True	1.5	-1	2	2	2	2a	9/2	1/16	False	5	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	2	2	2	False	False	False
19	1	69	3	A	0	2	4	1	1	True	1.75	-1	2	2	2	2a	19/4	1/16	False	4	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
20	1	62	2	D	0	2	4	2	1	True	2.0	-1	2	2	2	2a	5	1/16	False	4	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
20	1	65	-1	F	0	2	4	2	1	True	2.0	-1	2	2	2	2a	5	1/16	False	4	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
20	1	68	8	G	1	2	4	2	1	True	2.0	-1	2	2	2	2a	5	1/16	False	4	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	6	6	6	False	False	False
20	2	74	2	D	0	2	4	1	1	True	2.0	-1	2	2	2	2a	5	1/8	False	5	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
20	2	77	-1	F	0	2	4	1	1	True	2.0	-1	2	2	2	2a	5	1/8	False	5	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
21	1	69	3	A	0	2	4	2	1	True	2.25	-1	2	2	2	2a	21/4	1/16	False	4	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
22	1	69	3	A	0	2	4	2	1	True	2.5	-1	2	2	2	2a	11/2	1/16	False	4	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
23	1	69	3	A	0	2	4	2	1	True	2.75	-1	2	2	2	2a	23/4	1/16	False	4	False				False	0	d.i{		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
24	2	57	3	A	0	4	4	2	1	True	1.0	-1	3	3	3	3a	6	1/8	False	3	True				False	1	V		d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
24	2	64	4	E	0	4	4	2	1	True	1.0	-1	3	3	3	3a	6	1/8	False	4	True				False	1	V		d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	2	2	2	True	False	False
24	2	69	3	A	0	4	4	2	1	True	1.0	-1	3	3	3	3a	6	1/8	False	4	True				False	1	V		d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
24	2	73	7	C	1	4	4	1	1	True	1.0	-1	3	3	3	3a	6	1/8	False	5	True				False	1	V		d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	5	5	5	True	False	False
24	2	76	4	E	0	4	4	1	1	True	1.0	-1	3	3	3	3a	6	1/8	False	5	True				False	1	V		d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	2	2	2	True	False	False
28	1	68	8	G	1	4	4	2	1	True	2.0	-1	3	3	3	3a	7	1/16	False	4	False				False	1	V		d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	6	6	6	False	False	False
29	1	69	3	A	0	4	4	2	1	True	2.25	-1	3	3	3	3a	29/4	1/16	False	4	False				False	1	V		d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
30	1	69	3	A	0	4	4	2	1	True	2.5	-1	3	3	3	3a	15/2	1/16	False	4	False				False	1	V		d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
31	1	69	3	A	0	4	4	2	1	True	2.75	-1	3	3	3	3a	31/4	1/16	False	4	False				False	1	V		d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
32	2	57	3	A	0	4	4	2	1	True	3.0	-1	3	3	3	3a	8	1/8	False	3	False				False	1	V		d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
32	2	64	4	E	0	4	4	2	1	True	3.0	-1	3	3	3	3a	8	1/8	False	4	False				False	1	V		d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	2	2	2	True	False	False
32	2	69	3	A	0	4	4	2	1	True	3.0	-1	3	3	3	3a	8	1/8	False	4	False				False	1	V		d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
32	2	73	7	C	1	4	4	1	1	True	3.0	-1	3	3	3	3a	8	1/8	False	5	False				False	1	V		d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	5	5	5	True	False	False
32	2	76	4	E	0	4	4	1	1	True	3.0	-1	3	3	3	3a	8	1/8	False	5	False				False	1	V		d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	2	2	2	True	False	False
34	1	64	4	E	0	4	4	2	1	True	3.5	-1	3	3	3	3a	17/2	1/16	False	4	False				False	1	V		d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	2	2	2	True	False	False
34	1	68	8	G	1	4	4	1	1	True	3.5	-1	3	3	3	3a	17/2	1/16	False	4	False				False	1	V		d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	6	6	6	False	False	False
35	1	65	-1	F	0	4	4	2	1	True	3.75	-1	3	3	3	3a	35/4	1/16	False	4	False				False	1	V		d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	-3	-3	-3	False	False	False
35	1	69	3	A	0	4	4	1	1	True	3.75	-1	3	3	3	3a	35/4	1/16	False	4	False				False	1	V		d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
36	1	66	6	F	1	4	4	2	1	True	4.0	-1	3	3	3	3a	9	1/16	False	4	False				False	1	V		d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	4	4	4	False	False	False
36	1	70	-2	B	-1	4	4	1	1	True	4.0	-1	3	3	3	3a	9	1/16	False	4	False				False	1	V		d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	-4	-4	-4	False	False	False
37	1	67	1	G	0	4	4	2	1	True	4.25	-1	3	3	3	3a	37/4	1/16	False	4	False				False	1	V		d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	-1	-1	-1	False	False	False
37	1	71	5	B	0	4	4	1	1	True	4.25	-1	3	3	3	3a	37/4	1/16	False	4	False				False	1	V		d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	3	3	3	False	False	False
38	1	68	8	G	1	4	4	2	1	True	4.5	-1	3	3	3	3a	19/2	1/16	False	4	False				False	1	V		d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	6	6	6	False	False	False
38	1	72	0	C	0	4	4	1	1	True	4.5	-1	3	3	3	3a	19/2	1/16	False	5	False				False	1	V		d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	-2	-2	-2	False	False	False
39	1	70	-2	B	-1	4	4	2	1	True	4.75	-1	3	3	3	3a	39/4	1/16	False	4	False				False	1	V		d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	-4	-4	-4	False	False	False
39	1	73	7	C	1	4	4	1	1	True	4.75	-1	3	3	3	3a	39/4	1/16	False	5	False				False	1	V		d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	5	5	5	True	False	False
40	2	62	2	D	0	4	4	2	1	True	1.0	-1	4	4	4	4a	10	1/8	False	4	True				False	2	i		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
40	2	65	-1	F	0	4	4	2	1	True	1.0	-1	4	4	4	4a	10	1/8	False	4	True				False	2	i		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
40	2	69	3	A	0	4	4	2	1	True	1.0	-1	4	4	4	4a	10	1/8	False	4	True				False	2	i		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
40	2	74	2	D	0	4	4	1	1	True	1.0	-1	4	4	4	4a	10	1/8	False	5	True				False	2	i		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
40	2	77	-1	F	0	4	4	1	1	True	1.0	-1	4	4	4	4a	10	1/8	False	5	True				False	2	i		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
44	2	62	2	D	0	4	4	2	1	True	2.0	-1	4	4	4	4a	11	1/8	False	4	False				False	2	i		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
44	2	65	-1	F	0	4	4	2	1	True	2.0	-1	4	4	4	4a	11	1/8	False	4	False				False	2	i		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
44	2	69	3	A	0	4	4	2	1	True	2.0	-1	4	4	4	4a	11	1/8	False	4	False				False	2	i		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
44	1	74	2	D	0	4	4	1	1	True	2.0	-1	4	4	4	4a	11	1/16	False	5	False				False	2	i		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
44	1	77	-1	F	0	4	4	1	1	True	2.0	-1	4	4	4	4a	11	1/16	False	5	False				False	2	i		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
45	1	68	8	G	1	4	4	1	1	True	2.25	-1	4	4	4	4a	45/4	1/16	False	4	False				False	2	i		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	6	6	6	False	False	False
46	2	57	3	A	0	4	4	2	1	True	2.5	-1	4	4	4	4a	23/2	1/8	False	3	False				False	2	i		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
46	2	65	-1	F	0	4	4	2	1	True	2.5	-1	4	4	4	4a	23/2	1/8	False	4	False				False	2	i		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
46	2	69	3	A	0	4	4	2	1	True	2.5	-1	4	4	4	4a	23/2	1/8	False	4	False				False	2	i		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
47	1	70	-2	B	-1	4	4	1	1	True	2.75	-1	4	4	4	4a	47/4	1/16	False	4	False				False	2	i		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-4	-4	-4	False	False	False
