onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	2	38	2	D	0	3	4	2	1	True	1.0	-1	1	1	1	1a	0	1/12	True	2	True				False	0	d.i(^2)	I(^2){	d	i		i(^2)	i			^2		m	True	True	(0, 2, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(^2), minor		i	2	2	2	0	0	0	True	True	True
0	2	45	3	A	0	3	4	2	1	True	1.0	-1	1	1	1	1a	0	1/12	True	2	True				False	0	d.i(^2)	I(^2){	d	i		i(^2)	i			^2		m	True	True	(0, 2, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(^2), minor		i	2	2	2	1	1	1	True	False	False
0	2	50	2	D	0	3	4	2	1	True	1.0	-1	1	1	1	1a	0	1/12	True	3	True				False	0	d.i(^2)	I(^2){	d	i		i(^2)	i			^2		m	True	True	(0, 2, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(^2), minor		i	2	2	2	0	0	0	True	True	True
0	2	69	3	A	0	3	4	1	1	True	1.0	-1	1	1	1	1a	0	1/12	True	4	True				False	0	d.i(^2)	I(^2){	d	i		i(^2)	i			^2		m	True	True	(0, 2, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(^2), minor		i	2	2	2	1	1	1	True	False	False
0	2	74	2	D	0	3	4	1	1	True	1.0	-1	1	1	1	1a	0	1/12	True	5	True				False	0	d.i(^2)	I(^2){	d	i		i(^2)	i			^2		m	True	True	(0, 2, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(^2), minor		i	2	2	2	0	0	0	True	True	True
0	2	81	3	A	0	3	4	1	1	True	1.0	-1	1	1	1	1a	0	1/12	True	5	True				False	0	d.i(^2)	I(^2){	d	i		i(^2)	i			^2		m	True	True	(0, 2, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(^2), minor		i	2	2	2	1	1	1	True	False	False
2	2	45	3	A	0	3	4	2	1	True	1.333	-1	1	1	1	1a	1/3	1/12	False	2	False				False	0	d.i(^2)	I(^2){	d	i		i(^2)	i			^2		m	True	True	(0, 2, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(^2), minor		i	2	2	2	1	1	1	True	False	False
2	2	57	3	A	0	3	4	1	1	True	1.333	-1	1	1	1	1a	1/3	1/12	False	3	False				False	0	d.i(^2)	I(^2){	d	i		i(^2)	i			^2		m	True	True	(0, 2, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(^2), minor		i	2	2	2	1	1	1	True	False	False
4	2	52	4	E	0	3	4	2	1	True	1.667	-1	1	1	1	1a	2/3	1/12	False	3	False				False	0	d.i(^2)	I(^2){	d	i		i(^2)	i			^2		m	True	True	(0, 2, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(^2), minor		i	2	2	2	2	2	2	True	False	False
4	2	64	4	E	0	3	4	1	1	True	1.667	-1	1	1	1	1a	2/3	1/12	False	4	False				False	0	d.i(^2)	I(^2){	d	i		i(^2)	i			^2		m	True	True	(0, 2, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(^2), minor		i	2	2	2	2	2	2	True	False	False
