onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	2	61	-5	D	-1	9	8	2	1	True	1.0	-5	1	1	1	1a	0	1/8	True	4	True			{	False	0	Db.I{		Db	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	0	0	0	True	True	True
0	4	61	-5	D	-1	9	8	2	2	True	1.0	-5	1	1	1	1a	0	1/4	True	4	True			{	False	0	Db.I{		Db	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	0	0	0	True	True	True
0	6	73	-5	D	-1	9	8	1	1	True	1.0	-5	1	1	1	1a	0	3/8	True	5	True			{	False	0	Db.I{		Db	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	0	0	0	True	True	True
2	2	65	-1	F	0	9	8	2	1	True	1.333	-5	1	1	1	1a	1/2	1/8	False	4	False				False	0	Db.I{		Db	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	4	4	4	True	False	False
2	2	68	-4	A	-1	9	8	2	1	True	1.333	-5	1	1	1	1a	1/2	1/8	False	4	False				False	0	Db.I{		Db	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	1	1	1	True	False	False
4	2	56	-4	A	-1	9	8	2	1	True	1.667	-5	1	1	1	1a	1	1/8	False	3	False				False	0	Db.I{		Db	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	1	1	1	True	False	False
6	2	60	0	C	0	9	8	2	1	True	2.0	-5	1	1	1	1a	3/2	1/8	False	4	True				False	1	IM2		Db	I		IM2	I	M	2			MM7	False	False	(5, 0, 4, 1)	()	0	5	major	major	I	I, major	I		I	I	False	IM2	IM2, major		IM2, major		I	-5	-5	-5	5	5	5	True	False	True
6	4	60	0	C	0	9	8	2	2	True	2.0	-5	1	1	1	1a	3/2	1/4	False	4	True				False	1	IM2		Db	I		IM2	I	M	2			MM7	False	False	(5, 0, 4, 1)	()	0	5	major	major	I	I, major	I		I	I	False	IM2	IM2, major		IM2, major		I	-5	-5	-5	5	5	5	True	False	True
6	4	73	-5	D	-1	9	8	1	1	False	2.0	-5	1	1	1	1a	3/2	1/4	False	5	True				False	1	IM2		Db	I		IM2	I	M	2			MM7	False	False	(5, 0, 4, 1)	()	0	5	major	major	I	I, major	I		I	I	False	IM2	IM2, major		IM2, major		I	-5	-5	-5	0	0	0	True	True	False
8	2	65	-1	F	0	9	8	2	1	True	2.333	-5	1	1	1	1a	2	1/8	False	4	False				False	1	IM2		Db	I		IM2	I	M	2			MM7	False	False	(5, 0, 4, 1)	()	0	5	major	major	I	I, major	I		I	I	False	IM2	IM2, major		IM2, major		I	-5	-5	-5	4	4	4	True	False	False
8	2	68	-4	A	-1	9	8	2	1	True	2.333	-5	1	1	1	1a	2	1/8	False	4	False				False	1	IM2		Db	I		IM2	I	M	2			MM7	False	False	(5, 0, 4, 1)	()	0	5	major	major	I	I, major	I		I	I	False	IM2	IM2, major		IM2, major		I	-5	-5	-5	1	1	1	True	False	False
10	2	56	-4	A	-1	9	8	2	1	True	2.667	-5	1	1	1	1a	5/2	1/8	False	3	False				False	1	IM2		Db	I		IM2	I	M	2			MM7	False	False	(5, 0, 4, 1)	()	0	5	major	major	I	I, major	I		I	I	False	IM2	IM2, major		IM2, major		I	-5	-5	-5	1	1	1	True	False	False
10	2	75	-3	E	-1	9	8	1	1	True	2.667	-5	1	1	1	1a	5/2	1/8	False	5	False				False	1	IM2		Db	I		IM2	I	M	2			MM7	False	False	(5, 0, 4, 1)	()	0	5	major	major	I	I, major	I		I	I	False	IM2	IM2, major		IM2, major		I	-5	-5	-5	2	2	2	False	False	False
12	2	58	-2	B	-1	9	8	2	1	True	3.0	-5	1	1	1	1a	3	1/8	False	3	True				False	2	vi7		Db	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	-5	-5	-5	3	3	3	True	True	True
12	4	58	-2	B	-1	9	8	2	2	True	3.0	-5	1	1	1	1a	3	1/4	False	3	True				False	2	vi7		Db	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	-5	-5	-5	3	3	3	True	True	True
12	2	73	-5	D	-1	9	8	1	1	True	3.0	-5	1	1	1	1a	3	1/8	False	5	True				False	2	vi7		Db	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	-5	-5	-5	0	0	0	True	False	False
14	2	61	-5	D	-1	9	8	2	1	True	3.333	-5	1	1	1	1a	7/2	1/8	False	4	False				False	2	vi7		Db	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	-5	-5	-5	0	0	0	True	False	False
14	2	68	-4	A	-1	9	8	2	1	True	3.333	-5	1	1	1	1a	7/2	1/8	False	4	False				False	2	vi7		Db	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	-5	-5	-5	1	1	1	True	False	False
14	2	72	0	C	0	9	8	1	1	True	3.333	-5	1	1	1	1a	7/2	1/8	False	5	False				False	2	vi7		Db	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	-5	-5	-5	5	5	5	False	False	False
16	2	56	-4	A	-1	9	8	2	1	True	3.667	-5	1	1	1	1a	4	1/8	False	3	False				False	2	vi7		Db	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	-5	-5	-5	1	1	1	True	False	False
16	2	73	-5	D	-1	9	8	1	1	True	3.667	-5	1	1	1	1a	4	1/8	False	5	False				False	2	vi7		Db	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	-5	-5	-5	0	0	0	True	False	False
