onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
8	4	77	-1	F	0	3	4	1	1	False	3.0	-1	1	1	1	1a	2	1/4	False	5	True				False	1	bI64	d	i		bI64		bI		64			M	True	True	(-6, -7, -3)	()	-7	-6	minor	minor	i	i, minor	bI		i	i	True	bI64	bI64, minor		bI64, minor		bI	2	2	2	-3	-3	-3	True	False	False
12	4	26	2	D	0	3	4	2	1	True	1.0	-1	2	2	2	2a	3	1/4	False	1	True				False	2	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
12	4	38	2	D	0	3	4	2	1	True	1.0	-1	2	2	2	2a	3	1/4	False	2	True				False	2	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
13	1	62	2	D	0	3	4	1	1	True	1.25	-1	2	2	2	2a	13/4	1/16	False	4	False				False	2	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
14	1	65	-1	F	0	3	4	1	1	True	1.5	-1	2	2	2	2a	7/2	1/16	False	4	False				False	2	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
15	1	69	3	A	0	3	4	1	1	True	1.75	-1	2	2	2	2a	15/4	1/16	False	4	False				False	2	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
16	4	44	-4	A	-1	3	4	2	1	True	2.0	-1	2	2	2	2a	4	1/4	False	2	True				False	3	bI64	d	i		bI64		bI		64			M	True	True	(-6, -7, -3)	()	-7	-6	minor	minor	i	i, minor	bI		i	i	True	bI64	bI64, minor		bI64, minor		bI	2	2	2	-6	-6	-6	True	False	True
16	4	49	-5	D	-1	3	4	2	1	True	2.0	-1	2	2	2	2a	4	1/4	False	3	True				False	3	bI64	d	i		bI64		bI		64			M	True	True	(-6, -7, -3)	()	-7	-6	minor	minor	i	i, minor	bI		i	i	True	bI64	bI64, minor		bI64, minor		bI	2	2	2	-7	-7	-7	True	True	False
16	4	53	-1	F	0	3	4	2	1	True	2.0	-1	2	2	2	2a	4	1/4	False	3	True				False	3	bI64	d	i		bI64		bI		64			M	True	True	(-6, -7, -3)	()	-7	-6	minor	minor	i	i, minor	bI		i	i	True	bI64	bI64, minor		bI64, minor		bI	2	2	2	-3	-3	-3	True	False	False
16	4	56	-4	A	-1	3	4	2	1	True	2.0	-1	2	2	2	2a	4	1/4	False	3	True				False	3	bI64	d	i		bI64		bI		64			M	True	True	(-6, -7, -3)	()	-7	-6	minor	minor	i	i, minor	bI		i	i	True	bI64	bI64, minor		bI64, minor		bI	2	2	2	-6	-6	-6	True	False	True
16	1	70	-2	B	-1	3	4	1	1	True	2.0	-1	2	2	2	2a	4	1/16	False	4	True				False	3	bI64	d	i		bI64		bI		64			M	True	True	(-6, -7, -3)	()	-7	-6	minor	minor	i	i, minor	bI		i	i	True	bI64	bI64, minor		bI64, minor		bI	2	2	2	-4	-4	-4	False	False	False
17	1	73	-5	D	-1	3	4	1	1	True	2.25	-1	2	2	2	2a	17/4	1/16	False	5	False				False	3	bI64	d	i		bI64		bI		64			M	True	True	(-6, -7, -3)	()	-7	-6	minor	minor	i	i, minor	bI		i	i	True	bI64	bI64, minor		bI64, minor		bI	2	2	2	-7	-7	-7	True	True	False
18	1	77	-1	F	0	3	4	1	1	True	2.5	-1	2	2	2	2a	9/2	1/16	False	5	False				False	3	bI64	d	i		bI64		bI		64			M	True	True	(-6, -7, -3)	()	-7	-6	minor	minor	i	i, minor	bI		i	i	True	bI64	bI64, minor		bI64, minor		bI	2	2	2	-3	-3	-3	True	False	False
19	1	79	1	G	0	3	4	1	1	True	2.75	-1	2	2	2	2a	19/4	1/16	False	5	False				False	3	bI64	d	i		bI64		bI		64			M	True	True	(-6, -7, -3)	()	-7	-6	minor	minor	i	i, minor	bI		i	i	True	bI64	bI64, minor		bI64, minor		bI	2	2	2	-1	-1	-1	False	False	False
20	4	45	3	A	0	3	4	2	1	True	3.0	-1	2	2	2	2a	5	1/4	False	2	True				False	4	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
20	4	49	7	C	1	3	4	2	1	True	3.0	-1	2	2	2	2a	5	1/4	False	3	True				False	4	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	5	5	5	True	False	False
20	4	52	4	E	0	3	4	2	1	True	3.0	-1	2	2	2	2a	5	1/4	False	3	True				False	4	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	2	2	2	True	False	False
20	4	57	3	A	0	3	4	2	1	True	3.0	-1	2	2	2	2a	5	1/4	False	3	True				False	4	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
20	1	76	4	E	0	3	4	1	1	True	3.0	-1	2	2	2	2a	5	1/16	False	5	True				False	4	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	2	2	2	True	False	False
21	1	73	7	C	1	3	4	1	1	True	3.25	-1	2	2	2	2a	21/4	1/16	False	5	False				False	4	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	5	5	5	True	False	False
22	1	69	3	A	0	3	4	1	1	True	3.5	-1	2	2	2	2a	11/2	1/16	False	4	False				False	4	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
23	1	64	4	E	0	3	4	1	1	True	3.75	-1	2	2	2	2a	23/4	1/16	False	4	False				False	4	V	d	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	2	2	2	True	False	False
24	4	26	2	D	0	3	4	2	1	True	1.0	-1	3	3	3	3a	6	1/4	False	1	True				False	5	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
24	4	38	2	D	0	3	4	2	1	True	1.0	-1	3	3	3	3a	6	1/4	False	2	True				False	5	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
25	1	57	3	A	0	3	4	1	1	True	1.25	-1	3	3	3	3a	25/4	1/16	False	3	False				False	5	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
26	1	62	2	D	0	3	4	1	1	True	1.5	-1	3	3	3	3a	13/2	1/16	False	4	False				False	5	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
27	1	64	4	E	0	3	4	1	1	True	1.75	-1	3	3	3	3a	27/4	1/16	False	4	False				False	5	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	2	2	2	False	False	False
28	4	45	3	A	0	3	4	2	1	True	2.0	-1	3	3	3	3a	7	1/4	False	2	False				False	5	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
28	4	50	2	D	0	3	4	2	1	True	2.0	-1	3	3	3	3a	7	1/4	False	3	False				False	5	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
28	4	53	-1	F	0	3	4	2	1	True	2.0	-1	3	3	3	3a	7	1/4	False	3	False				False	5	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
28	4	57	3	A	0	3	4	2	1	True	2.0	-1	3	3	3	3a	7	1/4	False	3	False				False	5	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
28	1	65	-1	F	0	3	4	1	1	True	2.0	-1	3	3	3	3a	7	1/16	False	4	False				False	5	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
29	1	69	3	A	0	3	4	1	1	True	2.25	-1	3	3	3	3a	29/4	1/16	False	4	False				False	5	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
30	1	74	2	D	0	3	4	1	1	True	2.5	-1	3	3	3	3a	15/2	1/16	False	5	False				False	5	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
31	1	77	-1	F	0	3	4	1	1	True	2.75	-1	3	3	3	3a	31/4	1/16	False	5	False				False	5	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
32	4	46	-2	B	-1	3	4	2	1	True	3.0	-1	3	3	3	3a	8	1/4	False	2	True				False	6	VI	d	i		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	2	2	2	-4	-4	-4	True	True	True
32	4	50	2	D	0	3	4	2	1	True	3.0	-1	3	3	3	3a	8	1/4	False	3	True				False	6	VI	d	i		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	2	2	2	0	0	0	True	False	False
32	4	53	-1	F	0	3	4	2	1	True	3.0	-1	3	3	3	3a	8	1/4	False	3	True				False	6	VI	d	i		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	2	2	2	-3	-3	-3	True	False	False
32	4	58	-2	B	-1	3	4	2	1	True	3.0	-1	3	3	3	3a	8	1/4	False	3	True				False	6	VI	d	i		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	2	2	2	-4	-4	-4	True	True	True
32	4	77	-1	F	0	3	4	1	1	False	3.0	-1	3	3	3	3a	8	1/4	False	5	True				False	6	VI	d	i		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	2	2	2	-3	-3	-3	True	False	False
36	4	26	2	D	0	3	4	2	1	True	1.0	-1	4	4	4	4a	9	1/4	False	1	True				False	7	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
36	4	38	2	D	0	3	4	2	1	True	1.0	-1	4	4	4	4a	9	1/4	False	2	True				False	7	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
37	1	62	2	D	0	3	4	1	1	True	1.25	-1	4	4	4	4a	37/4	1/16	False	4	False				False	7	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
38	1	65	-1	F	0	3	4	1	1	True	1.5	-1	4	4	4	4a	19/2	1/16	False	4	False				False	7	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
39	1	69	3	A	0	3	4	1	1	True	1.75	-1	4	4	4	4a	39/4	1/16	False	4	False				False	7	i	d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
40	4	46	-2	B	-1	3	4	2	1	True	2.0	-1	4	4	4	4a	10	1/4	False	2	True				False	8	VIM7(13)	d	i		VIM7(13)		VI	M	7	13		MM7	True	True	(-4, 0, -3, 1)	(-1,)	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VIM7	VIM7, minor		VIM7(13), minor		VI	2	2	2	-4	-4	-4	True	True	True
40	4	50	2	D	0	3	4	2	1	True	2.0	-1	4	4	4	4a	10	1/4	False	3	True				False	8	VIM7(13)	d	i		VIM7(13)		VI	M	7	13		MM7	True	True	(-4, 0, -3, 1)	(-1,)	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VIM7	VIM7, minor		VIM7(13), minor		VI	2	2	2	0	0	0	True	False	False
40	4	53	-1	F	0	3	4	2	1	True	2.0	-1	4	4	4	4a	10	1/4	False	3	True				False	8	VIM7(13)	d	i		VIM7(13)		VI	M	7	13		MM7	True	True	(-4, 0, -3, 1)	(-1,)	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VIM7	VIM7, minor		VIM7(13), minor		VI	2	2	2	-3	-3	-3	True	False	False
40	4	58	-2	B	-1	3	4	2	1	True	2.0	-1	4	4	4	4a	10	1/4	False	3	True				False	8	VIM7(13)	d	i		VIM7(13)		VI	M	7	13		MM7	True	True	(-4, 0, -3, 1)	(-1,)	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VIM7	VIM7, minor		VIM7(13), minor		VI	2	2	2	-4	-4	-4	True	True	True
40	1	70	-2	B	-1	3	4	1	1	True	2.0	-1	4	4	4	4a	10	1/16	False	4	True				False	8	VIM7(13)	d	i		VIM7(13)		VI	M	7	13		MM7	True	True	(-4, 0, -3, 1)	(-1,)	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VIM7	VIM7, minor		VIM7(13), minor		VI	2	2	2	-4	-4	-4	True	True	True
41	1	74	2	D	0	3	4	1	1	True	2.25	-1	4	4	4	4a	41/4	1/16	False	5	False				False	8	VIM7(13)	d	i		VIM7(13)		VI	M	7	13		MM7	True	True	(-4, 0, -3, 1)	(-1,)	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VIM7	VIM7, minor		VIM7(13), minor		VI	2	2	2	0	0	0	True	False	False
42	1	79	1	G	0	3	4	1	1	True	2.5	-1	4	4	4	4a	21/2	1/16	False	5	False				False	8	VIM7(13)	d	i		VIM7(13)		VI	M	7	13		MM7	True	True	(-4, 0, -3, 1)	(-1,)	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VIM7	VIM7, minor		VIM7(13), minor		VI	2	2	2	-1	-1	-1	False	False	False
43	1	81	3	A	0	3	4	1	1	True	2.75	-1	4	4	4	4a	43/4	1/16	False	5	False				False	8	VIM7(13)	d	i		VIM7(13)		VI	M	7	13		MM7	True	True	(-4, 0, -3, 1)	(-1,)	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VIM7	VIM7, minor		VIM7(13), minor		VI	2	2	2	1	1	1	True	False	False
44	4	47	5	B	0	3	4	2	1	True	3.0	-1	4	4	4	4a	11	1/4	False	2	True				False	9	V65/V/III	d	i		V65/V/III		V		65		V/III	Mm7	True	True	(3, 0, -3, -1)	()	-1	3	minor	minor	i	i, minor	V/V/III	VII	V/III/i	VII	False	V65/V/III	V65/V/III, minor		V65/V/III, minor	III	III	2	2	0	3	3	5	True	False	True
44	4	50	2	D	0	3	4	2	1	True	3.0	-1	4	4	4	4a	11	1/4	False	3	True				False	9	V65/V/III	d	i		V65/V/III		V		65		V/III	Mm7	True	True	(3, 0, -3, -1)	()	-1	3	minor	minor	i	i, minor	V/V/III	VII	V/III/i	VII	False	V65/V/III	V65/V/III, minor		V65/V/III, minor	III	III	2	2	0	0	0	2	True	False	False
44	4	55	1	G	0	3	4	2	1	True	3.0	-1	4	4	4	4a	11	1/4	False	3	True				False	9	V65/V/III	d	i		V65/V/III		V		65		V/III	Mm7	True	True	(3, 0, -3, -1)	()	-1	3	minor	minor	i	i, minor	V/V/III	VII	V/III/i	VII	False	V65/V/III	V65/V/III, minor		V65/V/III, minor	III	III	2	2	0	-1	-1	1	True	True	False
44	4	59	5	B	0	3	4	2	1	True	3.0	-1	4	4	4	4a	11	1/4	False	3	True				False	9	V65/V/III	d	i		V65/V/III		V		65		V/III	Mm7	True	True	(3, 0, -3, -1)	()	-1	3	minor	minor	i	i, minor	V/V/III	VII	V/III/i	VII	False	V65/V/III	V65/V/III, minor		V65/V/III, minor	III	III	2	2	0	3	3	5	True	False	True
44	1	77	-1	F	0	3	4	1	1	True	3.0	-1	4	4	4	4a	11	1/16	False	5	True				False	9	V65/V/III	d	i		V65/V/III		V		65		V/III	Mm7	True	True	(3, 0, -3, -1)	()	-1	3	minor	minor	i	i, minor	V/V/III	VII	V/III/i	VII	False	V65/V/III	V65/V/III, minor		V65/V/III, minor	III	III	2	2	0	-3	-3	-1	True	False	False
45	1	74	2	D	0	3	4	1	1	True	3.25	-1	4	4	4	4a	45/4	1/16	False	5	False				False	9	V65/V/III	d	i		V65/V/III		V		65		V/III	Mm7	True	True	(3, 0, -3, -1)	()	-1	3	minor	minor	i	i, minor	V/V/III	VII	V/III/i	VII	False	V65/V/III	V65/V/III, minor		V65/V/III, minor	III	III	2	2	0	0	0	2	True	False	False
46	1	71	5	B	0	3	4	1	1	True	3.5	-1	4	4	4	4a	23/2	1/16	False	4	False				False	9	V65/V/III	d	i		V65/V/III		V		65		V/III	Mm7	True	True	(3, 0, -3, -1)	()	-1	3	minor	minor	i	i, minor	V/V/III	VII	V/III/i	VII	False	V65/V/III	V65/V/III, minor		V65/V/III, minor	III	III	2	2	0	3	3	5	True	False	True
47	1	67	1	G	0	3	4	1	1	True	3.75	-1	4	4	4	4a	47/4	1/16	False	4	False				False	9	V65/V/III	d	i		V65/V/III		V		65		V/III	Mm7	True	True	(3, 0, -3, -1)	()	-1	3	minor	minor	i	i, minor	V/V/III	VII	V/III/i	VII	False	V65/V/III	V65/V/III, minor		V65/V/III, minor	III	III	2	2	0	-1	-1	1	True	True	False
48	4	26	2	D	0	3	4	2	1	True	1.0	-1	5	5	5	5a	12	1/4	False	1	True				False	10	V7(9)/iv	d	i		V7(9)/iv		V		7	9	iv	Mm7	True	True	(0, 4, 1, -2)	(-5,)	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor		V7(9)/iv, minor	iv	iv	2	2	1	0	0	1	True	True	True
48	4	38	2	D	0	3	4	2	1	True	1.0	-1	5	5	5	5a	12	1/4	False	2	True				False	10	V7(9)/iv	d	i		V7(9)/iv		V		7	9	iv	Mm7	True	True	(0, 4, 1, -2)	(-5,)	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor		V7(9)/iv, minor	iv	iv	2	2	1	0	0	1	True	True	True
49	1	60	0	C	0	3	4	1	1	True	1.25	-1	5	5	5	5a	49/4	1/16	False	4	False				False	10	V7(9)/iv	d	i		V7(9)/iv		V		7	9	iv	Mm7	True	True	(0, 4, 1, -2)	(-5,)	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor		V7(9)/iv, minor	iv	iv	2	2	1	-2	-2	-1	True	False	False
50	1	64	4	E	0	3	4	1	1	True	1.5	-1	5	5	5	5a	25/2	1/16	False	4	False				False	10	V7(9)/iv	d	i		V7(9)/iv		V		7	9	iv	Mm7	True	True	(0, 4, 1, -2)	(-5,)	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor		V7(9)/iv, minor	iv	iv	2	2	1	2	2	3	False	False	False
