onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0.0	2.0	0.0	37	7	C	1.0	1.0	1	2	2	4.0	1.0	1/4	True	4	1.0	1.0	0.0	0a	2	0	True	True				False	0	c#.i	c#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	0	0	0	True	True	True
0.0	2.0	0.0	49	7	C	1.0	1.0	1	2	2	3.0	1.0	1/4	True	4	1.0	1.0	0.0	0a	3	0	True	True				False	0	c#.i	c#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	0	0	0	True	True	True
0.0	2.0	0.0	61	7	C	1.0	1.0	1	2	2	1.0	1.0	1/4	True	4	1.0	1.0	0.0	0a	4	0	True	True				False	0	c#.i	c#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	0	0	0	True	True	True
0.0	2.0	0.0	61	7	C	1.0	1.0	1	2	2	2.0	1.0	1/4	True	4	1.0	1.0	0.0	0a	4	0	True	True				False	0	c#.i	c#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	0	0	0	True	True	True
10.0	1.0	2.5	37	7	C	1.0	1.5	0	2	2	4.0	1.0	1/8	True	4	2.0	2.0	1.0	1a	2	5	False	False				False	0	c#.i	c#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	0	0	0	True	True	True
10.0	1.0	2.5	49	7	C	1.0	1.5	0	2	2	3.0	1.0	1/8	True	4	2.0	2.0	1.0	1a	3	5	False	False				False	0	c#.i	c#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	0	0	0	True	True	True
10.0	1.0	2.5	61	7	C	1.0	1.5	0	2	2	1.0	1.0	1/8	True	4	2.0	2.0	1.0	1a	4	5	False	False				False	0	c#.i	c#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	0	0	0	True	True	True
10.0	1.0	2.5	61	7	C	1.0	1.5	0	2	2	2.0	1.0	1/8	True	4	2.0	2.0	1.0	1a	4	5	False	False				False	0	c#.i	c#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	0	0	0	True	True	True
11.0	1.0	2.75	40	4	E	0.0	1.75	0	2	2	4.0	1.0	1/8	True	4	2.0	2.0	1.0	1a	2	11/2	False	False				False	0	c#.i	c#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	-3	-3	-3	True	False	False
11.0	1.0	2.75	52	4	E	0.0	1.75	0	2	2	3.0	1.0	1/8	True	4	2.0	2.0	1.0	1a	3	11/2	False	False				False	0	c#.i	c#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	-3	-3	-3	True	False	False
11.0	1.0	2.75	64	4	E	0.0	1.75	0	2	2	1.0	1.0	1/8	True	4	2.0	2.0	1.0	1a	4	11/2	False	False				False	0	c#.i	c#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	-3	-3	-3	True	False	False
11.0	1.0	2.75	64	4	E	0.0	1.75	0	2	2	2.0	1.0	1/8	True	4	2.0	2.0	1.0	1a	4	11/2	False	False				False	0	c#.i	c#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	-3	-3	-3	True	False	False
12.0	2.0	3.0	44	8	G	1.0	2.0	2	2	2	4.0	1.0	1/4	True	4	2.0	2.0	1.0	1a	2	6	False	False				False	0	c#.i	c#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	1	1	1	True	False	False
12.0	2.0	3.0	56	8	G	1.0	2.0	2	2	2	3.0	1.0	1/4	True	4	2.0	2.0	1.0	1a	3	6	False	False				False	0	c#.i	c#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	1	1	1	True	False	False
12.0	2.0	3.0	68	8	G	1.0	2.0	2	2	2	1.0	1.0	1/4	True	4	2.0	2.0	1.0	1a	4	6	False	False				False	0	c#.i	c#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	1	1	1	True	False	False
12.0	2.0	3.0	68	8	G	1.0	2.0	2	2	2	2.0	1.0	1/4	True	4	2.0	2.0	1.0	1a	4	6	False	False				False	0	c#.i	c#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	1	1	1	True	False	False
14.0	1.0	3.5	45	3	A	0.0	2.5	0	2	2	4.0	1.0	1/8	True	4	2.0	2.0	1.0	1a	2	7	False	False				False	0	c#.i	c#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	-4	-4	-4	False	False	False
14.0	1.0	3.5	57	3	A	0.0	2.5	0	2	2	3.0	1.0	1/8	True	4	2.0	2.0	1.0	1a	3	7	False	False				False	0	c#.i	c#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	-4	-4	-4	False	False	False
14.0	1.0	3.5	69	3	A	0.0	2.5	0	2	2	1.0	1.0	1/8	True	4	2.0	2.0	1.0	1a	4	7	False	False				False	0	c#.i	c#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	-4	-4	-4	False	False	False
14.0	1.0	3.5	69	3	A	0.0	2.5	0	2	2	2.0	1.0	1/8	True	4	2.0	2.0	1.0	1a	4	7	False	False				False	0	c#.i	c#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	-4	-4	-4	False	False	False
15.0	1.0	3.75	37	7	C	1.0	2.75	0	2	2	4.0	1.0	1/8	True	4	2.0	2.0	1.0	1a	2	15/2	False	False				False	0	c#.i	c#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	0	0	0	True	True	True
