onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
12600.0	420.0	7.5	60	0	C	0.0	2.5	0	2	4	3.0	1.0	1/16	True	-4	4.0	4.0	3.0	3a	4	15/2	False	True				False	11	V43	f	i		V43		V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	-1	-1	-1	1	1	1	True	True	False
12600.0	420.0	7.5	76	4	E	0.0	2.5	0	2	4	1.0	1.0	1/16	True	-4	4.0	4.0	3.0	3a	5	15/2	False	True				False	11	V43	f	i		V43		V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	-1	-1	-1	5	5	5	True	False	False
13020.0	0.0	7.75	77	-1	F	0.0	2.75	0	2	4	1.0	1.0	0	True	-4	4.0	4.0	3.0	3a	5	31/4	False	True				False	12	i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	0	0	0	True	True	True
13020.0	0.0	7.75	76	4	E	0.0	2.75	0	2	4	1.0	1.0	0	True	-4	4.0	4.0	3.0	3a	5	31/4	False	True				False	12	i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	5	5	5	False	False	False
13020.0	420.0	7.75	53	-1	F	0.0	2.75	0	2	4	4.0	1.0	1/16	True	-4	4.0	4.0	3.0	3a	3	31/4	False	True				False	12	i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	0	0	0	True	True	True
13020.0	420.0	7.75	60	0	C	0.0	2.75	0	2	4	3.0	1.0	1/16	True	-4	4.0	4.0	3.0	3a	4	31/4	False	True				False	12	i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	1	1	1	True	False	False
13020.0	420.0	7.75	68	-4	A	-1.0	2.75	0	2	4	2.0	1.0	1/16	True	-4	4.0	4.0	3.0	3a	4	31/4	False	True				False	12	i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	-3	-3	-3	True	False	False
13020.0	420.0	7.75	77	-1	F	0.0	2.75	0	2	4	1.0	1.0	1/16	True	-4	4.0	4.0	3.0	3a	5	31/4	False	True				False	12	i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	0	0	0	True	True	True
13440.0	420.0	8.0	52	4	E	0.0	1.0	1	2	4	4.0	1.0	1/16	True	-4	5.0	5.0	4.0	4a	3	8	False	True				False	13	V6	f	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	-1	-1	-1	5	5	5	True	False	True
13440.0	420.0	8.0	60	0	C	0.0	1.0	1	2	4	3.0	1.0	1/16	True	-4	5.0	5.0	4.0	4a	4	8	False	True				False	13	V6	f	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	-1	-1	-1	1	1	1	True	True	False
13440.0	420.0	8.0	67	1	G	0.0	1.0	1	2	4	2.0	1.0	1/16	True	-4	5.0	5.0	4.0	4a	4	8	False	True				False	13	V6	f	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	-1	-1	-1	2	2	2	True	False	False
13440.0	420.0	8.0	79	1	G	0.0	1.0	1	2	4	1.0	1.0	1/16	True	-4	5.0	5.0	4.0	4a	5	8	False	True				False	13	V6	f	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	-1	-1	-1	2	2	2	True	False	False
13860.0	420.0	8.25	48	0	C	0.0	1.25	0	2	4	4.0	1.0	1/16	True	-4	5.0	5.0	4.0	4a	3	33/4	False	True				False	14	V7	f	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	-1	-1	-1	1	1	1	True	True	True
13860.0	420.0	8.25	67	1	G	0.0	1.25	0	2	4	3.0	1.0	1/16	True	-4	5.0	5.0	4.0	4a	4	33/4	False	True				False	14	V7	f	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	-1	-1	-1	2	2	2	True	False	False
13860.0	420.0	8.25	70	-2	B	-1.0	1.25	0	2	4	2.0	1.0	1/16	True	-4	5.0	5.0	4.0	4a	4	33/4	False	True				False	14	V7	f	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	-1	-1	-1	-1	-1	-1	True	False	False
13860.0	420.0	8.25	72	0	C	0.0	1.25	0	2	4	1.0	1.0	1/16	True	-4	5.0	5.0	4.0	4a	5	33/4	False	True				False	14	V7	f	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	-1	-1	-1	1	1	1	True	True	True
14280.0	420.0	8.5	53	-1	F	0.0	1.5	0	2	4	4.0	1.0	1/16	True	-4	5.0	5.0	4.0	4a	3	17/2	False	True				False	15	i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	0	0	0	True	True	True
14280.0	420.0	8.5	65	-1	F	0.0	1.5	0	2	4	3.0	1.0	1/16	True	-4	5.0	5.0	4.0	4a	4	17/2	False	True				False	15	i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	0	0	0	True	True	True
14280.0	420.0	8.5	68	-4	A	-1.0	1.5	0	2	4	2.0	1.0	1/16	True	-4	5.0	5.0	4.0	4a	4	17/2	False	True				False	15	i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	-3	-3	-3	True	False	False
14280.0	420.0	8.5	72	0	C	0.0	1.5	0	2	4	1.0	1.0	1/16	True	-4	5.0	5.0	4.0	4a	5	17/2	False	True				False	15	i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	1	1	1	True	False	False
14700.0	420.0	8.75	56	-4	A	-1.0	1.75	0	2	4	4.0	1.0	1/16	True	-4	5.0	5.0	4.0	4a	3	35/4	False	True				False	16	viio2/V	f	i		viio2/V		vii	o	2		V	o7	True	True	(-3, 6, 3, 0)	()	6	-3	minor	minor	i	i, minor	vii/V	V	V/i	V	False	viio2/V	viio2/V, minor		viio2/V, minor	V	V	-1	-1	0	-3	-3	-4	True	False	True
14700.0	420.0	8.75	65	-1	F	0.0	1.75	0	2	4	3.0	1.0	1/16	True	-4	5.0	5.0	4.0	4a	4	35/4	False	True				False	16	viio2/V	f	i		viio2/V		vii	o	2		V	o7	True	True	(-3, 6, 3, 0)	()	6	-3	minor	minor	i	i, minor	vii/V	V	V/i	V	False	viio2/V	viio2/V, minor		viio2/V, minor	V	V	-1	-1	0	0	0	-1	True	False	False
14700.0	420.0	8.75	68	-4	A	-1.0	1.75	0	2	4	2.0	1.0	1/16	True	-4	5.0	5.0	4.0	4a	4	35/4	False	True				False	16	viio2/V	f	i		viio2/V		vii	o	2		V	o7	True	True	(-3, 6, 3, 0)	()	6	-3	minor	minor	i	i, minor	vii/V	V	V/i	V	False	viio2/V	viio2/V, minor		viio2/V, minor	V	V	-1	-1	0	-3	-3	-4	True	False	True
14700.0	420.0	8.75	71	5	B	0.0	1.75	0	2	4	1.0	1.0	1/16	True	-4	5.0	5.0	4.0	4a	4	35/4	False	True				False	16	viio2/V	f	i		viio2/V		vii	o	2		V	o7	True	True	(-3, 6, 3, 0)	()	6	-3	minor	minor	i	i, minor	vii/V	V	V/i	V	False	viio2/V	viio2/V, minor		viio2/V, minor	V	V	-1	-1	0	6	6	5	True	True	False
15120.0	1680.0	9.0	60	0	C	0.0	2.0	2	2	4	4.0	1.0	1/4	True	-4	5.0	5.0	4.0	4a	4	9	False	True				False	17	V(#764)	f	i		V(#764)		V			#764		M	True	True	(1, 0, -3)	(6,)	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(#764), minor		V	-1	-1	-1	1	1	1	True	True	True
15120.0	840.0	9.0	65	-1	F	0.0	2.0	2	2	4	3.0	1.0	1/8	True	-4	5.0	5.0	4.0	4a	4	9	False	True				False	17	V(#764)	f	i		V(#764)		V			#764		M	True	True	(1, 0, -3)	(6,)	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(#764), minor		V	-1	-1	-1	0	0	0	True	False	False
15120.0	840.0	9.0	68	-4	A	-1.0	2.0	2	2	4	2.0	1.0	1/8	True	-4	5.0	5.0	4.0	4a	4	9	False	True				False	17	V(#764)	f	i		V(#764)		V			#764		M	True	True	(1, 0, -3)	(6,)	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(#764), minor		V	-1	-1	-1	-3	-3	-3	True	False	False
15120.0	840.0	9.0	71	5	B	0.0	2.0	2	2	4	1.0	1.0	1/8	True	-4	5.0	5.0	4.0	4a	4	9	False	True				False	17	V(#764)	f	i		V(#764)		V			#764		M	True	True	(1, 0, -3)	(6,)	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(#764), minor		V	-1	-1	-1	6	6	6	False	False	False
15960.0	840.0	9.5	64	4	E	0.0	2.5	0	2	4	3.0	1.0	1/8	True	-4	5.0	5.0	4.0	4a	4	19/2	False	True				False	18	V	f	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	-1	-1	-1	5	5	5	True	False	False
15960.0	840.0	9.5	67	1	G	0.0	2.5	0	2	4	2.0	1.0	1/8	True	-4	5.0	5.0	4.0	4a	4	19/2	False	True				False	18	V	f	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	-1	-1	-1	2	2	2	True	False	False
15960.0	840.0	9.5	72	0	C	0.0	2.5	0	2	4	1.0	1.0	1/8	True	-4	5.0	5.0	4.0	4a	5	19/2	False	True				False	18	V	f	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	-1	-1	-1	1	1	1	True	True	True
16800.0	840.0	10.0	58	-2	B	-1.0	1.0	1	2	4	4.0	1.0	1/8	True	-4	6.0	6.0	5.0	5a	3	10	False	True				False	19	V43/III	f	i		V43/III		V		43		III	Mm7	True	True	(-1, -4, -2, 2)	()	-2	-1	minor	minor	i	i, minor	V/III	III	III/i	III	False	V43/III	V43/III, minor		V43/III, minor	III	III	-1	-1	-4	-1	-1	2	True	False	True
16800.0	1680.0	10.0	63	-3	E	-1.0	1.0	1	2	4	3.0	1.0	1/4	True	-4	6.0	6.0	5.0	5a	4	10	False	True				False	19	V43/III	f	i		V43/III		V		43		III	Mm7	True	True	(-1, -4, -2, 2)	()	-2	-1	minor	minor	i	i, minor	V/III	III	III/i	III	False	V43/III	V43/III, minor		V43/III, minor	III	III	-1	-1	-4	-2	-2	1	True	True	False
16800.0	1680.0	10.0	67	1	G	0.0	1.0	1	2	4	2.0	1.0	1/4	True	-4	6.0	6.0	5.0	5a	4	10	False	True				False	19	V43/III	f	i		V43/III		V		43		III	Mm7	True	True	(-1, -4, -2, 2)	()	-2	-1	minor	minor	i	i, minor	V/III	III	III/i	III	False	V43/III	V43/III, minor		V43/III, minor	III	III	-1	-1	-4	2	2	5	True	False	False
16800.0	840.0	10.0	73	-5	D	-1.0	1.0	1	2	4	1.0	1.0	1/8	True	-4	6.0	6.0	5.0	5a	5	10	False	True				False	19	V43/III	f	i		V43/III		V		43		III	Mm7	True	True	(-1, -4, -2, 2)	()	-2	-1	minor	minor	i	i, minor	V/III	III	III/i	III	False	V43/III	V43/III, minor		V43/III, minor	III	III	-1	-1	-4	-4	-4	-1	True	False	False
