onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0.0	2.0	0.0	46	-2	B	-1.0	1.0	1	3	8	4.0	1.0	1/16	True	-2	1.0	1.0	1.0	1a	2	0	True	True				False	0	Bb.I	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
2.0	2.0	0.5	46	-2	B	-1.0	1.5	0	3	8	4.0	1.0	1/16	True	-2	1.0	1.0	1.0	1a	2	1/4	False	False				False	0	Bb.I	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
4.0	4.0	1.0	46	-2	B	-1.0	2.0	2	3	8	4.0	1.0	1/8	True	-2	1.0	1.0	1.0	1a	2	1/2	False	False				False	0	Bb.I	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
8.0	4.0	2.0	46	-2	B	-1.0	3.0	3	3	8	4.0	1.0	1/8	True	-2	1.0	1.0	1.0	1a	2	1	False	False				False	0	Bb.I	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
12.0	2.0	3.0	46	-2	B	-1.0	1.0	1	3	8	4.0	1.0	1/16	True	-2	2.0	2.0	2.0	2a	2	3/2	False	False				False	0	Bb.I	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
14.0	2.0	3.5	46	-2	B	-1.0	1.5	0	3	8	4.0	1.0	1/16	True	-2	2.0	2.0	2.0	2a	2	7/4	False	False				False	0	Bb.I	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
16.0	4.0	4.0	46	-2	B	-1.0	2.0	2	3	8	4.0	1.0	1/8	True	-2	2.0	2.0	2.0	2a	2	2	False	False				False	0	Bb.I	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
20.0	4.0	5.0	46	-2	B	-1.0	3.0	3	3	8	4.0	1.0	1/8	True	-2	2.0	2.0	2.0	2a	2	5/2	False	False				False	0	Bb.I	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
24.0	2.0	6.0	46	-2	B	-1.0	1.0	1	3	8	4.0	1.0	1/16	True	-2	3.0	3.0	3.0	3a	2	3	False	False				False	0	Bb.I	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
26.0	2.0	6.5	46	-2	B	-1.0	1.5	0	3	8	4.0	1.0	1/16	True	-2	3.0	3.0	3.0	3a	2	13/4	False	False				False	0	Bb.I	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
28.0	2.0	7.0	46	-2	B	-1.0	2.0	2	3	8	4.0	1.0	1/16	True	-2	3.0	3.0	3.0	3a	2	7/2	False	False				False	0	Bb.I	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
30.0	2.0	7.5	46	-2	B	-1.0	2.5	0	3	8	4.0	1.0	1/16	True	-2	3.0	3.0	3.0	3a	2	15/4	False	False				False	0	Bb.I	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
32.0	2.0	8.0	46	-2	B	-1.0	3.0	3	3	8	4.0	1.0	1/16	True	-2	3.0	3.0	3.0	3a	2	4	False	False				False	0	Bb.I	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
34.0	2.0	8.5	46	-2	B	-1.0	3.5	0	3	8	4.0	1.0	1/16	True	-2	3.0	3.0	3.0	3a	2	17/4	False	False				False	0	Bb.I	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
36.0	12.0	9.0	46	-2	B	-1.0	1.0	1	3	8	4.0	1.0	3/8	True	-2	4.0	4.0	4.0	4a	2	9/2	False	False				False	0	Bb.I	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
42.0	2.0	10.5	65	-1	F	0.0	2.5	0	3	8	2.0	1.0	1/16	True	-2	4.0	4.0	4.0	4a	4	21/4	False	False				False	0	Bb.I	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	1	1	1	True	False	False
44.0	2.0	11.0	70	-2	B	-1.0	3.0	3	3	8	2.0	1.0	1/16	True	-2	4.0	4.0	4.0	4a	4	11/2	False	False				False	0	Bb.I	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
46.0	2.0	11.5	74	2	D	0.0	3.5	0	3	8	2.0	1.0	1/16	True	-2	4.0	4.0	4.0	4a	5	23/4	False	False				False	0	Bb.I	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	4	4	4	True	False	False
