onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
1272.0	2.0	318.0	56	-4	A	-1.0	1.0	1	4	4	3.0	1.0	1/8	True	-6	86.0	86.0	85.0	85a	3	318	False	True				False	256		viio		Bb	bVI		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	bVI	bVI, major	vii		bVI	bVI	False	viio	viio, major		viio, major		vii	-2	-6	-6	-2	2	2	True	False	False
1272.0	1.0	318.0	80	-4	A	-1.0	1.0	1	4	4	2.0	1.0	1/16	True	-6	86.0	86.0	85.0	85a	5	318	False	True				False	256		viio		Bb	bVI		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	bVI	bVI, major	vii		bVI	bVI	False	viio	viio, major		viio, major		vii	-2	-6	-6	-2	2	2	True	False	False
1272.0	2.0	318.0	83	-7	C	-1.0	1.0	1	4	4	1.0	1.0	1/8	True	-6	86.0	86.0	85.0	85a	6	318	False	True				False	256		viio		Bb	bVI		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	bVI	bVI, major	vii		bVI	bVI	False	viio	viio, major		viio, major		vii	-2	-6	-6	-5	-1	-1	True	False	False
1273.0	1.0	318.25	82	-2	B	-1.0	1.25	0	4	4	2.0	1.0	1/16	True	-6	86.0	86.0	85.0	85a	5	1273/4	False	False				False	256		viio		Bb	bVI		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	bVI	bVI, major	vii		bVI	bVI	False	viio	viio, major		viio, major		vii	-2	-6	-6	0	4	4	False	False	False
1274.0	2.0	318.5	51	-3	E	-1.0	1.5	0	4	4	4.0	1.0	1/8	True	-6	86.0	86.0	85.0	85a	3	637/2	False	True				False	257		V43/V		Bb	bVI		V43/V		V		43		V	Mm7	False	False	(3, 0, 2, 6)	()	2	3	major	major	bVI	bVI, major	V/V	V	V/bVI	bIII	False	V43/V	V43/V, major		V43/V, major	V	V	-2	-6	-5	-1	3	2	True	False	True
1274.0	2.0	318.5	68	-4	A	-1.0	1.5	0	4	4	3.0	1.0	1/8	True	-6	86.0	86.0	85.0	85a	4	637/2	False	True				False	257		V43/V		Bb	bVI		V43/V		V		43		V	Mm7	False	False	(3, 0, 2, 6)	()	2	3	major	major	bVI	bVI, major	V/V	V	V/bVI	bIII	False	V43/V	V43/V, major		V43/V, major	V	V	-2	-6	-5	-2	2	1	True	True	False
1274.0	1.0	318.5	80	-4	A	-1.0	1.5	0	4	4	2.0	1.0	1/16	True	-6	86.0	86.0	85.0	85a	5	637/2	False	True				False	257		V43/V		Bb	bVI		V43/V		V		43		V	Mm7	False	False	(3, 0, 2, 6)	()	2	3	major	major	bVI	bVI, major	V/V	V	V/bVI	bIII	False	V43/V	V43/V, major		V43/V, major	V	V	-2	-6	-5	-2	2	1	True	True	False
1274.0	2.0	318.5	84	0	C	0.0	1.5	0	4	4	1.0	1.0	1/8	True	-6	86.0	86.0	85.0	85a	6	637/2	False	True				False	257		V43/V		Bb	bVI		V43/V		V		43		V	Mm7	False	False	(3, 0, 2, 6)	()	2	3	major	major	bVI	bVI, major	V/V	V	V/bVI	bIII	False	V43/V	V43/V, major		V43/V, major	V	V	-2	-6	-5	2	6	5	True	False	False
1275.0	1.0	318.75	78	-6	G	-1.0	1.75	0	4	4	2.0	1.0	1/16	True	-6	86.0	86.0	85.0	85a	5	1275/4	False	False				False	257		V43/V		Bb	bVI		V43/V		V		43		V	Mm7	False	False	(3, 0, 2, 6)	()	2	3	major	major	bVI	bVI, major	V/V	V	V/bVI	bIII	False	V43/V	V43/V, major		V43/V, major	V	V	-2	-6	-5	-4	0	-1	True	False	False
1276.0	2.0	319.0	49	-5	D	-1.0	2.0	2	4	4	3.0	1.0	1/8	True	-6	86.0	86.0	85.0	85a	3	319	False	True				False	258		V		Bb	bVI		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	bVI	bVI, major	V		bVI	bVI	False	V	V, major		V, major		V	-2	-6	-6	-3	1	1	True	True	True
1276.0	2.0	319.0	49	-5	D	-1.0	2.0	2	4	4	4.0	1.0	1/8	True	-6	86.0	86.0	85.0	85a	3	319	False	True				False	258		V		Bb	bVI		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	bVI	bVI, major	V		bVI	bVI	False	V	V, major		V, major		V	-2	-6	-6	-3	1	1	True	True	True
1276.0	1.0	319.0	77	-1	F	0.0	2.0	2	4	4	2.0	1.0	1/16	True	-6	86.0	86.0	85.0	85a	5	319	False	True				False	258		V		Bb	bVI		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	bVI	bVI, major	V		bVI	bVI	False	V	V, major		V, major		V	-2	-6	-6	1	5	5	True	False	False
1276.0	4.0	319.0	85	-5	D	-1.0	2.0	2	4	4	1.0	1.0	1/4	True	-6	86.0	86.0	85.0	85a	6	319	False	True				False	258		V		Bb	bVI		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	bVI	bVI, major	V		bVI	bVI	False	V	V, major		V, major		V	-2	-6	-6	-3	1	1	True	True	True
1277.0	1.0	319.25	78	-6	G	-1.0	2.25	0	4	4	2.0	1.0	1/16	True	-6	86.0	86.0	85.0	85a	5	1277/4	False	False				False	258		V		Bb	bVI		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	bVI	bVI, major	V		bVI	bVI	False	V	V, major		V, major		V	-2	-6	-6	-4	0	0	False	False	False
1278.0	2.0	319.5	48	0	C	0.0	2.5	0	4	4	4.0	1.0	1/8	True	-6	86.0	86.0	85.0	85a	3	639/2	False	True				False	259		VM2		Bb	bVI		VM2		V	M	2			MM7	False	False	(6, 1, 5, 2)	()	1	6	major	major	bVI	bVI, major	V		bVI	bVI	False	VM2	VM2, major		VM2, major		V	-2	-6	-6	2	6	6	True	False	True
1278.0	2.0	319.5	56	-4	A	-1.0	2.5	0	4	4	3.0	1.0	1/8	True	-6	86.0	86.0	85.0	85a	3	639/2	False	True				False	259		VM2		Bb	bVI		VM2		V	M	2			MM7	False	False	(6, 1, 5, 2)	()	1	6	major	major	bVI	bVI, major	V		bVI	bVI	False	VM2	VM2, major		VM2, major		V	-2	-6	-6	-2	2	2	True	False	False
1278.0	1.0	319.5	77	-1	F	0.0	2.5	0	4	4	2.0	1.0	1/16	True	-6	86.0	86.0	85.0	85a	5	639/2	False	True				False	259		VM2		Bb	bVI		VM2		V	M	2			MM7	False	False	(6, 1, 5, 2)	()	1	6	major	major	bVI	bVI, major	V		bVI	bVI	False	VM2	VM2, major		VM2, major		V	-2	-6	-6	1	5	5	True	False	False
1279.0	1.0	319.75	75	-3	E	-1.0	2.75	0	4	4	2.0	1.0	1/16	True	-6	86.0	86.0	85.0	85a	5	1279/4	False	False				False	259		VM2		Bb	bVI		VM2		V	M	2			MM7	False	False	(6, 1, 5, 2)	()	1	6	major	major	bVI	bVI, major	V		bVI	bVI	False	VM2	VM2, major		VM2, major		V	-2	-6	-6	-1	3	3	False	False	False
1280.0	2.0	320.0	47	-7	C	-1.0	3.0	3	4	4	4.0	1.0	1/8	True	-6	86.0	86.0	85.0	85a	3	320	False	True				False	260		V2		Bb	bVI		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	bVI	bVI, major	V		bVI	bVI	False	V2	V2, major		V2, major		V	-2	-6	-6	-5	-1	-1	True	False	True
1280.0	2.0	320.0	49	-5	D	-1.0	3.0	3	4	4	3.0	1.0	1/8	True	-6	86.0	86.0	85.0	85a	3	320	False	True				False	260		V2		Bb	bVI		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	bVI	bVI, major	V		bVI	bVI	False	V2	V2, major		V2, major		V	-2	-6	-6	-3	1	1	True	True	False
1280.0	1.0	320.0	73	-5	D	-1.0	3.0	3	4	4	2.0	1.0	1/16	True	-6	86.0	86.0	85.0	85a	5	320	False	True				False	260		V2		Bb	bVI		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	bVI	bVI, major	V		bVI	bVI	False	V2	V2, major		V2, major		V	-2	-6	-6	-3	1	1	True	True	False
1280.0	2.0	320.0	85	-5	D	-1.0	3.0	3	4	4	1.0	1.0	1/8	True	-6	86.0	86.0	85.0	85a	6	320	False	True				False	260		V2		Bb	bVI		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	bVI	bVI, major	V		bVI	bVI	False	V2	V2, major		V2, major		V	-2	-6	-6	-3	1	1	True	True	False
1281.0	1.0	320.25	75	-3	E	-1.0	3.25	0	4	4	2.0	1.0	1/16	True	-6	86.0	86.0	85.0	85a	5	1281/4	False	False				False	260		V2		Bb	bVI		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	bVI	bVI, major	V		bVI	bVI	False	V2	V2, major		V2, major		V	-2	-6	-6	-1	3	3	False	False	False
1282.0	2.0	320.5	46	-2	B	-1.0	3.5	0	4	4	4.0	1.0	1/8	True	-6	86.0	86.0	85.0	85a	2	641/2	False	True				False	261		vi43		Bb	bVI		vi43		vi		43			mm7	False	False	(4, 1, 3, 0)	()	3	4	major	major	bVI	bVI, major	vi		bVI	bVI	False	vi43	vi43, major		vi43, major		vi	-2	-6	-6	0	4	4	True	False	True
1282.0	2.0	320.5	61	-5	D	-1.0	3.5	0	4	4	3.0	1.0	1/8	True	-6	86.0	86.0	85.0	85a	4	641/2	False	True				False	261		vi43		Bb	bVI		vi43		vi		43			mm7	False	False	(4, 1, 3, 0)	()	3	4	major	major	bVI	bVI, major	vi		bVI	bVI	False	vi43	vi43, major		vi43, major		vi	-2	-6	-6	-3	1	1	True	False	False
1282.0	1.0	320.5	73	-5	D	-1.0	3.5	0	4	4	2.0	1.0	1/16	True	-6	86.0	86.0	85.0	85a	5	641/2	False	True				False	261		vi43		Bb	bVI		vi43		vi		43			mm7	False	False	(4, 1, 3, 0)	()	3	4	major	major	bVI	bVI, major	vi		bVI	bVI	False	vi43	vi43, major		vi43, major		vi	-2	-6	-6	-3	1	1	True	False	False
1282.0	2.0	320.5	87	-3	E	-1.0	3.5	0	4	4	1.0	1.0	1/8	True	-6	86.0	86.0	85.0	85a	6	641/2	False	True				False	261		vi43		Bb	bVI		vi43		vi		43			mm7	False	False	(4, 1, 3, 0)	()	3	4	major	major	bVI	bVI, major	vi		bVI	bVI	False	vi43	vi43, major		vi43, major		vi	-2	-6	-6	-1	3	3	True	True	False
1283.0	1.0	320.75	71	-7	C	-1.0	3.75	0	4	4	2.0	1.0	1/16	True	-6	86.0	86.0	85.0	85a	5	1283/4	False	False				False	261		vi43		Bb	bVI		vi43		vi		43			mm7	False	False	(4, 1, 3, 0)	()	3	4	major	major	bVI	bVI, major	vi		bVI	bVI	False	vi43	vi43, major		vi43, major		vi	-2	-6	-6	-5	-1	-1	False	False	False
1284.0	2.0	321.0	44	-4	A	-1.0	4.0	4	4	4	4.0	1.0	1/8	True	-6	86.0	86.0	85.0	85a	2	321	False	True				False	262		iii2		Bb	bVI		iii2		iii		2			mm7	False	False	(2, 4, 1, 5)	()	4	2	major	major	bVI	bVI, major	iii		bVI	bVI	False	iii2	iii2, major		iii2, major		iii	-2	-6	-6	-2	2	2	True	False	True
1284.0	2.0	321.0	49	-5	D	-1.0	4.0	4	4	4	3.0	1.0	1/8	True	-6	86.0	86.0	85.0	85a	3	321	False	True				False	262		iii2		Bb	bVI		iii2		iii		2			mm7	False	False	(2, 4, 1, 5)	()	4	2	major	major	bVI	bVI, major	iii		bVI	bVI	False	iii2	iii2, major		iii2, major		iii	-2	-6	-6	-3	1	1	True	False	False
1284.0	1.0	321.0	70	-2	B	-1.0	4.0	4	4	4	2.0	1.0	1/16	True	-6	86.0	86.0	85.0	85a	4	321	False	True				False	262		iii2		Bb	bVI		iii2		iii		2			mm7	False	False	(2, 4, 1, 5)	()	4	2	major	major	bVI	bVI, major	iii		bVI	bVI	False	iii2	iii2, major		iii2, major		iii	-2	-6	-6	0	4	4	True	True	False
1284.0	4.0	321.0	89	-1	F	0.0	4.0	4	4	4	1.0	1.0	1/4	True	-6	86.0	86.0	85.0	85a	6	321	False	True				False	262		iii2		Bb	bVI		iii2		iii		2			mm7	False	False	(2, 4, 1, 5)	()	4	2	major	major	bVI	bVI, major	iii		bVI	bVI	False	iii2	iii2, major		iii2, major		iii	-2	-6	-6	1	5	5	True	False	False
1285.0	1.0	321.25	71	-7	C	-1.0	4.25	0	4	4	2.0	1.0	1/16	True	-6	86.0	86.0	85.0	85a	5	1285/4	False	False				False	262		iii2		Bb	bVI		iii2		iii		2			mm7	False	False	(2, 4, 1, 5)	()	4	2	major	major	bVI	bVI, major	iii		bVI	bVI	False	iii2	iii2, major		iii2, major		iii	-2	-6	-6	-5	-1	-1	False	False	False
1286.0	2.0	321.5	42	-6	G	-1.0	4.5	0	4	4	4.0	1.0	1/8	True	-6	86.0	86.0	85.0	85a	2	643/2	False	True				False	263		IM7		Bb	bVI		IM7		I	M	7			MM7	False	False	(0, 4, 1, 5)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	IM7	IM7, major		IM7, major		I	-2	-6	-6	-4	0	0	True	True	True
1286.0	2.0	321.5	61	-5	D	-1.0	4.5	0	4	4	3.0	1.0	1/8	True	-6	86.0	86.0	85.0	85a	4	643/2	False	True				False	263		IM7		Bb	bVI		IM7		I	M	7			MM7	False	False	(0, 4, 1, 5)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	IM7	IM7, major		IM7, major		I	-2	-6	-6	-3	1	1	True	False	False
1286.0	1.0	321.5	70	-2	B	-1.0	4.5	0	4	4	2.0	1.0	1/16	True	-6	86.0	86.0	85.0	85a	4	643/2	False	True				False	263		IM7		Bb	bVI		IM7		I	M	7			MM7	False	False	(0, 4, 1, 5)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	IM7	IM7, major		IM7, major		I	-2	-6	-6	0	4	4	True	False	False
1287.0	1.0	321.75	68	-4	A	-1.0	4.75	0	4	4	2.0	1.0	1/16	True	-6	86.0	86.0	85.0	85a	4	1287/4	False	False				False	263		IM7		Bb	bVI		IM7		I	M	7			MM7	False	False	(0, 4, 1, 5)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	IM7	IM7, major		IM7, major		I	-2	-6	-6	-2	2	2	False	False	False
1288.0	2.0	322.0	41	-1	F	0.0	1.0	1	4	4	4.0	1.0	1/8	True	-6	87.0	87.0	86.0	86a	2	322	False	True				False	264		V6		Bb	bVI		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	bVI	bVI, major	V		bVI	bVI	False	V6	V6, major		V6, major		V	-2	-6	-6	1	5	5	True	False	True
1288.0	2.0	322.0	49	-5	D	-1.0	1.0	1	4	4	3.0	1.0	1/8	True	-6	87.0	87.0	86.0	86a	3	322	False	True				False	264		V6		Bb	bVI		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	bVI	bVI, major	V		bVI	bVI	False	V6	V6, major		V6, major		V	-2	-6	-6	-3	1	1	True	True	False
1288.0	1.0	322.0	68	-4	A	-1.0	1.0	1	4	4	2.0	1.0	1/16	True	-6	87.0	87.0	86.0	86a	4	322	False	True				False	264		V6		Bb	bVI		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	bVI	bVI, major	V		bVI	bVI	False	V6	V6, major		V6, major		V	-2	-6	-6	-2	2	2	True	False	False
1288.0	2.0	322.0	89	-1	F	0.0	1.0	1	4	4	1.0	1.0	1/8	True	-6	87.0	87.0	86.0	86a	6	322	False	True				False	264		V6		Bb	bVI		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	bVI	bVI, major	V		bVI	bVI	False	V6	V6, major		V6, major		V	-2	-6	-6	1	5	5	True	False	True
1289.0	1.0	322.25	70	-2	B	-1.0	1.25	0	4	4	2.0	1.0	1/16	True	-6	87.0	87.0	86.0	86a	4	1289/4	False	False				False	264		V6		Bb	bVI		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	bVI	bVI, major	V		bVI	bVI	False	V6	V6, major		V6, major		V	-2	-6	-6	0	4	4	False	False	False
1290.0	2.0	322.5	39	-3	E	-1.0	1.5	0	4	4	4.0	1.0	1/8	True	-6	87.0	87.0	86.0	86a	2	645/2	False	True				False	265		vi7		Bb	bVI		vi7		vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	bVI	bVI, major	vi		bVI	bVI	False	vi7	vi7, major		vi7, major		vi	-2	-6	-6	-1	3	3	True	True	True
1290.0	2.0	322.5	61	-5	D	-1.0	1.5	0	4	4	3.0	1.0	1/8	True	-6	87.0	87.0	86.0	86a	4	645/2	False	True				False	265		vi7		Bb	bVI		vi7		vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	bVI	bVI, major	vi		bVI	bVI	False	vi7	vi7, major		vi7, major		vi	-2	-6	-6	-3	1	1	True	False	False
1290.0	1.0	322.5	68	-4	A	-1.0	1.5	0	4	4	2.0	1.0	1/16	True	-6	87.0	87.0	86.0	86a	4	645/2	False	True				False	265		vi7		Bb	bVI		vi7		vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	bVI	bVI, major	vi		bVI	bVI	False	vi7	vi7, major		vi7, major		vi	-2	-6	-6	-2	2	2	False	False	False
1290.0	2.0	322.5	90	-6	G	-1.0	1.5	0	4	4	1.0	1.0	1/8	True	-6	87.0	87.0	86.0	86a	6	645/2	False	True				False	265		vi7		Bb	bVI		vi7		vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	bVI	bVI, major	vi		bVI	bVI	False	vi7	vi7, major		vi7, major		vi	-2	-6	-6	-4	0	0	True	False	False
1291.0	1.0	322.75	66	-6	G	-1.0	1.75	0	4	4	2.0	1.0	1/16	True	-6	87.0	87.0	86.0	86a	4	1291/4	False	False				False	265		vi7		Bb	bVI		vi7		vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	bVI	bVI, major	vi		bVI	bVI	False	vi7	vi7, major		vi7, major		vi	-2	-6	-6	-4	0	0	True	False	False
1292.0	2.0	323.0	37	-5	D	-1.0	2.0	2	4	4	4.0	1.0	1/8	True	-6	87.0	87.0	86.0	86a	2	323	False	True				False	266		V		Bb	bVI		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	bVI	bVI, major	V		bVI	bVI	False	V	V, major		V, major		V	-2	-6	-6	-3	1	1	True	True	True
1292.0	2.0	323.0	49	-5	D	-1.0	2.0	2	4	4	3.0	1.0	1/8	True	-6	87.0	87.0	86.0	86a	3	323	False	True				False	266		V		Bb	bVI		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	bVI	bVI, major	V		bVI	bVI	False	V	V, major		V, major		V	-2	-6	-6	-3	1	1	True	True	True
1292.0	1.0	323.0	65	-1	F	0.0	2.0	2	4	4	2.0	1.0	1/16	True	-6	87.0	87.0	86.0	86a	4	323	False	True				False	266		V		Bb	bVI		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	bVI	bVI, major	V		bVI	bVI	False	V	V, major		V, major		V	-2	-6	-6	1	5	5	True	False	False
1292.0	4.0	323.0	92	-4	A	-1.0	2.0	2	4	4	1.0	1.0	1/4	True	-6	87.0	87.0	86.0	86a	6	323	False	True				False	266		V		Bb	bVI		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	bVI	bVI, major	V		bVI	bVI	False	V	V, major		V, major		V	-2	-6	-6	-2	2	2	True	False	False
1293.0	1.0	323.25	66	-6	G	-1.0	2.25	0	4	4	2.0	1.0	1/16	True	-6	87.0	87.0	86.0	86a	4	1293/4	False	False				False	266		V		Bb	bVI		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	bVI	bVI, major	V		bVI	bVI	False	V	V, major		V, major		V	-2	-6	-6	-4	0	0	False	False	False
1294.0	2.0	323.5	36	0	C	0.0	2.5	0	4	4	4.0	1.0	1/8	True	-6	87.0	87.0	86.0	86a	2	647/2	False	True				False	267		V6/V		Bb	bVI		V6/V		V		6		V	M	False	False	(6, 3, 2)	()	2	6	major	major	bVI	bVI, major	V/V	V	V/bVI	bIII	False	V6/V	V6/V, major		V6/V, major	V	V	-2	-6	-5	2	6	5	True	False	True
1294.0	2.0	323.5	56	-4	A	-1.0	2.5	0	4	4	3.0	1.0	1/8	True	-6	87.0	87.0	86.0	86a	3	647/2	False	True				False	267		V6/V		Bb	bVI		V6/V		V		6		V	M	False	False	(6, 3, 2)	()	2	6	major	major	bVI	bVI, major	V/V	V	V/bVI	bIII	False	V6/V	V6/V, major		V6/V, major	V	V	-2	-6	-5	-2	2	1	True	True	False
1294.0	1.0	323.5	65	-1	F	0.0	2.5	0	4	4	2.0	1.0	1/16	True	-6	87.0	87.0	86.0	86a	4	647/2	False	True				False	267		V6/V		Bb	bVI		V6/V		V		6		V	M	False	False	(6, 3, 2)	()	2	6	major	major	bVI	bVI, major	V/V	V	V/bVI	bIII	False	V6/V	V6/V, major		V6/V, major	V	V	-2	-6	-5	1	5	4	False	False	False
1295.0	1.0	323.75	63	-3	E	-1.0	2.75	0	4	4	2.0	1.0	1/16	True	-6	87.0	87.0	86.0	86a	4	1295/4	False	False				False	267		V6/V		Bb	bVI		V6/V		V		6		V	M	False	False	(6, 3, 2)	()	2	6	major	major	bVI	bVI, major	V/V	V	V/bVI	bIII	False	V6/V	V6/V, major		V6/V, major	V	V	-2	-6	-5	-1	3	2	True	False	False
1296.0	2.0	324.0	47	-7	C	-1.0	3.0	3	4	4	4.0	1.0	1/8	True	-6	87.0	87.0	86.0	86a	3	324	False	True				False	268		V2		Bb	bVI		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	bVI	bVI, major	V		bVI	bVI	False	V2	V2, major		V2, major		V	-2	-6	-6	-5	-1	-1	True	False	True
1296.0	2.0	324.0	53	-1	F	0.0	3.0	3	4	4	3.0	1.0	1/8	True	-6	87.0	87.0	86.0	86a	3	324	False	True				False	268		V2		Bb	bVI		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	bVI	bVI, major	V		bVI	bVI	False	V2	V2, major		V2, major		V	-2	-6	-6	1	5	5	True	False	False
1296.0	1.0	324.0	61	-5	D	-1.0	3.0	3	4	4	2.0	1.0	1/16	True	-6	87.0	87.0	86.0	86a	4	324	False	True				False	268		V2		Bb	bVI		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	bVI	bVI, major	V		bVI	bVI	False	V2	V2, major		V2, major		V	-2	-6	-6	-3	1	1	True	True	False
1296.0	2.0	324.0	92	-4	A	-1.0	3.0	3	4	4	1.0	1.0	1/8	True	-6	87.0	87.0	86.0	86a	6	324	False	True				False	268		V2		Bb	bVI		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	bVI	bVI, major	V		bVI	bVI	False	V2	V2, major		V2, major		V	-2	-6	-6	-2	2	2	True	False	False
1297.0	1.0	324.25	63	-3	E	-1.0	3.25	0	4	4	2.0	1.0	1/16	True	-6	87.0	87.0	86.0	86a	4	1297/4	False	False				False	268		V2		Bb	bVI		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	bVI	bVI, major	V		bVI	bVI	False	V2	V2, major		V2, major		V	-2	-6	-6	-1	3	3	False	False	False
1298.0	2.0	324.5	44	-4	A	-1.0	3.5	0	4	4	4.0	1.0	1/8	True	-6	87.0	87.0	86.0	86a	2	649/2	False	True				False	269		V64		Bb	bVI		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	bVI	bVI, major	V		bVI	bVI	False	V64	V64, major		V64, major		V	-2	-6	-6	-2	2	2	True	False	True
1298.0	1.0	324.5	61	-5	D	-1.0	3.5	0	4	4	2.0	1.0	1/16	True	-6	87.0	87.0	86.0	86a	4	649/2	False	True				False	269		V64		Bb	bVI		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	bVI	bVI, major	V		bVI	bVI	False	V64	V64, major		V64, major		V	-2	-6	-6	-3	1	1	True	True	False
1298.0	2.0	324.5	61	-5	D	-1.0	3.5	0	4	4	3.0	1.0	1/8	True	-6	87.0	87.0	86.0	86a	4	649/2	False	True				False	269		V64		Bb	bVI		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	bVI	bVI, major	V		bVI	bVI	False	V64	V64, major		V64, major		V	-2	-6	-6	-3	1	1	True	True	False
1298.0	2.0	324.5	77	-1	F	0.0	3.5	0	4	4	1.0	1.0	1/8	True	-6	87.0	87.0	86.0	86a	5	649/2	False	True				False	269		V64		Bb	bVI		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	bVI	bVI, major	V		bVI	bVI	False	V64	V64, major		V64, major		V	-2	-6	-6	1	5	5	True	False	False
1299.0	1.0	324.75	59	-7	C	-1.0	3.75	0	4	4	2.0	1.0	1/16	True	-6	87.0	87.0	86.0	86a	4	1299/4	False	False				False	269		V64		Bb	bVI		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	bVI	bVI, major	V		bVI	bVI	False	V64	V64, major		V64, major		V	-2	-6	-6	-5	-1	-1	False	False	False
1300.0	2.0	325.0	42	-6	G	-1.0	4.0	4	4	4	4.0	1.0	1/8	True	-6	87.0	87.0	86.0	86a	2	325	False	True				False	270		I		Bb	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-2	-6	-6	-4	0	0	True	True	True
1300.0	2.0	325.0	49	-5	D	-1.0	4.0	4	4	4	3.0	1.0	1/8	True	-6	87.0	87.0	86.0	86a	3	325	False	True				False	270		I		Bb	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-2	-6	-6	-3	1	1	True	False	False
1300.0	1.0	325.0	58	-2	B	-1.0	4.0	4	4	4	2.0	1.0	1/16	True	-6	87.0	87.0	86.0	86a	3	325	False	True				False	270		I		Bb	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-2	-6	-6	0	4	4	True	False	False
1300.0	2.0	325.0	78	-6	G	-1.0	4.0	4	4	4	1.0	1.0	1/8	True	-6	87.0	87.0	86.0	86a	5	325	False	True				False	270		I		Bb	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-2	-6	-6	-4	0	0	True	True	True
1301.0	1.0	325.25	59	-7	C	-1.0	4.25	0	4	4	2.0	1.0	1/16	True	-6	87.0	87.0	86.0	86a	4	1301/4	False	False				False	270		I		Bb	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-2	-6	-6	-5	-1	-1	False	False	False
