onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
32	4	65	-1	F	0	4	2	1	2	True	1.0	0	3	3	3	3a	16	1/2	False	4	True				False	6	i	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
34	2	57	3	A	0	4	2	2	1	True	1.5	0	3	3	3	3a	17	1/4	False	3	False				False	6	i	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
36	4	59	5	B	0	4	2	2	1	True	2.0	0	3	3	3	3a	18	1/2	False	3	True				False	7	IV6	d	i		IV6	IV		6			M	True	True	(3, 0, -1)	()	-1	3	minor	minor	i	i, minor	IV		i	i	True	IV6	IV6, minor		IV6, minor		IV	2	2	2	3	3	3	True	False	True
36	4	62	2	D	0	4	2	1	2	True	2.0	0	3	3	3	3a	18	1/2	False	4	True				False	7	IV6	d	i		IV6	IV		6			M	True	True	(3, 0, -1)	()	-1	3	minor	minor	i	i, minor	IV		i	i	True	IV6	IV6, minor		IV6, minor		IV	2	2	2	0	0	0	True	False	False
40	8	60	0	C	0	4	2	2	1	True	3.0	0	3	3	3	3a	20	1	False	4	True				False	8	VII	d	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	2	2	2	-2	-2	-2	True	True	True
40	4	64	4	E	0	4	2	1	2	True	3.0	0	3	3	3	3a	20	1/2	False	4	True				False	8	VII	d	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	2	2	2	2	2	2	True	False	False
44	2	53	-1	F	0	4	2	2	2	True	4.0	0	3	3	3	3a	22	1/4	False	3	True				False	9	III	d	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	2	2	2	-3	-3	-3	True	True	True
44	4	65	-1	F	0	4	2	1	2	True	4.0	0	3	3	3	3a	22	1/2	False	4	True				False	9	III	d	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	2	2	2	-3	-3	-3	True	True	True
44	4	69	3	A	0	4	2	1	1	True	4.0	0	3	3	3	3a	22	1/2	False	4	True				False	9	III	d	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	2	2	2	1	1	1	True	False	False
46	2	52	4	E	0	4	2	2	2	True	4.5	0	3	3	3	3a	23	1/4	False	3	False				False	9	III	d	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	2	2	2	2	2	2	False	False	False
48	2	50	2	D	0	4	2	2	2	True	1.0	0	4	4	4	4a	24	1/4	False	3	True				False	10	ii%65/v	d	i		ii%65/v	ii	%	65		v	%7	True	True	(0, -3, 1, 3)	()	3	0	minor	minor	i	i, minor	ii/v	v	v/i	v	True	ii%65/v	ii%65/v, minor		ii%65/v, minor	v	v	2	2	3	0	0	-1	True	False	True
48	8	59	5	B	0	4	2	2	1	True	1.0	0	4	4	4	4a	24	1	False	3	True				False	10	ii%65/v	d	i		ii%65/v	ii	%	65		v	%7	True	True	(0, -3, 1, 3)	()	3	0	minor	minor	i	i, minor	ii/v	v	v/i	v	True	ii%65/v	ii%65/v, minor		ii%65/v, minor	v	v	2	2	3	3	3	2	True	True	False
48	4	69	3	A	0	4	2	1	1	True	1.0	0	4	4	4	4a	24	1/2	False	4	True				False	10	ii%65/v	d	i		ii%65/v	ii	%	65		v	%7	True	True	(0, -3, 1, 3)	()	3	0	minor	minor	i	i, minor	ii/v	v	v/i	v	True	ii%65/v	ii%65/v, minor		ii%65/v, minor	v	v	2	2	3	1	1	0	True	False	False
50	1	48	0	C	0	4	2	2	2	True	1.5	0	4	4	4	4a	25	1/8	False	3	False				False	10	ii%65/v	d	i		ii%65/v	ii	%	65		v	%7	True	True	(0, -3, 1, 3)	()	3	0	minor	minor	i	i, minor	ii/v	v	v/i	v	True	ii%65/v	ii%65/v, minor		ii%65/v, minor	v	v	2	2	3	-2	-2	-3	False	False	False
51	1	50	2	D	0	4	2	2	2	True	1.75	0	4	4	4	4a	51/2	1/8	False	3	False				False	10	ii%65/v	d	i		ii%65/v	ii	%	65		v	%7	True	True	(0, -3, 1, 3)	()	3	0	minor	minor	i	i, minor	ii/v	v	v/i	v	True	ii%65/v	ii%65/v, minor		ii%65/v, minor	v	v	2	2	3	0	0	-1	True	False	True
52	4	52	4	E	0	4	2	2	2	True	2.0	0	4	4	4	4a	26	1/2	False	3	True				False	11	V/v	d	i		V/v	V				v	M	True	True	(2, 6, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V/v, minor	v	v	2	2	3	2	2	1	True	True	True
52	4	68	8	G	1	4	2	1	1	True	2.0	0	4	4	4	4a	26	1/2	False	4	True				False	11	V/v	d	i		V/v	V				v	M	True	True	(2, 6, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V/v, minor	v	v	2	2	3	6	6	5	True	False	False
56	2	53	-1	F	0	4	2	2	2	True	3.0	0	4	4	4	4a	28	1/4	False	3	True				False	12	VI/v	d	i		VI/v	VI				v	M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	VI/v	v	v/i	v	True	VI/v	VI/v, minor		VI/v, minor	v	v	2	2	3	-3	-3	-4	True	True	True
56	8	57	3	A	0	4	2	2	1	True	3.0	0	4	4	4	4a	28	1	False	3	True				False	12	VI/v	d	i		VI/v	VI				v	M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	VI/v	v	v/i	v	True	VI/v	VI/v, minor		VI/v, minor	v	v	2	2	3	1	1	0	True	False	False
56	4	69	3	A	0	4	2	1	1	True	3.0	0	4	4	4	4a	28	1/2	False	4	True				False	12	VI/v	d	i		VI/v	VI				v	M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	VI/v	v	v/i	v	True	VI/v	VI/v, minor		VI/v, minor	v	v	2	2	3	1	1	0	True	False	False
58	2	52	4	E	0	4	2	2	2	True	3.5	0	4	4	4	4a	29	1/4	False	3	False				False	12	VI/v	d	i		VI/v	VI				v	M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	VI/v	v	v/i	v	True	VI/v	VI/v, minor		VI/v, minor	v	v	2	2	3	2	2	1	False	False	False
60	2	50	2	D	0	4	2	2	2	True	4.0	0	4	4	4	4a	30	1/4	False	3	True				False	13	v6	d	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	2	2	2	0	0	0	False	False	False
60	4	57	3	A	0	4	2	1	2	True	4.0	0	4	4	4	4a	30	1/2	False	3	True				False	13	v6	d	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	2	2	2	1	1	1	True	True	False
60	4	72	0	C	0	4	2	1	1	True	4.0	0	4	4	4	4a	30	1/2	False	5	True				False	13	v6	d	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	2	2	2	-2	-2	-2	True	False	True
62	2	48	0	C	0	4	2	2	2	True	4.5	0	4	4	4	4a	31	1/4	False	3	False				False	13	v6	d	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	2	2	2	-2	-2	-2	True	False	True
64	4	50	2	D	0	4	2	2	2	True	1.0	0	5	5	5	5a	32	1/2	False	3	True				False	14	ii%65/v	d	i		ii%65/v	ii	%	65		v	%7	True	True	(0, -3, 1, 3)	()	3	0	minor	minor	i	i, minor	ii/v	v	v/i	v	True	ii%65/v	ii%65/v, minor		ii%65/v, minor	v	v	2	2	3	0	0	-1	True	False	True
64	4	57	3	A	0	4	2	1	2	True	1.0	0	5	5	5	5a	32	1/2	False	3	True				False	14	ii%65/v	d	i		ii%65/v	ii	%	65		v	%7	True	True	(0, -3, 1, 3)	()	3	0	minor	minor	i	i, minor	ii/v	v	v/i	v	True	ii%65/v	ii%65/v, minor		ii%65/v, minor	v	v	2	2	3	1	1	0	True	False	False
64	8	71	5	B	0	4	2	1	1	True	1.0	0	5	5	5	5a	32	1	False	4	True				False	14	ii%65/v	d	i		ii%65/v	ii	%	65		v	%7	True	True	(0, -3, 1, 3)	()	3	0	minor	minor	i	i, minor	ii/v	v	v/i	v	True	ii%65/v	ii%65/v, minor		ii%65/v, minor	v	v	2	2	3	3	3	2	True	True	False
68	4	52	4	E	0	4	2	2	2	True	2.0	0	5	5	5	5a	34	1/2	False	3	True				False	15	V/v	d	i		V/v	V				v	M	True	True	(2, 6, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V/v, minor	v	v	2	2	3	2	2	1	True	True	True
68	4	56	8	G	1	4	2	1	2	True	2.0	0	5	5	5	5a	34	1/2	False	3	True				False	15	V/v	d	i		V/v	V				v	M	True	True	(2, 6, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V/v, minor	v	v	2	2	3	6	6	5	True	False	False
72	4	57	3	A	0	4	2	1	2	True	3.0	0	5	5	5	5a	36	1/2	False	3	True			}{	True	16	v}{	d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	1	1	1	True	True	True
72	2	60	0	C	0	4	2	2	1	True	3.0	0	5	5	5	5a	36	1/4	False	4	True			}{	True	16	v}{	d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	-2	-2	-2	True	False	False
72	8	69	3	A	0	4	2	1	1	True	3.0	0	5	5	5	5a	36	1	False	4	True			}{	True	16	v}{	d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	1	1	1	True	True	True
74	2	62	2	D	0	4	2	2	1	True	3.5	0	5	5	5	5a	37	1/4	False	4	False				False	16	v}{	d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	0	0	0	False	False	False
76	4	57	3	A	0	4	2	2	2	True	4.0	0	5	5	5	5a	38	1/2	False	3	False				False	16	v}{	d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	1	1	1	True	True	True
76	4	60	0	C	0	4	2	1	2	True	4.0	0	5	5	5	5a	38	1/2	False	4	False				False	16	v}{	d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	-2	-2	-2	True	False	False
76	2	64	4	E	0	4	2	2	1	True	4.0	0	5	5	5	5a	38	1/4	False	4	False				False	16	v}{	d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	2	2	2	True	False	False
78	1	65	-1	F	0	4	2	2	1	True	4.5	0	5	5	5	5a	39	1/8	False	4	False				False	16	v}{	d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	-3	-3	-3	False	False	False
79	1	64	4	E	0	4	2	2	1	True	4.75	0	5	5	5	5a	79/2	1/8	False	4	False				False	16	v}{	d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	2	2	2	True	False	False
80	4	57	3	A	0	4	2	2	2	False	1.0	0	6	6	6	6a	40	1/2	False	3	True				False	17	ii%2/v	d	i		ii%2/v	ii	%	2		v	%7	True	True	(1, 3, 0, -3)	()	3	1	minor	minor	i	i, minor	ii/v	v	v/i	v	True	ii%2/v	ii%2/v, minor		ii%2/v, minor	v	v	2	2	3	1	1	0	True	False	True
80	8	59	5	B	0	4	2	1	2	True	1.0	0	6	6	6	6a	40	1	False	3	True				False	17	ii%2/v	d	i		ii%2/v	ii	%	2		v	%7	True	True	(1, 3, 0, -3)	()	3	1	minor	minor	i	i, minor	ii/v	v	v/i	v	True	ii%2/v	ii%2/v, minor		ii%2/v, minor	v	v	2	2	3	3	3	2	True	True	False
80	4	62	2	D	0	4	2	2	1	True	1.0	0	6	6	6	6a	40	1/2	False	4	True				False	17	ii%2/v	d	i		ii%2/v	ii	%	2		v	%7	True	True	(1, 3, 0, -3)	()	3	1	minor	minor	i	i, minor	ii/v	v	v/i	v	True	ii%2/v	ii%2/v, minor		ii%2/v, minor	v	v	2	2	3	0	0	-1	True	False	False
84	4	55	1	G	0	4	2	2	2	True	2.0	0	6	6	6	6a	42	1/2	False	3	True				False	18	ii6	d	i		ii6	ii		6			m	True	True	(-1, 3, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii6	ii6, minor		ii6, minor		ii	2	2	2	-1	-1	-1	True	False	True
84	6	64	4	E	0	4	2	2	1	True	2.0	0	6	6	6	6a	42	3/4	False	4	True				False	18	ii6	d	i		ii6	ii		6			m	True	True	(-1, 3, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii6	ii6, minor		ii6, minor		ii	2	2	2	2	2	2	True	True	False
88	4	53	-1	F	0	4	2	2	2	True	3.0	0	6	6	6	6a	44	1/2	False	3	True				False	19	i6	d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	-3	-3	-3	True	False	True
88	8	57	3	A	0	4	2	1	2	True	3.0	0	6	6	6	6a	44	1	False	3	True				False	19	i6	d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	1	1	1	True	False	False
90	2	62	2	D	0	4	2	2	1	True	3.5	0	6	6	6	6a	45	1/4	False	4	False				False	19	i6	d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	0	0	0	True	True	False
92	4	50	2	D	0	4	2	2	2	True	4.0	0	6	6	6	6a	46	1/2	False	3	True				False	20	i	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
92	4	62	2	D	0	4	2	2	1	True	4.0	0	6	6	6	6a	46	1/2	False	4	True				False	20	i	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
92	4	69	3	A	0	4	2	1	1	True	4.0	0	6	6	6	6a	46	1/2	False	4	True				False	20	i	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
96	8	52	4	E	0	4	2	2	2	True	1.0	0	7	7	7	7a	48	1	False	3	True				False	21	ii(64)	d	i		ii(64)	ii			64		m	True	True	(2, 1, -2)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii	ii, minor		ii(64), minor		ii	2	2	2	2	2	2	True	True	True
96	4	60	0	C	0	4	2	2	1	True	1.0	0	7	7	7	7a	48	1/2	False	4	True				False	21	ii(64)	d	i		ii(64)	ii			64		m	True	True	(2, 1, -2)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii	ii, minor		ii(64), minor		ii	2	2	2	-2	-2	-2	True	False	False
96	4	69	3	A	0	4	2	1	1	False	1.0	0	7	7	7	7a	48	1/2	False	4	True				False	21	ii(64)	d	i		ii(64)	ii			64		m	True	True	(2, 1, -2)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii	ii, minor		ii(64), minor		ii	2	2	2	1	1	1	True	False	False
100	4	59	5	B	0	4	2	2	1	True	2.0	0	7	7	7	7a	50	1/2	False	3	True				False	22	ii	d	i		ii	ii					m	True	True	(2, -1, 3)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii	ii, minor		ii, minor		ii	2	2	2	3	3	3	True	False	False
100	4	67	1	G	0	4	2	1	1	True	2.0	0	7	7	7	7a	50	1/2	False	4	True				False	22	ii	d	i		ii	ii					m	True	True	(2, -1, 3)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii	ii, minor		ii, minor		ii	2	2	2	-1	-1	-1	True	False	False
104	4	53	-1	F	0	4	2	2	2	True	3.0	0	7	7	7	7a	52	1/2	False	3	True				False	23	IV/VII	d	i		IV/VII	IV				VII	M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	IV/VII	VII	VII/i	VII	False	IV/VII	IV/VII, minor		IV/VII, minor	VII	VII	2	2	0	-3	-3	-1	True	True	True
104	2	57	3	A	0	4	2	2	1	True	3.0	0	7	7	7	7a	52	1/4	False	3	True				False	23	IV/VII	d	i		IV/VII	IV				VII	M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	IV/VII	VII	VII/i	VII	False	IV/VII	IV/VII, minor		IV/VII, minor	VII	VII	2	2	0	1	1	3	True	False	False
104	4	65	-1	F	0	4	2	1	1	True	3.0	0	7	7	7	7a	52	1/2	False	4	True				False	23	IV/VII	d	i		IV/VII	IV				VII	M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	IV/VII	VII	VII/i	VII	False	IV/VII	IV/VII, minor		IV/VII, minor	VII	VII	2	2	0	-3	-3	-1	True	True	True
106	4	60	0	C	0	4	2	2	1	True	3.5	0	7	7	7	7a	53	1/2	False	4	False				False	23	IV/VII	d	i		IV/VII	IV				VII	M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	IV/VII	VII	VII/i	VII	False	IV/VII	IV/VII, minor		IV/VII, minor	VII	VII	2	2	0	-2	-2	0	True	False	False
108	4	55	1	G	0	4	2	2	2	True	4.0	0	7	7	7	7a	54	1/2	False	3	True				False	24	V(4)/VII	d	i		V(4)/VII	V			4	VII	M	True	True	(-1, -2, 0)	()	-1	-1	minor	minor	i	i, minor	V/VII	VII	VII/i	VII	False	V/VII	V/VII, minor		V(4)/VII, minor	VII	VII	2	2	0	-1	-1	1	True	True	True
108	4	62	2	D	0	4	2	1	1	True	4.0	0	7	7	7	7a	54	1/2	False	4	True				False	24	V(4)/VII	d	i		V(4)/VII	V			4	VII	M	True	True	(-1, -2, 0)	()	-1	-1	minor	minor	i	i, minor	V/VII	VII	VII/i	VII	False	V/VII	V/VII, minor		V(4)/VII, minor	VII	VII	2	2	0	0	0	2	True	False	False
110	2	59	5	B	0	4	2	2	1	True	4.5	0	7	7	7	7a	55	1/4	False	3	True				False	25	V/VII	d	i		V/VII	V				VII	M	True	True	(-1, 3, 0)	()	-1	-1	minor	minor	i	i, minor	V/VII	VII	VII/i	VII	False	V/VII	V/VII, minor		V/VII, minor	VII	VII	2	2	0	3	3	5	True	False	False
112	8	60	0	C	0	4	2	2	1	True	1.0	0	8	8	8	8a	56	1	False	4	True			}	True	26	VII}	d	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	2	2	2	-2	-2	-2	True	True	True
112	4	64	4	E	0	4	2	1	1	True	1.0	0	8	8	8	8a	56	1/2	False	4	True			}	True	26	VII}	d	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	2	2	2	2	2	2	True	False	False
116	4	57	3	A	0	4	2	2	2	True	2.0	0	8	8	8	8a	58	1/2	False	3	True			{	False	27	v{	d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	1	1	1	True	True	True
116	2	72	0	C	0	4	2	1	1	True	2.0	0	8	8	8	8a	58	1/4	False	5	True			{	False	27	v{	d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	-2	-2	-2	True	False	False
118	2	71	5	B	0	4	2	1	1	True	2.5	0	8	8	8	8a	59	1/4	False	4	False				False	27	v{	d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	3	3	3	False	False	False
120	4	57	3	A	0	4	2	2	2	True	3.0	0	8	8	8	8a	60	1/2	False	3	True				False	28	#viio(2)/v	d	i		#viio(2)/v	#vii	o		2	v	o	True	True	(1, 3, 0)	()	6	1	minor	minor	i	i, minor	#vii/v	v	v/i	v	True	#viio/v	#viio/v, minor		#viio(2)/v, minor	v	v	2	2	3	1	1	0	True	False	True
120	8	62	2	D	0	4	2	2	1	True	3.0	0	8	8	8	8a	60	1	False	4	True				False	28	#viio(2)/v	d	i		#viio(2)/v	#vii	o		2	v	o	True	True	(1, 3, 0)	()	6	1	minor	minor	i	i, minor	#vii/v	v	v/i	v	True	#viio/v	#viio/v, minor		#viio(2)/v, minor	v	v	2	2	3	0	0	-1	True	False	False
120	2	69	3	A	0	4	2	1	1	True	3.0	0	8	8	8	8a	60	1/4	False	4	True				False	28	#viio(2)/v	d	i		#viio(2)/v	#vii	o		2	v	o	True	True	(1, 3, 0)	()	6	1	minor	minor	i	i, minor	#vii/v	v	v/i	v	True	#viio/v	#viio/v, minor		#viio(2)/v, minor	v	v	2	2	3	1	1	0	True	False	True
122	1	67	1	G	0	4	2	1	1	True	3.5	0	8	8	8	8a	61	1/8	False	4	False				False	28	#viio(2)/v	d	i		#viio(2)/v	#vii	o		2	v	o	True	True	(1, 3, 0)	()	6	1	minor	minor	i	i, minor	#vii/v	v	v/i	v	True	#viio/v	#viio/v, minor		#viio(2)/v, minor	v	v	2	2	3	-1	-1	-2	False	False	False
123	1	69	3	A	0	4	2	1	1	True	3.75	0	8	8	8	8a	123/2	1/8	False	4	False				False	28	#viio(2)/v	d	i		#viio(2)/v	#vii	o		2	v	o	True	True	(1, 3, 0)	()	6	1	minor	minor	i	i, minor	#vii/v	v	v/i	v	True	#viio/v	#viio/v, minor		#viio(2)/v, minor	v	v	2	2	3	1	1	0	True	False	True
