onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	16	60	0	C	0	4	2	2	1	True	1.0	0	1	1	1	1a	0	1	True	4	True			{	False	0	C.I{	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
0	12	64	4	E	0	4	2	1	2	True	1.0	0	1	1	1	1a	0	3/4	True	4	True			{	False	0	C.I{	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
0	12	67	1	G	0	4	2	1	1	True	1.0	0	1	1	1	1a	0	3/4	True	4	True			{	False	0	C.I{	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
8	8	48	0	C	0	4	2	2	2	True	2.0	0	1	1	1	1a	2	1/2	False	3	False				False	0	C.I{	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
12	2	65	-1	F	0	4	2	1	2	True	2.5	0	1	1	1	1a	3	1/8	False	4	False				False	0	C.I{	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	-1	-1	-1	False	False	False
12	4	69	3	A	0	4	2	1	1	True	2.5	0	1	1	1	1a	3	1/4	False	4	False				False	0	C.I{	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	3	3	3	False	False	False
14	2	64	4	E	0	4	2	1	2	True	2.75	0	1	1	1	1a	7/2	1/8	False	4	False				False	0	C.I{	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
16	16	55	1	G	0	4	2	2	2	True	3.0	0	1	1	1	1a	4	1	False	3	True				False	1	V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	1	1	1	True	True	True
16	8	59	5	B	0	4	2	2	1	True	3.0	0	1	1	1	1a	4	1/2	False	3	True				False	1	V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	5	5	5	True	False	False
16	8	62	2	D	0	4	2	1	2	True	3.0	0	1	1	1	1a	4	1/2	False	4	True				False	1	V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	2	2	2	True	False	False
16	8	71	5	B	0	4	2	1	1	True	3.0	0	1	1	1	1a	4	1/2	False	4	True				False	1	V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	5	5	5	True	False	False
24	8	64	4	E	0	4	2	2	1	True	4.0	0	1	1	1	1a	6	1/2	False	4	True				False	2	iii6	C	I		iii6	iii		6			m	False	False	(1, 5, 4)	()	4	1	major	major	I	I, major	iii		I	I	False	iii6	iii6, major		iii6, major		iii	0	0	0	4	4	4	True	True	False
24	8	67	1	G	0	4	2	1	2	True	4.0	0	1	1	1	1a	6	1/2	False	4	True				False	2	iii6	C	I		iii6	iii		6			m	False	False	(1, 5, 4)	()	4	1	major	major	I	I, major	iii		I	I	False	iii6	iii6, major		iii6, major		iii	0	0	0	1	1	1	True	False	True
24	4	71	5	B	0	4	2	1	1	True	4.0	0	1	1	1	1a	6	1/4	False	4	True				False	2	iii6	C	I		iii6	iii		6			m	False	False	(1, 5, 4)	()	4	1	major	major	I	I, major	iii		I	I	False	iii6	iii6, major		iii6, major		iii	0	0	0	5	5	5	True	False	False
28	4	71	5	B	0	4	2	1	1	True	4.5	0	1	1	1	1a	7	1/4	False	4	False				False	2	iii6	C	I		iii6	iii		6			m	False	False	(1, 5, 4)	()	4	1	major	major	I	I, major	iii		I	I	False	iii6	iii6, major		iii6, major		iii	0	0	0	5	5	5	True	False	False
32	8	55	1	G	0	4	2	2	2	True	1.0	0	2	2	2	2a	8	1/2	False	3	True				False	3	V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	1	1	1	True	True	True
32	8	62	2	D	0	4	2	2	1	True	1.0	0	2	2	2	2a	8	1/2	False	4	True				False	3	V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	2	2	2	True	False	False
32	4	67	1	G	0	4	2	1	2	False	1.0	0	2	2	2	2a	8	1/4	False	4	True				False	3	V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	1	1	1	True	True	True
32	8	71	5	B	0	4	2	1	1	True	1.0	0	2	2	2	2a	8	1/2	False	4	True				False	3	V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	5	5	5	True	False	False
36	4	67	1	G	0	4	2	1	2	True	1.5	0	2	2	2	2a	9	1/4	False	4	False				False	3	V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	1	1	1	True	True	True
40	8	57	3	A	0	4	2	2	2	True	2.0	0	2	2	2	2a	10	1/2	False	3	True				False	4	ii/V	C	I		ii/V	ii				V	m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	ii/V	V	V/I	V	False	ii/V	ii/V, major		ii/V, major	V	V	0	0	1	3	3	2	True	True	True
40	8	60	0	C	0	4	2	2	1	True	2.0	0	2	2	2	2a	10	1/2	False	4	True				False	4	ii/V	C	I		ii/V	ii				V	m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	ii/V	V	V/I	V	False	ii/V	ii/V, major		ii/V, major	V	V	0	0	1	0	0	-1	True	False	False
40	4	64	4	E	0	4	2	1	2	True	2.0	0	2	2	2	2a	10	1/4	False	4	True				False	4	ii/V	C	I		ii/V	ii				V	m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	ii/V	V	V/I	V	False	ii/V	ii/V, major		ii/V, major	V	V	0	0	1	4	4	3	True	False	False
40	8	72	0	C	0	4	2	1	1	True	2.0	0	2	2	2	2a	10	1/2	False	5	True				False	4	ii/V	C	I		ii/V	ii				V	m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	ii/V	V	V/I	V	False	ii/V	ii/V, major		ii/V, major	V	V	0	0	1	0	0	-1	True	False	False
44	4	66	6	F	1	4	2	1	2	True	2.5	0	2	2	2	2a	11	1/4	False	4	True				False	5	viio6/V	C	I		viio6/V	vii	o	6		V	o	False	False	(3, 0, 6)	()	6	3	major	major	I	I, major	vii/V	V	V/I	V	False	viio6/V	viio6/V, major		viio6/V, major	V	V	0	0	1	6	6	5	True	True	False
48	8	55	1	G	0	4	2	2	2	True	3.0	0	2	2	2	2a	12	1/2	False	3	True				False	6	V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	1	1	1	True	True	True
48	8	62	2	D	0	4	2	2	1	True	3.0	0	2	2	2	2a	12	1/2	False	4	True				False	6	V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	2	2	2	True	False	False
48	16	67	1	G	0	4	2	1	2	True	3.0	0	2	2	2	2a	12	1	False	4	True				False	6	V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	1	1	1	True	True	True
48	8	71	5	B	0	4	2	1	1	True	3.0	0	2	2	2	2a	12	1/2	False	4	True				False	6	V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	5	5	5	True	False	False
56	8	52	4	E	0	4	2	2	2	True	4.0	0	2	2	2	2a	14	1/2	False	3	True				False	7	I6	C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	4	4	4	True	False	True
56	4	60	0	C	0	4	2	2	1	True	4.0	0	2	2	2	2a	14	1/4	False	4	True				False	7	I6	C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	0	0	0	True	True	False
56	8	76	4	E	0	4	2	1	1	True	4.0	0	2	2	2	2a	14	1/2	False	5	True				False	7	I6	C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	4	4	4	True	False	True
60	4	59	5	B	0	4	2	2	1	True	4.5	0	2	2	2	2a	15	1/4	False	3	False				False	7	I6	C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	5	5	5	False	False	False
64	12	53	-1	F	0	4	2	2	2	True	1.0	0	3	3	3	3a	16	3/4	False	3	True				False	8	ii6(2)	C	I		ii6(2)	ii		6	2		m	False	False	(-1, 3, 4)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6(2), major		ii	0	0	0	-1	-1	-1	True	False	True
64	4	57	3	A	0	4	2	2	1	True	1.0	0	3	3	3	3a	16	1/4	False	3	True				False	8	ii6(2)	C	I		ii6(2)	ii		6	2		m	False	False	(-1, 3, 4)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6(2), major		ii	0	0	0	3	3	3	True	False	False
