onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	8	50	2	D	0	4	2	2	1	True	1.0	0	1	1	1	1a	0	1	True	3	True			{	False	0	d.i{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
8	4	53	-1	F	0	4	2	2	1	True	3.0	0	1	1	1	1a	4	1/2	False	3	False				False	0	d.i{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
12	4	55	1	G	0	4	2	2	1	True	4.0	0	1	1	1	1a	6	1/2	False	3	False				False	0	d.i{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-1	-1	-1	False	False	False
16	4	57	3	A	0	4	2	2	1	True	1.0	0	2	2	2	2a	8	1/2	False	3	False				False	0	d.i{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
20	2	53	-1	F	0	4	2	2	1	True	2.0	0	2	2	2	2a	10	1/4	False	3	True				False	1	III		d	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	2	2	2	-3	-3	-3	True	True	True
20	4	69	3	A	0	4	2	1	2	True	2.0	0	2	2	2	2a	10	1/2	False	4	True				False	1	III		d	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	2	2	2	1	1	1	True	False	False
22	2	55	1	G	0	4	2	2	1	True	2.5	0	2	2	2	2a	11	1/4	False	3	False				False	1	III		d	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	2	2	2	-1	-1	-1	False	False	False
24	2	57	3	A	0	4	2	2	1	True	3.0	0	2	2	2	2a	12	1/4	False	3	True				False	2	III6		d	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	2	2	2	1	1	1	True	False	True
24	4	65	-1	F	0	4	2	1	2	True	3.0	0	2	2	2	2a	12	1/2	False	4	True				False	2	III6		d	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	2	2	2	-3	-3	-3	True	True	False
26	2	59	5	B	0	4	2	2	1	True	3.5	0	2	2	2	2a	13	1/4	False	3	False				False	2	III6		d	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	2	2	2	3	3	3	False	False	False
28	4	60	0	C	0	4	2	2	1	True	4.0	0	2	2	2	2a	14	1/2	False	4	True				False	3	VII		d	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	2	2	2	-2	-2	-2	True	True	True
28	4	64	4	E	0	4	2	1	2	True	4.0	0	2	2	2	2a	14	1/2	False	4	True				False	3	VII		d	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	2	2	2	2	2	2	True	False	False
32	4	58	-2	B	-1	4	2	2	1	True	1.0	0	3	3	3	3a	16	1/2	False	3	True				False	4	VI		d	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	2	2	2	-4	-4	-4	True	True	True
32	4	62	2	D	0	4	2	1	2	True	1.0	0	3	3	3	3a	16	1/2	False	4	True				False	4	VI		d	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	2	2	2	0	0	0	True	False	False
36	4	50	2	D	0	4	2	2	2	True	2.0	0	3	3	3	3a	18	1/2	False	3	True				False	5	i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
36	8	57	3	A	0	4	2	2	1	True	2.0	0	3	3	3	3a	18	1	False	3	True				False	5	i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
36	2	65	-1	F	0	4	2	1	2	True	2.0	0	3	3	3	3a	18	1/4	False	4	True				False	5	i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
38	2	64	4	E	0	4	2	1	2	True	2.5	0	3	3	3	3a	19	1/4	False	4	False				False	5	i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	2	2	2	False	False	False
40	4	53	-1	F	0	4	2	2	2	True	3.0	0	3	3	3	3a	20	1/2	False	3	True				False	6	i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	-3	-3	-3	True	False	True
40	2	62	2	D	0	4	2	1	2	True	3.0	0	3	3	3	3a	20	1/4	False	4	True				False	6	i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	0	0	0	True	True	False
42	2	60	0	C	0	4	2	1	2	True	3.5	0	3	3	3	3a	21	1/4	False	4	False				False	6	i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	-2	-2	-2	False	False	False
44	4	55	1	G	0	4	2	2	1	True	4.0	0	3	3	3	3a	22	1/2	False	3	True				False	7	IV		d	i		IV	IV					M	True	True	(-1, 3, 0)	()	-1	-1	minor	minor	i	i, minor	IV		i	i	True	IV	IV, minor		IV, minor		IV	2	2	2	-1	-1	-1	True	True	True
44	4	55	1	G	0	4	2	2	2	True	4.0	0	3	3	3	3a	22	1/2	False	3	True				False	7	IV		d	i		IV	IV					M	True	True	(-1, 3, 0)	()	-1	-1	minor	minor	i	i, minor	IV		i	i	True	IV	IV, minor		IV, minor		IV	2	2	2	-1	-1	-1	True	True	True
44	4	59	5	B	0	4	2	1	2	True	4.0	0	3	3	3	3a	22	1/2	False	3	True				False	7	IV		d	i		IV	IV					M	True	True	(-1, 3, 0)	()	-1	-1	minor	minor	i	i, minor	IV		i	i	True	IV	IV, minor		IV, minor		IV	2	2	2	3	3	3	True	False	False
