onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	16	45	3	A	0	4	4	2	2	True	1.0	0	1	1	1	1a	0	1	True	2	True			{	False	0	a.i{	a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
2	2	69	3	A	0	4	4	1	1	True	1.5	0	1	1	1	1a	1/2	1/8	False	4	False				False	0	a.i{	a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
4	2	64	4	E	0	4	4	1	1	True	2.0	0	1	1	1	1a	1	1/8	False	4	False				False	0	a.i{	a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	1	1	1	True	False	False
6	1	60	0	C	0	4	4	1	1	True	2.5	0	1	1	1	1a	3/2	1/16	False	4	False				False	0	a.i{	a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	-3	-3	-3	True	False	False
7	1	62	2	D	0	4	4	1	1	True	2.75	0	1	1	1	1a	7/4	1/16	False	4	False				False	0	a.i{	a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	-1	-1	-1	False	False	False
8	8	64	4	E	0	4	4	1	1	True	3.0	0	1	1	1	1a	2	1/2	False	4	False				False	0	a.i{	a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	1	1	1	True	False	False
10	2	59	5	B	0	4	4	1	2	True	3.5	0	1	1	1	1a	5/2	1/8	False	3	False				False	0	a.i{	a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	2	2	2	False	False	False
12	4	60	0	C	0	4	4	1	2	True	4.0	0	1	1	1	1a	3	1/4	False	4	False				False	0	a.i{	a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	-3	-3	-3	True	False	False
14	2	56	8	G	1	4	4	2	1	True	4.5	0	1	1	1	1a	7/2	1/8	False	3	False				False	0	a.i{	a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	5	5	5	False	False	False
16	8	57	3	A	0	4	4	2	1	True	1.0	0	2	2	2	2a	4	1/2	False	3	False				False	0	a.i{	a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
16	8	60	0	C	0	4	4	1	2	False	1.0	0	2	2	2	2a	4	1/2	False	4	False				False	0	a.i{	a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	-3	-3	-3	True	False	False
16	8	64	4	E	0	4	4	1	1	False	1.0	0	2	2	2	2a	4	1/2	False	4	False				False	0	a.i{	a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	1	1	1	True	False	False
18	2	52	4	E	0	4	4	2	2	True	1.5	0	2	2	2	2a	9/2	1/8	False	3	False				False	0	a.i{	a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	1	1	1	True	False	False
20	2	53	-1	F	0	4	4	2	2	True	2.0	0	2	2	2	2a	5	1/8	False	3	True				False	1	iv7(9)	a	i		iv7(9)	iv		7	9		mm7	True	True	(-1, -4, 0, -3)	(1,)	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7(9), minor		iv	3	3	3	-4	-4	-4	True	False	False
22	2	50	2	D	0	4	4	2	2	True	2.5	0	2	2	2	2a	11/2	1/8	False	3	False				False	1	iv7(9)	a	i		iv7(9)	iv		7	9		mm7	True	True	(-1, -4, 0, -3)	(1,)	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7(9), minor		iv	3	3	3	-1	-1	-1	True	True	True
24	8	52	4	E	0	4	4	2	2	True	3.0	0	2	2	2	2a	6	1/2	False	3	True				False	2	V[V	a	i	V	V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor	V	V, minor		V	3	3	3	1	1	1	True	True	True
24	8	56	8	G	1	4	4	2	1	True	3.0	0	2	2	2	2a	6	1/2	False	3	True				False	2	V[V	a	i	V	V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor	V	V, minor		V	3	3	3	5	5	5	True	False	False
24	8	59	5	B	0	4	4	1	2	True	3.0	0	2	2	2	2a	6	1/2	False	3	True				False	2	V[V	a	i	V	V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor	V	V, minor		V	3	3	3	2	2	2	True	False	False
26	2	76	4	E	0	4	4	1	1	True	3.5	0	2	2	2	2a	13/2	1/8	False	5	False				False	2	V[V	a	i	V	V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor	V	V, minor		V	3	3	3	1	1	1	True	True	True
28	2	71	5	B	0	4	4	1	1	True	4.0	0	2	2	2	2a	7	1/8	False	4	False				False	2	V[V	a	i	V	V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor	V	V, minor		V	3	3	3	2	2	2	True	False	False
30	1	68	8	G	1	4	4	1	1	True	4.5	0	2	2	2	2a	15/2	1/16	False	4	False				False	2	V[V	a	i	V	V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor	V	V, minor		V	3	3	3	5	5	5	True	False	False
31	1	69	3	A	0	4	4	1	1	True	4.75	0	2	2	2	2a	31/4	1/16	False	4	False				False	2	V[V	a	i	V	V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor	V	V, minor		V	3	3	3	0	0	0	False	False	False
32	16	52	4	E	0	4	4	2	2	True	1.0	0	3	3	3	3a	8	1	False	3	False				False	2	V[V	a	i	V	V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor	V	V, minor		V	3	3	3	1	1	1	True	True	True
32	8	71	5	B	0	4	4	1	1	True	1.0	0	3	3	3	3a	8	1/2	False	4	False				False	2	V[V	a	i	V	V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor	V	V, minor		V	3	3	3	2	2	2	True	False	False
