onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	8	62	2	D	0	4	2	1	2	True	1.0	0	1	1	1	1a	0	1	True	4	True			{	False	0	d.i{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
8	8	65	-1	F	0	4	2	1	2	True	3.0	0	1	1	1	1a	4	1	False	4	False				False	0	d.i{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
12	4	62	2	D	0	4	2	2	1	True	4.0	0	1	1	1	1a	6	1/2	False	4	False				False	0	d.i{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
16	4	59	5	B	0	4	2	2	1	True	1.0	0	2	2	2	2a	8	1/2	False	3	True				False	1	IV6		d	i		IV6	IV		6			M	True	True	(3, 0, -1)	()	-1	3	minor	minor	i	i, minor	IV		i	i	True	IV6	IV6, minor		IV6, minor		IV	2	2	2	3	3	3	True	False	True
16	8	67	1	G	0	4	2	1	2	True	1.0	0	2	2	2	2a	8	1	False	4	True				False	1	IV6		d	i		IV6	IV		6			M	True	True	(3, 0, -1)	()	-1	3	minor	minor	i	i, minor	IV		i	i	True	IV6	IV6, minor		IV6, minor		IV	2	2	2	-1	-1	-1	True	True	False
20	4	58	-2	B	-1	4	2	2	1	True	2.0	0	2	2	2	2a	10	1/2	False	3	True				False	2	iv6		d	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	2	2	2	-4	-4	-4	True	False	True
24	4	57	3	A	0	4	2	2	1	True	3.0	0	2	2	2	2a	12	1/2	False	3	True				False	3	v		d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	1	1	1	True	True	True
24	8	69	3	A	0	4	2	1	2	True	3.0	0	2	2	2	2a	12	1	False	4	True				False	3	v		d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	1	1	1	True	True	True
28	4	65	-1	F	0	4	2	2	1	True	4.0	0	2	2	2	2a	14	1/2	False	4	True				False	4	III	i6	d	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	2	2	2	-3	-3	-3	True	True	True
28	4	69	3	A	0	4	2	1	1	True	4.0	0	2	2	2	2a	14	1/2	False	4	True				False	4	III	i6	d	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	2	2	2	1	1	1	True	False	False
32	4	65	-1	F	0	4	2	2	1	False	1.0	0	3	3	3	3a	16	1/2	False	4	True				False	5	VII6(4)		d	i		VII6(4)	VII		6	4		M	True	True	(-3, -1, -2)	()	-2	-3	minor	minor	i	i, minor	VII		i	i	True	VII6	VII6, minor		VII6(4), minor		VII	2	2	2	-3	-3	-3	True	False	True
32	8	67	1	G	0	4	2	1	2	True	1.0	0	3	3	3	3a	16	1	False	4	True				False	5	VII6(4)		d	i		VII6(4)	VII		6	4		M	True	True	(-3, -1, -2)	()	-2	-3	minor	minor	i	i, minor	VII		i	i	True	VII6	VII6, minor		VII6(4), minor		VII	2	2	2	-1	-1	-1	True	False	False
32	4	72	0	C	0	4	2	1	1	True	1.0	0	3	3	3	3a	16	1/2	False	5	True				False	5	VII6(4)		d	i		VII6(4)	VII		6	4		M	True	True	(-3, -1, -2)	()	-2	-3	minor	minor	i	i, minor	VII		i	i	True	VII6	VII6, minor		VII6(4), minor		VII	2	2	2	-2	-2	-2	True	True	False
36	4	64	4	E	0	4	2	2	1	True	2.0	0	3	3	3	3a	18	1/2	False	4	True				False	6	#viio6		d	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	2	2	2	2	2	2	True	False	True
36	4	73	7	C	1	4	2	1	1	True	2.0	0	3	3	3	3a	18	1/2	False	5	True				False	6	#viio6		d	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	2	2	2	5	5	5	True	True	False
40	8	62	2	D	0	4	2	2	1	True	3.0	0	3	3	3	3a	20	1	False	4	True				False	7	i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
40	8	65	-1	F	0	4	2	1	2	True	3.0	0	3	3	3	3a	20	1	False	4	True				False	7	i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
40	2	74	2	D	0	4	2	1	1	True	3.0	0	3	3	3	3a	20	1/4	False	5	True				False	7	i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
42	1	72	0	C	0	4	2	1	1	True	3.5	0	3	3	3	3a	21	1/8	False	5	False				False	7	i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-2	-2	-2	False	False	False
43	1	71	5	B	0	4	2	1	1	True	3.75	0	3	3	3	3a	43/2	1/8	False	4	False				False	7	i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	3	3	3	False	False	False
44	2	69	3	A	0	4	2	1	1	True	4.0	0	3	3	3	3a	22	1/4	False	4	False				False	7	i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
46	2	71	5	B	0	4	2	1	1	True	4.5	0	3	3	3	3a	23	1/4	False	4	False				False	7	i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	3	3	3	False	False	False
48	8	60	0	C	0	4	2	2	1	True	1.0	0	4	4	4	4a	24	1	False	4	True				False	8	VII	v6	d	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	2	2	2	-2	-2	-2	True	True	True
48	8	64	4	E	0	4	2	1	2	True	1.0	0	4	4	4	4a	24	1	False	4	True				False	8	VII	v6	d	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	2	2	2	2	2	2	True	False	False
48	2	72	0	C	0	4	2	1	1	True	1.0	0	4	4	4	4a	24	1/4	False	5	True				False	8	VII	v6	d	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	2	2	2	-2	-2	-2	True	True	True
50	2	74	2	D	0	4	2	1	1	True	1.5	0	4	4	4	4a	25	1/4	False	5	False				False	8	VII	v6	d	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	2	2	2	0	0	0	False	False	False
52	4	57	3	A	0	4	2	2	2	True	2.0	0	4	4	4	4a	26	1/2	False	3	True				False	9	v		d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	1	1	1	True	True	True
52	2	76	4	E	0	4	2	1	1	True	2.0	0	4	4	4	4a	26	1/4	False	5	True				False	9	v		d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	2	2	2	True	False	False
54	4	69	3	A	0	4	2	1	1	True	2.5	0	4	4	4	4a	27	1/2	False	4	False				False	9	v		d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	1	1	1	True	True	True
56	4	54	6	F	1	4	2	2	2	True	3.0	0	4	4	4	4a	28	1/2	False	3	True				False	10	I6		d	i		I6	I		6			M	True	True	(4, 1, 0)	()	0	4	minor	minor	i	i, minor	I		i	i	True	I6	I6, minor		I6, minor		I	2	2	2	4	4	4	True	False	True
56	8	62	2	D	0	4	2	1	2	True	3.0	0	4	4	4	4a	28	1	False	4	True				False	10	I6		d	i		I6	I		6			M	True	True	(4, 1, 0)	()	0	4	minor	minor	i	i, minor	I		i	i	True	I6	I6, minor		I6, minor		I	2	2	2	0	0	0	True	True	False
58	1	71	5	B	0	4	2	1	1	True	3.5	0	4	4	4	4a	29	1/8	False	4	False				False	10	I6		d	i		I6	I		6			M	True	True	(4, 1, 0)	()	0	4	minor	minor	i	i, minor	I		i	i	True	I6	I6, minor		I6, minor		I	2	2	2	3	3	3	False	False	False
59	1	72	0	C	0	4	2	1	1	True	3.75	0	4	4	4	4a	59/2	1/8	False	5	False				False	10	I6		d	i		I6	I		6			M	True	True	(4, 1, 0)	()	0	4	minor	minor	i	i, minor	I		i	i	True	I6	I6, minor		I6, minor		I	2	2	2	-2	-2	-2	False	False	False
60	4	53	-1	F	0	4	2	2	2	True	4.0	0	4	4	4	4a	30	1/2	False	3	True				False	11	i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	-3	-3	-3	True	False	True
60	4	57	3	A	0	4	2	2	1	True	4.0	0	4	4	4	4a	30	1/2	False	3	True				False	11	i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	1	1	1	True	False	False
60	4	74	2	D	0	4	2	1	1	True	4.0	0	4	4	4	4a	30	1/2	False	5	True				False	11	i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	0	0	0	True	True	False
64	4	52	4	E	0	4	2	2	2	True	1.0	0	5	5	5	5a	32	1/2	False	3	True				False	12	VII6		d	i		VII6	VII		6			M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	VII		i	i	True	VII6	VII6, minor		VII6, minor		VII	2	2	2	2	2	2	True	False	True
64	4	60	0	C	0	4	2	2	1	True	1.0	0	5	5	5	5a	32	1/2	False	4	True				False	12	VII6		d	i		VII6	VII		6			M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	VII		i	i	True	VII6	VII6, minor		VII6, minor		VII	2	2	2	-2	-2	-2	True	True	False
64	4	67	1	G	0	4	2	1	1	True	1.0	0	5	5	5	5a	32	1/2	False	4	True				False	12	VII6		d	i		VII6	VII		6			M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	VII		i	i	True	VII6	VII6, minor		VII6, minor		VII	2	2	2	-1	-1	-1	True	False	False
68	4	57	3	A	0	4	2	2	2	True	2.0	0	5	5	5	5a	34	1/2	False	3	True				False	13	V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
68	4	61	7	C	1	4	2	2	1	True	2.0	0	5	5	5	5a	34	1/2	False	4	True				False	13	V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	5	5	5	True	False	False
68	2	65	-1	F	0	4	2	1	1	True	2.0	0	5	5	5	5a	34	1/4	False	4	True				False	13	V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	-3	-3	-3	False	False	False
70	2	64	4	E	0	4	2	1	1	True	2.5	0	5	5	5	5a	35	1/4	False	4	False				False	13	V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	2	2	2	True	False	False
72	4	50	2	D	0	4	2	2	2	True	3.0	0	5	5	5	5a	36	1/2	False	3	True			}{	True	14	i}{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
72	4	62	2	D	0	4	2	2	1	True	3.0	0	5	5	5	5a	36	1/2	False	4	True			}{	True	14	i}{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
72	4	65	-1	F	0	4	2	1	1	True	3.0	0	5	5	5	5a	36	1/2	False	4	True			}{	True	14	i}{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
72	8	65	-1	F	0	4	2	1	2	True	3.0	0	5	5	5	5a	36	1	False	4	True			}{	True	14	i}{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
76	4	52	4	E	0	4	2	2	2	True	4.0	0	5	5	5	5a	38	1/2	False	3	True				False	15	VII6(+4)		d	i		VII6(+4)	VII		6	+4		M	True	True	(2, -1, -2)	(-3,)	-2	2	minor	minor	i	i, minor	VII		i	i	True	VII6	VII6, minor		VII6(+4), minor		VII	2	2	2	2	2	2	True	False	True
