onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
28	2	47	5	B	0	3	2	2	2	True	3.0	0	5	5	5	5a	28	1/2	False	2	True				False	9	V43(4)/v	d	i		V43(4)/v	V		43	4	v	Mm7	True	True	(3, 0, 2, 1)	()	2	3	minor	minor	i	i, minor	V/v	v	v/i	v	True	V43/v	V43/v, minor		V43(4)/v, minor	v	v	2	2	3	3	3	2	True	False	True
28	2	62	2	D	0	3	2	1	2	True	3.0	0	5	5	5	5a	28	1/2	False	4	True				False	9	V43(4)/v	d	i		V43(4)/v	V		43	4	v	Mm7	True	True	(3, 0, 2, 1)	()	2	3	minor	minor	i	i, minor	V/v	v	v/i	v	True	V43/v	V43/v, minor		V43(4)/v, minor	v	v	2	2	3	0	0	-1	True	False	False
30	2	48	0	C	0	3	2	2	2	True	1.0	0	6	6	6	6a	30	1/2	False	3	True				False	10	v6	d	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	2	2	2	-2	-2	-2	True	False	True
30	6	57	3	A	0	3	2	2	1	False	1.0	0	6	6	6	6a	30	3/2	False	3	True				False	10	v6	d	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	2	2	2	1	1	1	True	True	False
30	2	64	4	E	0	3	2	1	2	True	1.0	0	6	6	6	6a	30	1/2	False	4	True				False	10	v6	d	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	2	2	2	2	2	2	True	False	False
30	6	64	4	E	0	3	2	1	1	True	1.0	0	6	6	6	6a	30	3/2	False	4	True				False	10	v6	d	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	2	2	2	2	2	2	True	False	False
32	2	47	5	B	0	3	2	2	2	True	2.0	0	6	6	6	6a	32	1/2	False	2	True				False	11	V43(4)/v	d	i		V43(4)/v	V		43	4	v	Mm7	True	True	(3, 0, 2, 1)	()	2	3	minor	minor	i	i, minor	V/v	v	v/i	v	True	V43/v	V43/v, minor		V43(4)/v, minor	v	v	2	2	3	3	3	2	True	False	True
32	2	62	2	D	0	3	2	1	2	True	2.0	0	6	6	6	6a	32	1/2	False	4	True				False	11	V43(4)/v	d	i		V43(4)/v	V		43	4	v	Mm7	True	True	(3, 0, 2, 1)	()	2	3	minor	minor	i	i, minor	V/v	v	v/i	v	True	V43/v	V43/v, minor		V43(4)/v, minor	v	v	2	2	3	0	0	-1	True	False	False
34	2	45	3	A	0	3	2	2	2	True	3.0	0	6	6	6	6a	34	1/2	False	2	True				False	12	v	d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	1	1	1	True	True	True
34	2	60	0	C	0	3	2	1	2	True	3.0	0	6	6	6	6a	34	1/2	False	4	True				False	12	v	d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	-2	-2	-2	True	False	False
36	2	50	2	D	0	3	2	2	2	True	1.0	0	7	7	7	7a	36	1/2	False	3	True				False	13	i	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
36	6	57	3	A	0	3	2	2	1	False	1.0	0	7	7	7	7a	36	3/2	False	3	True				False	13	i	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
36	6	65	-1	F	0	3	2	1	1	True	1.0	0	7	7	7	7a	36	3/2	False	4	True				False	13	i	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
38	2	57	3	A	0	3	2	2	2	True	2.0	0	7	7	7	7a	38	1/2	False	3	True				False	14	III6	d	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	2	2	2	1	1	1	True	False	True
38	4	60	0	C	0	3	2	1	2	True	2.0	0	7	7	7	7a	38	1	False	4	True				False	14	III6	d	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	2	2	2	-2	-2	-2	True	False	False
40	2	55	1	G	0	3	2	2	2	True	3.0	0	7	7	7	7a	40	1/2	False	3	False				False	14	III6	d	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	2	2	2	-1	-1	-1	False	False	False
42	2	53	-1	F	0	3	2	2	2	True	1.0	0	8	8	8	8a	42	1/2	False	3	True				False	15	i6	d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	-3	-3	-3	True	False	True
42	6	57	3	A	0	3	2	2	1	False	1.0	0	8	8	8	8a	42	3/2	False	3	True				False	15	i6	d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	1	1	1	True	False	False
42	6	62	2	D	0	3	2	1	2	True	1.0	0	8	8	8	8a	42	3/2	False	4	True				False	15	i6	d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	0	0	0	True	True	False
44	2	52	4	E	0	3	2	2	2	True	2.0	0	8	8	8	8a	44	1/2	False	3	False				False	15	i6	d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	2	2	2	False	False	False
46	2	50	2	D	0	3	2	2	2	True	3.0	0	8	8	8	8a	46	1/2	False	3	True				False	16	i	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
48	2	49	7	C	1	3	2	2	2	True	1.0	0	9	9	9	9a	48	1/2	False	3	True				False	17	V6	d	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	2	2	2	5	5	5	True	False	True
48	6	57	3	A	0	3	2	2	1	False	1.0	0	9	9	9	9a	48	3/2	False	3	True				False	17	V6	d	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	2	2	2	1	1	1	True	True	False
48	4	64	4	E	0	3	2	1	2	True	1.0	0	9	9	9	9a	48	1	False	4	True				False	17	V6	d	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	2	2	2	2	2	2	True	False	False
50	2	45	3	A	0	3	2	2	2	True	2.0	0	9	9	9	9a	50	1/2	False	2	True				False	18	V	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
52	2	50	2	D	0	3	2	2	2	True	3.0	0	9	9	9	9a	52	1/2	False	3	True				False	19	i	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
52	2	65	-1	F	0	3	2	1	2	True	3.0	0	9	9	9	9a	52	1/2	False	4	True				False	19	i	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
54	2	50	2	D	0	3	2	2	2	False	1.0	0	10	10	10	10a	54	1/2	False	3	True				False	20	V6(4)	d	i		V6(4)	V		6	4		M	True	True	(0, 2, 1)	()	1	0	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6(4), minor		V	2	2	2	0	0	0	True	False	True
54	6	57	3	A	0	3	2	2	1	False	1.0	0	10	10	10	10a	54	3/2	False	3	True				False	20	V6(4)	d	i		V6(4)	V		6	4		M	True	True	(0, 2, 1)	()	1	0	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6(4), minor		V	2	2	2	1	1	1	True	True	False
54	6	64	4	E	0	3	2	1	2	True	1.0	0	10	10	10	10a	54	3/2	False	4	True				False	20	V6(4)	d	i		V6(4)	V		6	4		M	True	True	(0, 2, 1)	()	1	0	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6(4), minor		V	2	2	2	2	2	2	True	False	False
56	4	49	7	C	1	3	2	2	2	True	2.0	0	10	10	10	10a	56	1	False	3	True				False	21	V6	d	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	2	2	2	5	5	5	True	False	True
56	2	69	3	A	0	3	2	1	1	True	2.0	0	10	10	10	10a	56	1/2	False	4	True				False	21	V6	d	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	2	2	2	1	1	1	True	True	False
58	2	67	1	G	0	3	2	1	1	True	3.0	0	10	10	10	10a	58	1/2	False	4	True				False	22	V65	d	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	2	2	2	-1	-1	-1	True	False	False
60	6	50	2	D	0	3	2	2	2	True	1.0	0	11	11	11	11a	60	3/2	False	3	True			}{	True	23	i}{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
60	6	57	3	A	0	3	2	2	1	False	1.0	0	11	11	11	11a	60	3/2	False	3	True			}{	True	23	i}{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
60	6	62	2	D	0	3	2	1	2	True	1.0	0	11	11	11	11a	60	3/2	False	4	True			}{	True	23	i}{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
60	2	65	-1	F	0	3	2	1	1	True	1.0	0	11	11	11	11a	60	1/2	False	4	True			}{	True	23	i}{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
62	2	69	3	A	0	3	2	1	1	True	2.0	0	11	11	11	11a	62	1/2	False	4	False				False	23	i}{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
64	2	71	5	B	0	3	2	1	1	True	3.0	0	11	11	11	11a	64	1/2	False	4	False				False	23	i}{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	3	3	3	False	False	False
66	6	57	3	A	0	3	2	2	1	False	1.0	0	12	12	12	12a	66	3/2	False	3	True				False	24	v	d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	1	1	1	True	True	True
66	3	72	0	C	0	3	2	1	1	True	1.0	0	12	12	12	12a	66	3/4	False	5	True				False	24	v	d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	-2	-2	-2	True	False	False
68	2	69	3	A	0	3	2	1	2	True	2.0	0	12	12	12	12a	68	1/2	False	4	False				False	24	v	d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	1	1	1	True	True	True
69	1	74	2	D	0	3	2	1	1	True	2.5	0	12	12	12	12a	69	1/4	False	5	False				False	24	v	d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	0	0	0	False	False	False
70	2	67	1	G	0	3	2	1	2	True	3.0	0	12	12	12	12a	70	1/2	False	4	True				False	25	v7	d	i		v7	v		7			mm7	True	True	(1, -2, 2, -1)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v7	v7, minor		v7, minor		v	2	2	2	-1	-1	-1	True	False	False
70	2	76	4	E	0	3	2	1	1	True	3.0	0	12	12	12	12a	70	1/2	False	5	True				False	25	v7	d	i		v7	v		7			mm7	True	True	(1, -2, 2, -1)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v7	v7, minor		v7, minor		v	2	2	2	2	2	2	True	False	False
72	6	57	3	A	0	3	2	2	1	False	1.0	0	13	13	13	13a	72	3/2	False	3	True				False	26	V(64)	d	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	2	2	2	1	1	1	True	True	True
72	2	65	-1	F	0	3	2	1	2	True	1.0	0	13	13	13	13a	72	1/2	False	4	True				False	26	V(64)	d	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	2	2	2	-3	-3	-3	True	False	False
72	1	69	3	A	0	3	2	1	1	True	1.0	0	13	13	13	13a	72	1/4	False	4	True				False	26	V(64)	d	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	2	2	2	1	1	1	True	True	True
73	1	71	5	B	0	3	2	1	1	True	1.5	0	13	13	13	13a	73	1/4	False	4	False				False	26	V(64)	d	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	2	2	2	3	3	3	False	False	False
74	2	69	3	A	0	3	2	1	2	True	2.0	0	13	13	13	13a	74	1/2	False	4	False				False	26	V(64)	d	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	2	2	2	1	1	1	True	True	True
74	1	73	7	C	1	3	2	1	1	True	2.0	0	13	13	13	13a	74	1/4	False	5	False				False	26	V(64)	d	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	2	2	2	5	5	5	False	False	False
75	1	74	2	D	0	3	2	1	1	True	2.5	0	13	13	13	13a	75	1/4	False	5	False				False	26	V(64)	d	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	2	2	2	0	0	0	True	False	False
76	2	61	7	C	1	3	2	1	2	True	3.0	0	13	13	13	13a	76	1/2	False	4	True				False	27	V	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	5	5	5	True	False	False
76	2	76	4	E	0	3	2	1	1	True	3.0	0	13	13	13	13a	76	1/2	False	5	True				False	27	V	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	2	2	2	True	False	False
78	6	57	3	A	0	3	2	2	1	False	1.0	0	14	14	14	14a	78	3/2	False	3	True				False	28	V(13)	d	i		V(13)	V			13		M	True	True	(1, 5, 2)	(-3,)	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(13), minor		V	2	2	2	1	1	1	True	True	True
78	4	65	-1	F	0	3	2	1	2	True	1.0	0	14	14	14	14a	78	1	False	4	True				False	28	V(13)	d	i		V(13)	V			13		M	True	True	(1, 5, 2)	(-3,)	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(13), minor		V	2	2	2	-3	-3	-3	False	False	False
78	2	76	4	E	0	3	2	1	1	False	1.0	0	14	14	14	14a	78	1/2	False	5	True				False	28	V(13)	d	i		V(13)	V			13		M	True	True	(1, 5, 2)	(-3,)	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(13), minor		V	2	2	2	2	2	2	True	False	False
80	2	74	2	D	0	3	2	1	1	True	2.0	0	14	14	14	14a	80	1/2	False	5	True				False	29	V(64)	d	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	2	2	2	0	0	0	True	False	False
82	2	64	4	E	0	3	2	1	2	True	3.0	0	14	14	14	14a	82	1/2	False	4	True				False	30	V	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	2	2	2	True	False	False
82	2	73	7	C	1	3	2	1	1	True	3.0	0	14	14	14	14a	82	1/2	False	5	True				False	30	V	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	5	5	5	True	False	False
84	4	50	2	D	0	3	2	2	2	True	1.0	0	15	15	15	15a	84	1	False	3	True			}{	True	31	i}{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
84	6	57	3	A	0	3	2	2	1	False	1.0	0	15	15	15	15a	84	3/2	False	3	True			}{	True	31	i}{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
84	2	65	-1	F	0	3	2	1	2	True	1.0	0	15	15	15	15a	84	1/2	False	4	True			}{	True	31	i}{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
