onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	48	64	4	E	0	4	4	1	1	True	1.0	4	1	1	1	1a	0	1/2	True	4	True				False	0	E.I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
48	48	59	5	B	0	4	4	2	1	True	3.0	4	1	1	1	1a	2	1/2	False	3	True				False	1	V	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	4	4	4	1	1	1	True	True	True
48	48	63	9	D	1	4	4	1	1	True	3.0	4	1	1	1	1a	2	1/2	False	4	True				False	1	V	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	4	4	4	5	5	5	True	False	False
96	48	54	6	F	1	4	4	3	1	True	1.0	4	2	2	2	2a	4	1/2	False	3	True				False	2	ii	E	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	4	4	4	2	2	2	True	True	True
96	48	57	3	A	0	4	4	2	1	True	1.0	4	2	2	2	2a	4	1/2	False	3	True				False	2	ii	E	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	4	4	4	-1	-1	-1	True	False	False
96	48	66	6	F	1	4	4	1	1	True	1.0	4	2	2	2	2a	4	1/2	False	4	True				False	2	ii	E	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	4	4	4	2	2	2	True	True	True
144	48	49	7	C	1	4	4	4	1	True	3.0	4	2	2	2	2a	6	1/2	False	3	True				False	3	vi	E	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	4	4	4	3	3	3	True	True	True
144	48	56	8	G	1	4	4	2	1	True	3.0	4	2	2	2	2a	6	1/2	False	3	True				False	3	vi	E	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	4	4	4	4	4	4	True	False	False
144	48	61	7	C	1	4	4	3	1	True	3.0	4	2	2	2	2a	6	1/2	False	4	True				False	3	vi	E	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	4	4	4	3	3	3	True	True	True
144	48	64	4	E	0	4	4	1	1	True	3.0	4	2	2	2	2a	6	1/2	False	4	True				False	3	vi	E	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	4	4	4	0	0	0	True	False	False
192	48	48	0	C	0	4	4	4	1	True	1.0	4	3	3	3	3a	8	1/2	False	3	True				False	4	viio2	E	I		viio2	vii	o	2			o7	False	False	(-4, 5, 2, -1)	()	5	-4	major	major	I	I, major	vii		I	I	False	viio2	viio2, major		viio2, major		vii	4	4	4	-4	-4	-4	True	False	True
192	48	54	6	F	1	4	4	3	1	True	1.0	4	3	3	3	3a	8	1/2	False	3	True				False	4	viio2	E	I		viio2	vii	o	2			o7	False	False	(-4, 5, 2, -1)	()	5	-4	major	major	I	I, major	vii		I	I	False	viio2	viio2, major		viio2, major		vii	4	4	4	2	2	2	True	False	False
192	48	63	9	D	1	4	4	2	1	True	1.0	4	3	3	3	3a	8	1/2	False	4	True				False	4	viio2	E	I		viio2	vii	o	2			o7	False	False	(-4, 5, 2, -1)	()	5	-4	major	major	I	I, major	vii		I	I	False	viio2	viio2, major		viio2, major		vii	4	4	4	5	5	5	True	True	False
192	48	69	3	A	0	4	4	1	1	True	1.0	4	3	3	3	3a	8	1/2	False	4	True				False	4	viio2	E	I		viio2	vii	o	2			o7	False	False	(-4, 5, 2, -1)	()	5	-4	major	major	I	I, major	vii		I	I	False	viio2	viio2, major		viio2, major		vii	4	4	4	-1	-1	-1	True	False	False
240	24	47	5	B	0	4	4	4	1	True	3.0	4	3	3	3	3a	10	1/4	False	2	True				False	5	I64	E	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	4	4	4	1	1	1	True	False	True
240	24	52	4	E	0	4	4	3	1	True	3.0	4	3	3	3	3a	10	1/4	False	3	True				False	5	I64	E	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	4	4	4	0	0	0	True	True	False
240	24	64	4	E	0	4	4	2	1	True	3.0	4	3	3	3	3a	10	1/4	False	4	True				False	5	I64	E	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	4	4	4	0	0	0	True	True	False
240	24	68	8	G	1	4	4	1	1	True	3.0	4	3	3	3	3a	10	1/4	False	4	True				False	5	I64	E	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	4	4	4	4	4	4	True	False	False
264	24	45	3	A	0	4	4	4	1	True	4.0	4	3	3	3	3a	11	1/4	False	2	True				False	6	ii6(4)	E	I		ii6(4)	ii		6	4		m	False	False	(1, 3, 2)	()	2	1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6(4), major		ii	4	4	4	-1	-1	-1	False	False	False
264	24	54	6	F	1	4	4	3	1	True	4.0	4	3	3	3	3a	11	1/4	False	3	True				False	6	ii6(4)	E	I		ii6(4)	ii		6	4		m	False	False	(1, 3, 2)	()	2	1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6(4), major		ii	4	4	4	2	2	2	True	True	False
264	24	61	7	C	1	4	4	2	1	True	4.0	4	3	3	3	3a	11	1/4	False	4	True				False	6	ii6(4)	E	I		ii6(4)	ii		6	4		m	False	False	(1, 3, 2)	()	2	1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6(4), major		ii	4	4	4	3	3	3	True	False	False
264	18	71	5	B	0	4	4	1	1	True	4.0	4	3	3	3	3a	11	3/16	False	4	True				False	6	ii6(4)	E	I		ii6(4)	ii		6	4		m	False	False	(1, 3, 2)	()	2	1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6(4), major		ii	4	4	4	1	1	1	True	False	True
282	6	69	3	A	0	4	4	1	1	True	4.75	4	3	3	3	3a	47/4	1/16	False	4	True				False	7	ii6	E	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	4	4	4	-1	-1	-1	True	False	True
288	72	47	5	B	0	4	4	4	1	True	1.0	4	4	4	4	4a	12	3/4	False	2	True				False	8	V(64)	E	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	4	4	4	1	1	1	True	True	True
288	24	56	8	G	1	4	4	3	1	True	1.0	4	4	4	4	4a	12	1/4	False	3	True				False	8	V(64)	E	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	4	4	4	4	4	4	True	False	False
288	48	64	4	E	0	4	4	2	1	True	1.0	4	4	4	4	4a	12	1/2	False	4	True				False	8	V(64)	E	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	4	4	4	0	0	0	True	False	False
288	48	68	8	G	1	4	4	1	1	True	1.0	4	4	4	4	4a	12	1/2	False	4	True				False	8	V(64)	E	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	4	4	4	4	4	4	True	False	False
