onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
36	12	65	-1	F	0	6	8	1	1	True	2.0	-5	2	2	2	2a	9/2	3/8	False	4	True				False	1	I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	4	4	4	True	False	False
48	12	37	-5	D	-1	6	8	4	1	True	1.0	-5	3	3	3	3a	6	3/8	False	2	False				False	1	I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	0	0	0	True	True	True
48	24	44	-4	A	-1	6	8	4	2	True	1.0	-5	3	3	3	3a	6	3/4	False	2	False				False	1	I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	1	1	1	True	False	False
48	12	53	-1	F	0	6	8	3	1	True	1.0	-5	3	3	3	3a	6	3/8	False	3	False				False	1	I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	4	4	4	True	False	False
48	24	56	-4	A	-1	6	8	2	1	True	1.0	-5	3	3	3	3a	6	3/4	False	3	False				False	1	I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	1	1	1	True	False	False
48	4	61	-5	D	-1	6	8	1	1	True	1.0	-5	3	3	3	3a	6	1/8	False	4	False				False	1	I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	0	0	0	True	True	True
52	4	60	0	C	0	6	8	1	1	True	1.333	-5	3	3	3	3a	13/2	1/8	False	4	False				False	1	I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	5	5	5	False	False	False
56	4	58	-2	B	-1	6	8	1	1	True	1.667	-5	3	3	3	3a	7	1/8	False	3	False				False	1	I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	3	3	3	False	False	False
60	12	39	-3	E	-1	6	8	4	1	True	2.0	-5	3	3	3	3a	15/2	3/8	False	2	True				False	2	V43	Db	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-5	-5	-5	2	2	2	True	False	True
60	12	54	-6	G	-1	6	8	3	1	True	2.0	-5	3	3	3	3a	15/2	3/8	False	3	True				False	2	V43	Db	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-5	-5	-5	-1	-1	-1	True	False	False
60	4	56	-4	A	-1	6	8	1	1	True	2.0	-5	3	3	3	3a	15/2	1/8	False	3	True				False	2	V43	Db	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-5	-5	-5	1	1	1	True	True	False
64	4	58	-2	B	-1	6	8	1	1	True	2.333	-5	3	3	3	3a	8	1/8	False	3	False				False	2	V43	Db	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-5	-5	-5	3	3	3	False	False	False
68	4	60	0	C	0	6	8	1	1	True	2.667	-5	3	3	3	3a	17/2	1/8	False	4	False				False	2	V43	Db	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-5	-5	-5	5	5	5	True	False	False
72	12	37	-5	D	-1	6	8	4	1	True	1.0	-5	4	4	4	4a	9	3/8	False	2	True				False	3	I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	0	0	0	True	True	True
72	24	44	-4	A	-1	6	8	4	2	True	1.0	-5	4	4	4	4a	9	3/4	False	2	True				False	3	I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	1	1	1	True	False	False
72	12	53	-1	F	0	6	8	3	1	True	1.0	-5	4	4	4	4a	9	3/8	False	3	True				False	3	I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	4	4	4	True	False	False
72	24	56	-4	A	-1	6	8	2	1	False	1.0	-5	4	4	4	4a	9	3/4	False	3	True				False	3	I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	1	1	1	True	False	False
72	4	61	-5	D	-1	6	8	1	1	True	1.0	-5	4	4	4	4a	9	1/8	False	4	True				False	3	I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	0	0	0	True	True	True
76	4	63	-3	E	-1	6	8	1	1	True	1.333	-5	4	4	4	4a	19/2	1/8	False	4	False				False	3	I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	2	2	2	False	False	False
80	4	65	-1	F	0	6	8	1	1	True	1.667	-5	4	4	4	4a	10	1/8	False	4	False				False	3	I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	4	4	4	True	False	False
84	12	36	0	C	0	6	8	4	1	True	2.0	-5	4	4	4	4a	21/2	3/8	False	2	True				False	4	V65	Db	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	-5	-5	-5	5	5	5	True	False	True
84	12	54	-6	G	-1	6	8	3	1	True	2.0	-5	4	4	4	4a	21/2	3/8	False	3	True				False	4	V65	Db	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	-5	-5	-5	-1	-1	-1	True	False	False
84	12	63	-3	E	-1	6	8	1	1	True	2.0	-5	4	4	4	4a	21/2	3/8	False	4	True				False	4	V65	Db	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	-5	-5	-5	2	2	2	True	False	False
96	12	37	-5	D	-1	6	8	4	1	True	1.0	-5	5	5	5	5a	12	3/8	False	2	True				False	5	I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	0	0	0	True	True	True
96	24	44	-4	A	-1	6	8	4	2	True	1.0	-5	5	5	5	5a	12	3/4	False	2	True				False	5	I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	1	1	1	True	False	False
96	12	53	-1	F	0	6	8	3	1	True	1.0	-5	5	5	5	5a	12	3/8	False	3	True				False	5	I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	4	4	4	True	False	False
96	24	56	-4	A	-1	6	8	2	1	True	1.0	-5	5	5	5	5a	12	3/4	False	3	True				False	5	I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	1	1	1	True	False	False
96	4	61	-5	D	-1	6	8	1	1	True	1.0	-5	5	5	5	5a	12	1/8	False	4	True				False	5	I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	0	0	0	True	True	True
100	4	60	0	C	0	6	8	1	1	True	1.333	-5	5	5	5	5a	25/2	1/8	False	4	False				False	5	I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	5	5	5	False	False	False
104	4	58	-2	B	-1	6	8	1	1	True	1.667	-5	5	5	5	5a	13	1/8	False	3	False				False	5	I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	3	3	3	False	False	False
108	12	39	-3	E	-1	6	8	4	1	True	2.0	-5	5	5	5	5a	27/2	3/8	False	2	True				False	6	V43	Db	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-5	-5	-5	2	2	2	True	False	True
108	12	54	-6	G	-1	6	8	3	1	True	2.0	-5	5	5	5	5a	27/2	3/8	False	3	True				False	6	V43	Db	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-5	-5	-5	-1	-1	-1	True	False	False
108	4	56	-4	A	-1	6	8	1	1	True	2.0	-5	5	5	5	5a	27/2	1/8	False	3	True				False	6	V43	Db	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-5	-5	-5	1	1	1	True	True	False
112	4	58	-2	B	-1	6	8	1	1	True	2.333	-5	5	5	5	5a	14	1/8	False	3	False				False	6	V43	Db	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-5	-5	-5	3	3	3	False	False	False
116	4	60	0	C	0	6	8	1	1	True	2.667	-5	5	5	5	5a	29/2	1/8	False	4	False				False	6	V43	Db	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-5	-5	-5	5	5	5	True	False	False
120	12	37	-5	D	-1	6	8	4	1	True	1.0	-5	6	6	6	6a	15	3/8	False	2	True				False	7	I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	0	0	0	True	True	True
120	12	44	-4	A	-1	6	8	4	1	True	1.0	-5	6	6	6	6a	15	3/8	False	2	True				False	7	I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	1	1	1	True	False	False
120	8	53	-1	F	0	6	8	3	1	True	1.0	-5	6	6	6	6a	15	1/4	False	3	True				False	7	I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	4	4	4	True	False	False
120	12	56	-4	A	-1	6	8	2	1	False	1.0	-5	6	6	6	6a	15	3/8	False	3	True				False	7	I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	1	1	1	True	False	False
120	4	61	-5	D	-1	6	8	1	1	True	1.0	-5	6	6	6	6a	15	1/8	False	4	True				False	7	I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	0	0	0	True	True	True
124	4	63	-3	E	-1	6	8	1	1	True	1.333	-5	6	6	6	6a	31/2	1/8	False	4	False				False	7	I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	2	2	2	False	False	False
128	4	49	-5	D	-1	6	8	3	1	True	1.667	-5	6	6	6	6a	16	1/8	False	3	False				False	7	I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	0	0	0	True	True	True
128	4	65	-1	F	0	6	8	1	1	True	1.667	-5	6	6	6	6a	16	1/8	False	4	False				False	7	I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	4	4	4	True	False	False
132	8	44	-4	A	-1	6	8	4	1	True	2.0	-5	6	6	6	6a	33/2	1/4	False	2	True				False	8	V(64)	Db	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	-5	-5	-5	1	1	1	True	True	True
132	8	48	0	C	0	6	8	3	1	True	2.0	-5	6	6	6	6a	33/2	1/4	False	3	True				False	8	V(64)	Db	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	-5	-5	-5	5	5	5	False	False	False
132	4	56	-4	A	-1	6	8	2	1	True	2.0	-5	6	6	6	6a	33/2	1/8	False	3	True				False	8	V(64)	Db	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	-5	-5	-5	1	1	1	True	True	True
132	4	65	-1	F	0	6	8	1	1	True	2.0	-5	6	6	6	6a	33/2	1/8	False	4	True				False	8	V(64)	Db	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	-5	-5	-5	4	4	4	True	False	False
136	4	60	0	C	0	6	8	2	1	True	2.333	-5	6	6	6	6a	17	1/8	False	4	True				False	9	V	Db	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-5	-5	-5	5	5	5	True	False	False
136	8	63	-3	E	-1	6	8	1	1	True	2.333	-5	6	6	6	6a	17	1/4	False	4	True				False	9	V	Db	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-5	-5	-5	2	2	2	True	False	False
140	4	42	-6	G	-1	6	8	4	1	True	2.667	-5	6	6	6	6a	35/2	1/8	False	2	True				False	10	ii6	Db	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-5	-5	-5	-1	-1	-1	True	False	True
140	4	51	-3	E	-1	6	8	3	1	True	2.667	-5	6	6	6	6a	35/2	1/8	False	3	True				False	10	ii6	Db	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-5	-5	-5	2	2	2	True	True	False
140	4	58	-2	B	-1	6	8	2	1	True	2.667	-5	6	6	6	6a	35/2	1/8	False	3	True				False	10	ii6	Db	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-5	-5	-5	3	3	3	True	False	False
144	12	41	-1	F	0	6	8	4	1	True	1.0	-5	7	7	7	7a	18	3/8	False	2	True				False	11	V7/vi	Db	I		V7/vi		V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	-5	-5	-2	4	4	1	True	True	True
144	8	51	-3	E	-1	6	8	3	1	False	1.0	-5	7	7	7	7a	18	1/4	False	3	True				False	11	V7/vi	Db	I		V7/vi		V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	-5	-5	-2	2	2	-1	True	False	False
144	12	57	3	A	0	6	8	2	1	True	1.0	-5	7	7	7	7a	18	3/8	False	3	True				False	11	V7/vi	Db	I		V7/vi		V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	-5	-5	-2	8	8	5	True	False	False
144	8	65	-1	F	0	6	8	1	1	True	1.0	-5	7	7	7	7a	18	1/4	False	4	True				False	11	V7/vi	Db	I		V7/vi		V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	-5	-5	-2	4	4	1	True	True	True
152	4	48	0	C	0	6	8	3	1	True	1.667	-5	7	7	7	7a	19	1/8	False	3	False				False	11	V7/vi	Db	I		V7/vi		V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	-5	-5	-2	5	5	2	True	False	False
152	4	65	-1	F	0	6	8	1	1	True	1.667	-5	7	7	7	7a	19	1/8	False	4	False				False	11	V7/vi	Db	I		V7/vi		V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	-5	-5	-2	4	4	1	True	True	True
156	12	46	-2	B	-1	6	8	4	1	True	2.0	-5	7	7	7	7a	39/2	3/8	False	2	True				False	12	vi	Db	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-5	-5	-5	3	3	3	True	True	True
156	12	49	-5	D	-1	6	8	3	1	True	2.0	-5	7	7	7	7a	39/2	3/8	False	3	True				False	12	vi	Db	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-5	-5	-5	0	0	0	True	False	False
156	12	58	-2	B	-1	6	8	2	1	True	2.0	-5	7	7	7	7a	39/2	3/8	False	3	True				False	12	vi	Db	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-5	-5	-5	3	3	3	True	True	True
156	4	65	-1	F	0	6	8	1	1	True	2.0	-5	7	7	7	7a	39/2	1/8	False	4	True				False	12	vi	Db	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-5	-5	-5	4	4	4	True	False	False
160	4	61	-5	D	-1	6	8	1	1	True	2.333	-5	7	7	7	7a	20	1/8	False	4	False				False	12	vi	Db	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-5	-5	-5	0	0	0	True	False	False
164	4	58	-2	B	-1	6	8	1	1	True	2.667	-5	7	7	7	7a	41/2	1/8	False	3	False				False	12	vi	Db	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-5	-5	-5	3	3	3	True	True	True
168	12	38	2	D	0	6	8	4	1	True	1.0	-5	8	8	8	8a	21	3/8	False	2	True				False	13	V6/ii	Db	I		V6/ii		V		6		ii	M	False	False	(7, 4, 3)	()	3	7	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V6/ii	V6/ii, major		V6/ii, major	ii	ii	-5	-5	-3	7	7	5	True	False	True
168	8	50	2	D	0	6	8	3	1	True	1.0	-5	8	8	8	8a	21	1/4	False	3	True				False	13	V6/ii	Db	I		V6/ii		V		6		ii	M	False	False	(7, 4, 3)	()	3	7	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V6/ii	V6/ii, major		V6/ii, major	ii	ii	-5	-5	-3	7	7	5	True	False	True
168	12	65	-1	F	0	6	8	2	1	True	1.0	-5	8	8	8	8a	21	3/8	False	4	True				False	13	V6/ii	Db	I		V6/ii		V		6		ii	M	False	False	(7, 4, 3)	()	3	7	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V6/ii	V6/ii, major		V6/ii, major	ii	ii	-5	-5	-3	4	4	2	True	False	False
168	8	70	-2	B	-1	6	8	1	1	True	1.0	-5	8	8	8	8a	21	1/4	False	4	True				False	13	V6/ii	Db	I		V6/ii		V		6		ii	M	False	False	(7, 4, 3)	()	3	7	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V6/ii	V6/ii, major		V6/ii, major	ii	ii	-5	-5	-3	3	3	1	True	True	False
176	4	53	-1	F	0	6	8	3	1	True	1.667	-5	8	8	8	8a	22	1/8	False	3	False				False	13	V6/ii	Db	I		V6/ii		V		6		ii	M	False	False	(7, 4, 3)	()	3	7	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V6/ii	V6/ii, major		V6/ii, major	ii	ii	-5	-5	-3	4	4	2	True	False	False
176	4	70	-2	B	-1	6	8	1	1	True	1.667	-5	8	8	8	8a	22	1/8	False	4	False				False	13	V6/ii	Db	I		V6/ii		V		6		ii	M	False	False	(7, 4, 3)	()	3	7	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V6/ii	V6/ii, major		V6/ii, major	ii	ii	-5	-5	-3	3	3	1	True	True	False
180	12	39	-3	E	-1	6	8	4	1	True	2.0	-5	8	8	8	8a	45/2	3/8	False	2	True				False	14	ii	Db	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-5	-5	-5	2	2	2	True	True	True
180	12	54	-6	G	-1	6	8	3	1	True	2.0	-5	8	8	8	8a	45/2	3/8	False	3	True				False	14	ii	Db	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-5	-5	-5	-1	-1	-1	True	False	False
180	12	58	-2	B	-1	6	8	2	1	True	2.0	-5	8	8	8	8a	45/2	3/8	False	3	True				False	14	ii	Db	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-5	-5	-5	3	3	3	True	False	False
180	4	70	-2	B	-1	6	8	1	1	True	2.0	-5	8	8	8	8a	45/2	1/8	False	4	True				False	14	ii	Db	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-5	-5	-5	3	3	3	True	False	False
184	4	66	-6	G	-1	6	8	1	1	True	2.333	-5	8	8	8	8a	23	1/8	False	4	False				False	14	ii	Db	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-5	-5	-5	-1	-1	-1	True	False	False
188	4	63	-3	E	-1	6	8	1	1	True	2.667	-5	8	8	8	8a	47/2	1/8	False	4	False				False	14	ii	Db	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-5	-5	-5	2	2	2	True	True	True
