onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	2	55	1	G	0	3	8	3	1	True	1.0	1	1	1	1	1a	0	1/8	True	3	True				False	0	G.I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
0	4	55	1	G	0	3	8	4	1	True	1.0	1	1	1	1	1a	0	1/4	True	3	True				False	0	G.I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
0	2	59	5	B	0	3	8	2	1	True	1.0	1	1	1	1	1a	0	1/8	True	3	True				False	0	G.I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
0	2	74	2	D	0	3	8	1	1	True	1.0	1	1	1	1	1a	0	1/8	True	5	True				False	0	G.I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
2	2	59	5	B	0	3	8	3	1	True	2.0	1	1	1	1	1a	1/2	1/8	False	3	False				False	0	G.I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
2	2	62	2	D	0	3	8	2	1	True	2.0	1	1	1	1	1a	1/2	1/8	False	4	False				False	0	G.I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
2	2	71	5	B	0	3	8	1	1	True	2.0	1	1	1	1	1a	1/2	1/8	False	4	False				False	0	G.I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
4	2	55	1	G	0	3	8	3	1	True	3.0	1	1	1	1	1a	1	1/8	False	3	False				False	0	G.I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
4	2	59	5	B	0	3	8	2	1	True	3.0	1	1	1	1	1a	1	1/8	False	3	False				False	0	G.I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
4	1	74	2	D	0	3	8	1	1	True	3.0	1	1	1	1	1a	1	1/16	False	5	False				False	0	G.I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
6	2	59	5	B	0	3	8	3	1	True	1.0	1	2	2	2	2a	3/2	1/8	False	3	True				False	1	vi	G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	4	4	4	True	False	False
6	2	64	4	E	0	3	8	2	1	True	1.0	1	2	2	2	2a	3/2	1/8	False	4	True				False	1	vi	G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	3	3	3	True	True	True
6	4	64	4	E	0	3	8	4	1	True	1.0	1	2	2	2	2a	3/2	1/4	False	4	True				False	1	vi	G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	3	3	3	True	True	True
6	6	67	1	G	0	3	8	1	1	True	1.0	1	2	2	2	2a	3/2	3/8	False	4	True				False	1	vi	G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	0	0	0	True	False	False
8	2	52	4	E	0	3	8	3	1	True	2.0	1	2	2	2	2a	2	1/8	False	3	False				False	1	vi	G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	3	3	3	True	True	True
8	2	55	1	G	0	3	8	2	1	True	2.0	1	2	2	2	2a	2	1/8	False	3	False				False	1	vi	G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	0	0	0	True	False	False
10	2	59	5	B	0	3	8	3	1	True	3.0	1	2	2	2	2a	5/2	1/8	False	3	False				False	1	vi	G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	4	4	4	True	False	False
10	2	64	4	E	0	3	8	2	1	True	3.0	1	2	2	2	2a	5/2	1/8	False	4	False				False	1	vi	G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	3	3	3	True	True	True
12	2	48	0	C	0	3	8	3	1	True	1.0	1	3	3	3	3a	3	1/8	False	3	True				False	2	ii6	G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	-1	-1	-1	True	False	True
12	4	60	0	C	0	3	8	4	1	True	1.0	1	3	3	3	3a	3	1/4	False	4	True				False	2	ii6	G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	-1	-1	-1	True	False	True
12	2	64	4	E	0	3	8	2	1	True	1.0	1	3	3	3	3a	3	1/8	False	4	True				False	2	ii6	G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	3	3	3	True	False	False
12	1	69	3	A	0	3	8	1	1	True	1.0	1	3	3	3	3a	3	1/16	False	4	True				False	2	ii6	G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	2	2	2	True	True	False
13	1	71	5	B	0	3	8	1	1	True	1.5	1	3	3	3	3a	13/4	1/16	False	4	False				False	2	ii6	G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	4	4	4	False	False	False
14	2	57	3	A	0	3	8	3	1	True	2.0	1	3	3	3	3a	7/2	1/8	False	3	False				False	2	ii6	G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	2	2	2	True	True	False
14	2	60	0	C	0	3	8	2	1	True	2.0	1	3	3	3	3a	7/2	1/8	False	4	False				False	2	ii6	G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	-1	-1	-1	True	False	True
14	2	72	0	C	0	3	8	1	1	True	2.0	1	3	3	3	3a	7/2	1/8	False	5	False				False	2	ii6	G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	-1	-1	-1	True	False	True
16	2	48	0	C	0	3	8	3	1	True	3.0	1	3	3	3	3a	4	1/8	False	3	False				False	2	ii6	G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	-1	-1	-1	True	False	True
16	2	69	3	A	0	3	8	2	1	True	3.0	1	3	3	3	3a	4	1/8	False	4	False				False	2	ii6	G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	2	2	2	True	True	False
16	1	76	4	E	0	3	8	1	1	True	3.0	1	3	3	3	3a	4	1/16	False	5	False				False	2	ii6	G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	3	3	3	True	False	False
18	2	60	0	C	0	3	8	3	1	True	1.0	1	4	4	4	4a	9/2	1/8	False	4	True				False	3	V7(4)	G	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	1	1	1	-1	-1	-1	True	False	False
18	4	62	2	D	0	3	8	4	1	True	1.0	1	4	4	4	4a	9/2	1/4	False	4	True				False	3	V7(4)	G	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	1	1	1	1	1	1	True	True	True
18	2	67	1	G	0	3	8	1	1	True	1.0	1	4	4	4	4a	9/2	1/8	False	4	True				False	3	V7(4)	G	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	1	1	1	0	0	0	True	False	False
18	2	69	3	A	0	3	8	2	1	True	1.0	1	4	4	4	4a	9/2	1/8	False	4	True				False	3	V7(4)	G	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	1	1	1	2	2	2	True	False	False
20	2	50	2	D	0	3	8	3	1	True	2.0	1	4	4	4	4a	5	1/8	False	3	True				False	4	V7	G	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	1	1	1	1	1	1	True	True	True
20	4	66	6	F	1	3	8	1	1	True	2.0	1	4	4	4	4a	5	1/4	False	4	True				False	4	V7	G	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	1	1	1	5	5	5	True	False	False
20	2	72	0	C	0	3	8	2	1	True	2.0	1	4	4	4	4a	5	1/8	False	5	True				False	4	V7	G	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	1	1	1	-1	-1	-1	True	False	False
22	2	60	0	C	0	3	8	3	1	True	3.0	1	4	4	4	4a	11/2	1/8	False	4	False				False	4	V7	G	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	1	1	1	-1	-1	-1	True	False	False
22	2	69	3	A	0	3	8	2	1	True	3.0	1	4	4	4	4a	11/2	1/8	False	4	False				False	4	V7	G	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	1	1	1	2	2	2	True	False	False
24	2	43	1	G	0	3	8	4	1	True	1.0	1	5	5	5	5a	6	1/8	False	2	True				False	5	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
24	2	59	5	B	0	3	8	3	1	True	1.0	1	5	5	5	5a	6	1/8	False	3	True				False	5	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
24	2	74	2	D	0	3	8	2	1	True	1.0	1	5	5	5	5a	6	1/8	False	5	True				False	5	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
24	2	86	2	D	0	3	8	1	1	True	1.0	1	5	5	5	5a	6	1/8	False	6	True				False	5	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
26	2	47	5	B	0	3	8	4	1	True	2.0	1	5	5	5	5a	13/2	1/8	False	2	False				False	5	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
26	2	62	2	D	0	3	8	3	1	True	2.0	1	5	5	5	5a	13/2	1/8	False	4	False				False	5	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
26	2	71	5	B	0	3	8	2	1	True	2.0	1	5	5	5	5a	13/2	1/8	False	4	False				False	5	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
26	2	83	5	B	0	3	8	1	1	True	2.0	1	5	5	5	5a	13/2	1/8	False	5	False				False	5	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
28	2	43	1	G	0	3	8	4	1	True	3.0	1	5	5	5	5a	7	1/8	False	2	False				False	5	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
28	2	59	5	B	0	3	8	3	1	True	3.0	1	5	5	5	5a	7	1/8	False	3	False				False	5	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
28	1	74	2	D	0	3	8	2	1	True	3.0	1	5	5	5	5a	7	1/16	False	5	False				False	5	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
28	1	86	2	D	0	3	8	1	1	True	3.0	1	5	5	5	5a	7	1/16	False	6	False				False	5	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
30	2	47	5	B	0	3	8	4	1	True	1.0	1	6	6	6	6a	15/2	1/8	False	2	True				False	6	vi64	G	I		vi64	vi		64			m	False	False	(4, 3, 0)	()	3	4	major	major	I	I, major	vi		I	I	False	vi64	vi64, major		vi64, major		vi	1	1	1	4	4	4	True	False	True
30	2	64	4	E	0	3	8	3	1	True	1.0	1	6	6	6	6a	15/2	1/8	False	4	True				False	6	vi64	G	I		vi64	vi		64			m	False	False	(4, 3, 0)	()	3	4	major	major	I	I, major	vi		I	I	False	vi64	vi64, major		vi64, major		vi	1	1	1	3	3	3	True	True	False
30	6	67	1	G	0	3	8	2	1	True	1.0	1	6	6	6	6a	15/2	3/8	False	4	True				False	6	vi64	G	I		vi64	vi		64			m	False	False	(4, 3, 0)	()	3	4	major	major	I	I, major	vi		I	I	False	vi64	vi64, major		vi64, major		vi	1	1	1	0	0	0	True	False	False
30	6	79	1	G	0	3	8	1	1	True	1.0	1	6	6	6	6a	15/2	3/8	False	5	True				False	6	vi64	G	I		vi64	vi		64			m	False	False	(4, 3, 0)	()	3	4	major	major	I	I, major	vi		I	I	False	vi64	vi64, major		vi64, major		vi	1	1	1	0	0	0	True	False	False
32	2	40	4	E	0	3	8	4	1	True	2.0	1	6	6	6	6a	8	1/8	False	2	False				False	6	vi64	G	I		vi64	vi		64			m	False	False	(4, 3, 0)	()	3	4	major	major	I	I, major	vi		I	I	False	vi64	vi64, major		vi64, major		vi	1	1	1	3	3	3	True	True	False
32	2	55	1	G	0	3	8	3	1	True	2.0	1	6	6	6	6a	8	1/8	False	3	False				False	6	vi64	G	I		vi64	vi		64			m	False	False	(4, 3, 0)	()	3	4	major	major	I	I, major	vi		I	I	False	vi64	vi64, major		vi64, major		vi	1	1	1	0	0	0	True	False	False
34	2	47	5	B	0	3	8	4	1	True	3.0	1	6	6	6	6a	17/2	1/8	False	2	False				False	6	vi64	G	I		vi64	vi		64			m	False	False	(4, 3, 0)	()	3	4	major	major	I	I, major	vi		I	I	False	vi64	vi64, major		vi64, major		vi	1	1	1	4	4	4	True	False	True
34	2	64	4	E	0	3	8	3	1	True	3.0	1	6	6	6	6a	17/2	1/8	False	4	False				False	6	vi64	G	I		vi64	vi		64			m	False	False	(4, 3, 0)	()	3	4	major	major	I	I, major	vi		I	I	False	vi64	vi64, major		vi64, major		vi	1	1	1	3	3	3	True	True	False
36	2	36	0	C	0	3	8	4	1	True	1.0	1	7	7	7	7a	9	1/8	False	2	True				False	7	ii6	G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	-1	-1	-1	True	False	True
36	2	64	4	E	0	3	8	3	1	True	1.0	1	7	7	7	7a	9	1/8	False	4	True				False	7	ii6	G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	3	3	3	True	False	False
36	1	69	3	A	0	3	8	2	1	True	1.0	1	7	7	7	7a	9	1/16	False	4	True				False	7	ii6	G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	2	2	2	True	True	False
36	1	81	3	A	0	3	8	1	1	True	1.0	1	7	7	7	7a	9	1/16	False	5	True				False	7	ii6	G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	2	2	2	True	True	False
37	1	71	5	B	0	3	8	2	1	True	1.5	1	7	7	7	7a	37/4	1/16	False	4	False				False	7	ii6	G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	4	4	4	False	False	False
37	1	83	5	B	0	3	8	1	1	True	1.5	1	7	7	7	7a	37/4	1/16	False	5	False				False	7	ii6	G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	4	4	4	False	False	False
38	2	45	3	A	0	3	8	4	1	True	2.0	1	7	7	7	7a	19/2	1/8	False	2	True				False	8	ii	G	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	2	2	2	True	True	True
38	2	52	4	E	0	3	8	3	1	True	2.0	1	7	7	7	7a	19/2	1/8	False	3	True				False	8	ii	G	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	3	3	3	True	False	False
38	2	72	0	C	0	3	8	2	1	True	2.0	1	7	7	7	7a	19/2	1/8	False	5	True				False	8	ii	G	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	-1	-1	-1	True	False	False
