onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
672	12	83	5	B	0	3	4	1	1	True	2.0	1	13	11	22	11a	56	1/4	False	5	False				False	25		V	G	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	4	4	4	False	False	False
684	12	59	5	B	0	3	4	4	1	True	3.0	1	13	11	22	11a	57	1/4	False	3	False				False	25		V	G	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	4	4	4	False	False	False
684	12	66	6	F	1	3	4	3	1	True	3.0	1	13	11	22	11a	57	1/4	False	4	False				False	25		V	G	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	5	5	5	True	False	False
684	12	70	10	A	1	3	4	2	1	True	3.0	1	13	11	22	11a	57	1/4	False	4	False				False	25		V	G	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	9	9	9	False	False	False
684	6	85	7	C	1	3	4	1	1	True	3.0	1	13	11	22	11a	57	1/8	False	6	False				False	25		V	G	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	6	6	6	False	False	False
690	3	83	5	B	0	3	4	1	1	True	3.5	1	13	11	22	11a	115/2	1/16	False	5	False				False	25		V	G	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	4	4	4	False	False	False
693	3	85	7	C	1	3	4	1	1	True	3.75	1	13	11	22	11a	231/4	1/16	False	6	False				False	25		V	G	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	6	6	6	False	False	False
696	12	59	5	B	0	3	4	4	1	True	1.0	1	14	12	23	12a	58	1/4	False	3	False				False	25		V	G	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	4	4	4	False	False	False
696	12	66	6	F	1	3	4	3	1	True	1.0	1	14	12	23	12a	58	1/4	False	4	False				False	25		V	G	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	5	5	5	True	False	False
696	12	71	5	B	0	3	4	2	1	True	1.0	1	14	12	23	12a	58	1/4	False	4	False				False	25		V	G	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	4	4	4	False	False	False
696	12	87	9	D	1	3	4	1	1	True	1.0	1	14	12	23	12a	58	1/4	False	6	False				False	25		V	G	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	8	8	8	False	False	False
708	12	83	5	B	0	3	4	1	1	True	2.0	1	14	12	23	12a	59	1/4	False	5	False				False	25		V	G	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	4	4	4	False	False	False
720	12	71	5	B	0	3	4	1	1	True	3.0	1	14	12	23	12a	60	1/4	False	4	False				False	25		V	G	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	4	4	4	False	False	False
732	24	43	1	G	0	3	4	4	1	True	1.0	1	15	13	24	13a	61	1/2	False	2	True				False	26		V7(+9)/IV	G	I		V7(+9)/IV		V		7	+9	IV	Mm7	False	False	(0, 4, 1, -2)	(2,)	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7(+9)/IV, major	IV	IV	1	1	0	0	0	1	True	True	True
732	24	55	1	G	0	3	4	3	1	True	1.0	1	15	13	24	13a	61	1/2	False	3	True				False	26		V7(+9)/IV	G	I		V7(+9)/IV		V		7	+9	IV	Mm7	False	False	(0, 4, 1, -2)	(2,)	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7(+9)/IV, major	IV	IV	1	1	0	0	0	1	True	True	True
732	24	57	3	A	0	3	4	2	1	True	1.0	1	15	13	24	13a	61	1/2	False	3	True				False	26		V7(+9)/IV	G	I		V7(+9)/IV		V		7	+9	IV	Mm7	False	False	(0, 4, 1, -2)	(2,)	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7(+9)/IV, major	IV	IV	1	1	0	2	2	3	False	False	False
732	24	65	-1	F	0	3	4	2	1	True	1.0	1	15	13	24	13a	61	1/2	False	4	True				False	26		V7(+9)/IV	G	I		V7(+9)/IV		V		7	+9	IV	Mm7	False	False	(0, 4, 1, -2)	(2,)	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7(+9)/IV, major	IV	IV	1	1	0	-2	-2	-1	True	False	False
732	24	71	5	B	0	3	4	1	1	True	1.0	1	15	13	24	13a	61	1/2	False	4	True				False	26		V7(+9)/IV	G	I		V7(+9)/IV		V		7	+9	IV	Mm7	False	False	(0, 4, 1, -2)	(2,)	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7(+9)/IV, major	IV	IV	1	1	0	4	4	5	True	False	False
732	24	83	5	B	0	3	4	1	1	True	1.0	1	15	13	24	13a	61	1/2	False	5	True				False	26		V7(+9)/IV	G	I		V7(+9)/IV		V		7	+9	IV	Mm7	False	False	(0, 4, 1, -2)	(2,)	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7(+9)/IV, major	IV	IV	1	1	0	4	4	5	True	False	False
756	6	62	2	D	0	3	4	4	1	True	3.0	1	15	13	24	13a	63	1/8	False	4	True				False	27		V43/IV	G	I		V43/IV		V		43		IV	Mm7	False	False	(1, -2, 0, 4)	()	0	1	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V43/IV	V43/IV, major		V43/IV, major	IV	IV	1	1	0	1	1	2	True	False	True
756	6	66	6	F	1	3	4	3	1	True	3.0	1	15	13	24	13a	63	1/8	False	4	True				False	27		V43/IV	G	I		V43/IV		V		43		IV	Mm7	False	False	(1, -2, 0, 4)	()	0	1	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V43/IV	V43/IV, major		V43/IV, major	IV	IV	1	1	0	5	5	6	False	False	False
756	6	67	1	G	0	3	4	2	1	True	3.0	1	15	13	24	13a	63	1/8	False	4	True				False	27		V43/IV	G	I		V43/IV		V		43		IV	Mm7	False	False	(1, -2, 0, 4)	()	0	1	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V43/IV	V43/IV, major		V43/IV, major	IV	IV	1	1	0	0	0	1	True	True	False
756	6	71	5	B	0	3	4	1	1	True	3.0	1	15	13	24	13a	63	1/8	False	4	True				False	27		V43/IV	G	I		V43/IV		V		43		IV	Mm7	False	False	(1, -2, 0, 4)	()	0	1	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V43/IV	V43/IV, major		V43/IV, major	IV	IV	1	1	0	4	4	5	True	False	False
762	6	60	0	C	0	3	4	4	1	True	3.5	1	15	13	24	13a	127/2	1/8	False	4	True				False	28		ii6	G	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	-1	-1	-1	True	False	True
762	6	64	4	E	0	3	4	3	1	True	3.5	1	15	13	24	13a	127/2	1/8	False	4	True				False	28		ii6	G	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	3	3	3	True	False	False
762	6	69	3	A	0	3	4	2	1	True	3.5	1	15	13	24	13a	127/2	1/8	False	4	True				False	28		ii6	G	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	2	2	2	True	True	False
762	6	72	0	C	0	3	4	1	1	True	3.5	1	15	13	24	13a	127/2	1/8	False	5	True				False	28		ii6	G	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	-1	-1	-1	True	False	True
768	6	59	5	B	0	3	4	4	1	True	1.0	1	16	14	25	14a	64	1/8	False	3	True				False	29		I6	G	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	4	4	4	True	False	True
768	6	62	2	D	0	3	4	3	1	True	1.0	1	16	14	25	14a	64	1/8	False	4	True				False	29		I6	G	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	1	1	1	True	False	False
768	6	71	5	B	0	3	4	2	1	True	1.0	1	16	14	25	14a	64	1/8	False	4	True				False	29		I6	G	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	4	4	4	True	False	True
768	6	74	2	D	0	3	4	1	1	True	1.0	1	16	14	25	14a	64	1/8	False	5	True				False	29		I6	G	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	1	1	1	True	False	False
774	6	57	3	A	0	3	4	4	1	True	1.5	1	16	14	25	14a	129/2	1/8	False	3	True				False	30		ii	G	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	2	2	2	True	True	True
774	6	60	0	C	0	3	4	3	1	True	1.5	1	16	14	25	14a	129/2	1/8	False	4	True				False	30		ii	G	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	-1	-1	-1	True	False	False
774	6	72	0	C	0	3	4	2	1	True	1.5	1	16	14	25	14a	129/2	1/8	False	5	True				False	30		ii	G	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	-1	-1	-1	True	False	False
774	6	76	4	E	0	3	4	1	1	True	1.5	1	16	14	25	14a	129/2	1/8	False	5	True				False	30		ii	G	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	3	3	3	True	False	False
780	6	55	1	G	0	3	4	4	1	True	2.0	1	16	14	25	14a	65	1/8	False	3	True				False	31		V7/IV	G	I		V7/IV		V		7		IV	Mm7	False	False	(0, 4, 1, -2)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7/IV, major	IV	IV	1	1	0	0	0	1	True	True	True
780	6	59	5	B	0	3	4	3	1	True	2.0	1	16	14	25	14a	65	1/8	False	3	True				False	31		V7/IV	G	I		V7/IV		V		7		IV	Mm7	False	False	(0, 4, 1, -2)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7/IV, major	IV	IV	1	1	0	4	4	5	True	False	False
780	6	74	2	D	0	3	4	2	1	True	2.0	1	16	14	25	14a	65	1/8	False	5	True				False	31		V7/IV	G	I		V7/IV		V		7		IV	Mm7	False	False	(0, 4, 1, -2)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7/IV, major	IV	IV	1	1	0	1	1	2	True	False	False
780	6	77	-1	F	0	3	4	1	1	True	2.0	1	16	14	25	14a	65	1/8	False	5	True				False	31		V7/IV	G	I		V7/IV		V		7		IV	Mm7	False	False	(0, 4, 1, -2)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7/IV, major	IV	IV	1	1	0	-2	-2	-1	True	False	False
786	6	53	-1	F	0	3	4	4	1	True	2.5	1	16	14	25	14a	131/2	1/8	False	3	False				False	31		V7/IV	G	I		V7/IV		V		7		IV	Mm7	False	False	(0, 4, 1, -2)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7/IV, major	IV	IV	1	1	0	-2	-2	-1	True	False	False
786	6	57	3	A	0	3	4	3	1	True	2.5	1	16	14	25	14a	131/2	1/8	False	3	False				False	31		V7/IV	G	I		V7/IV		V		7		IV	Mm7	False	False	(0, 4, 1, -2)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7/IV, major	IV	IV	1	1	0	2	2	3	False	False	False
786	6	76	4	E	0	3	4	2	1	True	2.5	1	16	14	25	14a	131/2	1/8	False	5	False				False	31		V7/IV	G	I		V7/IV		V		7		IV	Mm7	False	False	(0, 4, 1, -2)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7/IV, major	IV	IV	1	1	0	3	3	4	False	False	False
786	6	79	1	G	0	3	4	1	1	True	2.5	1	16	14	25	14a	131/2	1/8	False	5	False				False	31		V7/IV	G	I		V7/IV		V		7		IV	Mm7	False	False	(0, 4, 1, -2)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7/IV, major	IV	IV	1	1	0	0	0	1	True	True	True
792	6	52	4	E	0	3	4	4	1	True	3.0	1	16	14	25	14a	66	1/8	False	3	False				False	31		V7/IV	G	I		V7/IV		V		7		IV	Mm7	False	False	(0, 4, 1, -2)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7/IV, major	IV	IV	1	1	0	3	3	4	False	False	False
792	6	55	1	G	0	3	4	3	1	True	3.0	1	16	14	25	14a	66	1/8	False	3	False				False	31		V7/IV	G	I		V7/IV		V		7		IV	Mm7	False	False	(0, 4, 1, -2)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7/IV, major	IV	IV	1	1	0	0	0	1	True	True	True
792	6	78	6	F	1	3	4	2	1	True	3.0	1	16	14	25	14a	66	1/8	False	5	False				False	31		V7/IV	G	I		V7/IV		V		7		IV	Mm7	False	False	(0, 4, 1, -2)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7/IV, major	IV	IV	1	1	0	5	5	6	False	False	False
792	6	81	3	A	0	3	4	1	1	True	3.0	1	16	14	25	14a	66	1/8	False	5	False				False	31		V7/IV	G	I		V7/IV		V		7		IV	Mm7	False	False	(0, 4, 1, -2)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7/IV, major	IV	IV	1	1	0	2	2	3	False	False	False
798	6	50	2	D	0	3	4	4	1	True	3.5	1	16	14	25	14a	133/2	1/8	False	3	True				False	32		V43/IV	G	I		V43/IV		V		43		IV	Mm7	False	False	(1, -2, 0, 4)	()	0	1	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V43/IV	V43/IV, major		V43/IV, major	IV	IV	1	1	0	1	1	2	True	False	True
798	6	55	1	G	0	3	4	3	1	True	3.5	1	16	14	25	14a	133/2	1/8	False	3	True				False	32		V43/IV	G	I		V43/IV		V		43		IV	Mm7	False	False	(1, -2, 0, 4)	()	0	1	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V43/IV	V43/IV, major		V43/IV, major	IV	IV	1	1	0	0	0	1	True	True	False
798	6	66	6	F	1	3	4	2	1	True	3.5	1	16	14	25	14a	133/2	1/8	False	4	True				False	32		V43/IV	G	I		V43/IV		V		43		IV	Mm7	False	False	(1, -2, 0, 4)	()	0	1	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V43/IV	V43/IV, major		V43/IV, major	IV	IV	1	1	0	5	5	6	False	False	False
798	6	83	5	B	0	3	4	1	1	True	3.5	1	16	14	25	14a	133/2	1/8	False	5	True				False	32		V43/IV	G	I		V43/IV		V		43		IV	Mm7	False	False	(1, -2, 0, 4)	()	0	1	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V43/IV	V43/IV, major		V43/IV, major	IV	IV	1	1	0	4	4	5	True	False	False
804	6	48	0	C	0	3	4	4	1	True	1.0	1	17	15	26	15a	67	1/8	False	3	True				False	33		IV	G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	-1	-1	-1	True	True	True
804	6	55	1	G	0	3	4	3	1	True	1.0	1	17	15	26	15a	67	1/8	False	3	True				False	33		IV	G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	0	0	0	True	False	False
804	6	64	4	E	0	3	4	2	1	True	1.0	1	17	15	26	15a	67	1/8	False	4	True				False	33		IV	G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	3	3	3	True	False	False
804	6	84	0	C	0	3	4	1	1	True	1.0	1	17	15	26	15a	67	1/8	False	6	True				False	33		IV	G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	-1	-1	-1	True	True	True
810	6	47	5	B	0	3	4	4	1	True	1.5	1	17	15	26	15a	135/2	1/8	False	2	False				False	33		IV	G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	4	4	4	False	False	False
810	6	57	3	A	0	3	4	3	1	True	1.5	1	17	15	26	15a	135/2	1/8	False	3	False				False	33		IV	G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	2	2	2	False	False	False
810	6	66	6	F	1	3	4	2	1	True	1.5	1	17	15	26	15a	135/2	1/8	False	4	False				False	33		IV	G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	5	5	5	False	False	False
810	6	87	9	D	1	3	4	1	1	True	1.5	1	17	15	26	15a	135/2	1/8	False	6	False				False	33		IV	G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	8	8	8	False	False	False
816	6	48	0	C	0	3	4	4	1	True	2.0	1	17	15	26	15a	68	1/8	False	3	False				False	33		IV	G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	-1	-1	-1	True	True	True
816	6	55	1	G	0	3	4	3	1	True	2.0	1	17	15	26	15a	68	1/8	False	3	False				False	33		IV	G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	0	0	0	True	False	False
816	6	64	4	E	0	3	4	2	1	True	2.0	1	17	15	26	15a	68	1/8	False	4	False				False	33		IV	G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	3	3	3	True	False	False
816	6	88	4	E	0	3	4	1	1	True	2.0	1	17	15	26	15a	68	1/8	False	6	False				False	33		IV	G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	3	3	3	True	False	False
822	6	47	5	B	0	3	4	4	1	True	2.5	1	17	15	26	15a	137/2	1/8	False	2	False				False	33		IV	G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	4	4	4	False	False	False
822	6	57	3	A	0	3	4	3	1	True	2.5	1	17	15	26	15a	137/2	1/8	False	3	False				False	33		IV	G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	2	2	2	False	False	False
822	6	66	6	F	1	3	4	2	1	True	2.5	1	17	15	26	15a	137/2	1/8	False	4	False				False	33		IV	G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	5	5	5	False	False	False
822	6	87	9	D	1	3	4	1	1	True	2.5	1	17	15	26	15a	137/2	1/8	False	6	False				False	33		IV	G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	8	8	8	False	False	False
828	6	48	0	C	0	3	4	4	1	True	3.0	1	17	15	26	15a	69	1/8	False	3	False				False	33		IV	G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	-1	-1	-1	True	True	True
828	6	55	1	G	0	3	4	3	1	True	3.0	1	17	15	26	15a	69	1/8	False	3	False				False	33		IV	G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	0	0	0	True	False	False
828	6	64	4	E	0	3	4	2	1	True	3.0	1	17	15	26	15a	69	1/8	False	4	False				False	33		IV	G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	3	3	3	True	False	False
828	6	88	4	E	0	3	4	1	1	True	3.0	1	17	15	26	15a	69	1/8	False	6	False				False	33		IV	G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	3	3	3	True	False	False
834	6	45	3	A	0	3	4	4	1	True	3.5	1	17	15	26	15a	139/2	1/8	False	2	True				False	34		ii	G	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	2	2	2	True	True	True
834	6	64	4	E	0	3	4	3	1	True	3.5	1	17	15	26	15a	139/2	1/8	False	4	True				False	34		ii	G	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	3	3	3	True	False	False
834	6	72	0	C	0	3	4	2	1	True	3.5	1	17	15	26	15a	139/2	1/8	False	5	True				False	34		ii	G	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	-1	-1	-1	True	False	False
834	6	84	0	C	0	3	4	1	1	True	3.5	1	17	15	26	15a	139/2	1/8	False	6	True				False	34		ii	G	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	-1	-1	-1	True	False	False
840	12	50	2	D	0	3	4	4	1	True	1.0	1	18	16	27	16a	70	1/4	False	3	True				False	35		V(64)	G	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	1	1	1	1	1	1	True	True	True
840	12	67	1	G	0	3	4	3	1	True	1.0	1	18	16	27	16a	70	1/4	False	4	True				False	35		V(64)	G	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	1	1	1	0	0	0	True	False	False
840	12	71	5	B	0	3	4	2	1	True	1.0	1	18	16	27	16a	70	1/4	False	4	True				False	35		V(64)	G	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	1	1	1	4	4	4	True	False	False
840	12	83	5	B	0	3	4	1	1	True	1.0	1	18	16	27	16a	70	1/4	False	5	True				False	35		V(64)	G	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	1	1	1	4	4	4	True	False	False
852	6	38	2	D	0	3	4	4	1	True	2.0	1	18	16	27	16a	71	1/8	False	2	True			\\	True	36		V\\	G	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	1	1	1	True	True	True
852	6	66	6	F	1	3	4	3	1	True	2.0	1	18	16	27	16a	71	1/8	False	4	True			\\	True	36		V\\	G	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	5	5	5	True	False	False
852	6	69	3	A	0	3	4	2	1	True	2.0	1	18	16	27	16a	71	1/8	False	4	True			\\	True	36		V\\	G	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	2	2	2	True	False	False
852	6	81	3	A	0	3	4	1	1	True	2.0	1	18	16	27	16a	71	1/8	False	5	True			\\	True	36		V\\	G	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	2	2	2	True	False	False
864	6	74	2	D	0	3	4	2	1	True	3.0	1	18	16	27	16a	72	1/8	False	5	True				False	37		I	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
864	6	86	2	D	0	3	4	1	1	True	3.0	1	18	16	27	16a	72	1/8	False	6	True				False	37		I	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
870	3	74	2	D	0	3	4	2	1	True	3.5	1	18	16	27	16a	145/2	1/16	False	5	False				False	37		I	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
870	3	86	2	D	0	3	4	1	1	True	3.5	1	18	16	27	16a	145/2	1/16	False	6	False				False	37		I	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
873	3	71	5	B	0	3	4	2	1	True	3.75	1	18	16	27	16a	291/4	1/16	False	4	False				False	37		I	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
