onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0.0	2.0	0.0	62	2	D	0.0	1.0	1	3	2	1.0	1.0	1/2	True	0	1.0	1.0	1.0	1a	4	0	True	True			{	False	0	d.i{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
2.0	2.0	1.0	65	-1	F	0.0	2.0	2	3	2	1.0	1.0	1/2	True	0	1.0	1.0	1.0	1a	4	2	False	False				False	0	d.i{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
4.0	2.0	2.0	69	3	A	0.0	3.0	3	3	2	1.0	1.0	1/2	True	0	1.0	1.0	1.0	1a	4	4	False	False				False	0	d.i{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
6.0	2.0	3.0	62	2	D	0.0	1.0	1	3	2	2.0	1.0	1/2	True	0	2.0	2.0	2.0	2a	4	6	False	False				False	0	d.i{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
6.0	4.0	3.0	74	2	D	0.0	1.0	1	3	2	1.0	1.0	1	True	0	2.0	2.0	2.0	2a	5	6	False	False				False	0	d.i{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
8.0	2.0	4.0	65	-1	F	0.0	2.0	2	3	2	2.0	1.0	1/2	True	0	2.0	2.0	2.0	2a	4	8	False	False				False	0	d.i{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
10.0	2.0	5.0	69	3	A	0.0	3.0	3	3	2	2.0	1.0	1/2	True	0	2.0	2.0	2.0	2a	4	10	False	True				False	1	V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
10.0	2.0	5.0	73	7	C	1.0	3.0	3	3	2	1.0	1.0	1/2	True	0	2.0	2.0	2.0	2a	5	10	False	True				False	1	V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	5	5	5	True	False	False
12.0	2.0	6.0	50	2	D	0.0	1.0	1	3	2	3.0	1.0	1/2	True	0	3.0	3.0	3.0	3a	3	12	False	True				False	2	i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
12.0	2.0	6.0	50	2	D	0.0	1.0	1	3	2	4.0	1.0	1/2	True	0	3.0	3.0	3.0	3a	3	12	False	True				False	2	i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
