onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
4.0	2.0	2.0	43	1	G	0.0	3.0	3	3	2	3.0	1.0	1/2	True		1.0	1.0	1.0	1a	2	4	False	True			{	False	0	g.i{	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
4.0	2.0	2.0	43	1	G	0.0	3.0	3	3	2	4.0	1.0	1/2	True		1.0	1.0	1.0	1a	2	4	False	True			{	False	0	g.i{	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
4.0	2.0	2.0	67	1	G	0.0	3.0	3	3	2	1.0	1.0	1/2	True		1.0	1.0	1.0	1a	4	4	False	True			{	False	0	g.i{	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
4.0	2.0	2.0	67	1	G	0.0	3.0	3	3	2	2.0	1.0	1/2	True		1.0	1.0	1.0	1a	4	4	False	True			{	False	0	g.i{	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
6.0	4.0	3.0	50	2	D	0.0	1.0	1	3	2	3.0	1.0	1	True	-1	2.0	2.0	2.0	2a	3	6	False	True				False	1	V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
6.0	4.0	3.0	50	2	D	0.0	1.0	1	3	2	4.0	1.0	1	True	-1	2.0	2.0	2.0	2a	3	6	False	True				False	1	V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
6.0	4.0	3.0	66	6	F	1.0	1.0	1	3	2	2.0	1.0	1	True	-1	2.0	2.0	2.0	2a	4	6	False	True				False	1	V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	5	5	5	True	False	False
6.0	4.0	3.0	69	3	A	0.0	1.0	1	3	2	1.0	1.0	1	True	-1	2.0	2.0	2.0	2a	4	6	False	True				False	1	V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	2	2	2	True	False	False
10.0	2.0	5.0	46	-2	B	-1.0	3.0	3	3	2	3.0	1.0	1/2	True	-1	2.0	2.0	2.0	2a	2	10	False	True				False	2	III	g	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	1	1	1	-3	-3	-3	True	True	True
10.0	2.0	5.0	46	-2	B	-1.0	3.0	3	3	2	4.0	1.0	1/2	True	-1	2.0	2.0	2.0	2a	2	10	False	True				False	2	III	g	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	1	1	1	-3	-3	-3	True	True	True
10.0	2.0	5.0	70	-2	B	-1.0	3.0	3	3	2	2.0	1.0	1/2	True	-1	2.0	2.0	2.0	2a	4	10	False	True				False	2	III	g	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	1	1	1	-3	-3	-3	True	True	True
10.0	2.0	5.0	74	2	D	0.0	3.0	3	3	2	1.0	1.0	1/2	True	-1	2.0	2.0	2.0	2a	5	10	False	True				False	2	III	g	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	1	1	1	1	1	1	True	False	False
12.0	4.0	6.0	53	-1	F	0.0	1.0	1	3	2	3.0	1.0	1	True	-1	3.0	3.0	3.0	3a	3	12	False	True				False	3	VII	g	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	1	1	1	-2	-2	-2	True	True	True
12.0	4.0	6.0	53	-1	F	0.0	1.0	1	3	2	4.0	1.0	1	True	-1	3.0	3.0	3.0	3a	3	12	False	True				False	3	VII	g	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	1	1	1	-2	-2	-2	True	True	True
12.0	4.0	6.0	69	3	A	0.0	1.0	1	3	2	2.0	1.0	1	True	-1	3.0	3.0	3.0	3a	4	12	False	True				False	3	VII	g	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	1	1	1	2	2	2	True	False	False
12.0	4.0	6.0	72	0	C	0.0	1.0	1	3	2	1.0	1.0	1	True	-1	3.0	3.0	3.0	3a	5	12	False	True				False	3	VII	g	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	1	1	1	-1	-1	-1	True	False	False
16.0	2.0	8.0	54	6	F	1.0	3.0	3	3	2	3.0	1.0	1/2	True	-1	3.0	3.0	3.0	3a	3	16	False	True				False	4	V6	g	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	1	1	1	5	5	5	True	False	True
16.0	2.0	8.0	54	6	F	1.0	3.0	3	3	2	4.0	1.0	1/2	True	-1	3.0	3.0	3.0	3a	3	16	False	True				False	4	V6	g	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	1	1	1	5	5	5	True	False	True
16.0	2.0	8.0	69	3	A	0.0	3.0	3	3	2	2.0	1.0	1/2	True	-1	3.0	3.0	3.0	3a	4	16	False	True				False	4	V6	g	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	1	1	1	2	2	2	True	False	False
16.0	2.0	8.0	74	2	D	0.0	3.0	3	3	2	1.0	1.0	1/2	True	-1	3.0	3.0	3.0	3a	5	16	False	True				False	4	V6	g	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	1	1	1	1	1	1	True	True	False
18.0	4.0	9.0	55	1	G	0.0	1.0	1	3	2	3.0	1.0	1	True	-1	4.0	4.0	4.0	4a	3	18	False	True				False	5	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
18.0	4.0	9.0	55	1	G	0.0	1.0	1	3	2	4.0	1.0	1	True	-1	4.0	4.0	4.0	4a	3	18	False	True				False	5	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
18.0	4.0	9.0	62	2	D	0.0	1.0	1	3	2	2.0	1.0	1	True	-1	4.0	4.0	4.0	4a	4	18	False	True				False	5	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	1	1	1	True	False	False
18.0	4.0	9.0	70	-2	B	-1.0	1.0	1	3	2	1.0	1.0	1	True	-1	4.0	4.0	4.0	4a	4	18	False	True				False	5	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-3	-3	-3	True	False	False
22.0	2.0	11.0	53	-1	F	0.0	3.0	3	3	2	3.0	1.0	1/2	True	-1	4.0	4.0	4.0	4a	3	22	False	True				False	6	v6	g	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	1	1	1	-2	-2	-2	True	False	True
22.0	2.0	11.0	53	-1	F	0.0	3.0	3	3	2	4.0	1.0	1/2	True	-1	4.0	4.0	4.0	4a	3	22	False	True				False	6	v6	g	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	1	1	1	-2	-2	-2	True	False	True
