onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
2.0	1.0	1.0	69	3	A	0.0	2.0	2	3	4	1.0	1.0	1/8	True		1.0	1.0	1.0	1a	4	1	False	False				False																																										
3.0	1.0	1.5	70	-2	B	-1.0	2.5	0	3	4	1.0	1.0	1/8	True		1.0	1.0	1.0	1a	4	3/2	False	False				False																																										
4.0	2.0	2.0	72	0	C	0.0	3.0	3	3	4	1.0	1.0	1/4	True		1.0	1.0	1.0	1a	5	2	False	False				False																																										
6.0	2.0	3.0	70	-2	B	-1.0	1.0	1	3	4	1.0	1.0	1/4	True	-1	2.0	2.0	2.0	2a	4	3	False	True				False	1	V43	F	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-1	-1	-1	-1	-1	-1	True	False	False
8.0	2.0	4.0	67	1	G	0.0	2.0	2	3	4	1.0	1.0	1/4	True	-1	2.0	2.0	2.0	2a	4	4	False	False				False	1	V43	F	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-1	-1	-1	2	2	2	True	False	True
10.0	2.0	5.0	72	0	C	0.0	3.0	3	3	4	1.0	1.0	1/4	True	-1	2.0	2.0	2.0	2a	5	5	False	False				False	1	V43	F	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-1	-1	-1	1	1	1	True	True	False
12.0	2.0	6.0	65	-1	F	0.0	1.0	1	3	4	1.0	1.0	1/4	True	-1	3.0	3.0	3.0	3a	4	6	False	True				False	2	I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
14.0	1.0	7.0	69	3	A	0.0	2.0	2	3	4	2.0	1.0	1/8	True	-1	3.0	3.0	3.0	3a	4	7	False	False				False	2	I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	4	4	4	True	False	False
14.0	4.0	7.0	77	-1	F	0.0	2.0	2	3	4	1.0	1.0	1/2	True	-1	3.0	3.0	3.0	3a	5	7	False	False				False	2	I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
15.0	1.0	7.5	70	-2	B	-1.0	2.5	0	3	4	2.0	1.0	1/8	True	-1	3.0	3.0	3.0	3a	4	15/2	False	False				False	2	I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	-1	-1	-1	False	False	False
16.0	2.0	8.0	72	0	C	0.0	3.0	3	3	4	2.0	1.0	1/4	True	-1	3.0	3.0	3.0	3a	5	8	False	False				False	2	I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	1	1	1	True	False	False
18.0	2.0	9.0	70	-2	B	-1.0	1.0	1	3	4	2.0	1.0	1/4	True	-1	4.0	4.0	4.0	4a	4	9	False	True				False	3	V43(4)	F	I		V43(4)	V		43	4		Mm7	False	False	(2, -1, 1, 0)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43(4), major		V	-1	-1	-1	-1	-1	-1	True	False	False
18.0	2.0	9.0	77	-1	F	0.0	1.0	1	3	4	1.0	1.0	1/4	False	-1	4.0	4.0	4.0	4a	5	9	False	True				False	3	V43(4)	F	I		V43(4)	V		43	4		Mm7	False	False	(2, -1, 1, 0)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43(4), major		V	-1	-1	-1	0	0	0	True	False	False
20.0	2.0	10.0	67	1	G	0.0	2.0	2	3	4	2.0	1.0	1/4	True	-1	4.0	4.0	4.0	4a	4	10	False	True				False	4	V43	F	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-1	-1	-1	2	2	2	True	False	True
20.0	4.0	10.0	76	4	E	0.0	2.0	2	3	4	1.0	1.0	1/2	True	-1	4.0	4.0	4.0	4a	5	10	False	True				False	4	V43	F	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-1	-1	-1	5	5	5	True	False	False
22.0	2.0	11.0	72	0	C	0.0	3.0	3	3	4	2.0	1.0	1/4	True	-1	4.0	4.0	4.0	4a	5	11	False	False				False	4	V43	F	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-1	-1	-1	1	1	1	True	True	False
24.0	2.0	12.0	65	-1	F	0.0	1.0	1	3	4	2.0	1.0	1/4	True	-1	5.0	5.0	5.0	5a	4	12	False	True				False	5	I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
26.0	1.0	13.0	57	3	A	0.0	2.0	2	3	4	3.0	1.0	1/8	True	-1	5.0	5.0	5.0	5a	3	13	False	True				False	6	I6	F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	4	4	4	True	False	True
26.0	1.0	13.0	77	-1	F	0.0	2.0	2	3	4	1.0	1.0	1/8	True	-1	5.0	5.0	5.0	5a	5	13	False	True				False	6	I6	F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	0	0	0	True	True	False
26.0	4.0	13.0	77	-1	F	0.0	2.0	2	3	4	2.0	1.0	1/2	True	-1	5.0	5.0	5.0	5a	5	13	False	True				False	6	I6	F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	0	0	0	True	True	False
27.0	1.0	13.5	58	-2	B	-1.0	2.5	0	3	4	3.0	1.0	1/8	True	-1	5.0	5.0	5.0	5a	3	27/2	False	False				False	6	I6	F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	-1	-1	-1	False	False	False
27.0	1.0	13.5	79	1	G	0.0	2.5	0	3	4	1.0	1.0	1/8	True	-1	5.0	5.0	5.0	5a	5	27/2	False	False				False	6	I6	F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	2	2	2	False	False	False
28.0	2.0	14.0	60	0	C	0.0	3.0	3	3	4	3.0	1.0	1/4	True	-1	5.0	5.0	5.0	5a	4	14	False	True				False	7	I64	F	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	-1	-1	-1	1	1	1	True	False	True
28.0	2.0	14.0	81	3	A	0.0	3.0	3	3	4	1.0	1.0	1/4	True	-1	5.0	5.0	5.0	5a	5	14	False	True				False	7	I64	F	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	-1	-1	-1	4	4	4	True	False	False
30.0	2.0	15.0	58	-2	B	-1.0	1.0	1	3	4	3.0	1.0	1/4	True	-1	6.0	6.0	6.0	6a	3	15	False	True				False	8	ii65	F	I		ii65	ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii65	ii65, major		ii65, major		ii	-1	-1	-1	-1	-1	-1	True	False	True
30.0	2.0	15.0	77	-1	F	0.0	1.0	1	3	4	2.0	1.0	1/4	False	-1	6.0	6.0	6.0	6a	5	15	False	True				False	8	ii65	F	I		ii65	ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii65	ii65, major		ii65, major		ii	-1	-1	-1	0	0	0	True	False	False
30.0	2.0	15.0	79	1	G	0.0	1.0	1	3	4	1.0	1.0	1/4	True	-1	6.0	6.0	6.0	6a	5	15	False	True				False	8	ii65	F	I		ii65	ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii65	ii65, major		ii65, major		ii	-1	-1	-1	2	2	2	True	True	False
32.0	2.0	16.0	55	1	G	0.0	2.0	2	3	4	3.0	1.0	1/4	True	-1	6.0	6.0	6.0	6a	3	16	False	True				False	9	viio6	F	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	-1	-1	-1	2	2	2	True	False	True
32.0	4.0	16.0	76	4	E	0.0	2.0	2	3	4	2.0	1.0	1/2	True	-1	6.0	6.0	6.0	6a	5	16	False	True				False	9	viio6	F	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	-1	-1	-1	5	5	5	True	True	False
32.0	1.0	16.0	79	1	G	0.0	2.0	2	3	4	1.0	1.0	1/8	True	-1	6.0	6.0	6.0	6a	5	16	False	True				False	9	viio6	F	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	-1	-1	-1	2	2	2	True	False	True
33.0	1.0	16.5	81	3	A	0.0	2.5	0	3	4	1.0	1.0	1/8	True	-1	6.0	6.0	6.0	6a	5	33/2	False	False				False	9	viio6	F	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	-1	-1	-1	4	4	4	False	False	False
34.0	2.0	17.0	60	0	C	0.0	3.0	3	3	4	3.0	1.0	1/4	True	-1	6.0	6.0	6.0	6a	4	17	False	True				False	10	V7	F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	1	1	1	True	True	True
34.0	2.0	17.0	82	-2	B	-1.0	3.0	3	3	4	1.0	1.0	1/4	True	-1	6.0	6.0	6.0	6a	5	17	False	True				False	10	V7	F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	-1	-1	-1	True	False	False
36.0	2.0	18.0	53	-1	F	0.0	1.0	1	3	4	3.0	1.0	1/4	True	-1	7.0	7.0	7.0	7a	3	18	False	True	IAC	IAC	}	True	11	I|IAC}	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
36.0	2.0	18.0	81	3	A	0.0	1.0	1	3	4	1.0	1.0	1/4	True	-1	7.0	7.0	7.0	7a	5	18	False	True	IAC	IAC	}	True	11	I|IAC}	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	4	4	4	True	False	False
38.0	2.0	19.0	65	-1	F	0.0	2.0	2	3	4	3.0	1.0	1/4	True	-1	7.0	7.0	7.0	7a	4	19	False	False			{	False	12	{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
38.0	3.0	19.0	81	3	A	0.0	2.0	2	3	4	2.0	1.0	3/8	True	-1	7.0	7.0	7.0	7a	5	19	False	False			{	False	12	{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	-1	-1	-1	4	4	4	True	False	False
38.0	3.0	19.0	84	0	C	0.0	2.0	2	3	4	1.0	1.0	3/8	True	-1	7.0	7.0	7.0	7a	6	19	False	False			{	False	12	{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	-1	-1	-1	1	1	1	True	False	False
40.0	2.0	20.0	65	-1	F	0.0	3.0	3	3	4	3.0	1.0	1/4	True	-1	7.0	7.0	7.0	7a	4	20	False	True				False	13	IV64	F	I		IV64	IV		64			M	False	False	(0, -1, 3)	()	-1	0	major	major	I	I, major	IV		I	I	False	IV64	IV64, major		IV64, major		IV	-1	-1	-1	0	0	0	True	False	True
41.0	1.0	20.5	82	-2	B	-1.0	3.5	0	3	4	2.0	1.0	1/8	True	-1	7.0	7.0	7.0	7a	5	41/2	False	False				False	13	IV64	F	I		IV64	IV		64			M	False	False	(0, -1, 3)	()	-1	0	major	major	I	I, major	IV		I	I	False	IV64	IV64, major		IV64, major		IV	-1	-1	-1	-1	-1	-1	True	True	False
