onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0.0	8.0	0.0	58	-2	B	-1.0	1.0	1	3	4	3.0	1.0	1/2	True	-1	1.0	1.0	1.0	1a	3	0	True	True			{	False	0	Bb.I{	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
0.0	8.0	0.0	58	-2	B	-1.0	1.0	1	3	4	4.0	1.0	1/2	True	-1	1.0	1.0	1.0	1a	3	0	True	True			{	False	0	Bb.I{	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
2.0	2.0	0.5	77	-1	F	0.0	1.5	0	3	4	1.0	1.0	1/8	True	-1	1.0	1.0	1.0	1a	5	1/2	False	False				False	0	Bb.I{	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	1	1	1	True	False	False
4.0	2.0	1.0	74	2	D	0.0	2.0	2	3	4	1.0	1.0	1/8	True	-1	1.0	1.0	1.0	1a	5	1	False	False				False	0	Bb.I{	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	4	4	4	True	False	False
6.0	2.0	1.5	70	-2	B	-1.0	2.5	0	3	4	1.0	1.0	1/8	True	-1	1.0	1.0	1.0	1a	4	3/2	False	False				False	0	Bb.I{	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
8.0	4.0	2.0	57	3	A	0.0	3.0	3	3	4	3.0	1.0	1/4	True	-1	1.0	1.0	1.0	1a	3	2	False	True				False	1	V6	Bb	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-2	-2	-2	5	5	5	True	False	True
8.0	4.0	2.0	57	3	A	0.0	3.0	3	3	4	4.0	1.0	1/4	True	-1	1.0	1.0	1.0	1a	3	2	False	True				False	1	V6	Bb	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-2	-2	-2	5	5	5	True	False	True
8.0	2.0	2.0	77	-1	F	0.0	3.0	3	3	4	1.0	1.0	1/8	True	-1	1.0	1.0	1.0	1a	5	2	False	True				False	1	V6	Bb	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-2	-2	-2	1	1	1	True	True	False
10.0	2.0	2.5	65	-1	F	0.0	3.5	0	3	4	1.0	1.0	1/8	True	-1	1.0	1.0	1.0	1a	4	5/2	False	False				False	1	V6	Bb	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-2	-2	-2	1	1	1	True	True	False
12.0	4.0	3.0	55	1	G	0.0	1.0	1	3	4	3.0	1.0	1/4	True	-1	2.0	2.0	2.0	2a	3	3	False	True				False	2	vi	Bb	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-2	-2	-2	3	3	3	True	True	True
12.0	4.0	3.0	55	1	G	0.0	1.0	1	3	4	4.0	1.0	1/4	True	-1	2.0	2.0	2.0	2a	3	3	False	True				False	2	vi	Bb	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-2	-2	-2	3	3	3	True	True	True
12.0	4.0	3.0	70	-2	B	-1.0	1.0	1	3	4	1.0	1.0	1/4	True	-1	2.0	2.0	2.0	2a	4	3	False	True				False	2	vi	Bb	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-2	-2	-2	0	0	0	True	False	False
16.0	4.0	4.0	51	-3	E	-1.0	2.0	2	3	4	3.0	1.0	1/4	True	-1	2.0	2.0	2.0	2a	3	4	False	True				False	3	ii65	Bb	I		ii65	ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii65	ii65, major		ii65, major		ii	-2	-2	-2	-1	-1	-1	True	False	True
16.0	4.0	4.0	51	-3	E	-1.0	2.0	2	3	4	4.0	1.0	1/4	True	-1	2.0	2.0	2.0	2a	3	4	False	True				False	3	ii65	Bb	I		ii65	ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii65	ii65, major		ii65, major		ii	-2	-2	-2	-1	-1	-1	True	False	True
16.0	6.0	4.0	72	0	C	0.0	2.0	2	3	4	1.0	1.0	3/8	True	-1	2.0	2.0	2.0	2a	5	4	False	True				False	3	ii65	Bb	I		ii65	ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii65	ii65, major		ii65, major		ii	-2	-2	-2	2	2	2	True	True	False
20.0	4.0	5.0	53	-1	F	0.0	3.0	3	3	4	3.0	1.0	1/4	True	-1	2.0	2.0	2.0	2a	3	5	False	True				False	4	V	Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	1	1	1	True	True	True
20.0	4.0	5.0	53	-1	F	0.0	3.0	3	3	4	4.0	1.0	1/4	True	-1	2.0	2.0	2.0	2a	3	5	False	True				False	4	V	Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	1	1	1	True	True	True
22.0	1.0	5.5	70	-2	B	-1.0	3.5	0	3	4	1.0	1.0	1/16	True	-1	2.0	2.0	2.0	2a	4	11/2	False	False				False	4	V	Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	0	0	0	False	False	False
23.0	1.0	5.75	72	0	C	0.0	3.75	0	3	4	1.0	1.0	1/16	True	-1	2.0	2.0	2.0	2a	5	23/4	False	False				False	4	V	Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	2	2	2	True	False	False
24.0	4.0	6.0	46	-2	B	-1.0	1.0	1	3	4	3.0	1.0	1/4	True	-1	3.0	3.0	3.0	3a	2	6	False	True	IAC	IAC	}{	True	5	I|IAC}{	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
24.0	4.0	6.0	46	-2	B	-1.0	1.0	1	3	4	4.0	1.0	1/4	True	-1	3.0	3.0	3.0	3a	2	6	False	True	IAC	IAC	}{	True	5	I|IAC}{	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
24.0	4.0	6.0	74	2	D	0.0	1.0	1	3	4	1.0	1.0	1/4	True	-1	3.0	3.0	3.0	3a	5	6	False	True	IAC	IAC	}{	True	5	I|IAC}{	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	4	4	4	True	False	False
26.0	2.0	6.5	82	-2	B	-1.0	1.5	0	3	4	2.0	1.0	1/8	True	-1	3.0	3.0	3.0	3a	5	13/2	False	False				False	5	I|IAC}{	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
28.0	4.0	7.0	53	-1	F	0.0	2.0	2	3	4	3.0	1.0	1/4	True	-1	3.0	3.0	3.0	3a	3	7	False	True				False	6	V	Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	1	1	1	True	True	True
28.0	4.0	7.0	53	-1	F	0.0	2.0	2	3	4	4.0	1.0	1/4	True	-1	3.0	3.0	3.0	3a	3	7	False	True				False	6	V	Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	1	1	1	True	True	True
28.0	4.0	7.0	77	-1	F	0.0	2.0	2	3	4	1.0	1.0	1/4	True	-1	3.0	3.0	3.0	3a	5	7	False	True				False	6	V	Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	1	1	1	True	True	True
28.0	2.0	7.0	81	3	A	0.0	2.0	2	3	4	2.0	1.0	1/8	True	-1	3.0	3.0	3.0	3a	5	7	False	True				False	6	V	Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	5	5	5	True	False	False
30.0	2.0	7.5	77	-1	F	0.0	2.5	0	3	4	2.0	1.0	1/8	True	-1	3.0	3.0	3.0	3a	5	15/2	False	False				False	6	V	Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	1	1	1	True	True	True
32.0	4.0	8.0	52	4	E	0.0	3.0	3	3	4	3.0	1.0	1/4	True	-1	3.0	3.0	3.0	3a	3	8	False	True				False	7	V6/V	Bb	I		V6/V	V		6		V	M	False	False	(6, 3, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V6/V	V6/V, major		V6/V, major	V	V	-2	-2	-1	6	6	5	True	False	True
32.0	4.0	8.0	52	4	E	0.0	3.0	3	3	4	4.0	1.0	1/4	True	-1	3.0	3.0	3.0	3a	3	8	False	True				False	7	V6/V	Bb	I		V6/V	V		6		V	M	False	False	(6, 3, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V6/V	V6/V, major		V6/V, major	V	V	-2	-2	-1	6	6	5	True	False	True
32.0	4.0	8.0	79	1	G	0.0	3.0	3	3	4	1.0	1.0	1/4	True	-1	3.0	3.0	3.0	3a	5	8	False	True				False	7	V6/V	Bb	I		V6/V	V		6		V	M	False	False	(6, 3, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V6/V	V6/V, major		V6/V, major	V	V	-2	-2	-1	3	3	2	True	False	False
32.0	2.0	8.0	84	0	C	0.0	3.0	3	3	4	2.0	1.0	1/8	True	-1	3.0	3.0	3.0	3a	6	8	False	True				False	7	V6/V	Bb	I		V6/V	V		6		V	M	False	False	(6, 3, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V6/V	V6/V, major		V6/V, major	V	V	-2	-2	-1	2	2	1	True	True	False
34.0	2.0	8.5	72	0	C	0.0	3.5	0	3	4	2.0	1.0	1/8	True	-1	3.0	3.0	3.0	3a	5	17/2	False	False				False	7	V6/V	Bb	I		V6/V	V		6		V	M	False	False	(6, 3, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V6/V	V6/V, major		V6/V, major	V	V	-2	-2	-1	2	2	1	True	True	False
36.0	4.0	9.0	50	2	D	0.0	1.0	1	3	4	3.0	1.0	1/4	True	-1	4.0	4.0	4.0	4a	3	9	False	True				False	8	vi/V	Bb	I		vi/V	vi				V	m	False	False	(4, 1, 5)	()	4	4	major	major	I	I, major	vi/V	V	V/I	V	False	vi/V	vi/V, major		vi/V, major	V	V	-2	-2	-1	4	4	3	True	True	True
36.0	4.0	9.0	50	2	D	0.0	1.0	1	3	4	4.0	1.0	1/4	True	-1	4.0	4.0	4.0	4a	3	9	False	True				False	8	vi/V	Bb	I		vi/V	vi				V	m	False	False	(4, 1, 5)	()	4	4	major	major	I	I, major	vi/V	V	V/I	V	False	vi/V	vi/V, major		vi/V, major	V	V	-2	-2	-1	4	4	3	True	True	True
36.0	4.0	9.0	77	-1	F	0.0	1.0	1	3	4	2.0	1.0	1/4	True	-1	4.0	4.0	4.0	4a	5	9	False	True				False	8	vi/V	Bb	I		vi/V	vi				V	m	False	False	(4, 1, 5)	()	4	4	major	major	I	I, major	vi/V	V	V/I	V	False	vi/V	vi/V, major		vi/V, major	V	V	-2	-2	-1	1	1	0	True	False	False
