onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
2.0	2.0	0.5	76	4	E	0.0	1.5	0	4	4	1.0	1.0	1/8	True		1.0	1.0	1.0	1a	5	1/2	False	False			{	False																																											
4.0	2.0	1.0	76	4	E	0.0	2.0	2	4	4	1.0	1.0	1/8	True		1.0	1.0	1.0	1a	5	1	False	False				False																																											
6.0	2.0	1.5	76	4	E	0.0	2.5	0	4	4	1.0	1.0	1/8	True		1.0	1.0	1.0	1a	5	3/2	False	False				False																																											
8.0	2.0	2.0	77	-1	F	0.0	3.0	3	4	4	1.0	1.0	1/8	True		1.0	1.0	1.0	1a	5	2	False	True				False	2	iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-4	-4	-4	True	False	False
10.0	2.0	2.5	77	-1	F	0.0	3.5	0	4	4	1.0	1.0	1/8	True		1.0	1.0	1.0	1a	5	5/2	False	False				False	2	iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-4	-4	-4	True	False	False
12.0	2.0	3.0	77	-1	F	0.0	4.0	4	4	4	1.0	1.0	1/8	True		1.0	1.0	1.0	1a	5	3	False	False				False	2	iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-4	-4	-4	True	False	False
14.0	1.0	3.5	79	1	G	0.0	4.5	0	4	4	1.0	1.0	1/16	True		1.0	1.0	1.0	1a	5	7/2	False	False				False	2	iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-2	-2	-2	False	False	False
15.0	1.0	3.75	77	-1	F	0.0	4.75	0	4	4	1.0	1.0	1/16	True		1.0	1.0	1.0	1a	5	15/4	False	False				False	2	iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-4	-4	-4	True	False	False
16.0	2.0	4.0	76	4	E	0.0	1.0	1	4	4	1.0	1.0	1/8	True	0	2.0	2.0	2.0	2a	5	4	False	True				False	3	i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	1	1	1	True	False	False
18.0	2.0	4.5	81	3	A	0.0	1.5	0	4	4	1.0	1.0	1/8	True	0	2.0	2.0	2.0	2a	5	9/2	False	False				False	3	i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
20.0	2.0	5.0	81	3	A	0.0	2.0	2	4	4	1.0	1.0	1/8	True	0	2.0	2.0	2.0	2a	5	5	False	False				False	3	i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
22.0	1.0	5.5	83	5	B	0.0	2.5	0	4	4	1.0	1.0	1/16	True	0	2.0	2.0	2.0	2a	5	11/2	False	False				False	3	i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	2	2	2	False	False	False
23.0	1.0	5.75	81	3	A	0.0	2.75	0	4	4	1.0	1.0	1/16	True	0	2.0	2.0	2.0	2a	5	23/4	False	False				False	3	i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
24.0	2.0	6.0	80	8	G	1.0	3.0	3	4	4	1.0	1.0	1/8	True	0	2.0	2.0	2.0	2a	5	6	False	True				False	4	V		a	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	3	3	3	5	5	5	True	False	False
26.0	2.0	6.5	81	3	A	0.0	3.5	0	4	4	1.0	1.0	1/8	True	0	2.0	2.0	2.0	2a	5	13/2	False	True				False	5	i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
28.0	3.0	7.0	81	3	A	0.0	4.0	4	4	4	1.0	1.0	3/16	True	0	2.0	2.0	2.0	2a	5	7	False	True				False	6	V(4)		a	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	3	3	3	0	0	0	True	False	False
31.0	1.0	7.75	80	8	G	1.0	4.75	0	4	4	1.0	1.0	1/16	True	0	2.0	2.0	2.0	2a	5	31/4	False	False				False	6	V(4)		a	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	3	3	3	5	5	5	False	False	False
32.0	2.0	8.0	81	3	A	0.0	1.0	1	4	4	1.0	1.0	1/8	True	0	3.0	3.0	3.0	3a	5	8	False	True	PAC	PAC	}	True	8	i|PAC}		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
34.0	2.0	8.5	69	3	A	0.0	1.5	0	4	4	2.0	1.0	1/8	True	0	3.0	3.0	3.0	3a	4	17/2	False	False			{	False	9	{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	3	3	3	0	0	0	True	True	True
34.0	2.0	8.5	76	4	E	0.0	1.5	0	4	4	1.0	1.0	1/8	True	0	3.0	3.0	3.0	3a	5	17/2	False	False			{	False	9	{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	3	3	3	1	1	1	True	False	False
36.0	2.0	9.0	69	3	A	0.0	2.0	2	4	4	2.0	1.0	1/8	True	0	3.0	3.0	3.0	3a	4	9	False	False				False	9	{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	3	3	3	0	0	0	True	True	True
36.0	2.0	9.0	72	0	C	0.0	2.0	2	4	4	1.0	1.0	1/8	True	0	3.0	3.0	3.0	3a	5	9	False	False				False	9	{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	3	3	3	-3	-3	-3	True	False	False
38.0	2.0	9.5	69	3	A	0.0	2.5	0	4	4	1.0	1.0	1/8	True	0	3.0	3.0	3.0	3a	4	19/2	False	False				False	9	{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	3	3	3	0	0	0	True	True	True
38.0	2.0	9.5	69	3	A	0.0	2.5	0	4	4	2.0	1.0	1/8	True	0	3.0	3.0	3.0	3a	4	19/2	False	False				False	9	{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	3	3	3	0	0	0	True	True	True
40.0	2.0	10.0	72	0	C	0.0	3.0	3	4	4	2.0	1.0	1/8	True	0	3.0	3.0	3.0	3a	5	10	False	True				False	10	i6		a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	3	3	3	-3	-3	-3	True	False	True
40.0	2.0	10.0	76	4	E	0.0	3.0	3	4	4	1.0	1.0	1/8	True	0	3.0	3.0	3.0	3a	5	10	False	True				False	10	i6		a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	3	3	3	1	1	1	True	False	False
42.0	2.0	10.5	72	0	C	0.0	3.5	0	4	4	2.0	1.0	1/8	True	0	3.0	3.0	3.0	3a	5	21/2	False	False				False	10	i6		a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	3	3	3	-3	-3	-3	True	False	True
42.0	2.0	10.5	76	4	E	0.0	3.5	0	4	4	1.0	1.0	1/8	True	0	3.0	3.0	3.0	3a	5	21/2	False	False				False	10	i6		a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	3	3	3	1	1	1	True	False	False
44.0	2.0	11.0	72	0	C	0.0	4.0	4	4	4	2.0	1.0	1/8	True	0	3.0	3.0	3.0	3a	5	11	False	False				False	10	i6		a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	3	3	3	-3	-3	-3	True	False	True
44.0	2.0	11.0	76	4	E	0.0	4.0	4	4	4	1.0	1.0	1/8	True	0	3.0	3.0	3.0	3a	5	11	False	False				False	10	i6		a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	3	3	3	1	1	1	True	False	False
46.0	1.0	11.5	74	2	D	0.0	4.5	0	4	4	2.0	1.0	1/16	True	0	3.0	3.0	3.0	3a	5	23/2	False	False				False	10	i6		a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	3	3	3	-1	-1	-1	False	False	False
46.0	1.0	11.5	78	6	F	1.0	4.5	0	4	4	1.0	1.0	1/16	True	0	3.0	3.0	3.0	3a	5	23/2	False	False				False	10	i6		a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	3	3	3	3	3	3	False	False	False
47.0	1.0	11.75	72	0	C	0.0	4.75	0	4	4	2.0	1.0	1/16	True	0	3.0	3.0	3.0	3a	5	47/4	False	False				False	10	i6		a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	3	3	3	-3	-3	-3	True	False	True
47.0	1.0	11.75	76	4	E	0.0	4.75	0	4	4	1.0	1.0	1/16	True	0	3.0	3.0	3.0	3a	5	47/4	False	False				False	10	i6		a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	3	3	3	1	1	1	True	False	False
48.0	2.0	12.0	71	5	B	0.0	1.0	1	4	4	2.0	1.0	1/8	True	0	4.0	4.0	4.0	4a	4	12	False	True				False	11	V/v		a	i		V/v	V				v	M	True	True	(2, 6, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V/v, minor	v	v	3	3	4	2	2	1	True	True	True
48.0	2.0	12.0	75	9	D	1.0	1.0	1	4	4	1.0	1.0	1/8	True	0	4.0	4.0	4.0	4a	5	12	False	True				False	11	V/v		a	i		V/v	V				v	M	True	True	(2, 6, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V/v, minor	v	v	3	3	4	6	6	5	True	False	False
50.0	2.0	12.5	76	4	E	0.0	1.5	0	4	4	2.0	1.0	1/8	True	0	4.0	4.0	4.0	4a	5	25/2	False	True				False	12	v		a	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	3	3	3	1	1	1	True	True	True
50.0	2.0	12.5	79	1	G	0.0	1.5	0	4	4	1.0	1.0	1/8	True	0	4.0	4.0	4.0	4a	5	25/2	False	True				False	12	v		a	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	3	3	3	-2	-2	-2	True	False	False
52.0	2.0	13.0	76	4	E	0.0	2.0	2	4	4	2.0	1.0	1/8	True	0	4.0	4.0	4.0	4a	5	13	False	False				False	12	v		a	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	3	3	3	1	1	1	True	True	True
52.0	2.0	13.0	79	1	G	0.0	2.0	2	4	4	1.0	1.0	1/8	True	0	4.0	4.0	4.0	4a	5	13	False	False				False	12	v		a	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	3	3	3	-2	-2	-2	True	False	False
54.0	1.0	13.5	78	6	F	1.0	2.5	0	4	4	2.0	1.0	1/16	True	0	4.0	4.0	4.0	4a	5	27/2	False	False				False	12	v		a	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	3	3	3	3	3	3	False	False	False
54.0	1.0	13.5	81	3	A	0.0	2.5	0	4	4	1.0	1.0	1/16	True	0	4.0	4.0	4.0	4a	5	27/2	False	False				False	12	v		a	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	3	3	3	0	0	0	False	False	False
55.0	1.0	13.75	76	4	E	0.0	2.75	0	4	4	2.0	1.0	1/16	True	0	4.0	4.0	4.0	4a	5	55/4	False	False				False	12	v		a	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	3	3	3	1	1	1	True	True	True
55.0	1.0	13.75	79	1	G	0.0	2.75	0	4	4	1.0	1.0	1/16	True	0	4.0	4.0	4.0	4a	5	55/4	False	False				False	12	v		a	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	3	3	3	-2	-2	-2	True	False	False
56.0	2.0	14.0	75	9	D	1.0	3.0	3	4	4	2.0	1.0	1/8	True	0	4.0	4.0	4.0	4a	5	14	False	True				False	13	V/v		a	i		V/v	V				v	M	True	True	(2, 6, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V/v, minor	v	v	3	3	4	6	6	5	True	False	False
56.0	2.0	14.0	78	6	F	1.0	3.0	3	4	4	1.0	1.0	1/8	True	0	4.0	4.0	4.0	4a	5	14	False	True				False	13	V/v		a	i		V/v	V				v	M	True	True	(2, 6, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V/v, minor	v	v	3	3	4	3	3	2	True	False	False
58.0	2.0	14.5	76	4	E	0.0	3.5	0	4	4	2.0	1.0	1/8	True	0	4.0	4.0	4.0	4a	5	29/2	False	True				False	14	i/v		a	i		i/v	i				v	m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	i/v	v	v/i	v	True	i/v	i/v, minor		i/v, minor	v	v	3	3	4	1	1	0	True	True	True
58.0	2.0	14.5	79	1	G	0.0	3.5	0	4	4	1.0	1.0	1/8	True	0	4.0	4.0	4.0	4a	5	29/2	False	True				False	14	i/v		a	i		i/v	i				v	m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	i/v	v	v/i	v	True	i/v	i/v, minor		i/v, minor	v	v	3	3	4	-2	-2	-3	True	False	False
60.0	3.0	15.0	76	4	E	0.0	4.0	4	4	4	2.0	1.0	3/16	True	0	4.0	4.0	4.0	4a	5	15	False	True				False	15	V(4)/v		a	i		V(4)/v	V			4	v	M	True	True	(2, 1, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V(4)/v, minor	v	v	3	3	4	1	1	0	True	False	False
60.0	3.0	15.0	78	6	F	1.0	4.0	4	4	4	1.0	1.0	3/16	True	0	4.0	4.0	4.0	4a	5	15	False	True				False	15	V(4)/v		a	i		V(4)/v	V			4	v	M	True	True	(2, 1, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V(4)/v, minor	v	v	3	3	4	3	3	2	True	False	False
63.0	1.0	15.75	75	9	D	1.0	4.75	0	4	4	2.0	1.0	1/16	True	0	4.0	4.0	4.0	4a	5	63/4	False	False				False	15	V(4)/v		a	i		V(4)/v	V			4	v	M	True	True	(2, 1, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V(4)/v, minor	v	v	3	3	4	6	6	5	False	False	False
63.0	1.0	15.75	78	6	F	1.0	4.75	0	4	4	1.0	1.0	1/16	False	0	4.0	4.0	4.0	4a	5	63/4	False	False				False	15	V(4)/v		a	i		V(4)/v	V			4	v	M	True	True	(2, 1, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V(4)/v, minor	v	v	3	3	4	3	3	2	True	False	False
64.0	2.0	16.0	76	4	E	0.0	1.0	1	4	4	1.0	1.0	1/8	True	0	5.0	5.0	5.0	5a	5	16	False	True	PAC	PAC	}	True	17	i/v|PAC}		a	i		i/v	i				v	m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	i/v	v	v/i	v	True	i/v	i/v, minor		i/v, minor	v	v	3	3	4	1	1	0	True	True	True
64.0	2.0	16.0	76	4	E	0.0	1.0	1	4	4	2.0	1.0	1/8	True	0	5.0	5.0	5.0	5a	5	16	False	True	PAC	PAC	}	True	17	i/v|PAC}		a	i		i/v	i				v	m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	i/v	v	v/i	v	True	i/v	i/v, minor		i/v, minor	v	v	3	3	4	1	1	0	True	True	True
66.0	2.0	16.5	76	4	E	0.0	1.5	0	4	4	1.0	1.0	1/8	True	0	5.0	5.0	5.0	5a	5	33/2	False	True			{	False	18	V{		a	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	3	3	3	1	1	1	True	True	True
66.0	2.0	16.5	80	8	G	1.0	1.5	0	4	4	2.0	1.0	1/8	True	0	5.0	5.0	5.0	5a	5	33/2	False	True			{	False	18	V{		a	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	3	3	3	5	5	5	True	False	False
