onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0.0	4.0	0.0	62	2	D	0.0	1.0	1	4	4	3.0	1.0	1/4	True	2	1.0	1.0	1.0	1a	4	0	True	True			{	False	0	D.I{	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
0.0	4.0	0.0	62	2	D	0.0	1.0	1	4	4	4.0	1.0	1/4	True	2	1.0	1.0	1.0	1a	4	0	True	True			{	False	0	D.I{	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
0.0	1.0	0.0	74	2	D	0.0	1.0	1	4	4	1.0	1.0	1/16	True	2	1.0	1.0	1.0	1a	5	0	True	True			{	False	0	D.I{	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
1.0	1.0	0.25	69	3	A	0.0	1.25	0	4	4	1.0	1.0	1/16	True	2	1.0	1.0	1.0	1a	4	1/4	False	False				False	0	D.I{	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	1	1	1	True	False	False
2.0	1.0	0.5	71	5	B	0.0	1.5	0	4	4	1.0	1.0	1/16	True	2	1.0	1.0	1.0	1a	4	1/2	False	False				False	0	D.I{	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	3	3	3	False	False	False
3.0	1.0	0.75	73	7	C	1.0	1.75	0	4	4	1.0	1.0	1/16	True	2	1.0	1.0	1.0	1a	5	3/4	False	False				False	0	D.I{	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	5	5	5	False	False	False
4.0	1.0	1.0	74	2	D	0.0	2.0	2	4	4	1.0	1.0	1/16	True	2	1.0	1.0	1.0	1a	5	1	False	False				False	0	D.I{	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
5.0	1.0	1.25	78	6	F	1.0	2.25	0	4	4	1.0	1.0	1/16	True	2	1.0	1.0	1.0	1a	5	5/4	False	False				False	0	D.I{	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	4	4	4	True	False	False
6.0	1.0	1.5	76	4	E	0.0	2.5	0	4	4	1.0	1.0	1/16	True	2	1.0	1.0	1.0	1a	5	3/2	False	False				False	0	D.I{	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	2	2	2	False	False	False
7.0	1.0	1.75	74	2	D	0.0	2.75	0	4	4	1.0	1.0	1/16	True	2	1.0	1.0	1.0	1a	5	7/4	False	False				False	0	D.I{	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
8.0	4.0	2.0	61	7	C	1.0	3.0	3	4	4	3.0	1.0	1/4	True	2	1.0	1.0	1.0	1a	4	2	False	True				False	1	V6	D	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	2	2	2	5	5	5	True	False	True
8.0	4.0	2.0	61	7	C	1.0	3.0	3	4	4	4.0	1.0	1/4	True	2	1.0	1.0	1.0	1a	4	2	False	True				False	1	V6	D	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	2	2	2	5	5	5	True	False	True
8.0	2.0	2.0	76	4	E	0.0	3.0	3	4	4	1.0	1.0	1/8	True	2	1.0	1.0	1.0	1a	5	2	False	True				False	1	V6	D	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	2	2	2	2	2	2	True	False	False
10.0	2.0	2.5	69	3	A	0.0	3.5	0	4	4	1.0	1.0	1/8	True	2	1.0	1.0	1.0	1a	4	5/2	False	False				False	1	V6	D	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	2	2	2	1	1	1	True	True	False
12.0	2.0	3.0	73	7	C	1.0	4.0	4	4	4	1.0	1.0	1/8	True	2	1.0	1.0	1.0	1a	5	3	False	False				False	1	V6	D	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	2	2	2	5	5	5	True	False	True
14.0	2.0	3.5	76	4	E	0.0	4.5	0	4	4	1.0	1.0	1/8	True	2	1.0	1.0	1.0	1a	5	7/2	False	False				False	1	V6	D	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	2	2	2	2	2	2	True	False	False
16.0	4.0	4.0	59	5	B	0.0	1.0	1	4	4	3.0	1.0	1/4	True	2	2.0	2.0	2.0	2a	3	4	False	True				False	2	V43(4)/V	D	I		V43(4)/V	V		43	4	V	Mm7	False	False	(3, 0, 2, 1)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V43/V	V43/V, major		V43(4)/V, major	V	V	2	2	3	3	3	2	True	False	True
16.0	4.0	4.0	59	5	B	0.0	1.0	1	4	4	4.0	1.0	1/4	True	2	2.0	2.0	2.0	2a	3	4	False	True				False	2	V43(4)/V	D	I		V43(4)/V	V		43	4	V	Mm7	False	False	(3, 0, 2, 1)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V43/V	V43/V, major		V43(4)/V, major	V	V	2	2	3	3	3	2	True	False	True
16.0	1.0	4.0	74	2	D	0.0	1.0	1	4	4	1.0	1.0	1/16	True	2	2.0	2.0	2.0	2a	5	4	False	True				False	2	V43(4)/V	D	I		V43(4)/V	V		43	4	V	Mm7	False	False	(3, 0, 2, 1)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V43/V	V43/V, major		V43(4)/V, major	V	V	2	2	3	0	0	-1	True	False	False
17.0	1.0	4.25	76	4	E	0.0	1.25	0	4	4	1.0	1.0	1/16	True	2	2.0	2.0	2.0	2a	5	17/4	False	False				False	2	V43(4)/V	D	I		V43(4)/V	V		43	4	V	Mm7	False	False	(3, 0, 2, 1)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V43/V	V43/V, major		V43(4)/V, major	V	V	2	2	3	2	2	1	True	True	False
18.0	1.0	4.5	74	2	D	0.0	1.5	0	4	4	1.0	1.0	1/16	True	2	2.0	2.0	2.0	2a	5	9/2	False	False				False	2	V43(4)/V	D	I		V43(4)/V	V		43	4	V	Mm7	False	False	(3, 0, 2, 1)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V43/V	V43/V, major		V43(4)/V, major	V	V	2	2	3	0	0	-1	True	False	False
19.0	1.0	4.75	73	7	C	1.0	1.75	0	4	4	1.0	1.0	1/16	True	2	2.0	2.0	2.0	2a	5	19/4	False	False				False	2	V43(4)/V	D	I		V43(4)/V	V		43	4	V	Mm7	False	False	(3, 0, 2, 1)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V43/V	V43/V, major		V43(4)/V, major	V	V	2	2	3	5	5	4	False	False	False
20.0	1.0	5.0	71	5	B	0.0	2.0	2	4	4	1.0	1.0	1/16	True	2	2.0	2.0	2.0	2a	4	5	False	True				False	3	V43/V	D	I		V43/V	V		43		V	Mm7	False	False	(3, 0, 2, 6)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V43/V	V43/V, major		V43/V, major	V	V	2	2	3	3	3	2	True	False	True
21.0	1.0	5.25	76	4	E	0.0	2.25	0	4	4	1.0	1.0	1/16	True	2	2.0	2.0	2.0	2a	5	21/4	False	False				False	3	V43/V	D	I		V43/V	V		43		V	Mm7	False	False	(3, 0, 2, 6)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V43/V	V43/V, major		V43/V, major	V	V	2	2	3	2	2	1	True	True	False
22.0	1.0	5.5	74	2	D	0.0	2.5	0	4	4	1.0	1.0	1/16	True	2	2.0	2.0	2.0	2a	5	11/2	False	False				False	3	V43/V	D	I		V43/V	V		43		V	Mm7	False	False	(3, 0, 2, 6)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V43/V	V43/V, major		V43/V, major	V	V	2	2	3	0	0	-1	True	False	False
23.0	1.0	5.75	76	4	E	0.0	2.75	0	4	4	1.0	1.0	1/16	True	2	2.0	2.0	2.0	2a	5	23/4	False	False				False	3	V43/V	D	I		V43/V	V		43		V	Mm7	False	False	(3, 0, 2, 6)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V43/V	V43/V, major		V43/V, major	V	V	2	2	3	2	2	1	True	True	False
24.0	4.0	6.0	57	3	A	0.0	3.0	3	4	4	3.0	1.0	1/4	True	2	2.0	2.0	2.0	2a	3	6	False	True				False	4	V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	1	1	1	True	True	True
24.0	4.0	6.0	57	3	A	0.0	3.0	3	4	4	4.0	1.0	1/4	True	2	2.0	2.0	2.0	2a	3	6	False	True				False	4	V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	1	1	1	True	True	True
24.0	2.0	6.0	73	7	C	1.0	3.0	3	4	4	1.0	1.0	1/8	True	2	2.0	2.0	2.0	2a	5	6	False	True				False	4	V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	5	5	5	True	False	False
26.0	2.0	6.5	69	3	A	0.0	3.5	0	4	4	1.0	1.0	1/8	True	2	2.0	2.0	2.0	2a	4	13/2	False	False				False	4	V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	1	1	1	True	True	True
30.0	2.0	7.5	78	6	F	1.0	4.5	0	4	4	1.0	1.0	1/8	True	2	2.0	2.0	2.0	2a	5	15/2	False	False				False	4	V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	4	4	4	False	False	False
32.0	4.0	8.0	55	1	G	0.0	1.0	1	4	4	3.0	1.0	1/4	True	2	3.0	3.0	3.0	3a	3	8	False	True				False	6	ii6	D	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	2	2	2	-1	-1	-1	True	False	True
32.0	4.0	8.0	55	1	G	0.0	1.0	1	4	4	4.0	1.0	1/4	True	2	3.0	3.0	3.0	3a	3	8	False	True				False	6	ii6	D	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	2	2	2	-1	-1	-1	True	False	True
32.0	2.0	8.0	78	6	F	1.0	1.0	1	4	4	1.0	1.0	1/8	True	2	3.0	3.0	3.0	3a	5	8	False	True				False	6	ii6	D	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	2	2	2	4	4	4	False	False	False
34.0	2.0	8.5	76	4	E	0.0	1.5	0	4	4	1.0	1.0	1/8	True	2	3.0	3.0	3.0	3a	5	17/2	False	False				False	6	ii6	D	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	2	2	2	2	2	2	True	True	False
38.0	2.0	9.5	76	4	E	0.0	2.5	0	4	4	1.0	1.0	1/8	True	2	3.0	3.0	3.0	3a	5	19/2	False	False				False	6	ii6	D	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	2	2	2	2	2	2	True	True	False
40.0	4.0	10.0	54	6	F	1.0	3.0	3	4	4	3.0	1.0	1/4	True	2	3.0	3.0	3.0	3a	3	10	False	True				False	7	I6	D	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	4	4	4	True	False	True
40.0	4.0	10.0	54	6	F	1.0	3.0	3	4	4	4.0	1.0	1/4	True	2	3.0	3.0	3.0	3a	3	10	False	True				False	7	I6	D	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	4	4	4	True	False	True
40.0	2.0	10.0	76	4	E	0.0	3.0	3	4	4	1.0	1.0	1/8	True	2	3.0	3.0	3.0	3a	5	10	False	True				False	7	I6	D	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	2	2	2	False	False	False
42.0	2.0	10.5	74	2	D	0.0	3.5	0	4	4	1.0	1.0	1/8	True	2	3.0	3.0	3.0	3a	5	21/2	False	False				False	7	I6	D	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	0	0	0	True	True	False
46.0	2.0	11.5	74	2	D	0.0	4.5	0	4	4	1.0	1.0	1/8	True	2	3.0	3.0	3.0	3a	5	23/2	False	False				False	7	I6	D	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	0	0	0	True	True	False
48.0	4.0	12.0	52	4	E	0.0	1.0	1	4	4	3.0	1.0	1/4	True	2	4.0	4.0	4.0	4a	3	12	False	True				False	8	viio6	D	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	2	2	2	2	2	2	True	False	True
48.0	4.0	12.0	52	4	E	0.0	1.0	1	4	4	4.0	1.0	1/4	True	2	4.0	4.0	4.0	4a	3	12	False	True				False	8	viio6	D	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	2	2	2	2	2	2	True	False	True
48.0	2.0	12.0	74	2	D	0.0	1.0	1	4	4	1.0	1.0	1/8	True	2	4.0	4.0	4.0	4a	5	12	False	True				False	8	viio6	D	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	2	2	2	0	0	0	False	False	False
50.0	2.0	12.5	73	7	C	1.0	1.5	0	4	4	1.0	1.0	1/8	True	2	4.0	4.0	4.0	4a	5	25/2	False	False				False	8	viio6	D	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	2	2	2	5	5	5	True	True	False
54.0	2.0	13.5	73	7	C	1.0	2.5	0	4	4	1.0	1.0	1/8	True	2	4.0	4.0	4.0	4a	5	27/2	False	False				False	8	viio6	D	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	2	2	2	5	5	5	True	True	False
56.0	4.0	14.0	62	2	D	0.0	3.0	3	4	4	3.0	1.0	1/4	True	2	4.0	4.0	4.0	4a	4	14	False	True	PAC	PAC	}{	True	9	I|PAC}{	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
56.0	4.0	14.0	62	2	D	0.0	3.0	3	4	4	4.0	1.0	1/4	True	2	4.0	4.0	4.0	4a	4	14	False	True	PAC	PAC	}{	True	9	I|PAC}{	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
