onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0.0	4.0	0.0	43	1	G	0.0	1.0	1	4	4	4.0	1.0	1/4	True	-1	1.0	1.0	1.0	1a	2	0	True	True			{	False	0	g.i{		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
0.0	6.0	0.0	67	1	G	0.0	1.0	1	4	4	1.0	1.0	3/8	True	-1	1.0	1.0	1.0	1a	4	0	True	True			{	False	0	g.i{		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
4.0	8.0	1.0	55	1	G	0.0	2.0	2	4	4	4.0	1.0	1/2	True	-1	1.0	1.0	1.0	1a	3	1	False	False				False	0	g.i{		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
6.0	2.0	1.5	70	-2	B	-1.0	2.5	0	4	4	1.0	1.0	1/8	True	-1	1.0	1.0	1.0	1a	4	3/2	False	False				False	0	g.i{		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-3	-3	-3	True	False	False
8.0	2.0	2.0	69	3	A	0.0	3.0	3	4	4	1.0	1.0	1/8	True	-1	1.0	1.0	1.0	1a	4	2	False	True				False	1	ii%2		g	i		ii%2	ii	%	2			%7	True	True	(0, 2, -1, -4)	()	2	0	minor	minor	i	i, minor	ii		i	i	True	ii%2	ii%2, minor		ii%2, minor		ii	1	1	1	2	2	2	True	True	False
10.0	1.0	2.5	70	-2	B	-1.0	3.5	0	4	4	1.0	1.0	1/16	True	-1	1.0	1.0	1.0	1a	4	5/2	False	False				False	1	ii%2		g	i		ii%2	ii	%	2			%7	True	True	(0, 2, -1, -4)	()	2	0	minor	minor	i	i, minor	ii		i	i	True	ii%2	ii%2, minor		ii%2, minor		ii	1	1	1	-3	-3	-3	False	False	False
11.0	1.0	2.75	72	0	C	0.0	3.75	0	4	4	1.0	1.0	1/16	True	-1	1.0	1.0	1.0	1a	5	11/4	False	False				False	1	ii%2		g	i		ii%2	ii	%	2			%7	True	True	(0, 2, -1, -4)	()	2	0	minor	minor	i	i, minor	ii		i	i	True	ii%2	ii%2, minor		ii%2, minor		ii	1	1	1	-1	-1	-1	True	False	False
12.0	4.0	3.0	53	-1	F	0.0	4.0	4	4	4	4.0	1.0	1/4	True	-1	1.0	1.0	1.0	1a	3	3	False	True				False	2	v6		g	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	1	1	1	-2	-2	-2	True	False	True
12.0	2.0	3.0	74	2	D	0.0	4.0	4	4	4	1.0	1.0	1/8	True	-1	1.0	1.0	1.0	1a	5	3	False	True				False	2	v6		g	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	1	1	1	1	1	1	True	True	False
14.0	2.0	3.5	74	2	D	0.0	4.5	0	4	4	1.0	1.0	1/8	True	-1	1.0	1.0	1.0	1a	5	7/2	False	False				False	2	v6		g	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	1	1	1	1	1	1	True	True	False
