onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
4.0	2.0	2.0	48	0	C	0.0	3.0	3	3	2	3.0	1.0	1/2	True		1.0	1.0	1.0	1a	3	4	False	True			{	False	0	a.i6{	a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	3	3	3	-3	-3	-3	True	False	True
4.0	2.0	2.0	48	0	C	0.0	3.0	3	3	2	4.0	1.0	1/2	True		1.0	1.0	1.0	1a	3	4	False	True			{	False	0	a.i6{	a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	3	3	3	-3	-3	-3	True	False	True
4.0	2.0	2.0	76	4	E	0.0	3.0	3	3	2	1.0	1.0	1/2	True		1.0	1.0	1.0	1a	5	4	False	True			{	False	0	a.i6{	a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	3	3	3	1	1	1	True	False	False
6.0	4.0	3.0	50	2	D	0.0	1.0	1	3	2	3.0	1.0	1	True	0	2.0	2.0	2.0	2a	3	6	False	True				False	1	iv(9)	a	i		iv(9)	iv			9		m	True	True	(-1, -4, 0)	(1,)	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv(9), minor		iv	3	3	3	-1	-1	-1	True	True	True
6.0	4.0	3.0	50	2	D	0.0	1.0	1	3	2	4.0	1.0	1	True	0	2.0	2.0	2.0	2a	3	6	False	True				False	1	iv(9)	a	i		iv(9)	iv			9		m	True	True	(-1, -4, 0)	(1,)	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv(9), minor		iv	3	3	3	-1	-1	-1	True	True	True
6.0	6.0	3.0	69	3	A	0.0	1.0	1	3	2	1.0	1.0	3/2	True	0	2.0	2.0	2.0	2a	4	6	False	True				False	1	iv(9)	a	i		iv(9)	iv			9		m	True	True	(-1, -4, 0)	(1,)	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv(9), minor		iv	3	3	3	0	0	0	True	False	False
10.0	2.0	5.0	50	2	D	0.0	3.0	3	3	2	3.0	1.0	1/2	True	0	2.0	2.0	2.0	2a	3	10	False	True				False	2	iv	a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-1	-1	-1	True	True	True
10.0	2.0	5.0	50	2	D	0.0	3.0	3	3	2	4.0	1.0	1/2	True	0	2.0	2.0	2.0	2a	3	10	False	True				False	2	iv	a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-1	-1	-1	True	True	True
10.0	2.0	5.0	77	-1	F	0.0	3.0	3	3	2	2.0	1.0	1/2	True	0	2.0	2.0	2.0	2a	5	10	False	True				False	2	iv	a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-4	-4	-4	True	False	False
12.0	4.0	6.0	52	4	E	0.0	1.0	1	3	2	3.0	1.0	1	True	0	3.0	3.0	3.0	3a	3	12	False	True				False	3	V(4)	a	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	3	3	3	1	1	1	True	True	True
