onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
17.0	2.0	8.5	76	4	E	0.0	3.0	3	3	4	2.0	1.0	1/4	True	0	4.0	4.0	3.0	3a	5	17/2	False	False				False	2	V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	4	4	4	False	False	False
18.0	1.0	9.0	76	4	E	0.0	3.5	0	3	4	1.0	1.0	1/8	True	0	4.0	4.0	3.0	3a	5	9	False	False				False	2	V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	4	4	4	False	False	False
19.0	4.0	9.5	59	5	B	0.0	1.0	1	3	4	3.0	1.0	1/2	True	0	5.0	5.0	4.0	4a	3	19/2	False	True				False	3	V6	C	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	0	0	0	5	5	5	True	False	True
19.0	1.0	9.5	74	2	D	0.0	1.0	1	3	4	1.0	1.0	1/8	True	0	5.0	5.0	4.0	4a	5	19/2	False	True				False	3	V6	C	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	0	0	0	2	2	2	True	False	False
19.0	2.0	9.5	79	1	G	0.0	1.0	1	3	4	2.0	1.0	1/4	True	0	5.0	5.0	4.0	4a	5	19/2	False	True				False	3	V6	C	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	0	0	0	1	1	1	True	True	False
20.0	1.0	10.0	79	1	G	0.0	1.5	0	3	4	1.0	1.0	1/8	True	0	5.0	5.0	4.0	4a	5	10	False	False				False	3	V6	C	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	0	0	0	1	1	1	True	True	False
21.0	2.0	10.5	67	1	G	0.0	2.0	2	3	4	2.0	1.0	1/4	True	0	5.0	5.0	4.0	4a	4	21/2	False	False				False	3	V6	C	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	0	0	0	1	1	1	True	True	False
21.0	1.0	10.5	74	2	D	0.0	2.0	2	3	4	1.0	1.0	1/8	True	0	5.0	5.0	4.0	4a	5	21/2	False	False				False	3	V6	C	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	0	0	0	2	2	2	True	False	False
22.0	1.0	11.0	71	5	B	0.0	2.5	0	3	4	1.0	1.0	1/8	True	0	5.0	5.0	4.0	4a	4	11	False	False				False	3	V6	C	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	0	0	0	5	5	5	True	False	True
23.0	2.0	11.5	59	5	B	0.0	3.0	3	3	4	3.0	1.0	1/4	True	0	5.0	5.0	4.0	4a	3	23/2	False	False				False	3	V6	C	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	0	0	0	5	5	5	True	False	True
23.0	1.0	11.5	67	1	G	0.0	3.0	3	3	4	1.0	1.0	1/8	True	0	5.0	5.0	4.0	4a	4	23/2	False	False				False	3	V6	C	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	0	0	0	1	1	1	True	True	False
23.0	2.0	11.5	74	2	D	0.0	3.0	3	3	4	2.0	1.0	1/4	True	0	5.0	5.0	4.0	4a	5	23/2	False	False				False	3	V6	C	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	0	0	0	2	2	2	True	False	False
24.0	1.0	12.0	71	5	B	0.0	3.5	0	3	4	1.0	1.0	1/8	True	0	5.0	5.0	4.0	4a	4	12	False	False				False	3	V6	C	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	0	0	0	5	5	5	True	False	True
25.0	2.0	12.5	57	3	A	0.0	1.0	1	3	4	3.0	1.0	1/4	True	0	6.0	6.0	5.0	5a	3	25/2	False	True				False	4	ii7/V	C	I		ii7/V	ii		7		V	mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	ii/V	V	V/I	V	False	ii7/V	ii7/V, major		ii7/V, major	V	V	0	0	1	3	3	2	True	True	True
25.0	1.0	12.5	72	0	C	0.0	1.0	1	3	4	1.0	1.0	1/8	True	0	6.0	6.0	5.0	5a	5	25/2	False	True				False	4	ii7/V	C	I		ii7/V	ii		7		V	mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	ii/V	V	V/I	V	False	ii7/V	ii7/V, major		ii7/V, major	V	V	0	0	1	0	0	-1	True	False	False
25.0	2.0	12.5	76	4	E	0.0	1.0	1	3	4	2.0	1.0	1/4	True	0	6.0	6.0	5.0	5a	5	25/2	False	True				False	4	ii7/V	C	I		ii7/V	ii		7		V	mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	ii/V	V	V/I	V	False	ii7/V	ii7/V, major		ii7/V, major	V	V	0	0	1	4	4	3	True	False	False
26.0	1.0	13.0	76	4	E	0.0	1.5	0	3	4	1.0	1.0	1/8	True	0	6.0	6.0	5.0	5a	5	13	False	False				False	4	ii7/V	C	I		ii7/V	ii		7		V	mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	ii/V	V	V/I	V	False	ii7/V	ii7/V, major		ii7/V, major	V	V	0	0	1	4	4	3	True	False	False
27.0	2.0	13.5	62	2	D	0.0	2.0	2	3	4	3.0	1.0	1/4	True	0	6.0	6.0	5.0	5a	4	27/2	False	True				False	5	V7/V	C	I		V7/V	V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	0	0	1	2	2	1	True	True	True
27.0	1.0	13.5	72	0	C	0.0	2.0	2	3	4	1.0	1.0	1/8	True	0	6.0	6.0	5.0	5a	5	27/2	False	True				False	5	V7/V	C	I		V7/V	V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	0	0	1	0	0	-1	True	False	False
27.0	4.0	13.5	78	6	F	1.0	2.0	2	3	4	2.0	1.0	1/2	True	0	6.0	6.0	5.0	5a	5	27/2	False	True				False	5	V7/V	C	I		V7/V	V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	0	0	1	6	6	5	True	False	False
28.0	1.0	14.0	69	3	A	0.0	2.5	0	3	4	1.0	1.0	1/8	True	0	6.0	6.0	5.0	5a	4	14	False	False				False	5	V7/V	C	I		V7/V	V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	0	0	1	3	3	2	True	False	False
29.0	2.0	14.5	50	2	D	0.0	3.0	3	3	4	3.0	1.0	1/4	True	0	6.0	6.0	5.0	5a	3	29/2	False	False				False	5	V7/V	C	I		V7/V	V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	0	0	1	2	2	1	True	True	True
29.0	1.0	14.5	66	6	F	1.0	3.0	3	3	4	1.0	1.0	1/8	True	0	6.0	6.0	5.0	5a	4	29/2	False	False				False	5	V7/V	C	I		V7/V	V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	0	0	1	6	6	5	True	False	False
30.0	1.0	15.0	74	2	D	0.0	3.5	0	3	4	1.0	1.0	1/8	True	0	6.0	6.0	5.0	5a	5	15	False	False				False	5	V7/V	C	I		V7/V	V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	0	0	1	2	2	1	True	True	True
31.0	1.0	15.5	55	1	G	0.0	1.0	1	3	4	3.0	1.0	1/8	True	0	7.0	7.0	6.0	6a	3	31/2	False	True	IAC	IAC	}	True	6	I/V|IAC}	C	I		I/V	I				V	M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	I/V	V	V/I	V	False	I/V	I/V, major		I/V, major	V	V	0	0	1	1	1	0	True	True	True
31.0	4.0	15.5	71	5	B	0.0	1.0	1	3	4	1.0	1.0	1/2	True	0	7.0	7.0	6.0	6a	4	31/2	False	True	IAC	IAC	}	True	6	I/V|IAC}	C	I		I/V	I				V	M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	I/V	V	V/I	V	False	I/V	I/V, major		I/V, major	V	V	0	0	1	5	5	4	True	False	False
31.0	4.0	15.5	79	1	G	0.0	1.0	1	3	4	2.0	1.0	1/2	True	0	7.0	7.0	6.0	6a	5	31/2	False	True	IAC	IAC	}	True	6	I/V|IAC}	C	I		I/V	I				V	M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	I/V	V	V/I	V	False	I/V	I/V, major		I/V, major	V	V	0	0	1	1	1	0	True	True	True
32.0	1.0	16.0	54	6	F	1.0	1.5	0	3	4	3.0	1.0	1/8	True	0	7.0	7.0	6.0	6a	3	16	False	False				False	6	I/V|IAC}	C	I		I/V	I				V	M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	I/V	V	V/I	V	False	I/V	I/V, major		I/V, major	V	V	0	0	1	6	6	5	False	False	False
33.0	1.0	16.5	55	1	G	0.0	2.0	2	3	4	3.0	1.0	1/8	True	0	7.0	7.0	6.0	6a	3	33/2	False	False				False	6	I/V|IAC}	C	I		I/V	I				V	M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	I/V	V	V/I	V	False	I/V	I/V, major		I/V, major	V	V	0	0	1	1	1	0	True	True	True
34.0	1.0	17.0	57	3	A	0.0	2.5	0	3	4	3.0	1.0	1/8	True	0	7.0	7.0	6.0	6a	3	17	False	False				False	6	I/V|IAC}	C	I		I/V	I				V	M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	I/V	V	V/I	V	False	I/V	I/V, major		I/V, major	V	V	0	0	1	3	3	2	False	False	False
35.0	1.0	17.5	55	1	G	0.0	3.0	3	3	4	3.0	1.0	1/8	True	0	7.0	7.0	6.0	6a	3	35/2	False	False				False	6	I/V|IAC}	C	I		I/V	I				V	M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	I/V	V	V/I	V	False	I/V	I/V, major		I/V, major	V	V	0	0	1	1	1	0	True	True	True
36.0	1.0	18.0	53	-1	F	0.0	3.5	0	3	4	3.0	1.0	1/8	True	0	7.0	7.0	6.0	6a	3	18	False	False				False	6	I/V|IAC}	C	I		I/V	I				V	M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	I/V	V	V/I	V	False	I/V	I/V, major		I/V, major	V	V	0	0	1	-1	-1	-2	False	False	False
37.0	4.0	18.5	52	4	E	0.0	1.0	1	3	4	3.0	1.0	1/2	True	0	8.0	8.0	7.0	7a	3	37/2	False	True			{	False	7	I6{	C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	4	4	4	True	False	True
37.0	1.0	18.5	79	1	G	0.0	1.0	1	3	4	1.0	1.0	1/8	True	0	8.0	8.0	7.0	7a	5	37/2	False	True			{	False	7	I6{	C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	1	1	1	True	False	False
37.0	2.0	18.5	84	0	C	0.0	1.0	1	3	4	2.0	1.0	1/4	True	0	8.0	8.0	7.0	7a	6	37/2	False	True			{	False	7	I6{	C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	0	0	0	True	True	False
38.0	1.0	19.0	76	4	E	0.0	1.5	0	3	4	1.0	1.0	1/8	True	0	8.0	8.0	7.0	7a	5	19	False	False				False	7	I6{	C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	4	4	4	True	False	True
39.0	1.0	19.5	72	0	C	0.0	2.0	2	3	4	1.0	1.0	1/8	True	0	8.0	8.0	7.0	7a	5	39/2	False	False				False	7	I6{	C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	0	0	0	True	True	False
39.0	2.0	19.5	79	1	G	0.0	2.0	2	3	4	2.0	1.0	1/4	True	0	8.0	8.0	7.0	7a	5	39/2	False	False				False	7	I6{	C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	1	1	1	True	False	False
40.0	1.0	20.0	76	4	E	0.0	2.5	0	3	4	1.0	1.0	1/8	True	0	8.0	8.0	7.0	7a	5	20	False	False				False	7	I6{	C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	4	4	4	True	False	True
41.0	2.0	20.5	52	4	E	0.0	3.0	3	3	4	3.0	1.0	1/4	True	0	8.0	8.0	7.0	7a	3	41/2	False	False				False	7	I6{	C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	4	4	4	True	False	True
41.0	2.0	20.5	76	4	E	0.0	3.0	3	3	4	2.0	1.0	1/4	True	0	8.0	8.0	7.0	7a	5	41/2	False	False				False	7	I6{	C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	4	4	4	True	False	True
41.0	1.0	20.5	79	1	G	0.0	3.0	3	3	4	1.0	1.0	1/8	True	0	8.0	8.0	7.0	7a	5	41/2	False	False				False	7	I6{	C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	1	1	1	True	False	False
42.0	1.0	21.0	76	4	E	0.0	3.5	0	3	4	1.0	1.0	1/8	True	0	8.0	8.0	7.0	7a	5	21	False	False				False	7	I6{	C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	4	4	4	True	False	True
43.0	4.0	21.5	53	-1	F	0.0	1.0	1	3	4	3.0	1.0	1/2	True	0	9.0	9.0	8.0	8a	3	43/2	False	True				False	8	IV	C	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	0	0	0	-1	-1	-1	True	True	True
43.0	2.0	21.5	72	0	C	0.0	1.0	1	3	4	2.0	1.0	1/4	True	0	9.0	9.0	8.0	8a	5	43/2	False	True				False	8	IV	C	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	0	0	0	0	0	0	True	False	False
43.0	1.0	21.5	81	3	A	0.0	1.0	1	3	4	1.0	1.0	1/8	True	0	9.0	9.0	8.0	8a	5	43/2	False	True				False	8	IV	C	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	0	0	0	3	3	3	True	False	False
44.0	1.0	22.0	69	3	A	0.0	1.5	0	3	4	1.0	1.0	1/8	True	0	9.0	9.0	8.0	8a	4	22	False	False				False	8	IV	C	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	0	0	0	3	3	3	True	False	False
45.0	1.0	22.5	71	5	B	0.0	2.0	2	3	4	1.0	1.0	1/8	True	0	9.0	9.0	8.0	8a	4	45/2	False	True				False	9	V2	C	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	0	0	0	5	5	5	True	False	False
45.0	2.0	22.5	74	2	D	0.0	2.0	2	3	4	2.0	1.0	1/4	True	0	9.0	9.0	8.0	8a	5	45/2	False	True				False	9	V2	C	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	0	0	0	2	2	2	True	False	False
46.0	1.0	23.0	79	1	G	0.0	2.5	0	3	4	1.0	1.0	1/8	True	0	9.0	9.0	8.0	8a	5	23	False	False				False	9	V2	C	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	0	0	0	1	1	1	True	True	False
47.0	2.0	23.5	52	4	E	0.0	3.0	3	3	4	3.0	1.0	1/4	True	0	9.0	9.0	8.0	8a	3	47/2	False	True				False	10	I6	C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	4	4	4	True	False	True
47.0	1.0	23.5	72	0	C	0.0	3.0	3	3	4	1.0	1.0	1/8	True	0	9.0	9.0	8.0	8a	5	47/2	False	True				False	10	I6	C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	0	0	0	True	True	False
47.0	2.0	23.5	76	4	E	0.0	3.0	3	3	4	2.0	1.0	1/4	True	0	9.0	9.0	8.0	8a	5	47/2	False	True				False	10	I6	C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	4	4	4	True	False	True
