onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0.0	2.0	0.0	65	-1	F	0.0	1.0	1	2	2	1.0	1.0	1/4	True	-1	1.0	1.0	1.0	1a	4	0	True	True			{	False	0	Bb.V{	Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	1	1	1	True	True	True
2.0	2.0	0.5	70	-2	B	-1.0	1.5	0	2	2	1.0	1.0	1/4	True	-1	1.0	1.0	1.0	1a	4	1	False	True				False	1	I	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
4.0	2.0	1.0	65	-1	F	0.0	2.0	2	2	2	2.0	1.0	1/4	True	-1	1.0	1.0	1.0	1a	4	2	False	True				False	2	V	Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	1	1	1	True	True	True
4.0	2.0	1.0	69	3	A	0.0	2.0	2	2	2	1.0	1.0	1/4	True	-1	1.0	1.0	1.0	1a	4	2	False	True				False	2	V	Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	5	5	5	True	False	False
6.0	2.0	1.5	70	-2	B	-1.0	2.5	0	2	2	2.0	1.0	1/4	True	-1	1.0	1.0	1.0	1a	4	3	False	True				False	3	I	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
6.0	2.0	1.5	74	2	D	0.0	2.5	0	2	2	1.0	1.0	1/4	True	-1	1.0	1.0	1.0	1a	5	3	False	True				False	3	I	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	4	4	4	True	False	False
8.0	2.0	2.0	53	-1	F	0.0	1.0	1	2	2	4.0	1.0	1/4	True	-1	2.0	2.0	2.0	2a	3	4	False	True				False	4	V	Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	1	1	1	True	True	True
8.0	2.0	2.0	69	3	A	0.0	1.0	1	2	2	2.0	1.0	1/4	True	-1	2.0	2.0	2.0	2a	4	4	False	True				False	4	V	Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	5	5	5	True	False	False
8.0	2.0	2.0	72	0	C	0.0	1.0	1	2	2	1.0	1.0	1/4	True	-1	2.0	2.0	2.0	2a	5	4	False	True				False	4	V	Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	2	2	2	True	False	False
10.0	2.0	2.5	58	-2	B	-1.0	1.5	0	2	2	4.0	1.0	1/4	True	-1	2.0	2.0	2.0	2a	3	5	False	True				False	5	I	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
