onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0.0	12.0	0.0	36	0	C	0.0	2.5	0	2	4	2.0	1.0	1/8	True	0	1.0	1.0	0.0	0a	2	0	True	True			{	False	0	C.vi6{	C.I(6){	C	I		vi6		vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	0	0	0	0	0	0	True	False	True
0.0	12.0	0.0	52	4	E	0.0	2.5	0	2	4	2.0	1.0	1/8	True	0	1.0	1.0	0.0	0a	3	0	True	True			{	False	0	C.vi6{	C.I(6){	C	I		vi6		vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	0	0	0	4	4	4	True	False	False
0.0	12.0	0.0	60	0	C	0.0	2.5	0	2	4	1.0	1.0	1/8	True	0	1.0	1.0	0.0	0a	4	0	True	True			{	False	0	C.vi6{	C.I(6){	C	I		vi6		vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	0	0	0	0	0	0	True	False	True
0.0	12.0	0.0	64	4	E	0.0	2.5	0	2	4	1.0	1.0	1/8	True	0	1.0	1.0	0.0	0a	4	0	True	True			{	False	0	C.vi6{	C.I(6){	C	I		vi6		vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	0	0	0	4	4	4	True	False	False
0.0	12.0	0.0	69	3	A	0.0	2.5	0	2	4	1.0	1.0	1/8	True	0	1.0	1.0	0.0	0a	4	0	True	True			{	False	0	C.vi6{	C.I(6){	C	I		vi6		vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	0	0	0	3	3	3	True	True	False
0.0	12.0	0.0	72	0	C	0.0	2.5	0	2	4	1.0	1.0	1/8	True	0	1.0	1.0	0.0	0a	5	0	True	True			{	False	0	C.vi6{	C.I(6){	C	I		vi6		vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	0	0	0	0	0	0	True	False	True
12.0	12.0	0.5	37	-5	D	-1.0	1.0	1	2	4	2.0	1.0	1/8	True	0	2.0	2.0	1.0	1a	2	1/2	False	True				False	1	Ger6/IV		C	I		Ger6/IV	Ger	vii	o	65	b3	V/IV	Ger	False	False	(-5, -1, -4, 5)	()	5	-5	major	major	I	I, major	vii/V/IV	I	V/IV/I	I	False	viio65/V/IV	viio65/V/IV, major		Ger6/IV, major	IV	IV	0	0	0	-5	-5	-5	True	False	True
12.0	12.0	0.5	53	-1	F	0.0	1.0	1	2	4	2.0	1.0	1/8	True	0	2.0	2.0	1.0	1a	3	1/2	False	True				False	1	Ger6/IV		C	I		Ger6/IV	Ger	vii	o	65	b3	V/IV	Ger	False	False	(-5, -1, -4, 5)	()	5	-5	major	major	I	I, major	vii/V/IV	I	V/IV/I	I	False	viio65/V/IV	viio65/V/IV, major		Ger6/IV, major	IV	IV	0	0	0	-1	-1	-1	True	False	False
12.0	12.0	0.5	59	5	B	0.0	1.0	1	2	4	1.0	1.0	1/8	True	0	2.0	2.0	1.0	1a	3	1/2	False	True				False	1	Ger6/IV		C	I		Ger6/IV	Ger	vii	o	65	b3	V/IV	Ger	False	False	(-5, -1, -4, 5)	()	5	-5	major	major	I	I, major	vii/V/IV	I	V/IV/I	I	False	viio65/V/IV	viio65/V/IV, major		Ger6/IV, major	IV	IV	0	0	0	5	5	5	True	True	False
12.0	12.0	0.5	65	-1	F	0.0	1.0	1	2	4	1.0	1.0	1/8	True	0	2.0	2.0	1.0	1a	4	1/2	False	True				False	1	Ger6/IV		C	I		Ger6/IV	Ger	vii	o	65	b3	V/IV	Ger	False	False	(-5, -1, -4, 5)	()	5	-5	major	major	I	I, major	vii/V/IV	I	V/IV/I	I	False	viio65/V/IV	viio65/V/IV, major		Ger6/IV, major	IV	IV	0	0	0	-1	-1	-1	True	False	False
