onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
36.0	12.0	3.0	64	4	E	0.0	3	4	1.0	2.0	1/4	False	3	2.0	2.0	2.0	2a	4	3	False	True				False	2	V64		A	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	3	3	3	1	1	1	True	True	False
36.0	6.0	3.0	68	8	G	1.0	3	4	1.0	1.0	1/8	True	3	2.0	2.0	2.0	2a	4	3	False	True				False	2	V64		A	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	3	3	3	5	5	5	True	False	False
36.0	6.0	3.0	71	5	B	0.0	3	4	1.0	1.0	1/8	True	3	2.0	2.0	2.0	2a	4	3	False	True				False	2	V64		A	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	3	3	3	2	2	2	True	False	True
42.0	6.0	3.5	45	3	A	0.0	3	4	2.0	2.0	1/8	True	3	2.0	2.0	2.0	2a	2	7/2	False	True				False	3	I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	0	0	0	True	True	True
42.0	6.0	3.5	69	3	A	0.0	3	4	1.0	1.0	1/8	True	3	2.0	2.0	2.0	2a	4	7/2	False	True				False	3	I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	0	0	0	True	True	True
42.0	6.0	3.5	73	7	C	1.0	3	4	1.0	1.0	1/8	True	3	2.0	2.0	2.0	2a	5	7/2	False	True				False	3	I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	4	4	4	True	False	False
48.0	12.0	4.0	44	8	G	1.0	3	4	2.0	2.0	1/4	True	3	2.0	2.0	2.0	2a	2	4	False	True				False	4	V6		A	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	3	3	3	5	5	5	True	False	True
48.0	24.0	4.0	52	4	E	0.0	3	4	2.0	1.0	1/2	True	3	2.0	2.0	2.0	2a	3	4	False	True				False	4	V6		A	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	3	3	3	1	1	1	True	True	False
48.0	24.0	4.0	64	4	E	0.0	3	4	1.0	2.0	1/2	True	3	2.0	2.0	2.0	2a	4	4	False	True				False	4	V6		A	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	3	3	3	1	1	1	True	True	False
48.0	12.0	4.0	71	5	B	0.0	3	4	1.0	1.0	1/4	True	3	2.0	2.0	2.0	2a	4	4	False	True				False	4	V6		A	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	3	3	3	2	2	2	True	False	False
48.0	12.0	4.0	76	4	E	0.0	3	4	1.0	1.0	1/4	True	3	2.0	2.0	2.0	2a	5	4	False	True				False	4	V6		A	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	3	3	3	1	1	1	True	True	False
60.0	12.0	5.0	45	3	A	0.0	3	4	2.0	2.0	1/4	True	3	2.0	2.0	2.0	2a	2	5	False	True				False	5	I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	0	0	0	True	True	True
60.0	12.0	5.0	69	3	A	0.0	3	4	1.0	1.0	1/4	True	3	2.0	2.0	2.0	2a	4	5	False	True				False	5	I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	0	0	0	True	True	True
60.0	12.0	5.0	73	7	C	1.0	3	4	1.0	1.0	1/4	True	3	2.0	2.0	2.0	2a	5	5	False	True				False	5	I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	4	4	4	True	False	False
72.0	6.0	6.0	73	7	C	1.0	3	4	1.0	1.0	1/8	True	3	3.0	3.0	3.0	3a	5	6	False	False				False	5	I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	4	4	4	True	False	False
78.0	3.0	6.5	74	2	D	0.0	3	4	1.0	1.0	1/16	True	3	3.0	3.0	3.0	3a	5	13/2	False	False				False	5	I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	-1	-1	-1	False	False	False
81.0	3.0	6.75	76	4	E	0.0	3	4	1.0	1.0	1/16	True	3	3.0	3.0	3.0	3a	5	27/4	False	False				False	5	I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	1	1	1	True	False	False
84.0	12.0	7.0	46	10	A	1.0	3	4	2.0	1.0	1/4	True	3	3.0	3.0	3.0	3a	2	7	False	True				False	6	V6/ii		A	I		V6/ii		V		6		ii	M	False	False	(7, 4, 3)	()	3	7	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V6/ii	V6/ii, major		V6/ii, major	ii	ii	3	3	5	7	7	5	True	False	True
84.0	12.0	7.0	54	6	F	1.0	3	4	2.0	1.0	1/4	True	3	3.0	3.0	3.0	3a	3	7	False	True				False	6	V6/ii		A	I		V6/ii		V		6		ii	M	False	False	(7, 4, 3)	()	3	7	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V6/ii	V6/ii, major		V6/ii, major	ii	ii	3	3	5	3	3	1	True	True	False
84.0	12.0	7.0	61	7	C	1.0	3	4	2.0	1.0	1/4	True	3	3.0	3.0	3.0	3a	4	7	False	True				False	6	V6/ii		A	I		V6/ii		V		6		ii	M	False	False	(7, 4, 3)	()	3	7	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V6/ii	V6/ii, major		V6/ii, major	ii	ii	3	3	5	4	4	2	True	False	False
84.0	12.0	7.0	66	6	F	1.0	3	4	1.0	2.0	1/4	True	3	3.0	3.0	3.0	3a	4	7	False	True				False	6	V6/ii		A	I		V6/ii		V		6		ii	M	False	False	(7, 4, 3)	()	3	7	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V6/ii	V6/ii, major		V6/ii, major	ii	ii	3	3	5	3	3	1	True	True	False
84.0	12.0	7.0	73	7	C	1.0	3	4	1.0	2.0	1/4	True	3	3.0	3.0	3.0	3a	5	7	False	True				False	6	V6/ii		A	I		V6/ii		V		6		ii	M	False	False	(7, 4, 3)	()	3	7	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V6/ii	V6/ii, major		V6/ii, major	ii	ii	3	3	5	4	4	2	True	False	False
84.0	6.0	7.0	78	6	F	1.0	3	4	1.0	1.0	1/8	True	3	3.0	3.0	3.0	3a	5	7	False	True				False	6	V6/ii		A	I		V6/ii		V		6		ii	M	False	False	(7, 4, 3)	()	3	7	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V6/ii	V6/ii, major		V6/ii, major	ii	ii	3	3	5	3	3	1	True	True	False
90.0	6.0	7.5	73	7	C	1.0	3	4	1.0	1.0	1/8	True	3	3.0	3.0	3.0	3a	5	15/2	False	False				False	6	V6/ii		A	I		V6/ii		V		6		ii	M	False	False	(7, 4, 3)	()	3	7	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V6/ii	V6/ii, major		V6/ii, major	ii	ii	3	3	5	4	4	2	True	False	False
96.0	12.0	8.0	47	5	B	0.0	3	4	2.0	1.0	1/4	True	3	3.0	3.0	3.0	3a	2	8	False	True				False	7	ii		A	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	3	3	3	2	2	2	True	True	True
96.0	12.0	8.0	54	6	F	1.0	3	4	2.0	1.0	1/4	True	3	3.0	3.0	3.0	3a	3	8	False	True				False	7	ii		A	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	3	3	3	3	3	3	True	False	False
96.0	12.0	8.0	59	5	B	0.0	3	4	2.0	1.0	1/4	True	3	3.0	3.0	3.0	3a	3	8	False	True				False	7	ii		A	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	3	3	3	2	2	2	True	True	True
96.0	12.0	8.0	66	6	F	1.0	3	4	1.0	2.0	1/4	True	3	3.0	3.0	3.0	3a	4	8	False	True				False	7	ii		A	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	3	3	3	3	3	3	True	False	False
96.0	12.0	8.0	71	5	B	0.0	3	4	1.0	2.0	1/4	True	3	3.0	3.0	3.0	3a	4	8	False	True				False	7	ii		A	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	3	3	3	2	2	2	True	True	True
96.0	12.0	8.0	74	2	D	0.0	3	4	1.0	1.0	1/4	True	3	3.0	3.0	3.0	3a	5	8	False	True				False	7	ii		A	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	3	3	3	-1	-1	-1	True	False	False
108.0	6.0	9.0	66	6	F	1.0	3	4	1.0	1.0	1/8	True	3	4.0	4.0	4.0	4a	4	9	False	False				False	7	ii		A	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	3	3	3	3	3	3	True	False	False
114.0	3.0	9.5	68	8	G	1.0	3	4	1.0	1.0	1/16	True	3	4.0	4.0	4.0	4a	4	19/2	False	False				False	7	ii		A	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	3	3	3	5	5	5	False	False	False
117.0	3.0	9.75	69	3	A	0.0	3	4	1.0	1.0	1/16	True	3	4.0	4.0	4.0	4a	4	39/4	False	False				False	7	ii		A	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	3	3	3	0	0	0	False	False	False
120.0	12.0	10.0	47	5	B	0.0	3	4	2.0	1.0	1/4	True	3	4.0	4.0	4.0	4a	2	10	False	True				False	8	V7(9)/V		A	I		V7(9)/V		V		7	9	V	Mm7	False	False	(2, 6, 3, 0)	(4,)	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7(9)/V, major	V	V	3	3	4	2	2	1	True	True	True
120.0	12.0	10.0	57	3	A	0.0	3	4	2.0	1.0	1/4	True	3	4.0	4.0	4.0	4a	3	10	False	True				False	8	V7(9)/V		A	I		V7(9)/V		V		7	9	V	Mm7	False	False	(2, 6, 3, 0)	(4,)	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7(9)/V, major	V	V	3	3	4	0	0	-1	True	False	False
120.0	12.0	10.0	63	9	D	1.0	3	4	1.0	2.0	1/4	True	3	4.0	4.0	4.0	4a	4	10	False	True				False	8	V7(9)/V		A	I		V7(9)/V		V		7	9	V	Mm7	False	False	(2, 6, 3, 0)	(4,)	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7(9)/V, major	V	V	3	3	4	6	6	5	True	False	False
120.0	6.0	10.0	73	7	C	1.0	3	4	1.0	1.0	1/8	True	3	4.0	4.0	4.0	4a	5	10	False	True				False	8	V7(9)/V		A	I		V7(9)/V		V		7	9	V	Mm7	False	False	(2, 6, 3, 0)	(4,)	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7(9)/V, major	V	V	3	3	4	4	4	3	False	False	False
126.0	6.0	10.5	70	10	A	1.0	3	4	1.0	1.0	1/8	True	3	4.0	4.0	4.0	4a	4	21/2	False	True				False	9	V7(#7)/V		A	I		V7(#7)/V		V		7	#7	V	Mm7	False	False	(2, 6, 3, 7)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7(#7)/V, major	V	V	3	3	4	7	7	6	True	False	False
132.0	12.0	11.0	52	4	E	0.0	3	4	2.0	1.0	1/4	True	3	4.0	4.0	4.0	4a	3	11	False	True			}	True	10	V7(#4)}		A	I		V7(#4)		V		7	#4		Mm7	False	False	(1, 5, 7, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(#4), major		V	3	3	3	1	1	1	True	True	True
132.0	12.0	11.0	56	8	G	1.0	3	4	2.0	1.0	1/4	True	3	4.0	4.0	4.0	4a	3	11	False	True			}	True	10	V7(#4)}		A	I		V7(#4)		V		7	#4		Mm7	False	False	(1, 5, 7, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(#4), major		V	3	3	3	5	5	5	True	False	False
132.0	12.0	11.0	62	2	D	0.0	3	4	1.0	2.0	1/4	True	3	4.0	4.0	4.0	4a	4	11	False	True			}	True	10	V7(#4)}		A	I		V7(#4)		V		7	#4		Mm7	False	False	(1, 5, 7, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(#4), major		V	3	3	3	-1	-1	-1	True	False	False
132.0	6.0	11.0	70	10	A	1.0	3	4	1.0	1.0	1/8	True	3	4.0	4.0	4.0	4a	4	11	False	True			}	True	10	V7(#4)}		A	I		V7(#4)		V		7	#4		Mm7	False	False	(1, 5, 7, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(#4), major		V	3	3	3	7	7	7	True	False	False
138.0	6.0	11.5	71	5	B	0.0	3	4	1.0	1.0	1/8	True	3	4.0	4.0	4.0	4a	4	23/2	False	True	HC	HC		False	11	V7|HC		A	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	2	2	2	True	False	False
144.0	6.0	12.0	66	6	F	1.0	3	4	1.0	1.0	1/8	True	3	5.0	5.0	5.0	5a	4	12	False	True			{	False	12	V2{		A	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	3	3	3	3	3	3	False	False	False
150.0	3.0	12.5	68	8	G	1.0	3	4	1.0	1.0	1/16	True	3	5.0	5.0	5.0	5a	4	25/2	False	False				False	12	V2{		A	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	3	3	3	5	5	5	True	False	False
153.0	3.0	12.75	69	3	A	0.0	3	4	1.0	1.0	1/16	True	3	5.0	5.0	5.0	5a	4	51/4	False	False				False	12	V2{		A	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	3	3	3	0	0	0	False	False	False
156.0	12.0	13.0	50	2	D	0.0	3	4	2.0	2.0	1/4	True	3	5.0	5.0	5.0	5a	3	13	False	False				False	12	V2{		A	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	3	3	3	-1	-1	-1	True	False	True
156.0	24.0	13.0	52	4	E	0.0	3	4	2.0	1.0	1/2	True	3	5.0	5.0	5.0	5a	3	13	False	False				False	12	V2{		A	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	3	3	3	1	1	1	True	True	False
156.0	12.0	13.0	59	5	B	0.0	3	4	1.0	2.0	1/4	True	3	5.0	5.0	5.0	5a	3	13	False	False				False	12	V2{		A	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	3	3	3	2	2	2	True	False	False
156.0	12.0	13.0	64	4	E	0.0	3	4	1.0	2.0	1/4	True	3	5.0	5.0	5.0	5a	4	13	False	False				False	12	V2{		A	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	3	3	3	1	1	1	True	True	False
156.0	6.0	13.0	68	8	G	1.0	3	4	1.0	1.0	1/8	True	3	5.0	5.0	5.0	5a	4	13	False	False				False	12	V2{		A	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	3	3	3	5	5	5	True	False	False
162.0	6.0	13.5	71	5	B	0.0	3	4	1.0	1.0	1/8	True	3	5.0	5.0	5.0	5a	4	27/2	False	False				False	12	V2{		A	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	3	3	3	2	2	2	True	False	False
168.0	12.0	14.0	49	7	C	1.0	3	4	2.0	2.0	1/4	True	3	5.0	5.0	5.0	5a	3	14	False	True				False	13	I6		A	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	4	4	4	True	False	True
168.0	6.0	14.0	64	4	E	0.0	3	4	1.0	1.0	1/8	True	3	5.0	5.0	5.0	5a	4	14	False	True				False	13	I6		A	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	1	1	1	True	False	False
168.0	12.0	14.0	64	4	E	0.0	3	4	1.0	2.0	1/4	True	3	5.0	5.0	5.0	5a	4	14	False	True				False	13	I6		A	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	1	1	1	True	False	False
174.0	6.0	14.5	69	3	A	0.0	3	4	1.0	1.0	1/8	True	3	5.0	5.0	5.0	5a	4	29/2	False	False				False	13	I6		A	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	0	0	0	True	True	False
180.0	6.0	15.0	47	5	B	0.0	3	4	2.0	2.0	1/8	True	3	6.0	6.0	6.0	6a	2	15	False	True				False	14	V64		A	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	3	3	3	2	2	2	True	False	True
180.0	12.0	15.0	52	4	E	0.0	3	4	2.0	1.0	1/4	False	3	6.0	6.0	6.0	6a	3	15	False	True				False	14	V64		A	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	3	3	3	1	1	1	True	True	False
180.0	12.0	15.0	64	4	E	0.0	3	4	1.0	2.0	1/4	False	3	6.0	6.0	6.0	6a	4	15	False	True				False	14	V64		A	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	3	3	3	1	1	1	True	True	False
180.0	6.0	15.0	68	8	G	1.0	3	4	1.0	1.0	1/8	True	3	6.0	6.0	6.0	6a	4	15	False	True				False	14	V64		A	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	3	3	3	5	5	5	True	False	False
180.0	6.0	15.0	71	5	B	0.0	3	4	1.0	1.0	1/8	True	3	6.0	6.0	6.0	6a	4	15	False	True				False	14	V64		A	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	3	3	3	2	2	2	True	False	True
186.0	6.0	15.5	45	3	A	0.0	3	4	2.0	2.0	1/8	True	3	6.0	6.0	6.0	6a	2	31/2	False	True				False	15	I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	0	0	0	True	True	True
186.0	6.0	15.5	69	3	A	0.0	3	4	1.0	1.0	1/8	True	3	6.0	6.0	6.0	6a	4	31/2	False	True				False	15	I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	0	0	0	True	True	True
186.0	6.0	15.5	73	7	C	1.0	3	4	1.0	1.0	1/8	True	3	6.0	6.0	6.0	6a	5	31/2	False	True				False	15	I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	4	4	4	True	False	False
