onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0.0	8.0	0.0	50	2	D	0.0	1.0	1	4	4	2.0	1.0	1	True	0	1.0	1.0	1.0	1a	3	0	True	True				False	0	d.i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
0.0	8.0	0.0	50	2	D	0.0	1.0	1	4	4	3.0	1.0	1	True	0	1.0	1.0	1.0	1a	3	0	True	True				False	0	d.i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
8.0	4.0	4.0	50	2	D	0.0	1.0	1	4	4	2.0	1.0	1/2	False	0	2.0	2.0	2.0	2a	3	4	False	False				False	0	d.i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
8.0	4.0	4.0	50	2	D	0.0	1.0	1	4	4	3.0	1.0	1/2	False	0	2.0	2.0	2.0	2a	3	4	False	False				False	0	d.i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
12.0	2.0	6.0	46	-2	B	-1.0	3.0	3	4	4	2.0	1.0	1/4	True	0	2.0	2.0	2.0	2a	2	6	False	True				False	1	VI		d	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	2	2	2	-4	-4	-4	True	True	True
12.0	2.0	6.0	46	-2	B	-1.0	3.0	3	4	4	3.0	1.0	1/4	True	0	2.0	2.0	2.0	2a	2	6	False	True				False	1	VI		d	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	2	2	2	-4	-4	-4	True	True	True
14.0	2.0	7.0	42	6	F	1.0	4.0	4	4	4	2.0	1.0	1/4	True	0	2.0	2.0	2.0	2a	2	7	False	True				False	2	I6		d	i		I6	I		6			M	True	True	(4, 1, 0)	()	0	4	minor	minor	i	i, minor	I		i	i	True	I6	I6, minor		I6, minor		I	2	2	2	4	4	4	True	False	True
14.0	2.0	7.0	42	6	F	1.0	4.0	4	4	4	3.0	1.0	1/4	True	0	2.0	2.0	2.0	2a	2	7	False	True				False	2	I6		d	i		I6	I		6			M	True	True	(4, 1, 0)	()	0	4	minor	minor	i	i, minor	I		i	i	True	I6	I6, minor		I6, minor		I	2	2	2	4	4	4	True	False	True
16.0	8.0	8.0	45	3	A	0.0	1.0	1	4	4	2.0	1.0	1	True	0	3.0	3.0	3.0	3a	2	8	False	True				False	3	V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
16.0	8.0	8.0	45	3	A	0.0	1.0	1	4	4	3.0	1.0	1	True	0	3.0	3.0	3.0	3a	2	8	False	True				False	3	V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
24.0	4.0	12.0	50	2	D	0.0	1.0	1	3	2	2.0	1.0	1/2	True	0	4.0	4.0	4.0	4a	3	12	True	True				False	4	i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
24.0	4.0	12.0	50	2	D	0.0	1.0	1	3	2	3.0	1.0	1/2	True	0	4.0	4.0	4.0	4a	3	12	True	True				False	4	i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
28.0	4.0	13.0	55	1	G	0.0	2.0	2	3	2	2.0	1.0	1/2	True	0	4.0	4.0	4.0	4a	3	14	False	True				False	5	IV		d	i		IV	IV					M	True	True	(-1, 3, 0)	()	-1	-1	minor	minor	i	i, minor	IV		i	i	True	IV	IV, minor		IV, minor		IV	2	2	2	-1	-1	-1	True	True	True
28.0	4.0	13.0	55	1	G	0.0	2.0	2	3	2	3.0	1.0	1/2	True	0	4.0	4.0	4.0	4a	3	14	False	True				False	5	IV		d	i		IV	IV					M	True	True	(-1, 3, 0)	()	-1	-1	minor	minor	i	i, minor	IV		i	i	True	IV	IV, minor		IV, minor		IV	2	2	2	-1	-1	-1	True	True	True
32.0	4.0	14.0	57	3	A	0.0	3.0	3	3	2	2.0	1.0	1/2	True	0	4.0	4.0	4.0	4a	3	16	False	True				False	6	V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
32.0	4.0	14.0	57	3	A	0.0	3.0	3	3	2	3.0	1.0	1/2	True	0	4.0	4.0	4.0	4a	3	16	False	True				False	6	V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
36.0	12.0	15.0	50	2	D	0.0	1.0	1	3	2	2.0	1.0	3/2	True	0	5.0	5.0	5.0	5a	3	18	False	True			\\	True	7	i\\		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
36.0	12.0	15.0	50	2	D	0.0	1.0	1	3	2	3.0	1.0	3/2	True	0	5.0	5.0	5.0	5a	3	18	False	True			\\	True	7	i\\		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
48.0	8.0	18.0	57	3	A	0.0	1.0	1	4	4	1.0	1.0	1	True	0	6.0	6.0	6.0	6a	3	24	True	True				False	8	v		d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	1	1	1	True	True	True
48.0	8.0	18.0	57	3	A	0.0	1.0	1	4	4	3.0	1.0	1	True	0	6.0	6.0	6.0	6a	3	24	True	True				False	8	v		d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	1	1	1	True	True	True
56.0	4.0	22.0	57	3	A	0.0	1.0	1	4	4	1.0	1.0	1/2	False	0	7.0	7.0	7.0	7a	3	28	False	False				False	8	v		d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	1	1	1	True	True	True
56.0	4.0	22.0	57	3	A	0.0	1.0	1	4	4	3.0	1.0	1/2	False	0	7.0	7.0	7.0	7a	3	28	False	False				False	8	v		d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	1	1	1	True	True	True
60.0	2.0	24.0	53	-1	F	0.0	3.0	3	4	4	1.0	1.0	1/4	True	0	7.0	7.0	7.0	7a	3	30	False	True				False	9	VI/v		d	i		VI/v	VI				v	M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	VI/v	v	v/i	v	True	VI/v	VI/v, minor		VI/v, minor	v	v	2	2	3	-3	-3	-4	True	True	True
60.0	2.0	24.0	53	-1	F	0.0	3.0	3	4	4	3.0	1.0	1/4	True	0	7.0	7.0	7.0	7a	3	30	False	True				False	9	VI/v		d	i		VI/v	VI				v	M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	VI/v	v	v/i	v	True	VI/v	VI/v, minor		VI/v, minor	v	v	2	2	3	-3	-3	-4	True	True	True
62.0	2.0	25.0	49	7	C	1.0	4.0	4	4	4	1.0	1.0	1/4	True	0	7.0	7.0	7.0	7a	3	31	False	True				False	10	V6		d	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	2	2	2	5	5	5	True	False	True
62.0	2.0	25.0	49	7	C	1.0	4.0	4	4	4	3.0	1.0	1/4	True	0	7.0	7.0	7.0	7a	3	31	False	True				False	10	V6		d	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	2	2	2	5	5	5	True	False	True
64.0	8.0	26.0	52	4	E	0.0	1.0	1	4	4	1.0	1.0	1	True	0	8.0	8.0	8.0	8a	3	32	False	True				False	11	V/v		d	i		V/v	V				v	M	True	True	(2, 6, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V/v, minor	v	v	2	2	3	2	2	1	True	True	True
64.0	8.0	26.0	52	4	E	0.0	1.0	1	4	4	3.0	1.0	1	True	0	8.0	8.0	8.0	8a	3	32	False	True				False	11	V/v		d	i		V/v	V				v	M	True	True	(2, 6, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V/v, minor	v	v	2	2	3	2	2	1	True	True	True
72.0	4.0	30.0	45	3	A	0.0	1.0	1	3	2	1.0	1.0	1/2	True	0	9.0	9.0	9.0	9a	2	36	True	True				False	12	v		d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	1	1	1	True	True	True
72.0	4.0	30.0	45	3	A	0.0	1.0	1	3	2	3.0	1.0	1/2	True	0	9.0	9.0	9.0	9a	2	36	True	True				False	12	v		d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	1	1	1	True	True	True
76.0	4.0	31.0	50	2	D	0.0	2.0	2	3	2	1.0	1.0	1/2	True	0	9.0	9.0	9.0	9a	3	38	False	True				False	13	iv/v		d	i		iv/v	iv				v	m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	iv/v	v	v/i	v	True	iv/v	iv/v, minor		iv/v, minor	v	v	2	2	3	0	0	-1	True	True	True
