onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
20.0	4.0	10.0	50	2	D	0.0	3.0	3	4	4	3.0	1.0	1/2	False	0	3.0	3.0	3.0	3a	3	10	False	True				False	4	V		G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	1	1	1	True	True	True
24.0	4.0	12.0	52	4	E	0.0	1.0	1	4	4	3.0	1.0	1/2	True	0	4.0	4.0	4.0	4a	3	12	False	True				False	5	vi		G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	3	3	3	True	True	True
24.0	4.0	12.0	55	1	G	0.0	1.0	1	4	4	1.0	1.0	1/2	True	0	4.0	4.0	4.0	4a	3	12	False	True				False	5	vi		G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	0	0	0	True	False	False
28.0	4.0	14.0	48	0	C	0.0	3.0	3	4	4	3.0	1.0	1/2	True	0	4.0	4.0	4.0	4a	3	14	False	True				False	6	IV		G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	-1	-1	-1	True	True	True
28.0	2.0	14.0	60	0	C	0.0	3.0	3	4	4	1.0	1.0	1/4	True	0	4.0	4.0	4.0	4a	4	14	False	True				False	6	IV		G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	-1	-1	-1	True	True	True
30.0	2.0	15.0	62	2	D	0.0	4.0	4	4	4	1.0	1.0	1/4	True	0	4.0	4.0	4.0	4a	4	15	False	False				False	6	IV		G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	1	1	1	False	False	False
32.0	4.0	16.0	48	0	C	0.0	1.0	1	4	4	3.0	1.0	1/2	False	0	5.0	5.0	5.0	5a	3	16	False	False				False	6	IV		G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	-1	-1	-1	True	True	True
32.0	2.0	16.0	64	4	E	0.0	1.0	1	4	4	1.0	1.0	1/4	True	0	5.0	5.0	5.0	5a	4	16	False	False				False	6	IV		G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	3	3	3	True	False	False
34.0	2.0	17.0	65	-1	F	0.0	2.0	2	4	4	1.0	1.0	1/4	True	0	5.0	5.0	5.0	5a	4	17	False	False				False	6	IV		G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	-2	-2	-2	False	False	False
36.0	4.0	18.0	47	5	B	0.0	3.0	3	4	4	3.0	1.0	1/2	True	0	5.0	5.0	5.0	5a	2	18	False	True				False	7	I6		G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	4	4	4	True	False	True
36.0	4.0	18.0	67	1	G	0.0	3.0	3	4	4	1.0	1.0	1/2	True	0	5.0	5.0	5.0	5a	4	18	False	True				False	7	I6		G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	0	0	0	True	True	False
40.0	4.0	20.0	50	2	D	0.0	1.0	1	4	4	3.0	1.0	1/2	True	0	6.0	6.0	6.0	6a	3	20	False	True				False	8	V(4)		G	I		V(4)	V			4		M	False	False	(1, 0, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(4), major		V	1	1	1	1	1	1	True	True	True
40.0	8.0	20.0	62	2	D	0.0	1.0	1	4	4	2.0	1.0	1	True	0	6.0	6.0	6.0	6a	4	20	False	True				False	8	V(4)		G	I		V(4)	V			4		M	False	False	(1, 0, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(4), major		V	1	1	1	1	1	1	True	True	True
40.0	4.0	20.0	67	1	G	0.0	1.0	1	4	4	1.0	1.0	1/2	False	0	6.0	6.0	6.0	6a	4	20	False	True				False	8	V(4)		G	I		V(4)	V			4		M	False	False	(1, 0, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(4), major		V	1	1	1	0	0	0	True	False	False
44.0	4.0	22.0	50	2	D	0.0	3.0	3	4	4	3.0	1.0	1/2	False	0	6.0	6.0	6.0	6a	3	22	False	True				False	9	V		G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	1	1	1	True	True	True
44.0	4.0	22.0	66	6	F	1.0	3.0	3	4	4	1.0	1.0	1/2	True	0	6.0	6.0	6.0	6a	4	22	False	True				False	9	V		G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	5	5	5	True	False	False
48.0	4.0	24.0	43	1	G	0.0	1.0	1	4	4	3.0	1.0	1/2	True	0	7.0	7.0	7.0	7a	2	24	False	True			\\	True	10	I\\		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
48.0	4.0	24.0	62	2	D	0.0	1.0	1	4	4	2.0	1.0	1/2	False	0	7.0	7.0	7.0	7a	4	24	False	True			\\	True	10	I\\		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
48.0	8.0	24.0	67	1	G	0.0	1.0	1	4	4	1.0	1.0	1	True	0	7.0	7.0	7.0	7a	4	24	False	True			\\	True	10	I\\		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
52.0	4.0	26.0	55	1	G	0.0	3.0	3	4	4	3.0	1.0	1/2	True	0	7.0	7.0	7.0	7a	3	26	False	False				False	10	I\\		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
52.0	2.0	26.0	59	5	B	0.0	3.0	3	4	4	2.0	1.0	1/4	True	0	7.0	7.0	7.0	7a	3	26	False	False				False	10	I\\		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
54.0	2.0	27.0	59	5	B	0.0	4.0	4	4	4	2.0	1.0	1/4	True	0	7.0	7.0	7.0	7a	3	27	False	False				False	10	I\\		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
56.0	4.0	28.0	55	1	G	0.0	1.0	1	4	4	3.0	1.0	1/2	False	0	8.0	8.0	8.0	8a	3	28	False	True				False	11	V6(2)		G	I		V6(2)	V		6	2		M	False	False	(5, 2, 3)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6(2), major		V	1	1	1	0	0	0	False	False	False
56.0	8.0	28.0	57	3	A	0.0	1.0	1	4	4	2.0	1.0	1	True	0	8.0	8.0	8.0	8a	3	28	False	True				False	11	V6(2)		G	I		V6(2)	V		6	2		M	False	False	(5, 2, 3)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6(2), major		V	1	1	1	2	2	2	True	False	False
60.0	4.0	30.0	54	6	F	1.0	3.0	3	4	4	3.0	1.0	1/2	True	0	8.0	8.0	8.0	8a	3	30	False	True				False	12	V6		G	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	1	1	1	5	5	5	True	False	True
64.0	4.0	32.0	55	1	G	0.0	1.0	1	4	4	2.0	1.0	1/2	True	0	9.0	9.0	9.0	9a	3	32	False	True				False	13	I		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
64.0	4.0	32.0	55	1	G	0.0	1.0	1	4	4	3.0	1.0	1/2	True	0	9.0	9.0	9.0	9a	3	32	False	True				False	13	I		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
68.0	4.0	34.0	52	4	E	0.0	3.0	3	4	4	3.0	1.0	1/2	True	0	9.0	9.0	9.0	9a	3	34	False	True				False	14	vi		G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	3	3	3	True	True	True
68.0	2.0	34.0	55	1	G	0.0	3.0	3	4	4	2.0	1.0	1/4	True	0	9.0	9.0	9.0	9a	3	34	False	True				False	14	vi		G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	0	0	0	True	False	False
68.0	4.0	34.0	67	1	G	0.0	3.0	3	4	4	1.0	1.0	1/2	True	0	9.0	9.0	9.0	9a	4	34	False	True				False	14	vi		G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	0	0	0	True	False	False
70.0	2.0	35.0	57	3	A	0.0	4.0	4	4	4	2.0	1.0	1/4	True	0	9.0	9.0	9.0	9a	3	35	False	False				False	14	vi		G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	2	2	2	False	False	False
72.0	4.0	36.0	52	4	E	0.0	1.0	1	4	4	3.0	1.0	1/2	False	0	10.0	10.0	10.0	10a	3	36	False	False				False	14	vi		G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	3	3	3	True	True	True
72.0	2.0	36.0	59	5	B	0.0	1.0	1	4	4	2.0	1.0	1/4	True	0	10.0	10.0	10.0	10a	3	36	False	False				False	14	vi		G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	4	4	4	True	False	False
72.0	4.0	36.0	67	1	G	0.0	1.0	1	4	4	1.0	1.0	1/2	False	0	10.0	10.0	10.0	10a	4	36	False	False				False	14	vi		G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	0	0	0	True	False	False
74.0	2.0	37.0	60	0	C	0.0	2.0	2	4	4	2.0	1.0	1/4	True	0	10.0	10.0	10.0	10a	4	37	False	False				False	14	vi		G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	-1	-1	-1	False	False	False
76.0	4.0	38.0	50	2	D	0.0	3.0	3	4	4	3.0	1.0	1/2	True	0	10.0	10.0	10.0	10a	3	38	False	True				False	15	v		G	I		v	v					m	False	False	(1, -2, 2)	()	1	1	major	major	I	I, major	v		I	I	False	v	v, major		v, major		v	1	1	1	1	1	1	True	True	True
76.0	4.0	38.0	62	2	D	0.0	3.0	3	4	4	2.0	1.0	1/2	True	0	10.0	10.0	10.0	10a	4	38	False	True				False	15	v		G	I		v	v					m	False	False	(1, -2, 2)	()	1	1	major	major	I	I, major	v		I	I	False	v	v, major		v, major		v	1	1	1	1	1	1	True	True	True
76.0	2.0	38.0	65	-1	F	0.0	3.0	3	4	4	1.0	1.0	1/4	True	0	10.0	10.0	10.0	10a	4	38	False	True				False	15	v		G	I		v	v					m	False	False	(1, -2, 2)	()	1	1	major	major	I	I, major	v		I	I	False	v	v, major		v, major		v	1	1	1	-2	-2	-2	True	False	False
78.0	2.0	39.0	65	-1	F	0.0	4.0	4	4	4	1.0	1.0	1/4	True	0	10.0	10.0	10.0	10a	4	39	False	False				False	15	v		G	I		v	v					m	False	False	(1, -2, 2)	()	1	1	major	major	I	I, major	v		I	I	False	v	v, major		v, major		v	1	1	1	-2	-2	-2	True	False	False
80.0	4.0	40.0	57	3	A	0.0	1.0	1	4	4	3.0	1.0	1/2	True	0	11.0	11.0	11.0	11a	3	40	False	True				False	16	V(4)/v		G	I		V(4)/v	V			4	v	M	False	False	(2, 1, 3)	()	2	2	major	major	I	I, major	V/v	v	v/I	v	True	V/v	V/v, major		V(4)/v, major	v	v	1	1	2	2	2	1	True	True	True
80.0	4.0	40.0	62	2	D	0.0	1.0	1	4	4	2.0	1.0	1/2	False	0	11.0	11.0	11.0	11a	4	40	False	True				False	16	V(4)/v		G	I		V(4)/v	V			4	v	M	False	False	(2, 1, 3)	()	2	2	major	major	I	I, major	V/v	v	v/I	v	True	V/v	V/v, major		V(4)/v, major	v	v	1	1	2	1	1	0	True	False	False
80.0	8.0	40.0	64	4	E	0.0	1.0	1	4	4	1.0	1.0	1	True	0	11.0	11.0	11.0	11a	4	40	False	True				False	16	V(4)/v		G	I		V(4)/v	V			4	v	M	False	False	(2, 1, 3)	()	2	2	major	major	I	I, major	V/v	v	v/I	v	True	V/v	V/v, major		V(4)/v, major	v	v	1	1	2	3	3	2	True	False	False
84.0	4.0	42.0	57	3	A	0.0	3.0	3	4	4	3.0	1.0	1/2	False	0	11.0	11.0	11.0	11a	3	42	False	True				False	17	V/v		G	I		V/v	V				v	M	False	False	(2, 6, 3)	()	2	2	major	major	I	I, major	V/v	v	v/I	v	True	V/v	V/v, major		V/v, major	v	v	1	1	2	2	2	1	True	True	True
84.0	4.0	42.0	61	7	C	1.0	3.0	3	4	4	2.0	1.0	1/2	True	0	11.0	11.0	11.0	11a	4	42	False	True				False	17	V/v		G	I		V/v	V				v	M	False	False	(2, 6, 3)	()	2	2	major	major	I	I, major	V/v	v	v/I	v	True	V/v	V/v, major		V/v, major	v	v	1	1	2	6	6	5	True	False	False
88.0	6.0	44.0	50	2	D	0.0	1.0	1	4	4	3.0	1.0	3/4	True	0	12.0	12.0	12.0	12a	3	44	False	True			\\	True	18	v\\		G	I		v	v					m	False	False	(1, -2, 2)	()	1	1	major	major	I	I, major	v		I	I	False	v	v, major		v, major		v	1	1	1	1	1	1	True	True	True
88.0	4.0	44.0	62	2	D	0.0	1.0	1	4	4	1.0	1.0	1/2	True	0	12.0	12.0	12.0	12a	4	44	False	True			\\	True	18	v\\		G	I		v	v					m	False	False	(1, -2, 2)	()	1	1	major	major	I	I, major	v		I	I	False	v	v, major		v, major		v	1	1	1	1	1	1	True	True	True
88.0	8.0	44.0	62	2	D	0.0	1.0	1	4	4	2.0	1.0	1	True	0	12.0	12.0	12.0	12a	4	44	False	True			\\	True	18	v\\		G	I		v	v					m	False	False	(1, -2, 2)	()	1	1	major	major	I	I, major	v		I	I	False	v	v, major		v, major		v	1	1	1	1	1	1	True	True	True
92.0	4.0	46.0	62	2	D	0.0	3.0	3	4	4	1.0	1.0	1/2	True	0	12.0	12.0	12.0	12a	4	46	False	False				False	18	v\\		G	I		v	v					m	False	False	(1, -2, 2)	()	1	1	major	major	I	I, major	v		I	I	False	v	v, major		v, major		v	1	1	1	1	1	1	True	True	True
94.0	2.0	47.0	48	0	C	0.0	4.0	4	4	4	3.0	1.0	1/4	True	0	12.0	12.0	12.0	12a	3	47	False	False				False	18	v\\		G	I		v	v					m	False	False	(1, -2, 2)	()	1	1	major	major	I	I, major	v		I	I	False	v	v, major		v, major		v	1	1	1	-1	-1	-1	False	False	False
96.0	4.0	48.0	47	5	B	0.0	1.0	1	4	4	3.0	1.0	1/2	True	0	13.0	13.0	13.0	13a	2	48	False	True				False	19	I6		G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	4	4	4	True	False	True
96.0	4.0	48.0	62	2	D	0.0	1.0	1	4	4	1.0	1.0	1/2	False	0	13.0	13.0	13.0	13a	4	48	False	True				False	19	I6		G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	1	1	1	True	False	False
100.0	4.0	50.0	48	0	C	0.0	3.0	3	4	4	3.0	1.0	1/2	True	0	13.0	13.0	13.0	13a	3	50	False	True				False	20	IV		G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	-1	-1	-1	True	True	True
100.0	2.0	50.0	60	0	C	0.0	3.0	3	4	4	1.0	1.0	1/4	True	0	13.0	13.0	13.0	13a	4	50	False	True				False	20	IV		G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	-1	-1	-1	True	True	True
100.0	4.0	50.0	64	4	E	0.0	3.0	3	4	4	2.0	1.0	1/2	True	0	13.0	13.0	13.0	13a	4	50	False	True				False	20	IV		G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	3	3	3	True	False	False
102.0	2.0	51.0	60	0	C	0.0	4.0	4	4	4	1.0	1.0	1/4	True	0	13.0	13.0	13.0	13a	4	51	False	False				False	20	IV		G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	-1	-1	-1	True	True	True
104.0	8.0	52.0	52	4	E	0.0	1.0	1	4	4	3.0	1.0	1	True	0	14.0	14.0	14.0	14a	3	52	False	True				False	21	V/ii		G	I		V/ii	V				ii	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V/ii	V/ii, major		V/ii, major	ii	ii	1	1	3	3	3	1	True	True	True
104.0	4.0	52.0	59	5	B	0.0	1.0	1	4	4	1.0	1.0	1/2	True	0	14.0	14.0	14.0	14a	3	52	False	True				False	21	V/ii		G	I		V/ii	V				ii	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V/ii	V/ii, major		V/ii, major	ii	ii	1	1	3	4	4	2	True	False	False
104.0	4.0	52.0	64	4	E	0.0	1.0	1	4	4	2.0	1.0	1/2	False	0	14.0	14.0	14.0	14a	4	52	False	True				False	21	V/ii		G	I		V/ii	V				ii	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V/ii	V/ii, major		V/ii, major	ii	ii	1	1	3	3	3	1	True	True	True
108.0	4.0	54.0	57	3	A	0.0	3.0	3	4	4	1.0	1.0	1/2	True	0	14.0	14.0	14.0	14a	3	54	False	True				False	22	V(64)/ii		G	I		V(64)/ii	V			64	ii	M	False	False	(3, 2, -1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V/ii	V/ii, major		V(64)/ii, major	ii	ii	1	1	3	2	2	0	True	False	False
108.0	2.0	54.0	60	0	C	0.0	3.0	3	4	4	2.0	1.0	1/4	True	0	14.0	14.0	14.0	14a	4	54	False	True				False	22	V(64)/ii		G	I		V(64)/ii	V			64	ii	M	False	False	(3, 2, -1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V/ii	V/ii, major		V(64)/ii, major	ii	ii	1	1	3	-1	-1	-3	True	False	False
110.0	2.0	55.0	60	0	C	0.0	4.0	4	4	4	2.0	1.0	1/4	True	0	14.0	14.0	14.0	14a	4	55	False	False				False	22	V(64)/ii		G	I		V(64)/ii	V			64	ii	M	False	False	(3, 2, -1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V/ii	V/ii, major		V(64)/ii, major	ii	ii	1	1	3	-1	-1	-3	True	False	False
112.0	8.0	56.0	52	4	E	0.0	1.0	1	4	4	3.0	1.0	1	False	0	15.0	15.0	15.0	15a	3	56	False	True				False	23	V(4)/ii		G	I		V(4)/ii	V			4	ii	M	False	False	(3, 2, 4)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V/ii	V/ii, major		V(4)/ii, major	ii	ii	1	1	3	3	3	1	True	True	True
112.0	4.0	56.0	57	3	A	0.0	1.0	1	4	4	1.0	1.0	1/2	False	0	15.0	15.0	15.0	15a	3	56	False	True				False	23	V(4)/ii		G	I		V(4)/ii	V			4	ii	M	False	False	(3, 2, 4)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V/ii	V/ii, major		V(4)/ii, major	ii	ii	1	1	3	2	2	0	True	False	False
112.0	8.0	56.0	59	5	B	0.0	1.0	1	4	4	2.0	1.0	1	True	0	15.0	15.0	15.0	15a	3	56	False	True				False	23	V(4)/ii		G	I		V(4)/ii	V			4	ii	M	False	False	(3, 2, 4)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V/ii	V/ii, major		V(4)/ii, major	ii	ii	1	1	3	4	4	2	True	False	False
116.0	4.0	58.0	56	8	G	1.0	3.0	3	4	4	1.0	1.0	1/2	True	0	15.0	15.0	15.0	15a	3	58	False	True				False	24	V/ii		G	I		V/ii	V				ii	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V/ii	V/ii, major		V/ii, major	ii	ii	1	1	3	7	7	5	True	False	False
120.0	4.0	60.0	45	3	A	0.0	1.0	1	4	4	3.0	1.0	1/2	True	0	16.0	16.0	16.0	16a	2	60	False	True			\\	True	25	ii\\		G	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	2	2	2	True	True	True
120.0	8.0	60.0	57	3	A	0.0	1.0	1	4	4	1.0	1.0	1	True	0	16.0	16.0	16.0	16a	3	60	False	True			\\	True	25	ii\\		G	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	2	2	2	True	True	True
120.0	8.0	60.0	57	3	A	0.0	1.0	1	4	4	2.0	1.0	1	True	0	16.0	16.0	16.0	16a	3	60	False	True			\\	True	25	ii\\		G	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	2	2	2	True	True	True
