onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
40.0	8.0	10.0	50	2	D	0.0	3.0	3	4	4	3.0	1.0	1/2	True	0	3.0	3.0	3.0	3a	3	10	False	True				False	4	i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
40.0	8.0	10.0	74	2	D	0.0	3.0	3	4	4	1.0	1.0	1/2	True	0	3.0	3.0	3.0	3a	5	10	False	True				False	4	i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
48.0	8.0	12.0	57	3	A	0.0	1.0	1	4	4	3.0	1.0	1/2	True	0	4.0	4.0	4.0	4a	3	12	False	True				False	5	V(4)		d	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	2	2	2	1	1	1	True	True	True
48.0	8.0	12.0	74	2	D	0.0	1.0	1	4	4	1.0	1.0	1/2	True	0	4.0	4.0	4.0	4a	5	12	False	True				False	5	V(4)		d	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	2	2	2	0	0	0	True	False	False
56.0	8.0	14.0	57	3	A	0.0	3.0	3	4	4	3.0	1.0	1/2	False	0	4.0	4.0	4.0	4a	3	14	False	True				False	6	V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
56.0	8.0	14.0	73	7	C	1.0	3.0	3	4	4	1.0	1.0	1/2	True	0	4.0	4.0	4.0	4a	5	14	False	True				False	6	V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	5	5	5	True	False	False
64.0	16.0	16.0	50	2	D	0.0	1.0	1	4	4	3.0	1.0	1	True	0	5.0	5.0	5.0	5a	3	16	False	True			\\	True	7	i\\		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
64.0	8.0	16.0	74	2	D	0.0	1.0	1	4	4	1.0	1.0	1/2	True	0	5.0	5.0	5.0	5a	5	16	False	True			\\	True	7	i\\		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
72.0	8.0	18.0	62	2	D	0.0	3.0	3	4	4	1.0	1.0	1/2	True	0	5.0	5.0	5.0	5a	4	18	False	False				False	7	i\\		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
80.0	16.0	20.0	50	2	D	0.0	1.0	1	4	4	3.0	1.0	1	True	0	6.0	6.0	6.0	6a	3	20	False	False				False	7	i\\		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
80.0	8.0	20.0	62	2	D	0.0	1.0	1	4	4	1.0	1.0	1/2	False	0	6.0	6.0	6.0	6a	4	20	False	False				False	7	i\\		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
88.0	8.0	22.0	62	2	D	0.0	3.0	3	4	4	1.0	1.0	1/2	True	0	6.0	6.0	6.0	6a	4	22	False	False				False	7	i\\		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
96.0	8.0	24.0	48	0	C	0.0	1.0	1	4	4	3.0	1.0	1/2	True	0	7.0	7.0	7.0	7a	3	24	False	True				False	8	v6		d	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	2	2	2	-2	-2	-2	True	False	True
96.0	8.0	24.0	64	4	E	0.0	1.0	1	4	4	1.0	1.0	1/2	True	0	7.0	7.0	7.0	7a	4	24	False	True				False	8	v6		d	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	2	2	2	2	2	2	True	False	False
104.0	8.0	26.0	50	2	D	0.0	3.0	3	4	4	3.0	1.0	1/2	True	0	7.0	7.0	7.0	7a	3	26	False	True				False	9	IV/v		d	i		IV/v	IV				v	M	True	True	(0, 4, 1)	()	0	0	minor	minor	i	i, minor	IV/v	v	v/i	v	True	IV/v	IV/v, minor		IV/v, minor	v	v	2	2	3	0	0	-1	True	True	True
104.0	8.0	26.0	66	6	F	1.0	3.0	3	4	4	1.0	1.0	1/2	True	0	7.0	7.0	7.0	7a	4	26	False	True				False	9	IV/v		d	i		IV/v	IV				v	M	True	True	(0, 4, 1)	()	0	0	minor	minor	i	i, minor	IV/v	v	v/i	v	True	IV/v	IV/v, minor		IV/v, minor	v	v	2	2	3	4	4	3	True	False	False
112.0	8.0	28.0	52	4	E	0.0	1.0	1	4	4	3.0	1.0	1/2	True	0	8.0	8.0	8.0	8a	3	28	False	True				False	10	V/v		d	i		V/v	V				v	M	True	True	(2, 6, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V/v, minor	v	v	2	2	3	2	2	1	True	True	True
112.0	8.0	28.0	68	8	G	1.0	1.0	1	4	4	1.0	1.0	1/2	True	0	8.0	8.0	8.0	8a	4	28	False	True				False	10	V/v		d	i		V/v	V				v	M	True	True	(2, 6, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V/v, minor	v	v	2	2	3	6	6	5	True	False	False
120.0	8.0	30.0	53	-1	F	0.0	3.0	3	4	4	3.0	1.0	1/2	True	0	8.0	8.0	8.0	8a	3	30	False	True				False	11	VI/v	iv6/v	d	i		VI/v	VI				v	M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	VI/v	v	v/i	v	True	VI/v	VI/v, minor		VI/v, minor	v	v	2	2	3	-3	-3	-4	True	True	True
120.0	4.0	30.0	69	3	A	0.0	3.0	3	4	4	1.0	1.0	1/4	True	0	8.0	8.0	8.0	8a	4	30	False	True				False	11	VI/v	iv6/v	d	i		VI/v	VI				v	M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	VI/v	v	v/i	v	True	VI/v	VI/v, minor		VI/v, minor	v	v	2	2	3	1	1	0	True	False	False
124.0	4.0	31.0	69	3	A	0.0	4.0	4	4	4	1.0	1.0	1/4	True	0	8.0	8.0	8.0	8a	4	31	False	False				False	11	VI/v	iv6/v	d	i		VI/v	VI				v	M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	VI/v	v	v/i	v	True	VI/v	VI/v, minor		VI/v, minor	v	v	2	2	3	1	1	0	True	False	False
128.0	8.0	32.0	52	4	E	0.0	1.0	1	4	4	3.0	1.0	1/2	True	0	9.0	9.0	9.0	9a	3	32	False	True				False	12	V(4)/v		d	i		V(4)/v	V			4	v	M	True	True	(2, 1, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V(4)/v, minor	v	v	2	2	3	2	2	1	True	True	True
128.0	8.0	32.0	69	3	A	0.0	1.0	1	4	4	1.0	1.0	1/2	True	0	9.0	9.0	9.0	9a	4	32	False	True				False	12	V(4)/v		d	i		V(4)/v	V			4	v	M	True	True	(2, 1, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V(4)/v, minor	v	v	2	2	3	1	1	0	True	False	False
136.0	8.0	34.0	52	4	E	0.0	3.0	3	4	4	3.0	1.0	1/2	False	0	9.0	9.0	9.0	9a	3	34	False	True				False	13	V/v		d	i		V/v	V				v	M	True	True	(2, 6, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V/v, minor	v	v	2	2	3	2	2	1	True	True	True
136.0	8.0	34.0	68	8	G	1.0	3.0	3	4	4	1.0	1.0	1/2	True	0	9.0	9.0	9.0	9a	4	34	False	True				False	13	V/v		d	i		V/v	V				v	M	True	True	(2, 6, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V/v, minor	v	v	2	2	3	6	6	5	True	False	False
144.0	16.0	36.0	45	3	A	0.0	1.0	1	4	4	3.0	1.0	1	True	0	10.0	10.0	10.0	10a	2	36	False	True			\\	True	14	v\\		d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	1	1	1	True	True	True
144.0	16.0	36.0	57	3	A	0.0	1.0	1	4	4	2.0	1.0	1	True	0	10.0	10.0	10.0	10a	3	36	False	True			\\	True	14	v\\		d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	1	1	1	True	True	True
144.0	8.0	36.0	69	3	A	0.0	1.0	1	4	4	1.0	1.0	1/2	True	0	10.0	10.0	10.0	10a	4	36	False	True			\\	True	14	v\\		d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	1	1	1	True	True	True
156.0	2.0	39.0	69	3	A	0.0	4.0	4	4	4	1.0	1.0	1/8	True	0	10.0	10.0	10.0	10a	4	39	False	False				False	14	v\\		d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	1	1	1	True	True	True
158.0	2.0	39.5	68	8	G	1.0	4.5	0	4	4	1.0	1.0	1/8	True	0	10.0	10.0	10.0	10a	4	79/2	False	False				False	14	v\\		d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	2	2	2	6	6	6	False	False	False
160.0	8.0	40.0	50	2	D	0.0	1.0	1	4	4	3.0	1.0	1/2	True	0	11.0	11.0	11.0	11a	3	40	False	True				False	15	V/IV		d	i		V/IV	V				IV	M	True	True	(0, 4, 1)	()	0	0	minor	minor	i	i, minor	V/IV	IV	IV/i	IV	False	V/IV	V/IV, minor		V/IV, minor	IV	IV	2	2	1	0	0	1	True	True	True
160.0	8.0	40.0	57	3	A	0.0	1.0	1	4	4	2.0	1.0	1/2	False	0	11.0	11.0	11.0	11a	3	40	False	True				False	15	V/IV		d	i		V/IV	V				IV	M	True	True	(0, 4, 1)	()	0	0	minor	minor	i	i, minor	V/IV	IV	IV/i	IV	False	V/IV	V/IV, minor		V/IV, minor	IV	IV	2	2	1	1	1	2	True	False	False
160.0	2.0	40.0	66	6	F	1.0	1.0	1	4	4	1.0	1.0	1/8	True	0	11.0	11.0	11.0	11a	4	40	False	True				False	15	V/IV		d	i		V/IV	V				IV	M	True	True	(0, 4, 1)	()	0	0	minor	minor	i	i, minor	V/IV	IV	IV/i	IV	False	V/IV	V/IV, minor		V/IV, minor	IV	IV	2	2	1	4	4	5	True	False	False
162.0	2.0	40.5	62	2	D	0.0	1.5	0	4	4	1.0	1.0	1/8	True	0	11.0	11.0	11.0	11a	4	81/2	False	False				False	15	V/IV		d	i		V/IV	V				IV	M	True	True	(0, 4, 1)	()	0	0	minor	minor	i	i, minor	V/IV	IV	IV/i	IV	False	V/IV	V/IV, minor		V/IV, minor	IV	IV	2	2	1	0	0	1	True	True	True
164.0	2.0	41.0	74	2	D	0.0	2.0	2	4	4	1.0	1.0	1/8	True	0	11.0	11.0	11.0	11a	5	41	False	True				False	16	V7/IV		d	i		V7/IV	V		7		IV	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/IV	IV	IV/i	IV	False	V7/IV	V7/IV, minor		V7/IV, minor	IV	IV	2	2	1	0	0	1	True	True	True
166.0	2.0	41.5	72	0	C	0.0	2.5	0	4	4	1.0	1.0	1/8	True	0	11.0	11.0	11.0	11a	5	83/2	False	False				False	16	V7/IV		d	i		V7/IV	V		7		IV	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/IV	IV	IV/i	IV	False	V7/IV	V7/IV, minor		V7/IV, minor	IV	IV	2	2	1	-2	-2	-1	True	False	False
168.0	8.0	42.0	55	1	G	0.0	3.0	3	4	4	3.0	1.0	1/2	True	0	11.0	11.0	11.0	11a	3	42	False	True				False	17	V/VII		d	i		V/VII	V				VII	M	True	True	(-1, 3, 0)	()	-1	-1	minor	minor	i	i, minor	V/VII	VII	VII/i	VII	False	V/VII	V/VII, minor		V/VII, minor	VII	VII	2	2	0	-1	-1	1	True	True	True
168.0	4.0	42.0	59	5	B	0.0	3.0	3	4	4	2.0	1.0	1/4	True	0	11.0	11.0	11.0	11a	3	42	False	True				False	17	V/VII		d	i		V/VII	V				VII	M	True	True	(-1, 3, 0)	()	-1	-1	minor	minor	i	i, minor	V/VII	VII	VII/i	VII	False	V/VII	V/VII, minor		V/VII, minor	VII	VII	2	2	0	3	3	5	True	False	False
168.0	2.0	42.0	71	5	B	0.0	3.0	3	4	4	1.0	1.0	1/8	True	0	11.0	11.0	11.0	11a	4	42	False	True				False	17	V/VII		d	i		V/VII	V				VII	M	True	True	(-1, 3, 0)	()	-1	-1	minor	minor	i	i, minor	V/VII	VII	VII/i	VII	False	V/VII	V/VII, minor		V/VII, minor	VII	VII	2	2	0	3	3	5	True	False	False
170.0	2.0	42.5	67	1	G	0.0	3.5	0	4	4	1.0	1.0	1/8	True	0	11.0	11.0	11.0	11a	4	85/2	False	False				False	17	V/VII		d	i		V/VII	V				VII	M	True	True	(-1, 3, 0)	()	-1	-1	minor	minor	i	i, minor	V/VII	VII	VII/i	VII	False	V/VII	V/VII, minor		V/VII, minor	VII	VII	2	2	0	-1	-1	1	True	True	True
172.0	4.0	43.0	59	5	B	0.0	4.0	4	4	4	2.0	1.0	1/4	True	0	11.0	11.0	11.0	11a	3	43	False	True				False	18	V7/VII		d	i		V7/VII	V		7		VII	Mm7	True	True	(-1, 3, 0, -3)	()	-1	-1	minor	minor	i	i, minor	V/VII	VII	VII/i	VII	False	V7/VII	V7/VII, minor		V7/VII, minor	VII	VII	2	2	0	3	3	5	True	False	False
172.0	2.0	43.0	67	1	G	0.0	4.0	4	4	4	1.0	1.0	1/8	True	0	11.0	11.0	11.0	11a	4	43	False	True				False	18	V7/VII		d	i		V7/VII	V		7		VII	Mm7	True	True	(-1, 3, 0, -3)	()	-1	-1	minor	minor	i	i, minor	V/VII	VII	VII/i	VII	False	V7/VII	V7/VII, minor		V7/VII, minor	VII	VII	2	2	0	-1	-1	1	True	True	True
174.0	2.0	43.5	65	-1	F	0.0	4.5	0	4	4	1.0	1.0	1/8	True	0	11.0	11.0	11.0	11a	4	87/2	False	False				False	18	V7/VII		d	i		V7/VII	V		7		VII	Mm7	True	True	(-1, 3, 0, -3)	()	-1	-1	minor	minor	i	i, minor	V/VII	VII	VII/i	VII	False	V7/VII	V7/VII, minor		V7/VII, minor	VII	VII	2	2	0	-3	-3	-1	True	False	False
176.0	8.0	44.0	57	3	A	0.0	1.0	1	4	4	3.0	1.0	1/2	True	0	12.0	12.0	12.0	12a	3	44	False	True				False	19	V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
176.0	8.0	44.0	61	7	C	1.0	1.0	1	4	4	2.0	1.0	1/2	True	0	12.0	12.0	12.0	12a	4	44	False	True				False	19	V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	5	5	5	True	False	False
176.0	2.0	44.0	64	4	E	0.0	1.0	1	4	4	1.0	1.0	1/8	True	0	12.0	12.0	12.0	12a	4	44	False	True				False	19	V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	2	2	2	True	False	False
178.0	2.0	44.5	61	7	C	1.0	1.5	0	4	4	1.0	1.0	1/8	True	0	12.0	12.0	12.0	12a	4	89/2	False	False				False	19	V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	5	5	5	True	False	False
180.0	2.0	45.0	69	3	A	0.0	2.0	2	4	4	1.0	1.0	1/8	True	0	12.0	12.0	12.0	12a	4	45	False	True				False	20	V7		d	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	2	2	2	1	1	1	True	True	True
182.0	2.0	45.5	67	1	G	0.0	2.5	0	4	4	1.0	1.0	1/8	True	0	12.0	12.0	12.0	12a	4	91/2	False	False				False	20	V7		d	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	2	2	2	-1	-1	-1	True	False	False
184.0	8.0	46.0	58	-2	B	-1.0	3.0	3	4	4	3.0	1.0	1/2	True	0	12.0	12.0	12.0	12a	3	46	False	True				False	21	VI		d	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	2	2	2	-4	-4	-4	True	True	True
184.0	8.0	46.0	62	2	D	0.0	3.0	3	4	4	2.0	1.0	1/2	True	0	12.0	12.0	12.0	12a	4	46	False	True				False	21	VI		d	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	2	2	2	0	0	0	True	False	False
184.0	2.0	46.0	65	-1	F	0.0	3.0	3	4	4	1.0	1.0	1/8	True	0	12.0	12.0	12.0	12a	4	46	False	True				False	21	VI		d	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	2	2	2	-3	-3	-3	True	False	False
186.0	2.0	46.5	62	2	D	0.0	3.5	0	4	4	1.0	1.0	1/8	True	0	12.0	12.0	12.0	12a	4	93/2	False	False				False	21	VI		d	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	2	2	2	0	0	0	True	False	False
188.0	2.0	47.0	67	1	G	0.0	4.0	4	4	4	1.0	1.0	1/8	True	0	12.0	12.0	12.0	12a	4	47	False	True				False	22	iv65		d	i		iv65	iv		65			mm7	True	True	(-4, 0, -3, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv65	iv65, minor		iv65, minor		iv	2	2	2	-1	-1	-1	True	True	False
190.0	2.0	47.5	65	-1	F	0.0	4.5	0	4	4	1.0	1.0	1/8	True	0	12.0	12.0	12.0	12a	4	95/2	False	False				False	22	iv65		d	i		iv65	iv		65			mm7	True	True	(-4, 0, -3, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv65	iv65, minor		iv65, minor		iv	2	2	2	-3	-3	-3	True	False	False
192.0	8.0	48.0	55	1	G	0.0	1.0	1	4	4	3.0	1.0	1/2	True	0	13.0	13.0	13.0	13a	3	48	False	True				False	23	ii%65		d	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	2	2	2	-1	-1	-1	True	False	True
192.0	8.0	48.0	62	2	D	0.0	1.0	1	4	4	2.0	1.0	1/2	True	0	13.0	13.0	13.0	13a	4	48	False	True				False	23	ii%65		d	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	2	2	2	0	0	0	True	False	False
192.0	16.0	48.0	64	4	E	0.0	1.0	1	4	4	1.0	1.0	1	True	0	13.0	13.0	13.0	13a	4	48	False	True				False	23	ii%65		d	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	2	2	2	2	2	2	True	True	False
200.0	8.0	50.0	57	3	A	0.0	3.0	3	4	4	3.0	1.0	1/2	True	0	13.0	13.0	13.0	13a	3	50	False	True				False	24	V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
200.0	8.0	50.0	61	7	C	1.0	3.0	3	4	4	2.0	1.0	1/2	True	0	13.0	13.0	13.0	13a	4	50	False	True				False	24	V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	5	5	5	True	False	False
208.0	16.0	52.0	50	2	D	0.0	1.0	1	4	4	3.0	1.0	1	True	0	14.0	14.0	14.0	14a	3	52	False	True			\\	True	25	i\\		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
208.0	8.0	52.0	62	2	D	0.0	1.0	1	4	4	2.0	1.0	1/2	True	0	14.0	14.0	14.0	14a	4	52	False	True			\\	True	25	i\\		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
208.0	16.0	52.0	62	2	D	0.0	1.0	1	4	4	1.0	1.0	1	True	0	14.0	14.0	14.0	14a	4	52	False	True			\\	True	25	i\\		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
216.0	8.0	54.0	50	2	D	0.0	3.0	3	4	4	2.0	1.0	1/2	True	0	14.0	14.0	14.0	14a	3	54	False	False				False	25	i\\		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
